ID,Title,Link,Roles,Type,Season,Year,Score,Members
36793,3D Kanojo: Real Girl,https://myanimelist.net/anime/36793/3D_Kanojo__Real_Girl,Art Director,TV,Spring,2018,6.86,358671.0
37956,3D Kanojo: Real Girl 2nd Season,https://myanimelist.net/anime/37956/3D_Kanojo__Real_Girl_2nd_Season,Art Director,TV,Winter,2019,7.67,200244.0
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,https://myanimelist.net/anime/17493/Ashita_Genki_ni_Nare__Hanbun_no_Satsumaimo,Art Director,Movie,,2005,6.38,1057.0
13947,Ashita no Eleven-tachi,https://myanimelist.net/anime/13947/Ashita_no_Eleven-tachi,Art Director,TV Special,,1979,5.44,651.0
1682,Baldr Force Exe Resolution,https://myanimelist.net/anime/1682/Baldr_Force_Exe_Resolution,"Art Director (ep 2), Background Art (ep 2)",OVA,,2006,6.38,18049.0
6419,Cinderella Express,https://myanimelist.net/anime/6419/Cinderella_Express,Art Director,OVA,,1989,5.04,1905.0
19121,Doctor Chichibuyama,https://myanimelist.net/anime/19121/Doctor_Chichibuyama,Art Director,TV,Spring,1988,5.41,1030.0
8156,Gegege no Kitarou: Obake Nighter,https://myanimelist.net/anime/8156/Gegege_no_Kitarou__Obake_Nighter,Art Director,Movie,,1997,6.23,1208.0
1301,Ginga Tetsudou 999 (Movie),https://myanimelist.net/anime/1301/Ginga_Tetsudou_999_Movie,Background Art,Movie,,1979,7.54,22198.0
4060,Grimm Meisaku Gekijou,https://myanimelist.net/anime/4060/Grimm_Meisaku_Gekijou,Art Director,TV,Fall,1987,7.41,5724.0
16259,Inferious Wakusei Senshi Gaiden Condition Green,https://myanimelist.net/anime/16259/Inferious_Wakusei_Senshi_Gaiden_Condition_Green,Art Director,OVA,,1991,5.63,999.0
52969,"Jitsu wa Ore, Saikyou deshita?",https://myanimelist.net/anime/52969/Jitsu_wa_Ore_Saikyou_deshita,Art Director,TV,Summer,2023,6.48,186354.0
3726,Karasu Tengu Kabuto: Ougon no Me no Kemono,https://myanimelist.net/anime/3726/Karasu_Tengu_Kabuto__Ougon_no_Me_no_Kemono,Art Director,OVA,,1992,5.69,2028.0
1604,Katekyou Hitman Reborn!,https://myanimelist.net/anime/1604/Katekyou_Hitman_Reborn,Art Director,TV,Fall,2006,8.12,571808.0
2972,Kindan no Mokushiroku: Crystal Triangle,https://myanimelist.net/anime/2972/Kindan_no_Mokushiroku__Crystal_Triangle,Art Director,OVA,,1987,4.58,3089.0
51213,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,https://myanimelist.net/anime/51213/Kinsou_no_Vermeil__Gakeppuchi_Majutsushi_wa_Saikyou_no_Yakusai_to_Mahou_Sekai_wo_Tsukisusumu,Art Director,TV,Summer,2022,6.8,311195.0
1435,Lupin III: Lupin vs. Fukusei-ningen,https://myanimelist.net/anime/1435/Lupin_III__Lupin_vs_Fukusei-ningen,Background Art,Movie,,1978,7.02,15366.0
2084,NG Knight Ramune & 40,https://myanimelist.net/anime/2084/NG_Knight_Ramune___40,Art Director,TV,Spring,1990,7.01,4824.0
795,Oniisama e...,https://myanimelist.net/anime/795/Oniisama_e,Background Art,TV,Summer,1991,7.85,51422.0
1820,Power Dolls,https://myanimelist.net/anime/1820/Power_Dolls,Art Director,OVA,,1996,5.33,3124.0
53590,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,https://myanimelist.net/anime/53590/Saijaku_Tamer_wa_Gomi_Hiroi_no_Tabi_wo_Hajimemashita,"Art Director, Background Art (Art Design)",TV,Winter,2024,7.56,118589.0
9993,Samuraider: Nazo no Tenkousei,https://myanimelist.net/anime/9993/Samuraider__Nazo_no_Tenkousei,Art Director,OVA,,1991,5.51,1132.0
44387,Sankaku Mado no Sotogawa wa Yoru,https://myanimelist.net/anime/44387/Sankaku_Mado_no_Sotogawa_wa_Yoru,Art Director,TV,Fall,2021,6.75,51129.0
20797,Sennen no Yakusoku,https://myanimelist.net/anime/20797/Sennen_no_Yakusoku,Art Director,OVA,,2005,,320.0
7845,Seton Doubutsuki,https://myanimelist.net/anime/7845/Seton_Doubutsuki,Art Director,TV,Fall,1989,6.6,1195.0
4061,Shin Grimm Meisaku Gekijou,https://myanimelist.net/anime/4061/Shin_Grimm_Meisaku_Gekijou,Art Director,TV,Fall,1988,7.3,3255.0
15579,Shinkai Densetsu Meremanoid,https://myanimelist.net/anime/15579/Shinkai_Densetsu_Meremanoid,Art Director,TV,Fall,1997,5.66,1315.0
1227,Shuten Douji,https://myanimelist.net/anime/1227/Shuten_Douji,Art Director,OVA,,1989,5.69,4292.0
4440,Sugata Sanshirou,https://myanimelist.net/anime/4440/Sugata_Sanshirou,Art Director,TV Special,,1981,6.11,1348.0
2470,Uchuu Kaizoku Captain Herlock: Arcadia-gou no Nazo,https://myanimelist.net/anime/2470/Uchuu_Kaizoku_Captain_Herlock__Arcadia-gou_no_Nazo,Background Art,Movie,,1978,6.92,6276.0
3317,Uchuusen Sagittarius,https://myanimelist.net/anime/3317/Uchuusen_Sagittarius,Art Director,TV,Winter,1986,6.84,2155.0
39799,Val x Love,https://myanimelist.net/anime/39799/Val_x_Love,Art Director,TV,Fall,2019,5.9,103126.0
4176,Wanna-Be's,https://myanimelist.net/anime/4176/Wanna-Bes,Art Director,OVA,,1986,5.11,3756.0
37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",https://myanimelist.net/anime/37393/Watashi_Nouryoku_wa_Heikinchi_de_tte_Itta_yo_ne,Art Director,TV,Fall,2019,6.74,204735.0
4773,Yamato Takeru,https://myanimelist.net/anime/4773/Yamato_Takeru,Art Director,TV,Spring,1994,6.67,2989.0
550,Yu☆Gi☆Oh!,https://myanimelist.net/anime/550/Yu☆Gi☆Oh,"Art Director (eps  	9, 13, 17, 21, 25)",TV,Spring,1998,7.24,257481.0
