ID,Title,Link,Roles,Type,Season,Year,Score,Members
11737,Ao no Exorcist Movie,https://myanimelist.net/anime/11737/Ao_no_Exorcist_Movie,Key Animation,Movie,,2012,7.57,281028.0
7193,Aoi Bungaku Series,https://myanimelist.net/anime/7193/Aoi_Bungaku_Series,Key Animation (ep 1),TV,Fall,2009,7.66,227289.0
4901,Black Lagoon: Roberta's Blood Trail,https://myanimelist.net/anime/4901/Black_Lagoon__Robertas_Blood_Trail,"2nd Key Animation (eps 1, 4), Key Animation (ep 2)",OVA,,2010,8.02,314965.0
1519,Black Lagoon: The Second Barrage,https://myanimelist.net/anime/1519/Black_Lagoon__The_Second_Barrage,In-Between Animation (eps 2-3),TV,Fall,2006,8.17,540514.0
50549,Bubble,https://myanimelist.net/anime/50549/Bubble,Key Animation,ONA,,2022,7.24,228686.0
1535,Death Note,https://myanimelist.net/anime/1535/Death_Note,Key Animation,TV,Fall,2006,8.62,4078984.0
1726,Devil May Cry,https://myanimelist.net/anime/1726/Devil_May_Cry,"2nd Key Animation (ep 6), Key Animation (eps 10, 12)",TV,Summer,2007,6.93,319694.0
1829,Ged Senki,https://myanimelist.net/anime/1829/Ged_Senki,In-Between Animation,Movie,,2006,6.8,154877.0
11061,Hunter x Hunter (2011),https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011,"Animation Director (ep 6), Key Animation (ep 6)",TV,Fall,2011,9.03,2996200.0
13271,Hunter x Hunter Movie 1: Phantom Rouge,https://myanimelist.net/anime/13271/Hunter_x_Hunter_Movie_1__Phantom_Rouge,2nd Key Animation,Movie,,2013,7.28,209625.0
34542,Inuyashiki,https://myanimelist.net/anime/34542/Inuyashiki,Animation Director (ep 7),TV,Fall,2017,7.63,676052.0
237,Koukyoushihen Eureka Seven,https://myanimelist.net/anime/237/Koukyoushihen_Eureka_Seven,In-Between Animation (ep 4),TV,Spring,2005,8.05,447040.0
35062,Mahoutsukai no Yome,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome,"Animation Director (eps 15, 23), Key Animation (OP1)",TV,Fall,2017,8.05,975912.0
1071,Memories Off #5 Togireta Film The Animation,https://myanimelist.net/anime/1071/Memories_Off_5_Togireta_Film_The_Animation,In-Between Animation,OVA,,2006,5.94,3579.0
3111,Nasu: Suitcase no Wataridori,https://myanimelist.net/anime/3111/Nasu__Suitcase_no_Wataridori,In-Between Animation (Inspection),OVA,,2007,7.06,4468.0
1943,Paprika,https://myanimelist.net/anime/1943/Paprika,In-Between Animation (Inspection),Movie,,2006,8.04,574377.0
2594,Piano no Mori,https://myanimelist.net/anime/2594/Piano_no_Mori,2nd Key Animation,Movie,,2007,7.61,70600.0
6675,Redline,https://myanimelist.net/anime/6675/Redline,2nd Key Animation,Movie,,2009,8.29,401644.0
4618,RideBack,https://myanimelist.net/anime/4618/RideBack,Key Animation (eps 1-3),TV,Winter,2009,7.25,49548.0
40028,Shingeki no Kyojin: The Final Season,https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season,"Animation Director (eps 7, 15), Key Animation (ep 8)",TV,Winter,2021,8.78,2134111.0
48556,Takt Op. Destiny,https://myanimelist.net/anime/48556/Takt_Op_Destiny,Animation Director (ep 4),TV,Fall,2021,7.16,543981.0
2236,Toki wo Kakeru Shoujo,https://myanimelist.net/anime/2236/Toki_wo_Kakeru_Shoujo,In-Between Animation (Inspection),Movie,,2006,8.09,814263.0
52093,Trigun Stampede,https://myanimelist.net/anime/52093/Trigun_Stampede,Character Design,TV,Winter,2023,7.83,208738.0
4106,Trigun: Badlands Rumble,https://myanimelist.net/anime/4106/Trigun__Badlands_Rumble,2nd Key Animation,Movie,,2010,7.9,148484.0
37521,Vinland Saga,https://myanimelist.net/anime/37521/Vinland_Saga,"Character Design, Chief Animation Director, Animation Director (OP1)",TV,Summer,2019,8.77,1655896.0
49387,Vinland Saga Season 2,https://myanimelist.net/anime/49387/Vinland_Saga_Season_2,"Character Design, Chief Animation Director, Animation Director",TV,Winter,2023,8.81,727206.0
28,Yakitate!! Japan,https://myanimelist.net/anime/28/Yakitate_Japan,"In-Between Animation (eps 2, 8, 19, 27, 34)",TV,Fall,2004,7.91,101440.0
33390,Zunda Horizon,https://myanimelist.net/anime/33390/Zunda_Horizon,Key Animation (Main Animation),Movie,,2017,5.53,2408.0
