ID,Title,Link,Roles,Type,Season,Year,Score,Members
40148,22/7,https://myanimelist.net/anime/40148/22_7,"Animation Director (eps 1, 5, 11-12), Key Animation (ep 1)",TV,Winter,2020,6.79,49123.0
11697,Area no Kishi,https://myanimelist.net/anime/11697/Area_no_Kishi,"In-Between Animation (eps 7, 16)",TV,Winter,2012,7.16,78572.0
52229,Birdie Wing: Golf Girls' Story Season 2,https://myanimelist.net/anime/52229/Birdie_Wing__Golf_Girls_Story_Season_2,Animation Director (ep 1),TV,Spring,2023,7.55,36602.0
36456,Boku no Hero Academia 3rd Season,https://myanimelist.net/anime/36456/Boku_no_Hero_Academia_3rd_Season,2nd Key Animation (ep 7),TV,Spring,2018,7.99,2277181.0
37435,Carole & Tuesday,https://myanimelist.net/anime/37435/Carole___Tuesday,"Animation Director (eps 9, 11, 21, 23), 2nd Key Animation (eps 2, 5), Key Animation (eps 1, 3)",TV,Spring,2019,7.85,339881.0
30923,Colorful Ninja Iromaki,https://myanimelist.net/anime/30923/Colorful_Ninja_Iromaki,Key Animation (Young Animator),Movie,,2016,5.92,1662.0
57334,Dandadan,https://myanimelist.net/anime/57334/Dandadan,Animation Director (ep 5),TV,Fall,2024,8.54,682330.0
11843,Danshi Koukousei no Nichijou,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou,"In-Between Animation (eps 1, 4, 9)",TV,Winter,2012,8.23,854748.0
6880,Deadman Wonderland,https://myanimelist.net/anime/6880/Deadman_Wonderland,In-Between Animation (ep 12),TV,Spring,2011,7.13,1278682.0
14837,Dragon Ball Z Movie 14: Kami to Kami,https://myanimelist.net/anime/14837/Dragon_Ball_Z_Movie_14__Kami_to_Kami,Key Animation,Movie,,2013,7.41,233123.0
3785,Evangelion Movie 3: Q,https://myanimelist.net/anime/3785/Evangelion_Movie_3__Q,In-Between Animation,Movie,,2012,7.66,467464.0
6702,Fairy Tail,https://myanimelist.net/anime/6702/Fairy_Tail,2nd Key Animation (ep 92),TV,Fall,2009,7.57,1794022.0
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,https://myanimelist.net/anime/38084/Fate_Grand_Order__Zettai_Majuu_Sensen_Babylonia,Key Animation (ep 14),TV,Fall,2019,7.94,297300.0
9135,Fullmetal Alchemist: The Sacred Star of Milos,https://myanimelist.net/anime/9135/Fullmetal_Alchemist__The_Sacred_Star_of_Milos,In-Between Animation,Movie,,2011,7.26,192169.0
13335,Fuse: Teppou Musume no Torimonochou,https://myanimelist.net/anime/13335/Fuse__Teppou_Musume_no_Torimonochou,In-Between Animation,Movie,,2012,7.28,34943.0
