ID,Title,Link,Roles,Type,Season,Year,Score,Members
37451,Boogiepop wa Warawanai (2019),https://myanimelist.net/anime/37451/Boogiepop_wa_Warawanai_2019,"Storyboard (OP), Episode Director (OP), Animation Director (ep 4), Key Animation (OP, ep 4)",TV,Winter,2019,7.06,237012.0
1575,Code Geass: Hangyaku no Lelouch,https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch,Key Animation (ep 2),TV,Fall,2006,8.7,2350404.0
2904,Code Geass: Hangyaku no Lelouch R2,https://myanimelist.net/anime/2904/Code_Geass__Hangyaku_no_Lelouch_R2,"Key Animation (ep 4, 6, 10. 21)",TV,Spring,2008,8.91,1858986.0
35849,Darling in the FranXX,https://myanimelist.net/anime/35849/Darling_in_the_FranXX,Animation Director (Mechanical Animation Director: ep 15),TV,Winter,2018,7.19,1725671.0
12471,Eureka Seven AO,https://myanimelist.net/anime/12471/Eureka_Seven_AO,Key Animation (ep 2),TV,Spring,2012,6.64,98946.0
918,Gintama,https://myanimelist.net/anime/918/Gintama,"Key Animation (ep 1. 13. 41. 44. 53,  60, 66, 70, 78, 80, 95, 104)",TV,Spring,2006,8.93,1107426.0
19319,Gundam Build Fighters,https://myanimelist.net/anime/19319/Gundam_Build_Fighters,Key Animation,TV,Fall,2013,7.74,78282.0
845,Kiba,https://myanimelist.net/anime/845/Kiba,Key Animation (ep 2),TV,Spring,2006,7.28,80808.0
6288,Kidou Senshi Gundam 00 Movie: A Wakening of the Trailblazer,https://myanimelist.net/anime/6288/Kidou_Senshi_Gundam_00_Movie__A_Wakening_of_the_Trailblazer,Key Animation,Movie,,2010,7.3,65235.0
3927,Kidou Senshi Gundam 00 Second Season,https://myanimelist.net/anime/3927/Kidou_Senshi_Gundam_00_Second_Season,"Key Animation (ED2, ep 3, 12, 14, 17, 19, 24)",TV,Fall,2008,8.07,156469.0
10808,Kidou Senshi Gundam AGE,https://myanimelist.net/anime/10808/Kidou_Senshi_Gundam_AGE,Key Animation,TV,Fall,2011,6.47,34259.0
37764,Kidou Senshi Gundam NT,https://myanimelist.net/anime/37764/Kidou_Senshi_Gundam_NT,Character Design,Movie,,2018,6.49,23694.0
60449,Kidou Senshi Gundam: GQuuuuuuX,https://myanimelist.net/anime/60449/Kidou_Senshi_Gundam__GQuuuuuuX,"Chief Animation Director (Chief Mechanical Animation Director), Mechanical Design",TV,Spring,2025,,17367.0
61295,Kidou Senshi Gundam: GQuuuuuuX - Beginning,https://myanimelist.net/anime/61295/Kidou_Senshi_Gundam__GQuuuuuuX_-_Beginning,"Chief Animation Director (Chief Mechanical Animation Director), Mechanical Design",Movie,,2025,7.65,4275.0
35224,Kidou Senshi Gundam: Twilight Axis,https://myanimelist.net/anime/35224/Kidou_Senshi_Gundam__Twilight_Axis,Director,ONA,,2017,4.89,12907.0
36436,Kidou Senshi Gundam: Twilight Axis - Akaki Zanei,https://myanimelist.net/anime/36436/Kidou_Senshi_Gundam__Twilight_Axis_-_Akaki_Zanei,Director,Movie,,2017,5.42,4802.0
9510,Mitsudomoe Zouryouchuu!,https://myanimelist.net/anime/9510/Mitsudomoe_Zouryouchuu,Key Animation (ep 1),TV,Winter,2011,7.65,47741.0
30276,One Punch Man,https://myanimelist.net/anime/30276/One_Punch_Man,"Character Design (Character Design Assistant for eps 4-5, 10-11), Animation Director (eps 4, 11), 2nd Key Animation (ep 6), Key Animation (OP), Assistant Animation Director (ep 12)",TV,Fall,2015,8.49,3362651.0
31704,One Punch Man: Road to Hero,https://myanimelist.net/anime/31704/One_Punch_Man__Road_to_Hero,Key Animation (OP),OVA,,2015,7.7,334468.0
40834,Ousama Ranking,https://myanimelist.net/anime/40834/Ousama_Ranking,"Storyboard (ep 23), Episode Director (ep 23)",TV,Fall,2021,8.49,701403.0
3786,Shin Evangelion Movie:||,https://myanimelist.net/anime/3786/Shin_Evangelion_Movie_||,"Animation Director, Mechanical Design",Movie,,2021,8.58,398144.0
8934,Star Driver: Kagayaki no Takuto,https://myanimelist.net/anime/8934/Star_Driver__Kagayaki_no_Takuto,Key Animation (ep 25),TV,Fall,2010,7.18,118136.0
16524,Suisei no Gargantia,https://myanimelist.net/anime/16524/Suisei_no_Gargantia,Key Animation (ep 6),TV,Spring,2013,7.44,349370.0
31765,Sword Art Online Movie: Ordinal Scale,https://myanimelist.net/anime/31765/Sword_Art_Online_Movie__Ordinal_Scale,Key Animation,Movie,,2017,7.56,755323.0
4884,Tales of the Abyss,https://myanimelist.net/anime/4884/Tales_of_the_Abyss,"Key Animation (eps 2, 9, OP)",TV,Fall,2008,7.27,125474.0
16049,Toaru Kagaku no Railgun S,https://myanimelist.net/anime/16049/Toaru_Kagaku_no_Railgun_S,Key Animation (ep 1),TV,Spring,2013,8.0,401459.0
6919,X-Men,https://myanimelist.net/anime/6919/X-Men,"Key Animation (ep 1, 2 , 6)",TV,Spring,2011,6.31,28742.0
28,Yakitate!! Japan,https://myanimelist.net/anime/28/Yakitate_Japan,"In-Between Animation (ep 45, 46, 52)",TV,Fall,2004,7.91,101440.0
