ID,Title,Link,Roles,Type,Season,Year,Score,Members
7610,Anju to Zushioumaru,https://myanimelist.net/anime/7610/Anju_to_Zushioumaru,Key Animation,Movie,,1961.0,6.01,2968.0
7786,Arabian Night: Sindbad no Bouken,https://myanimelist.net/anime/7786/Arabian_Night__Sindbad_no_Bouken,Key Animation,Movie,,1962.0,5.43,2148.0
12561,Benkei tai Ushiwaka,https://myanimelist.net/anime/12561/Benkei_tai_Ushiwaka,In-Between Animation,Movie,,1939.0,5.27,1563.0
17076,Chagama Ondo,https://myanimelist.net/anime/17076/Chagama_Ondo,Key Animation,Movie,,1935.0,4.93,1425.0
27577,Doubutsu Dai Yakyuu Sen,https://myanimelist.net/anime/27577/Doubutsu_Dai_Yakyuu_Sen,Episode Director,Movie,,1949.0,,507.0
23969,Fuku-chan no Kishuu,https://myanimelist.net/anime/23969/Fuku-chan_no_Kishuu,In-Between Animation,Movie,,1942.0,,614.0
6843,Kangaroo no Tanjoubi,https://myanimelist.net/anime/6843/Kangaroo_no_Tanjoubi,Key Animation,Movie,,1941.0,5.32,1314.0
3990,Kumo to Tulip,https://myanimelist.net/anime/3990/Kumo_to_Tulip,In-Between Animation,Movie,,1943.0,5.67,2595.0
7524,Mahou no Pen,https://myanimelist.net/anime/7524/Mahou_no_Pen,Episode Director,,,,5.33,619.0
23633,Poppoya-san: Nonki Ekichou,https://myanimelist.net/anime/23633/Poppoya-san__Nonki_Ekichou,Episode Director,Movie,,1948.0,,415.0
23635,Poppoya-san: Nonki Kikanshi,https://myanimelist.net/anime/23635/Poppoya-san__Nonki_Kikanshi,Episode Director,Movie,,1949.0,,382.0
6834,Taa-chan no Kaitei Ryokou,https://myanimelist.net/anime/6834/Taa-chan_no_Kaitei_Ryokou,Animation Director,Movie,,1935.0,4.34,1519.0
27377,Tanuki-san Ooatari,https://myanimelist.net/anime/27377/Tanuki-san_Ooatari,Episode Director,Movie,,1959.0,,370.0
10743,Tora-chan no Kankan Mushi,https://myanimelist.net/anime/10743/Tora-chan_no_Kankan_Mushi,In-Between Animation,,,,5.26,1100.0
12897,Uchuu Patrol Hopper,https://myanimelist.net/anime/12897/Uchuu_Patrol_Hopper,Animation Director,TV,Winter,1965.0,5.84,834.0
3905,Wanpaku Ouji no Orochi Taiji,https://myanimelist.net/anime/3905/Wanpaku_Ouji_no_Orochi_Taiji,Key Animation,Movie,,1963.0,6.36,3774.0
