,Title,Link
0,Princess Tutu,https://myanimelist.net/anime/721/Princess_Tutu
1,Witch Hunter Robin,https://myanimelist.net/anime/7/Witch_Hunter_Robin
2,Saishuu Heiki Kanojo,https://myanimelist.net/anime/529/Saishuu_Heiki_Kanojo
3,Samurai Deeper Kyou,https://myanimelist.net/anime/419/Samurai_Deeper_Kyou
4,Dragon Drive,https://myanimelist.net/anime/296/Dragon_Drive
5,UFO Princess Valkyrie,https://myanimelist.net/anime/1127/UFO_Princess_Valkyrie
6,Maou Dante,https://myanimelist.net/anime/1628/Maou_Dante
7,Asagiri no Miko,https://myanimelist.net/anime/231/Asagiri_no_Miko
8,Rikujou Bouei-tai Mao-chan,https://myanimelist.net/anime/980/Rikujou_Bouei-tai_Mao-chan
9,G-On Riders,https://myanimelist.net/anime/1623/G-On_Riders
10,Fortune Dogs,https://myanimelist.net/anime/3355/Fortune_Dogs
11,Ki-Fighter Taerang,https://myanimelist.net/anime/10237/Ki-Fighter_Taerang
12,Chaechaepong Kimchi Pong,https://myanimelist.net/anime/37798/Chaechaepong_Kimchi_Pong
13,One Piece,https://myanimelist.net/anime/21/One_Piece
14,InuYasha,https://myanimelist.net/anime/249/InuYasha
15,Pokemon,https://myanimelist.net/anime/527/Pokemon
16,Chobits,https://myanimelist.net/anime/59/Chobits
17,Yu☆Gi☆Oh! Duel Monsters,https://myanimelist.net/anime/481/Yu☆Gi☆Oh_Duel_Monsters
18,Azumanga Daiou The Animation,https://myanimelist.net/anime/66/Azumanga_Daiou_The_Animation
19,Shaman King,https://myanimelist.net/anime/154/Shaman_King
20,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
21,Tennis no Oujisama,https://myanimelist.net/anime/22/Tennis_no_Oujisama
22,.hack//Sign,https://myanimelist.net/anime/48/hack__Sign
23,Digimon Frontier,https://myanimelist.net/anime/1132/Digimon_Frontier
24,Tokyo Mew Mew,https://myanimelist.net/anime/687/Tokyo_Mew_Mew
25,Juuni Kokuki,https://myanimelist.net/anime/153/Juuni_Kokuki
26,Hikaru no Go,https://myanimelist.net/anime/135/Hikaru_no_Go
27,RahXephon,https://myanimelist.net/anime/165/RahXephon
28,Ai Yori Aoshi,https://myanimelist.net/anime/53/Ai_Yori_Aoshi
29,Full Moon wo Sagashite,https://myanimelist.net/anime/122/Full_Moon_wo_Sagashite
30,Groove Adventure Rave,https://myanimelist.net/anime/246/Groove_Adventure_Rave
31,The Big O,https://myanimelist.net/anime/567/The_Big_O
32,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
33,Bakuten Shoot Beyblade 2002,https://myanimelist.net/anime/1669/Bakuten_Shoot_Beyblade_2002
34,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
35,Tottoko Hamtarou,https://myanimelist.net/anime/508/Tottoko_Hamtarou
36,Captain Tsubasa: Road to 2002,https://myanimelist.net/anime/1614/Captain_Tsubasa__Road_to_2002
37,Rockman.EXE,https://myanimelist.net/anime/1710/RockmanEXE
38,Ou Dorobou Jing,https://myanimelist.net/anime/107/Ou_Dorobou_Jing
39,Cyborg 009: The Cyborg Soldier,https://myanimelist.net/anime/1678/Cyborg_009__The_Cyborg_Soldier
40,Hoshi no Kirby,https://myanimelist.net/anime/2390/Hoshi_no_Kirby
41,Tenchi Muyou! GXP,https://myanimelist.net/anime/1133/Tenchi_Muyou_GXP
42,Tokyo Underground,https://myanimelist.net/anime/175/Tokyo_Underground
43,Tenshi na Konamaiki,https://myanimelist.net/anime/200/Tenshi_na_Konamaiki
44,Rizelmine,https://myanimelist.net/anime/197/Rizelmine
45,Pita Ten,https://myanimelist.net/anime/162/Pita_Ten
46,Wagamama☆Fairy Mirumo de Pon!,https://myanimelist.net/anime/1744/Wagamama☆Fairy_Mirumo_de_Pon
47,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
48,Kinnikuman II Sei,https://myanimelist.net/anime/1707/Kinnikuman_II_Sei
49,Ojamajo Doremi Dokkaan!,https://myanimelist.net/anime/353/Ojamajo_Doremi_Dokkaan
50,Whistle!,https://myanimelist.net/anime/183/Whistle
51,Psychic Academy,https://myanimelist.net/anime/337/Psychic_Academy
52,Shin Chou Kyou Ryo: Condor Hero,https://myanimelist.net/anime/959/Shin_Chou_Kyou_Ryo__Condor_Hero
53,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
54,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
55,Gekitou! Crush Gear Turbo,https://myanimelist.net/anime/3012/Gekitou_Crush_Gear_Turbo
56,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
57,Panyo Panyo Di Gi Charat,https://myanimelist.net/anime/1597/Panyo_Panyo_Di_Gi_Charat
58,Atashin'chi,https://myanimelist.net/anime/3006/Atashinchi
59,Saiko Robot Kombock,https://myanimelist.net/anime/3772/Saiko_Robot_Kombock
