,Title,Link
0,Clannad,https://myanimelist.net/anime/2167/Clannad
1,Gyakkyou Burai Kaiji: Ultimate Survivor,https://myanimelist.net/anime/3002/Gyakkyou_Burai_Kaiji__Ultimate_Survivor
2,Shakugan no Shana II (Second),https://myanimelist.net/anime/2787/Shakugan_no_Shana_II_Second
3,ef: A Tale of Memories.,https://myanimelist.net/anime/2924/ef__A_Tale_of_Memories
4,Kidou Senshi Gundam 00,https://myanimelist.net/anime/2581/Kidou_Senshi_Gundam_00
5,Shugo Chara!,https://myanimelist.net/anime/2923/Shugo_Chara
6,Myself; Yourself,https://myanimelist.net/anime/2926/Myself__Yourself
7,Minami-ke,https://myanimelist.net/anime/2963/Minami-ke
8,Shinreigari,https://myanimelist.net/anime/2596/Shinreigari
9,Kodomo no Jikan (TV),https://myanimelist.net/anime/2403/Kodomo_no_Jikan_TV
10,Goshuushou-sama Ninomiya-kun,https://myanimelist.net/anime/2494/Goshuushou-sama_Ninomiya-kun
11,KimiKiss Pure Rouge,https://myanimelist.net/anime/2927/KimiKiss_Pure_Rouge
12,Bamboo Blade,https://myanimelist.net/anime/2986/Bamboo_Blade
13,Genshiken 2,https://myanimelist.net/anime/2508/Genshiken_2
14,Dragonaut: The Resonance,https://myanimelist.net/anime/2795/Dragonaut__The_Resonance
15,Moyashimon,https://myanimelist.net/anime/3001/Moyashimon
16,Majin Tantei Nougami Neuro,https://myanimelist.net/anime/2985/Majin_Tantei_Nougami_Neuro
17,Rental Magica,https://myanimelist.net/anime/2369/Rental_Magica
18,D.C.II: Da Capo II,https://myanimelist.net/anime/2595/DCII__Da_Capo_II
19,Night Wizard,https://myanimelist.net/anime/2970/Night_Wizard
20,Shion no Ou,https://myanimelist.net/anime/2562/Shion_no_Ou
21,Sketchbook: Full Color's,https://myanimelist.net/anime/2942/Sketchbook__Full_Colors
22,Blue Drop: Tenshi-tachi no Gikyoku,https://myanimelist.net/anime/2964/Blue_Drop__Tenshi-tachi_no_Gikyoku
23,Juushin Enbu: Hero Tales,https://myanimelist.net/anime/2772/Juushin_Enbu__Hero_Tales
24,Prism Ark,https://myanimelist.net/anime/1807/Prism_Ark
25,Mokke,https://myanimelist.net/anime/2931/Mokke
26,Taiho Shichau zo: Full Throttle,https://myanimelist.net/anime/3000/Taiho_Shichau_zo__Full_Throttle
27,Suteki Tantei Labyrinth,https://myanimelist.net/anime/2965/Suteki_Tantei_Labyrinth
28,Ryuusei no Rockman Tribe,https://myanimelist.net/anime/3493/Ryuusei_no_Rockman_Tribe
29,Moonlight Mile 2nd Season: Touch Down,https://myanimelist.net/anime/2929/Moonlight_Mile_2nd_Season__Touch_Down
30,Usavich II,https://myanimelist.net/anime/3738/Usavich_II
31,MapleStory,https://myanimelist.net/anime/2719/MapleStory
32,Duel Masters Zero,https://myanimelist.net/anime/10526/Duel_Masters_Zero
33,Saa Ikou! Tamagotchi,https://myanimelist.net/anime/6798/Saa_Ikou_Tamagotchi
34,Hello Kitty: Ringo no Mori to Parallel Town,https://myanimelist.net/anime/22441/Hello_Kitty__Ringo_no_Mori_to_Parallel_Town
35,Hatara Kids Mai Ham Gumi,https://myanimelist.net/anime/3251/Hatara_Kids_Mai_Ham_Gumi
36,Ichigo Ichie: Koibana Tomobana,https://myanimelist.net/anime/3164/Ichigo_Ichie__Koibana_Tomobana
37,Yattokame Tanteidan,https://myanimelist.net/anime/5468/Yattokame_Tanteidan
38,Hoshi Shinichi Short Short,https://myanimelist.net/anime/8191/Hoshi_Shinichi_Short_Short
39,Pururun! Shizuku-chan Aha,https://myanimelist.net/anime/9533/Pururun_Shizuku-chan_Aha
40,Elec-king The Animation,https://myanimelist.net/anime/3243/Elec-king_The_Animation
41,Tensai? Dr. Hamax,https://myanimelist.net/anime/2930/Tensai_Dr_Hamax
42,Mameushi-kun (TV),https://myanimelist.net/anime/12185/Mameushi-kun_TV
43,Mori no Senshi Bonolon,https://myanimelist.net/anime/20173/Mori_no_Senshi_Bonolon
44,Shampoo Ouji,https://myanimelist.net/anime/35508/Shampoo_Ouji
45,Fuwa no Go Renkan,https://myanimelist.net/anime/40273/Fuwa_no_Go_Renkan
46,Dokan-kun Nanika no Ekaki Uta,https://myanimelist.net/anime/54051/Dokan-kun_Nanika_no_Ekaki_Uta
47,Dao Baejji Bumhil Daesodong,https://myanimelist.net/anime/48160/Dao_Baejji_Bumhil_Daesodong
48,Naruto: Shippuuden,https://myanimelist.net/anime/1735/Naruto__Shippuuden
49,One Piece,https://myanimelist.net/anime/21/One_Piece
50,Bleach,https://myanimelist.net/anime/269/Bleach
51,Gintama,https://myanimelist.net/anime/918/Gintama
52,Baccano!,https://myanimelist.net/anime/2251/Baccano
53,D.Gray-man,https://myanimelist.net/anime/1482/DGray-man
54,Katekyou Hitman Reborn!,https://myanimelist.net/anime/1604/Katekyou_Hitman_Reborn
55,Higurashi no Naku Koro ni Kai,https://myanimelist.net/anime/1889/Higurashi_no_Naku_Koro_ni_Kai
56,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
57,Hayate no Gotoku!,https://myanimelist.net/anime/2026/Hayate_no_Gotoku
58,Yu☆Gi☆Oh! Duel Monsters GX,https://myanimelist.net/anime/482/Yu☆Gi☆Oh_Duel_Monsters_GX
59,Eyeshield 21,https://myanimelist.net/anime/15/Eyeshield_21
60,Pokemon Diamond & Pearl,https://myanimelist.net/anime/1565/Pokemon_Diamond___Pearl
61,Dennou Coil,https://myanimelist.net/anime/2164/Dennou_Coil
62,Kekkaishi,https://myanimelist.net/anime/1606/Kekkaishi
63,Bakugan Battle Brawlers,https://myanimelist.net/anime/2156/Bakugan_Battle_Brawlers
64,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
65,Keroro Gunsou,https://myanimelist.net/anime/516/Keroro_Gunsou
66,Blue Dragon,https://myanimelist.net/anime/2142/Blue_Dragon
67,Wangan Midnight,https://myanimelist.net/anime/2608/Wangan_Midnight
