,Title,Link
0,Sword Art Online,https://myanimelist.net/anime/11757/Sword_Art_Online
1,Kokoro Connect,https://myanimelist.net/anime/11887/Kokoro_Connect
2,Hagure Yuusha no Aesthetica,https://myanimelist.net/anime/13161/Hagure_Yuusha_no_Aesthetica
3,"Dakara Boku wa, H ga Dekinai.",https://myanimelist.net/anime/12549/Dakara_Boku_wa_H_ga_Dekinai
4,Campione! Matsurowanu Kamigami to Kamigoroshi no Maou,https://myanimelist.net/anime/12293/Campione_Matsurowanu_Kamigami_to_Kamigoroshi_no_Maou
5,Oda Nobuna no Yabou,https://myanimelist.net/anime/11933/Oda_Nobuna_no_Yabou
6,Koi to Senkyo to Chocolate,https://myanimelist.net/anime/12175/Koi_to_Senkyo_to_Chocolate
7,Binbougami ga!,https://myanimelist.net/anime/13535/Binbougami_ga
8,Kingdom,https://myanimelist.net/anime/12031/Kingdom
9,"Kono Naka ni Hitori, Imouto ga Iru!",https://myanimelist.net/anime/13367/Kono_Naka_ni_Hitori_Imouto_ga_Iru
10,Arcana Famiglia,https://myanimelist.net/anime/12967/Arcana_Famiglia
11,Jinrui wa Suitai Shimashita,https://myanimelist.net/anime/10357/Jinrui_wa_Suitai_Shimashita
12,Yuru Yuri♪♪,https://myanimelist.net/anime/12403/Yuru_Yuri♪♪
13,Joshiraku,https://myanimelist.net/anime/12679/Joshiraku
14,Tari Tari,https://myanimelist.net/anime/13333/Tari_Tari
15,Dog Days',https://myanimelist.net/anime/11783/Dog_Days
16,Muv-Luv Alternative: Total Eclipse,https://myanimelist.net/anime/11021/Muv-Luv_Alternative__Total_Eclipse
17,Natsuyuki Rendezvous,https://myanimelist.net/anime/13585/Natsuyuki_Rendezvous
18,Kyoukaisenjou no Horizon II,https://myanimelist.net/anime/12487/Kyoukaisenjou_no_Horizon_II
19,Pokemon Best Wishes! Season 2,https://myanimelist.net/anime/14093/Pokemon_Best_Wishes_Season_2
20,Hakuouki: Reimeiroku,https://myanimelist.net/anime/13115/Hakuouki__Reimeiroku
21,Chouyaku Hyakuninisshu: Uta Koi.,https://myanimelist.net/anime/13349/Chouyaku_Hyakuninisshu__Uta_Koi
22,Rinne no Lagrange Season 2,https://myanimelist.net/anime/12281/Rinne_no_Lagrange_Season_2
23,Moyashimon Returns,https://myanimelist.net/anime/13409/Moyashimon_Returns
24,Chitose Get You!!,https://myanimelist.net/anime/14277/Chitose_Get_You
25,Tanken Driland,https://myanimelist.net/anime/14333/Tanken_Driland
26,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,https://myanimelist.net/anime/14563/Maji_de_Otaku_na_English_Ribbon-chan__Eigo_de_Tatakau_Mahou_Shoujo
27,Yurumates 3D Plus,https://myanimelist.net/anime/14693/Yurumates_3D_Plus
28,Zhandou Wang Zhi Jufeng Zhan Hun,https://myanimelist.net/anime/36423/Zhandou_Wang_Zhi_Jufeng_Zhan_Hun
29,Robin-kun to 100 nin no Otomodachi Season 2,https://myanimelist.net/anime/15069/Robin-kun_to_100_nin_no_Otomodachi_Season_2
30,Kijeu CSI,https://myanimelist.net/anime/48342/Kijeu_CSI
31,Nae Salang Ddung,https://myanimelist.net/anime/48151/Nae_Salang_Ddung
