,Title,Link
0,Tokyo Ghoul,https://myanimelist.net/anime/22319/Tokyo_Ghoul
1,Akame ga Kill!,https://myanimelist.net/anime/22199/Akame_ga_Kill
2,Sword Art Online II,https://myanimelist.net/anime/21881/Sword_Art_Online_II
3,Zankyou no Terror,https://myanimelist.net/anime/23283/Zankyou_no_Terror
4,Ao Haru Ride,https://myanimelist.net/anime/21995/Ao_Haru_Ride
5,Gekkan Shoujo Nozaki-kun,https://myanimelist.net/anime/23289/Gekkan_Shoujo_Nozaki-kun
6,Barakamon,https://myanimelist.net/anime/22789/Barakamon
7,Aldnoah.Zero,https://myanimelist.net/anime/22729/AldnoahZero
8,Free! Eternal Summer,https://myanimelist.net/anime/22265/Free_Eternal_Summer
9,Kuroshitsuji: Book of Circus,https://myanimelist.net/anime/22145/Kuroshitsuji__Book_of_Circus
10,Seireitsukai no Blade Dance,https://myanimelist.net/anime/22877/Seireitsukai_no_Blade_Dance
11,Love Stage!!,https://myanimelist.net/anime/21105/Love_Stage
12,Rail Wars!,https://myanimelist.net/anime/23309/Rail_Wars
13,Rokujouma no Shinryakusha!?,https://myanimelist.net/anime/22865/Rokujouma_no_Shinryakusha
14,Space☆Dandy 2nd Season,https://myanimelist.net/anime/23327/Space☆Dandy_2nd_Season
15,Re:␣Hamatora,https://myanimelist.net/anime/23421/Re_␣Hamatora
16,Tokyo ESP,https://myanimelist.net/anime/21353/Tokyo_ESP
17,DRAMAtical Murder,https://myanimelist.net/anime/23333/DRAMAtical_Murder
18,Fate/kaleid liner Prisma☆Illya 2wei!,https://myanimelist.net/anime/20509/Fate_kaleid_liner_Prisma☆Illya_2wei
19,Glasslip,https://myanimelist.net/anime/23079/Glasslip
20,Sabage-bu!,https://myanimelist.net/anime/20709/Sabage-bu
21,Himegoto,https://myanimelist.net/anime/22835/Himegoto
22,Hanayamata,https://myanimelist.net/anime/21681/Hanayamata
23,Persona 4 the Golden Animation,https://myanimelist.net/anime/24075/Persona_4_the_Golden_Animation
24,Majimoji Rurumo,https://myanimelist.net/anime/23945/Majimoji_Rurumo
25,Jinsei,https://myanimelist.net/anime/23121/Jinsei
26,Nobunaga Concerto,https://myanimelist.net/anime/24135/Nobunaga_Concerto
27,Yami Shibai 2,https://myanimelist.net/anime/22537/Yami_Shibai_2
28,Futsuu no Joshikousei ga [Locodol] Yattemita.,https://myanimelist.net/anime/22189/Futsuu_no_Joshikousei_ga_Locodol_Yattemita
29,Shirogane no Ishi: Argevollen,https://myanimelist.net/anime/23325/Shirogane_no_Ishi__Argevollen
30,Yama no Susume Second Season,https://myanimelist.net/anime/21435/Yama_no_Susume_Second_Season
31,Momo Kyun Sword,https://myanimelist.net/anime/22225/Momo_Kyun_Sword
32,Bakumatsu Rock,https://myanimelist.net/anime/23037/Bakumatsu_Rock
33,Sengoku Basara: Judge End,https://myanimelist.net/anime/23201/Sengoku_Basara__Judge_End
34,PriPara,https://myanimelist.net/anime/23135/PriPara
35,Shounen Hollywood: Holly Stage for 49,https://myanimelist.net/anime/23151/Shounen_Hollywood__Holly_Stage_for_49
36,Shin Strange+,https://myanimelist.net/anime/23433/Shin_Strange_
37,Choboraunyopomi Gekijou Dai Ni Maku Ai Mai Mii: Mousou Catastrophe,https://myanimelist.net/anime/23551/Choboraunyopomi_Gekijou_Dai_Ni_Maku_Ai_Mai_Mii__Mousou_Catastrophe
38,Francesca,https://myanimelist.net/anime/22955/Francesca
39,Kidou Senshi Gundam-san,https://myanimelist.net/anime/24835/Kidou_Senshi_Gundam-san
40,Minarai Diva,https://myanimelist.net/anime/23375/Minarai_Diva
41,Maido! Urayasu Tekkin Kazoku,https://myanimelist.net/anime/24417/Maido_Urayasu_Tekkin_Kazoku
42,Larva 3rd Season,https://myanimelist.net/anime/31674/Larva_3rd_Season
43,Sumiko (TV),https://myanimelist.net/anime/24969/Sumiko_TV
44,Baby Gamba,https://myanimelist.net/anime/35710/Baby_Gamba
45,Kotowaza Gundam-san,https://myanimelist.net/anime/52390/Kotowaza_Gundam-san
46,Choegang Top Plate Part 2,https://myanimelist.net/anime/46853/Choegang_Top_Plate_Part_2
47,Hello Carbot,https://myanimelist.net/anime/56277/Hello_Carbot
48,Biklonz,https://myanimelist.net/anime/48210/Biklonz
49,Hunter x Hunter (2011),https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011
50,Naruto: Shippuuden,https://myanimelist.net/anime/1735/Naruto__Shippuuden
51,One Piece,https://myanimelist.net/anime/21/One_Piece
52,Haikyuu!!,https://myanimelist.net/anime/20583/Haikyuu
53,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders
