,Title,Link
0,Chainsaw Man,https://myanimelist.net/anime/44511/Chainsaw_Man
1,Spy x Family Part 2,https://myanimelist.net/anime/50602/Spy_x_Family_Part_2
2,Blue Lock,https://myanimelist.net/anime/49596/Blue_Lock
3,Mob Psycho 100 III,https://myanimelist.net/anime/50172/Mob_Psycho_100_III
4,Kage no Jitsuryokusha ni Naritakute!,https://myanimelist.net/anime/48316/Kage_no_Jitsuryokusha_ni_Naritakute
5,Boku no Hero Academia 6th Season,https://myanimelist.net/anime/49918/Boku_no_Hero_Academia_6th_Season
6,Bocchi the Rock!,https://myanimelist.net/anime/47917/Bocchi_the_Rock
7,Bleach: Sennen Kessen-hen,https://myanimelist.net/anime/41467/Bleach__Sennen_Kessen-hen
8,"Fuufu Ijou, Koibito Miman.",https://myanimelist.net/anime/50425/Fuufu_Ijou_Koibito_Miman
9,Tensei shitara Ken deshita,https://myanimelist.net/anime/49891/Tensei_shitara_Ken_deshita
10,Fumetsu no Anata e Season 2,https://myanimelist.net/anime/49709/Fumetsu_no_Anata_e_Season_2
11,Uzaki-chan wa Asobitai! Double,https://myanimelist.net/anime/42962/Uzaki-chan_wa_Asobitai_Double
12,"Yuusha Party wo Tsuihou sareta Beast Tamer, Saikyoushu no Nekomimi Shoujo to Deau",https://myanimelist.net/anime/52046/Yuusha_Party_wo_Tsuihou_sareta_Beast_Tamer_Saikyoushu_no_Nekomimi_Shoujo_to_Deau
13,Mairimashita! Iruma-kun 3rd Season,https://myanimelist.net/anime/49784/Mairimashita_Iruma-kun_3rd_Season
14,Akuyaku Reijou nanode Last Boss wo Kattemimashita,https://myanimelist.net/anime/49979/Akuyaku_Reijou_nanode_Last_Boss_wo_Kattemimashita
15,Urusei Yatsura (2022),https://myanimelist.net/anime/50710/Urusei_Yatsura_2022
16,Shinobi no Ittoki,https://myanimelist.net/anime/51098/Shinobi_no_Ittoki
17,Akiba Meido Sensou,https://myanimelist.net/anime/52193/Akiba_Meido_Sensou
18,Kidou Senshi Gundam: Suisei no Majo,https://myanimelist.net/anime/49828/Kidou_Senshi_Gundam__Suisei_no_Majo
19,Renai Flops,https://myanimelist.net/anime/51403/Renai_Flops
20,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,https://myanimelist.net/anime/51128/Noumin_Kanren_no_Skill_bakka_Agetetara_Nazeka_Tsuyoku_Natta
21,Futoku no Guild,https://myanimelist.net/anime/51212/Futoku_no_Guild
22,Do It Yourself!!,https://myanimelist.net/anime/48542/Do_It_Yourself
23,Arknights: Reimei Zensou,https://myanimelist.net/anime/50205/Arknights__Reimei_Zensou
24,Golden Kamuy 4th Season,https://myanimelist.net/anime/50528/Golden_Kamuy_4th_Season
25,Koukyuu no Karasu,https://myanimelist.net/anime/50590/Koukyuu_no_Karasu
