,Title,Link
0,No Game No Life,https://myanimelist.net/anime/19815/No_Game_No_Life
1,Haikyuu!!,https://myanimelist.net/anime/20583/Haikyuu
2,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,https://myanimelist.net/anime/20899/JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders
3,Mahouka Koukou no Rettousei,https://myanimelist.net/anime/20785/Mahouka_Koukou_no_Rettousei
4,Fairy Tail (2014),https://myanimelist.net/anime/22043/Fairy_Tail_2014
5,Black Bullet,https://myanimelist.net/anime/20787/Black_Bullet
6,Date A Live II,https://myanimelist.net/anime/19163/Date_A_Live_II
7,Mekakucity Actors,https://myanimelist.net/anime/21603/Mekakucity_Actors
8,Ping Pong the Animation,https://myanimelist.net/anime/22135/Ping_Pong_the_Animation
9,Bokura wa Minna Kawai-sou,https://myanimelist.net/anime/21405/Bokura_wa_Minna_Kawai-sou
10,Hitsugi no Chaika,https://myanimelist.net/anime/20853/Hitsugi_no_Chaika
11,Gokukoku no Brynhildr,https://myanimelist.net/anime/21431/Gokukoku_no_Brynhildr
12,Soredemo Sekai wa Utsukushii,https://myanimelist.net/anime/22101/Soredemo_Sekai_wa_Utsukushii
13,Isshuukan Friends.,https://myanimelist.net/anime/21327/Isshuukan_Friends
14,Mushishi Zoku Shou,https://myanimelist.net/anime/21939/Mushishi_Zoku_Shou
15,Mangaka-san to Assistant-san to The Animation,https://myanimelist.net/anime/21863/Mangaka-san_to_Assistant-san_to_The_Animation
16,Akuma no Riddle,https://myanimelist.net/anime/19429/Akuma_no_Riddle
17,Love Live! School Idol Project 2nd Season,https://myanimelist.net/anime/19111/Love_Live_School_Idol_Project_2nd_Season
18,Ryuugajou Nanana no Maizoukin,https://myanimelist.net/anime/21561/Ryuugajou_Nanana_no_Maizoukin
19,Gochuumon wa Usagi desu ka?,https://myanimelist.net/anime/21273/Gochuumon_wa_Usagi_desu_ka
20,Sidonia no Kishi,https://myanimelist.net/anime/19775/Sidonia_no_Kishi
21,Seikoku no Dragonar,https://myanimelist.net/anime/21033/Seikoku_no_Dragonar
22,Soul Eater NOT!,https://myanimelist.net/anime/21507/Soul_Eater_NOT
23,Kanojo ga Flag wo Oraretara,https://myanimelist.net/anime/19685/Kanojo_ga_Flag_wo_Oraretara
24,Dragon Ball Kai (2014),https://myanimelist.net/anime/22777/Dragon_Ball_Kai_2014
25,Initial D Final Stage,https://myanimelist.net/anime/22507/Initial_D_Final_Stage
26,Selector Infected WIXOSS,https://myanimelist.net/anime/22273/Selector_Infected_WIXOSS
27,Baby Steps,https://myanimelist.net/anime/21185/Baby_Steps
28,Kamigami no Asobi,https://myanimelist.net/anime/21563/Kamigami_no_Asobi
29,Blade & Soul,https://myanimelist.net/anime/22547/Blade___Soul
30,Break Blade,https://myanimelist.net/anime/22433/Break_Blade
31,Inugami-san to Nekoyama-san,https://myanimelist.net/anime/22123/Inugami-san_to_Nekoyama-san
32,Kenzen Robo Daimidaler,https://myanimelist.net/anime/21809/Kenzen_Robo_Daimidaler
33,Captain Earth,https://myanimelist.net/anime/21677/Captain_Earth
34,Yu☆Gi☆Oh! Arc-V,https://myanimelist.net/anime/21639/Yu☆Gi☆Oh_Arc-V
35,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,https://myanimelist.net/anime/21167/Escha___Logy_no_Atelier__Tasogare_no_Sora_no_Renkinjutsushi
36,M3: Sono Kuroki Hagane,https://myanimelist.net/anime/23133/M3__Sono_Kuroki_Hagane
37,Fuuun Ishin Dai☆Shougun,https://myanimelist.net/anime/21821/Fuuun_Ishin_Dai☆Shougun
38,Kiniro no Corda: Blue♪Sky,https://myanimelist.net/anime/20971/Kiniro_no_Corda__Blue♪Sky
39,Kindaichi Shounen no Jikenbo Returns,https://myanimelist.net/anime/22817/Kindaichi_Shounen_no_Jikenbo_Returns
40,Cardfight!! Vanguard: Legion Mate-hen,https://myanimelist.net/anime/21729/Cardfight_Vanguard__Legion_Mate-hen
41,Mahou Shoujo Taisen,https://myanimelist.net/anime/21421/Mahou_Shoujo_Taisen
42,Gudetama,https://myanimelist.net/anime/23539/Gudetama
43,Lady Jewelpet,https://myanimelist.net/anime/22693/Lady_Jewelpet
44,Keroro,https://myanimelist.net/anime/21671/Keroro
45,Majin Bone,https://myanimelist.net/anime/21835/Majin_Bone
46,Abarenbou Rikishi!! Matsutarou,https://myanimelist.net/anime/22831/Abarenbou_Rikishi_Matsutarou
47,Marvel Disk Wars: The Avengers,https://myanimelist.net/anime/21013/Marvel_Disk_Wars__The_Avengers
48,Kantoku Fuyuki Todoki,https://myanimelist.net/anime/23213/Kantoku_Fuyuki_Todoki
49,Dragon Collection,https://myanimelist.net/anime/22733/Dragon_Collection
50,Tenkai Knights,https://myanimelist.net/anime/23067/Tenkai_Knights
51,Pretty Rhythm: All Star Selection,https://myanimelist.net/anime/22215/Pretty_Rhythm__All_Star_Selection
52,Hero Bank,https://myanimelist.net/anime/22099/Hero_Bank
53,Pac-World,https://myanimelist.net/anime/28595/Pac-World
