,Title,Link
0,Dandadan 2nd Season,https://myanimelist.net/anime/60543/Dandadan_2nd_Season
1,Kaijuu 8-gou 2nd Season,https://myanimelist.net/anime/59177/Kaijuu_8-gou_2nd_Season
2,"Kanojo, Okarishimasu 4th Season",https://myanimelist.net/anime/59277/Kanojo_Okarishimasu_4th_Season
3,Sakamoto Days Part 2,https://myanimelist.net/anime/60285/Sakamoto_Days_Part_2
4,Hikaru ga Shinda Natsu,https://myanimelist.net/anime/58913/Hikaru_ga_Shinda_Natsu
5,Tougen Anki,https://myanimelist.net/anime/58811/Tougen_Anki
6,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",https://myanimelist.net/anime/60326/Watashi_ga_Koibito_ni_Nareru_Wake_Nai_jan_Muri_Muri_※Muri_ja_Nakatta
7,Jigoku Sensei Nube (2025),https://myanimelist.net/anime/59342/Jigoku_Sensei_Nube_2025
8,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai sareru,https://myanimelist.net/anime/59421/Zutaboro_Reijou_wa_Ane_no_Moto_Konyakusha_ni_Dekiai_sareru
9,Game Center Shoujo to Ibunka Kouryuu,https://myanimelist.net/anime/59689/Game_Center_Shoujo_to_Ibunka_Kouryuu
10,Ame to Kimi to,https://myanimelist.net/anime/59619/Ame_to_Kimi_to
11,Osomatsu-san 4th Season,https://myanimelist.net/anime/58996/Osomatsu-san_4th_Season
12,Dekin no Mogura,https://myanimelist.net/anime/60315/Dekin_no_Mogura
13,Mizu Zokusei no Mahoutsukai,https://myanimelist.net/anime/60732/Mizu_Zokusei_no_Mahoutsukai
14,Futari Solo Camp,https://myanimelist.net/anime/60665/Futari_Solo_Camp
15,Utagoe wa Mille-Feuille,https://myanimelist.net/anime/55689/Utagoe_wa_Mille-Feuille
16,Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu,https://myanimelist.net/anime/59322/Shirobuta_Kizoku_desu_ga_Zense_no_Kioku_ga_Haeta_node_Hiyoko_na_Otouto_Sodatemasu
17,Cardfight!! Vanguard: D Series Season 9,https://myanimelist.net/anime/54145/Cardfight_Vanguard__D_Series_Season_9
18,Bullet/Bullet,https://myanimelist.net/anime/53722/Bullet_Bullet
19,My Melody & Kuromi,https://myanimelist.net/anime/60726/My_Melody___Kuromi
20,Fushigi no Kuni de Alice to: Dive in Wonderland,https://myanimelist.net/anime/60778/Fushigi_no_Kuni_de_Alice_to__Dive_in_Wonderland
21,Cocoon,https://myanimelist.net/anime/55779/Cocoon
