,Title,Link
0,JoJo no Kimyou na Bouken (TV),https://myanimelist.net/anime/14719/JoJo_no_Kimyou_na_Bouken_TV
1,Psycho-Pass,https://myanimelist.net/anime/13601/Psycho-Pass
2,Chuunibyou demo Koi ga Shitai!,https://myanimelist.net/anime/14741/Chuunibyou_demo_Koi_ga_Shitai
3,Sakura-sou no Pet na Kanojo,https://myanimelist.net/anime/13759/Sakura-sou_no_Pet_na_Kanojo
4,Tonari no Kaibutsu-kun,https://myanimelist.net/anime/14227/Tonari_no_Kaibutsu-kun
5,Magi: The Labyrinth of Magic,https://myanimelist.net/anime/14513/Magi__The_Labyrinth_of_Magic
6,Btooom!,https://myanimelist.net/anime/14345/Btooom
7,Shinsekai yori,https://myanimelist.net/anime/13125/Shinsekai_yori
8,K,https://myanimelist.net/anime/14467/K
9,Kamisama Hajimemashita,https://myanimelist.net/anime/14713/Kamisama_Hajimemashita
10,Suki tte Ii na yo.,https://myanimelist.net/anime/14289/Suki_tte_Ii_na_yo
11,Zetsuen no Tempest,https://myanimelist.net/anime/14075/Zetsuen_no_Tempest
12,To LOVE-Ru Darkness,https://myanimelist.net/anime/13663/To_LOVE-Ru_Darkness
13,Code:Breaker,https://myanimelist.net/anime/11703/Code_Breaker
14,Bakuman. 3rd Season,https://myanimelist.net/anime/12365/Bakuman_3rd_Season
15,Gintama': Enchousen,https://myanimelist.net/anime/15417/Gintama__Enchousen
16,Girls & Panzer,https://myanimelist.net/anime/14131/Girls___Panzer
17,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,https://myanimelist.net/anime/14199/Oniichan_dakedo_Ai_sae_Areba_Kankeinai_yo_ne
18,Little Busters!,https://myanimelist.net/anime/13655/Little_Busters
19,Jormungand: Perfect Order,https://myanimelist.net/anime/13331/Jormungand__Perfect_Order
20,Robotics;Notes,https://myanimelist.net/anime/13599/Robotics_Notes
21,Initial D Fifth Stage,https://myanimelist.net/anime/15059/Initial_D_Fifth_Stage
22,Medaka Box Abnormal,https://myanimelist.net/anime/14527/Medaka_Box_Abnormal
23,Ixion Saga DT,https://myanimelist.net/anime/14765/Ixion_Saga_DT
24,Teekyuu,https://myanimelist.net/anime/15125/Teekyuu
