,Title,Link
0,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,https://myanimelist.net/anime/16592/Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation
1,High School DxD New,https://myanimelist.net/anime/15451/High_School_DxD_New
2,Free!,https://myanimelist.net/anime/18507/Free
3,Blood Lad,https://myanimelist.net/anime/11633/Blood_Lad
4,Monogatari Series: Second Season,https://myanimelist.net/anime/17074/Monogatari_Series__Second_Season
5,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,https://myanimelist.net/anime/16742/Watashi_ga_Motenai_no_wa_Dou_Kangaetemo_Omaera_ga_Warui
6,Kami nomi zo Shiru Sekai: Megami-hen,https://myanimelist.net/anime/16706/Kami_nomi_zo_Shiru_Sekai__Megami-hen
7,Gin no Saji,https://myanimelist.net/anime/16918/Gin_no_Saji
8,Fate/kaleid liner Prisma☆Illya,https://myanimelist.net/anime/14829/Fate_kaleid_liner_Prisma☆Illya
9,Servant x Service,https://myanimelist.net/anime/18119/Servant_x_Service
10,Kamisama no Inai Nichiyoubi,https://myanimelist.net/anime/16009/Kamisama_no_Inai_Nichiyoubi
11,Love Lab,https://myanimelist.net/anime/16353/Love_Lab
12,Brothers Conflict,https://myanimelist.net/anime/15605/Brothers_Conflict
13,Kiniro Mosaic,https://myanimelist.net/anime/16732/Kiniro_Mosaic
14,Gatchaman Crowds,https://myanimelist.net/anime/18229/Gatchaman_Crowds
15,Uchouten Kazoku,https://myanimelist.net/anime/17909/Uchouten_Kazoku
16,Kimi no Iru Machi,https://myanimelist.net/anime/17741/Kimi_no_Iru_Machi
17,Choujigen Game Neptune The Animation,https://myanimelist.net/anime/16157/Choujigen_Game_Neptune_The_Animation
18,Inu to Hasami wa Tsukaiyou,https://myanimelist.net/anime/17831/Inu_to_Hasami_wa_Tsukaiyou
19,Kingdom 2nd Season,https://myanimelist.net/anime/17389/Kingdom_2nd_Season
20,Makai Ouji: Devils and Realist,https://myanimelist.net/anime/16890/Makai_Ouji__Devils_and_Realist
21,Yami Shibai,https://myanimelist.net/anime/19383/Yami_Shibai
22,Rozen Maiden (2013),https://myanimelist.net/anime/18041/Rozen_Maiden_2013
23,Hakkenden: Touhou Hakken Ibun 2nd Season,https://myanimelist.net/anime/18055/Hakkenden__Touhou_Hakken_Ibun_2nd_Season
24,Senki Zesshou Symphogear G,https://myanimelist.net/anime/15793/Senki_Zesshou_Symphogear_G
25,Senyuu. 2,https://myanimelist.net/anime/18523/Senyuu_2
26,Genei wo Kakeru Taiyou,https://myanimelist.net/anime/17651/Genei_wo_Kakeru_Taiyou
27,Stella Jogakuin Koutou-ka C³-bu,https://myanimelist.net/anime/17821/Stella_Jogakuin_Koutou-ka_C³-bu
28,Genshiken Nidaime,https://myanimelist.net/anime/18465/Genshiken_Nidaime
29,Kitaku-bu Katsudou Kiroku,https://myanimelist.net/anime/18495/Kitaku-bu_Katsudou_Kiroku
30,Ro-Kyu-Bu! SS,https://myanimelist.net/anime/16051/Ro-Kyu-Bu_SS
31,Teekyuu 2,https://myanimelist.net/anime/18121/Teekyuu_2
32,Fantasista Doll,https://myanimelist.net/anime/15883/Fantasista_Doll
33,Recorder to Randoseru Mi☆,https://myanimelist.net/anime/18099/Recorder_to_Randoseru_Mi☆
34,Tamayura: More Aggressive,https://myanimelist.net/anime/15731/Tamayura__More_Aggressive
35,Futari wa Milky Holmes,https://myanimelist.net/anime/17267/Futari_wa_Milky_Holmes
36,Gifuu Doudou!!: Kanetsugu to Keiji,https://myanimelist.net/anime/18771/Gifuu_Doudou__Kanetsugu_to_Keiji
37,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,https://myanimelist.net/anime/19207/Maji_de_Otaku_na_English_Ribbon-chan__Eigo_de_Tatakau_Mahou_Shoujo_-_The_TV
38,Zinba,https://myanimelist.net/anime/31427/Zinba
39,Lovely Movie: Itoshi no Muco,https://myanimelist.net/anime/23897/Lovely_Movie__Itoshi_no_Muco
40,Fruity Samurai,https://myanimelist.net/anime/30173/Fruity_Samurai
41,Anisava,https://myanimelist.net/anime/27757/Anisava
42,Nyuru Nyuru!! Kakusen-kun,https://myanimelist.net/anime/19305/Nyuru_Nyuru_Kakusen-kun
43,Xiong Chumo: Conglin Zong Dong Yuan,https://myanimelist.net/anime/32819/Xiong_Chumo__Conglin_Zong_Dong_Yuan
44,Yuuto-kun ga Iku,https://myanimelist.net/anime/18983/Yuuto-kun_ga_Iku
45,Xing Zi Xiao Chu Shen,https://myanimelist.net/anime/46737/Xing_Zi_Xiao_Chu_Shen
46,Shaonian Shiye: Yongzhe Chuang Jiangnan,https://myanimelist.net/anime/44419/Shaonian_Shiye__Yongzhe_Chuang_Jiangnan
47,Konglong Laile,https://myanimelist.net/anime/45417/Konglong_Laile
48,Ruyi Ku Bao: Ben Ben Zhu,https://myanimelist.net/anime/45509/Ruyi_Ku_Bao__Ben_Ben_Zhu
49,Ruyi Ku Bao: Guai Li Shu,https://myanimelist.net/anime/45505/Ruyi_Ku_Bao__Guai_Li_Shu
50,Shingeki no Kyojin,https://myanimelist.net/anime/16498/Shingeki_no_Kyojin
51,Hunter x Hunter (2011),https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011
52,Naruto: Shippuuden,https://myanimelist.net/anime/1735/Naruto__Shippuuden
53,One Piece,https://myanimelist.net/anime/21/One_Piece
54,Toaru Kagaku no Railgun S,https://myanimelist.net/anime/16049/Toaru_Kagaku_no_Railgun_S
55,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
56,Uchuu Kyoudai,https://myanimelist.net/anime/12431/Uchuu_Kyoudai
57,Toriko,https://myanimelist.net/anime/10033/Toriko
58,Mushibugyou,https://myanimelist.net/anime/17505/Mushibugyou
59,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
60,Ginga Kikoutai Majestic Prince,https://myanimelist.net/anime/15863/Ginga_Kikoutai_Majestic_Prince
61,Inazuma Eleven Go: Galaxy,https://myanimelist.net/anime/18097/Inazuma_Eleven_Go__Galaxy
62,Saint Seiya Omega,https://myanimelist.net/anime/12929/Saint_Seiya_Omega
63,Pokemon Best Wishes! Season 2: Decolora Adventure,https://myanimelist.net/anime/17873/Pokemon_Best_Wishes_Season_2__Decolora_Adventure
64,Aikatsu!,https://myanimelist.net/anime/15061/Aikatsu
65,Yu☆Gi☆Oh! Zexal Second,https://myanimelist.net/anime/15489/Yu☆Gi☆Oh_Zexal_Second
66,Dokidoki! Precure,https://myanimelist.net/anime/16419/Dokidoki_Precure
67,Cardfight!! Vanguard: Link Joker-hen,https://myanimelist.net/anime/15611/Cardfight_Vanguard__Link_Joker-hen
68,Chibi☆Devi!,https://myanimelist.net/anime/11457/Chibi☆Devi
69,Doraemon (2005),https://myanimelist.net/anime/8687/Doraemon_2005
70,Pretty Rhythm: Rainbow Live,https://myanimelist.net/anime/17249/Pretty_Rhythm__Rainbow_Live
71,Furusato Saisei: Nippon no Mukashibanashi,https://myanimelist.net/anime/13163/Furusato_Saisei__Nippon_no_Mukashibanashi
72,Kuromajo-san ga Tooru!!,https://myanimelist.net/anime/13159/Kuromajo-san_ga_Tooru
73,Juusen Battle Monsuno,https://myanimelist.net/anime/13185/Juusen_Battle_Monsuno
74,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
75,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
76,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
77,Chousoku Henkei Gyrozetter,https://myanimelist.net/anime/14989/Chousoku_Henkei_Gyrozetter
78,Danball Senki Wars,https://myanimelist.net/anime/17917/Danball_Senki_Wars
79,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
80,Jewelpet Happiness,https://myanimelist.net/anime/17497/Jewelpet_Happiness
81,Cross Fight B-Daman eS,https://myanimelist.net/anime/15547/Cross_Fight_B-Daman_eS
82,Ninja Hattori-kun (2012),https://myanimelist.net/anime/18845/Ninja_Hattori-kun_2012
83,Chao Zhi Neng Zu Qiu,https://myanimelist.net/anime/36993/Chao_Zhi_Neng_Zu_Qiu
84,Battle Spirits: Sword Eyes Gekitouden,https://myanimelist.net/anime/19877/Battle_Spirits__Sword_Eyes_Gekitouden
85,Baku Tech! Bakugan Gachi,https://myanimelist.net/anime/21523/Baku_Tech_Bakugan_Gachi
86,Mini Van,https://myanimelist.net/anime/18391/Mini_Van
87,Ojarumaru,https://myanimelist.net/anime/4459/Ojarumaru
88,Line Offline: Salaryman,https://myanimelist.net/anime/16906/Line_Offline__Salaryman
89,Gakkatsu! 2nd Season,https://myanimelist.net/anime/17147/Gakkatsu_2nd_Season
90,Beast Saga,https://myanimelist.net/anime/15795/Beast_Saga
91,Larva 2nd Season,https://myanimelist.net/anime/31673/Larva_2nd_Season
92,Tanken Driland: 1000-nen no Mahou,https://myanimelist.net/anime/17969/Tanken_Driland__1000-nen_no_Mahou
93,Duel Masters Victory V3,https://myanimelist.net/anime/21999/Duel_Masters_Victory_V3
