,Personnel_ID,K_SimilarActors,Total_SharedProjects,K_Reccomendations,True_Positive(Train),Precision(Train),True_Positive(Test),Precision(Test)
7358,207,9,63,40,8,0.2,9,0.225
7359,207,9,63,50,8,0.16,9,0.18
7360,207,10,74,10,7,0.7,6,0.6
7361,207,10,74,20,7,0.35,6,0.3
7362,207,10,74,30,7,0.23333333333333334,6,0.2
7363,207,10,74,40,8,0.2,9,0.225
7364,207,10,74,50,8,0.16,9,0.18
7365,207,11,76,10,7,0.7,6,0.6
7366,207,11,76,20,7,0.35,6,0.3
7367,207,11,76,30,7,0.23333333333333334,6,0.2
7368,207,11,76,40,8,0.2,8,0.2
7369,207,11,76,50,8,0.16,9,0.18
7370,207,12,83,10,7,0.7,6,0.6
7371,207,12,83,20,7,0.35,6,0.3
7372,207,12,83,30,7,0.23333333333333334,6,0.2
7373,207,12,83,40,7,0.175,7,0.175
7374,207,12,83,50,8,0.16,9,0.18
7375,207,13,85,10,7,0.7,6,0.6
7376,207,13,85,20,7,0.35,6,0.3
7377,207,13,85,30,7,0.23333333333333334,6,0.2
7378,207,13,85,40,7,0.175,6,0.15
7379,207,13,85,50,8,0.16,9,0.18
7380,207,14,87,10,7,0.7,6,0.6
7381,207,14,87,20,7,0.35,6,0.3
7382,207,14,87,30,7,0.23333333333333334,6,0.2
7383,207,14,87,40,7,0.175,6,0.15
7384,207,14,87,50,8,0.16,9,0.18
7385,207,15,102,10,7,0.7,6,0.6
7386,207,15,102,20,8,0.4,6,0.3
7387,207,15,102,30,8,0.26666666666666666,6,0.2
7388,207,15,102,40,8,0.2,6,0.15
7389,207,15,102,50,9,0.18,8,0.16
7390,207,16,108,10,7,0.7,6,0.6
7391,207,16,108,20,8,0.4,6,0.3
7392,207,16,108,30,8,0.26666666666666666,6,0.2
7393,207,16,108,40,8,0.2,6,0.15
7394,207,16,108,50,8,0.16,7,0.14
7395,207,17,123,10,7,0.7,6,0.6
7396,207,17,123,20,8,0.4,6,0.3
7397,207,17,123,30,8,0.26666666666666666,6,0.2
7398,207,17,123,40,8,0.2,6,0.15
7399,207,17,123,50,8,0.16,6,0.12
7400,207,18,124,10,7,0.7,6,0.6
7401,207,18,124,20,8,0.4,6,0.3
7402,207,18,124,30,8,0.26666666666666666,6,0.2
7403,207,18,124,40,8,0.2,6,0.15
7404,207,18,124,50,8,0.16,6,0.12
7405,207,19,131,10,7,0.7,6,0.6
7406,207,19,131,20,8,0.4,6,0.3
7407,207,19,131,30,8,0.26666666666666666,6,0.2
7408,207,19,131,40,8,0.2,6,0.15
7409,207,19,131,50,8,0.16,6,0.12
7410,212,1,17,10,8,0.8,5,0.5
7411,212,1,17,20,11,0.55,9,0.45
7412,212,1,17,30,11,0.36666666666666664,9,0.3
7413,212,1,17,40,12,0.3,11,0.275
7414,212,1,17,50,12,0.24,12,0.24
7415,212,2,42,10,6,0.6,4,0.4
7416,212,2,42,20,10,0.5,8,0.4
7417,212,2,42,30,17,0.5666666666666667,17,0.5666666666666667
7418,212,2,42,40,18,0.45,19,0.475
7419,212,2,42,50,18,0.36,20,0.4
7420,212,3,52,10,7,0.7,4,0.4
7421,212,3,52,20,10,0.5,8,0.4
7422,212,3,52,30,14,0.4666666666666667,14,0.4666666666666667
7423,212,3,52,40,18,0.45,20,0.5
7424,212,3,52,50,19,0.38,20,0.4
7425,212,4,63,10,7,0.7,4,0.4
7426,212,4,63,20,10,0.5,7,0.35
7427,212,4,63,30,14,0.4666666666666667,13,0.43333333333333335
7428,212,4,63,40,18,0.45,20,0.5
7429,212,4,63,50,19,0.38,20,0.4
7430,212,5,75,10,7,0.7,3,0.3
7431,212,5,75,20,9,0.45,7,0.35
7432,212,5,75,30,13,0.43333333333333335,12,0.4
7433,212,5,75,40,17,0.425,18,0.45
7434,212,5,75,50,19,0.38,20,0.4
7435,212,6,101,10,8,0.8,2,0.2
7436,212,6,101,20,10,0.5,6,0.3
7437,212,6,101,30,11,0.36666666666666664,9,0.3
7438,212,6,101,40,13,0.325,14,0.35
7439,212,6,101,50,15,0.3,17,0.34
7440,212,7,113,10,8,0.8,3,0.3
7441,212,7,113,20,9,0.45,6,0.3
7442,212,7,113,30,10,0.3333333333333333,7,0.23333333333333334
7443,212,7,113,40,12,0.3,12,0.3
7444,212,7,113,50,15,0.3,15,0.3
7445,212,8,119,10,7,0.7,3,0.3
7446,212,8,119,20,9,0.45,6,0.3
7447,212,8,119,30,10,0.3333333333333333,7,0.23333333333333334
7448,212,8,119,40,11,0.275,11,0.275
7449,212,8,119,50,15,0.3,15,0.3
7450,212,9,132,10,6,0.6,3,0.3
7451,212,9,132,20,9,0.45,6,0.3
7452,212,9,132,30,10,0.3333333333333333,7,0.23333333333333334
7453,212,9,132,40,11,0.275,11,0.275
7454,212,9,132,50,15,0.3,15,0.3
7455,212,10,143,10,6,0.6,3,0.3
7456,212,10,143,20,9,0.45,6,0.3
7457,212,10,143,30,10,0.3333333333333333,6,0.2
7458,212,10,143,40,11,0.275,9,0.225
7459,212,10,143,50,13,0.26,14,0.28
7460,212,11,152,10,6,0.6,3,0.3
7461,212,11,152,20,9,0.45,6,0.3
7462,212,11,152,30,10,0.3333333333333333,6,0.2
7463,212,11,152,40,11,0.275,9,0.225
7464,212,11,152,50,13,0.26,14,0.28
7465,212,12,161,10,6,0.6,3,0.3
7466,212,12,161,20,9,0.45,6,0.3
7467,212,12,161,30,10,0.3333333333333333,6,0.2
7468,212,12,161,40,11,0.275,9,0.225
7469,212,12,161,50,13,0.26,14,0.28
7470,212,13,174,10,6,0.6,3,0.3
7471,212,13,174,20,9,0.45,6,0.3
7472,212,13,174,30,10,0.3333333333333333,6,0.2
7473,212,13,174,40,10,0.25,10,0.25
7474,212,13,174,50,12,0.24,12,0.24
7475,212,14,182,10,5,0.5,4,0.4
7476,212,14,182,20,9,0.45,6,0.3
7477,212,14,182,30,10,0.3333333333333333,6,0.2
7478,212,14,182,40,11,0.275,9,0.225
7479,212,14,182,50,12,0.24,12,0.24
7480,212,15,196,10,4,0.4,4,0.4
7481,212,15,196,20,9,0.45,6,0.3
7482,212,15,196,30,9,0.3,6,0.2
7483,212,15,196,40,10,0.25,7,0.175
7484,212,15,196,50,11,0.22,11,0.22
7485,212,16,210,10,5,0.5,4,0.4
7486,212,16,210,20,10,0.5,6,0.3
7487,212,16,210,30,10,0.3333333333333333,6,0.2
7488,212,16,210,40,11,0.275,7,0.175
7489,212,16,210,50,12,0.24,9,0.18
7490,212,17,221,10,5,0.5,4,0.4
7491,212,17,221,20,10,0.5,6,0.3
7492,212,17,221,30,10,0.3333333333333333,6,0.2
7493,212,17,221,40,10,0.25,7,0.175
7494,212,17,221,50,12,0.24,9,0.18
7495,212,18,233,10,5,0.5,4,0.4
7496,212,18,233,20,9,0.45,6,0.3
7497,212,18,233,30,10,0.3333333333333333,8,0.26666666666666666
7498,212,18,233,40,10,0.25,8,0.2
7499,212,18,233,50,10,0.2,9,0.18
7500,212,19,243,10,5,0.5,4,0.4
7501,212,19,243,20,9,0.45,6,0.3
7502,212,19,243,30,10,0.3333333333333333,8,0.26666666666666666
7503,212,19,243,40,10,0.25,9,0.225
7504,212,19,243,50,11,0.22,9,0.18
7505,236,1,8,10,7,0.7,5,0.5
7506,236,1,8,20,8,0.4,7,0.35
7507,236,1,8,30,8,0.26666666666666666,7,0.23333333333333334
7508,236,1,8,40,8,0.2,7,0.175
7509,236,1,8,50,10,0.2,7,0.14
7510,236,2,13,10,7,0.7,6,0.6
7511,236,2,13,20,8,0.4,6,0.3
7512,236,2,13,30,9,0.3,7,0.23333333333333334
7513,236,2,13,40,9,0.225,7,0.175
7514,236,2,13,50,9,0.18,7,0.14
7515,236,3,18,10,6,0.6,5,0.5
7516,236,3,18,20,8,0.4,7,0.35
7517,236,3,18,30,10,0.3333333333333333,9,0.3
7518,236,3,18,40,11,0.275,9,0.225
7519,236,3,18,50,11,0.22,9,0.18
7520,236,4,28,10,9,0.9,6,0.6
7521,236,4,28,20,11,0.55,8,0.4
7522,236,4,28,30,11,0.36666666666666664,8,0.26666666666666666
7523,236,4,28,40,12,0.3,8,0.2
7524,236,4,28,50,12,0.24,8,0.16
7525,236,5,38,10,8,0.8,5,0.5
7526,236,5,38,20,12,0.6,8,0.4
7527,236,5,38,30,12,0.4,8,0.26666666666666666
7528,236,5,38,40,12,0.3,8,0.2
7529,236,5,38,50,12,0.24,8,0.16
7530,236,6,48,10,8,0.8,5,0.5
7531,236,6,48,20,12,0.6,8,0.4
7532,236,6,48,30,12,0.4,8,0.26666666666666666
7533,236,6,48,40,12,0.3,8,0.2
7534,236,6,48,50,12,0.24,8,0.16
7535,236,7,55,10,8,0.8,5,0.5
7536,236,7,55,20,11,0.55,7,0.35
7537,236,7,55,30,12,0.4,8,0.26666666666666666
7538,236,7,55,40,12,0.3,8,0.2
7539,236,7,55,50,12,0.24,8,0.16
7540,236,8,62,10,8,0.8,5,0.5
7541,236,8,62,20,11,0.55,7,0.35
7542,236,8,62,30,12,0.4,8,0.26666666666666666
7543,236,8,62,40,12,0.3,8,0.2
7544,236,8,62,50,12,0.24,8,0.16
7545,236,9,71,10,7,0.7,5,0.5
7546,236,9,71,20,11,0.55,7,0.35
7547,236,9,71,30,12,0.4,8,0.26666666666666666
7548,236,9,71,40,12,0.3,8,0.2
7549,236,9,71,50,12,0.24,8,0.16
7550,236,10,77,10,7,0.7,5,0.5
7551,236,10,77,20,11,0.55,7,0.35
7552,236,10,77,30,11,0.36666666666666664,7,0.23333333333333334
7553,236,10,77,40,12,0.3,9,0.225
7554,236,10,77,50,13,0.26,10,0.2
7555,236,11,86,10,7,0.7,5,0.5
7556,236,11,86,20,13,0.65,8,0.4
7557,236,11,86,30,13,0.43333333333333335,8,0.26666666666666666
7558,236,11,86,40,14,0.35,10,0.25
7559,236,11,86,50,15,0.3,11,0.22
7560,236,12,96,10,7,0.7,5,0.5
7561,236,12,96,20,13,0.65,8,0.4
7562,236,12,96,30,13,0.43333333333333335,8,0.26666666666666666
7563,236,12,96,40,14,0.35,10,0.25
7564,236,12,96,50,15,0.3,11,0.22
7565,236,13,106,10,7,0.7,5,0.5
7566,236,13,106,20,13,0.65,8,0.4
7567,236,13,106,30,13,0.43333333333333335,8,0.26666666666666666
7568,236,13,106,40,13,0.325,10,0.25
7569,236,13,106,50,15,0.3,12,0.24
7570,236,14,107,10,7,0.7,5,0.5
7571,236,14,107,20,13,0.65,8,0.4
7572,236,14,107,30,13,0.43333333333333335,8,0.26666666666666666
7573,236,14,107,40,13,0.325,8,0.2
7574,236,14,107,50,14,0.28,11,0.22
7575,236,15,111,10,7,0.7,5,0.5
7576,236,15,111,20,14,0.7,9,0.45
7577,236,15,111,30,14,0.4666666666666667,9,0.3
7578,236,15,111,40,14,0.35,9,0.225
7579,236,15,111,50,15,0.3,12,0.24
7580,236,16,115,10,6,0.6,4,0.4
7581,236,16,115,20,14,0.7,9,0.45
7582,236,16,115,30,14,0.4666666666666667,9,0.3
7583,236,16,115,40,14,0.35,9,0.225
7584,236,16,115,50,14,0.28,9,0.18
7585,236,17,118,10,6,0.6,4,0.4
7586,236,17,118,20,14,0.7,9,0.45
7587,236,17,118,30,14,0.4666666666666667,9,0.3
7588,236,17,118,40,14,0.35,9,0.225
7589,236,17,118,50,14,0.28,9,0.18
7590,236,18,127,10,7,0.7,5,0.5
7591,236,18,127,20,14,0.7,9,0.45
7592,236,18,127,30,14,0.4666666666666667,9,0.3
7593,236,18,127,40,14,0.35,9,0.225
7594,236,18,127,50,14,0.28,9,0.18
7595,236,19,141,10,7,0.7,5,0.5
7596,236,19,141,20,11,0.55,8,0.4
7597,236,19,141,30,14,0.4666666666666667,9,0.3
7598,236,19,141,40,14,0.35,9,0.225
7599,236,19,141,50,14,0.28,9,0.18
7600,241,1,1,10,1,0.1,3,0.3
7601,241,1,1,20,2,0.1,5,0.25
7602,241,1,1,30,2,0.06666666666666667,6,0.2
7603,241,1,1,40,3,0.075,7,0.175
7604,241,1,1,50,3,0.06,7,0.14
7605,241,2,7,10,2,0.2,5,0.5
7606,241,2,7,20,2,0.1,6,0.3
7607,241,2,7,30,2,0.06666666666666667,7,0.23333333333333334
7608,241,2,7,40,2,0.05,7,0.175
7609,241,2,7,50,3,0.06,8,0.16
7610,241,3,12,10,2,0.2,5,0.5
7611,241,3,12,20,2,0.1,7,0.35
7612,241,3,12,30,2,0.06666666666666667,7,0.23333333333333334
7613,241,3,12,40,3,0.075,8,0.2
7614,241,3,12,50,3,0.06,8,0.16
7615,241,4,14,10,2,0.2,6,0.6
7616,241,4,14,20,2,0.1,7,0.35
7617,241,4,14,30,2,0.06666666666666667,7,0.23333333333333334
7618,241,4,14,40,2,0.05,7,0.175
7619,241,4,14,50,2,0.04,7,0.14
7620,241,5,20,10,2,0.2,5,0.5
7621,241,5,20,20,2,0.1,7,0.35
7622,241,5,20,30,2,0.06666666666666667,7,0.23333333333333334
7623,241,5,20,40,3,0.075,7,0.175
7624,241,5,20,50,3,0.06,7,0.14
7625,241,6,26,10,2,0.2,6,0.6
7626,241,6,26,20,2,0.1,6,0.3
7627,241,6,26,30,2,0.06666666666666667,7,0.23333333333333334
7628,241,6,26,40,3,0.075,8,0.2
7629,241,6,26,50,4,0.08,8,0.16
7630,241,7,30,10,2,0.2,6,0.6
7631,241,7,30,20,2,0.1,6,0.3
7632,241,7,30,30,2,0.06666666666666667,7,0.23333333333333334
7633,241,7,30,40,2,0.05,7,0.175
7634,241,7,30,50,3,0.06,8,0.16
7635,241,8,35,10,2,0.2,6,0.6
7636,241,8,35,20,2,0.1,6,0.3
7637,241,8,35,30,2,0.06666666666666667,7,0.23333333333333334
7638,241,8,35,40,2,0.05,7,0.175
7639,241,8,35,50,4,0.08,8,0.16
7640,241,9,35,10,2,0.2,6,0.6
7641,241,9,35,20,2,0.1,6,0.3
7642,241,9,35,30,2,0.06666666666666667,7,0.23333333333333334
7643,241,9,35,40,2,0.05,7,0.175
7644,241,9,35,50,4,0.08,8,0.16
7645,241,10,40,10,2,0.2,6,0.6
7646,241,10,40,20,2,0.1,6,0.3
7647,241,10,40,30,2,0.06666666666666667,7,0.23333333333333334
7648,241,10,40,40,2,0.05,7,0.175
7649,241,10,40,50,3,0.06,8,0.16
7650,241,11,44,10,2,0.2,5,0.5
7651,241,11,44,20,2,0.1,6,0.3
7652,241,11,44,30,2,0.06666666666666667,6,0.2
7653,241,11,44,40,2,0.05,7,0.175
7654,241,11,44,50,2,0.04,7,0.14
7655,241,12,46,10,2,0.2,5,0.5
7656,241,12,46,20,2,0.1,6,0.3
7657,241,12,46,30,2,0.06666666666666667,6,0.2
7658,241,12,46,40,2,0.05,7,0.175
7659,241,12,46,50,3,0.06,8,0.16
7660,241,13,48,10,2,0.2,4,0.4
7661,241,13,48,20,2,0.1,6,0.3
7662,241,13,48,30,2,0.06666666666666667,6,0.2
7663,241,13,48,40,2,0.05,7,0.175
7664,241,13,48,50,2,0.04,7,0.14
7665,241,14,49,10,2,0.2,4,0.4
7666,241,14,49,20,2,0.1,6,0.3
7667,241,14,49,30,2,0.06666666666666667,6,0.2
7668,241,14,49,40,2,0.05,7,0.175
7669,241,14,49,50,2,0.04,7,0.14
7670,241,15,52,10,2,0.2,4,0.4
7671,241,15,52,20,2,0.1,6,0.3
7672,241,15,52,30,2,0.06666666666666667,6,0.2
7673,241,15,52,40,2,0.05,7,0.175
7674,241,15,52,50,2,0.04,7,0.14
7675,241,16,52,10,2,0.2,3,0.3
7676,241,16,52,20,2,0.1,6,0.3
7677,241,16,52,30,2,0.06666666666666667,6,0.2
7678,241,16,52,40,2,0.05,7,0.175
7679,241,16,52,50,2,0.04,7,0.14
7680,241,17,55,10,2,0.2,3,0.3
7681,241,17,55,20,2,0.1,5,0.25
7682,241,17,55,30,2,0.06666666666666667,6,0.2
7683,241,17,55,40,2,0.05,6,0.15
7684,241,17,55,50,2,0.04,7,0.14
7685,241,18,60,10,2,0.2,3,0.3
7686,241,18,60,20,2,0.1,5,0.25
7687,241,18,60,30,2,0.06666666666666667,6,0.2
7688,241,18,60,40,2,0.05,6,0.15
7689,241,18,60,50,2,0.04,7,0.14
7690,241,19,66,10,1,0.1,2,0.2
7691,241,19,66,20,2,0.1,5,0.25
7692,241,19,66,30,2,0.06666666666666667,6,0.2
7693,241,19,66,40,2,0.05,6,0.15
7694,241,19,66,50,2,0.04,7,0.14
7695,243,1,4,10,4,0.4,1,0.1
7696,243,1,4,20,4,0.2,1,0.05
7697,243,1,4,30,4,0.13333333333333333,1,0.03333333333333333
7698,243,1,4,40,6,0.15,2,0.05
7699,243,1,4,50,6,0.12,3,0.06
7700,243,2,8,10,3,0.3,0,0.0
7701,243,2,8,20,3,0.15,0,0.0
7702,243,2,8,30,4,0.13333333333333333,2,0.06666666666666667
7703,243,2,8,40,4,0.1,2,0.05
7704,243,2,8,50,4,0.08,2,0.04
7705,243,3,12,10,2,0.2,0,0.0
7706,243,3,12,20,3,0.15,0,0.0
7707,243,3,12,30,3,0.1,1,0.03333333333333333
7708,243,3,12,40,3,0.075,2,0.05
7709,243,3,12,50,4,0.08,2,0.04
7710,243,4,15,10,2,0.2,0,0.0
7711,243,4,15,20,3,0.15,0,0.0
7712,243,4,15,30,3,0.1,1,0.03333333333333333
7713,243,4,15,40,3,0.075,1,0.025
7714,243,4,15,50,5,0.1,1,0.02
7715,243,5,22,10,2,0.2,0,0.0
7716,243,5,22,20,2,0.1,0,0.0
7717,243,5,22,30,3,0.1,0,0.0
7718,243,5,22,40,3,0.075,0,0.0
7719,243,5,22,50,3,0.06,1,0.02
7720,243,6,28,10,2,0.2,0,0.0
7721,243,6,28,20,2,0.1,0,0.0
7722,243,6,28,30,3,0.1,0,0.0
7723,243,6,28,40,3,0.075,0,0.0
7724,243,6,28,50,7,0.14,4,0.08
7725,243,7,31,10,2,0.2,0,0.0
7726,243,7,31,20,2,0.1,0,0.0
7727,243,7,31,30,3,0.1,0,0.0
7728,243,7,31,40,4,0.1,0,0.0
7729,243,7,31,50,6,0.12,2,0.04
7730,243,8,31,10,2,0.2,0,0.0
7731,243,8,31,20,2,0.1,0,0.0
7732,243,8,31,30,3,0.1,0,0.0
7733,243,8,31,40,4,0.1,0,0.0
7734,243,8,31,50,5,0.1,0,0.0
7735,243,9,32,10,2,0.2,0,0.0
7736,243,9,32,20,2,0.1,0,0.0
7737,243,9,32,30,2,0.06666666666666667,0,0.0
7738,243,9,32,40,4,0.1,0,0.0
7739,243,9,32,50,4,0.08,0,0.0
7740,243,10,35,10,4,0.4,1,0.1
7741,243,10,35,20,4,0.2,1,0.05
7742,243,10,35,30,4,0.13333333333333333,1,0.03333333333333333
7743,243,10,35,40,6,0.15,1,0.025
7744,243,10,35,50,6,0.12,1,0.02
7745,243,11,37,10,4,0.4,1,0.1
7746,243,11,37,20,4,0.2,1,0.05
7747,243,11,37,30,4,0.13333333333333333,1,0.03333333333333333
7748,243,11,37,40,6,0.15,1,0.025
7749,243,11,37,50,6,0.12,1,0.02
7750,243,12,40,10,4,0.4,1,0.1
7751,243,12,40,20,4,0.2,1,0.05
7752,243,12,40,30,4,0.13333333333333333,1,0.03333333333333333
7753,243,12,40,40,5,0.125,1,0.025
7754,243,12,40,50,6,0.12,1,0.02
7755,243,13,46,10,5,0.5,2,0.2
7756,243,13,46,20,5,0.25,2,0.1
7757,243,13,46,30,5,0.16666666666666666,2,0.06666666666666667
7758,243,13,46,40,5,0.125,2,0.05
7759,243,13,46,50,7,0.14,2,0.04
7760,243,14,51,10,6,0.6,3,0.3
7761,243,14,51,20,6,0.3,3,0.15
7762,243,14,51,30,6,0.2,3,0.1
7763,243,14,51,40,6,0.15,3,0.075
7764,243,14,51,50,7,0.14,3,0.06
7765,243,15,61,10,6,0.6,3,0.3
7766,243,15,61,20,6,0.3,3,0.15
7767,243,15,61,30,6,0.2,3,0.1
7768,243,15,61,40,6,0.15,3,0.075
7769,243,15,61,50,7,0.14,3,0.06
7770,243,16,65,10,6,0.6,3,0.3
7771,243,16,65,20,6,0.3,3,0.15
7772,243,16,65,30,6,0.2,3,0.1
7773,243,16,65,40,6,0.15,3,0.075
7774,243,16,65,50,7,0.14,3,0.06
7775,243,17,74,10,6,0.6,3,0.3
7776,243,17,74,20,6,0.3,3,0.15
7777,243,17,74,30,6,0.2,3,0.1
7778,243,17,74,40,6,0.15,3,0.075
7779,243,17,74,50,7,0.14,3,0.06
7780,243,18,75,10,6,0.6,3,0.3
7781,243,18,75,20,6,0.3,3,0.15
7782,243,18,75,30,6,0.2,3,0.1
7783,243,18,75,40,6,0.15,3,0.075
7784,243,18,75,50,7,0.14,3,0.06
7785,243,19,79,10,5,0.5,2,0.2
7786,243,19,79,20,6,0.3,3,0.15
7787,243,19,79,30,6,0.2,3,0.1
7788,243,19,79,40,6,0.15,3,0.075
7789,243,19,79,50,7,0.14,3,0.06
7790,245,1,5,10,4,0.4,1,0.1
7791,245,1,5,20,6,0.3,3,0.15
7792,245,1,5,30,7,0.23333333333333334,5,0.16666666666666666
7793,245,1,5,40,10,0.25,7,0.175
7794,245,1,5,50,12,0.24,9,0.18
7795,245,2,7,10,3,0.3,2,0.2
7796,245,2,7,20,4,0.2,4,0.2
7797,245,2,7,30,7,0.23333333333333334,6,0.2
7798,245,2,7,40,8,0.2,7,0.175
7799,245,2,7,50,10,0.2,9,0.18
7800,245,3,17,10,4,0.4,2,0.2
7801,245,3,17,20,5,0.25,3,0.15
7802,245,3,17,30,6,0.2,3,0.1
7803,245,3,17,40,9,0.225,7,0.175
7804,245,3,17,50,10,0.2,7,0.14
7805,245,4,20,10,4,0.4,3,0.3
7806,245,4,20,20,5,0.25,4,0.2
7807,245,4,20,30,5,0.16666666666666666,5,0.16666666666666666
7808,245,4,20,40,7,0.175,7,0.175
7809,245,4,20,50,7,0.14,7,0.14
7810,245,5,24,10,4,0.4,2,0.2
7811,245,5,24,20,5,0.25,4,0.2
7812,245,5,24,30,7,0.23333333333333334,4,0.13333333333333333
7813,245,5,24,40,8,0.2,6,0.15
7814,245,5,24,50,10,0.2,6,0.12
7815,245,6,31,10,4,0.4,2,0.2
7816,245,6,31,20,4,0.2,3,0.15
7817,245,6,31,30,7,0.23333333333333334,4,0.13333333333333333
7818,245,6,31,40,7,0.175,5,0.125
7819,245,6,31,50,8,0.16,6,0.12
7820,245,7,35,10,4,0.4,3,0.3
7821,245,7,35,20,4,0.2,4,0.2
7822,245,7,35,30,5,0.16666666666666666,5,0.16666666666666666
7823,245,7,35,40,8,0.2,7,0.175
7824,245,7,35,50,9,0.18,9,0.18
7825,245,8,38,10,4,0.4,3,0.3
7826,245,8,38,20,6,0.3,5,0.25
7827,245,8,38,30,6,0.2,6,0.2
7828,245,8,38,40,10,0.25,8,0.2
7829,245,8,38,50,11,0.22,9,0.18
7830,245,9,45,10,5,0.5,4,0.4
7831,245,9,45,20,6,0.3,7,0.35
7832,245,9,45,30,7,0.23333333333333334,7,0.23333333333333334
7833,245,9,45,40,11,0.275,8,0.2
7834,245,9,45,50,11,0.22,9,0.18
7835,245,10,50,10,5,0.5,3,0.3
7836,245,10,50,20,6,0.3,6,0.3
7837,245,10,50,30,8,0.26666666666666666,7,0.23333333333333334
7838,245,10,50,40,9,0.225,8,0.2
7839,245,10,50,50,12,0.24,9,0.18
7840,245,11,57,10,4,0.4,3,0.3
7841,245,11,57,20,6,0.3,5,0.25
7842,245,11,57,30,8,0.26666666666666666,7,0.23333333333333334
7843,245,11,57,40,8,0.2,8,0.2
7844,245,11,57,50,12,0.24,9,0.18
7845,245,12,74,10,5,0.5,3,0.3
7846,245,12,74,20,6,0.3,5,0.25
7847,245,12,74,30,7,0.23333333333333334,6,0.2
7848,245,12,74,40,8,0.2,7,0.175
7849,245,12,74,50,10,0.2,7,0.14
7850,245,13,94,10,4,0.4,3,0.3
7851,245,13,94,20,5,0.25,3,0.15
7852,245,13,94,30,7,0.23333333333333334,5,0.16666666666666666
7853,245,13,94,40,8,0.2,7,0.175
7854,245,13,94,50,8,0.16,8,0.16
7855,245,14,100,10,5,0.5,3,0.3
7856,245,14,100,20,6,0.3,5,0.25
7857,245,14,100,30,8,0.26666666666666666,7,0.23333333333333334
7858,245,14,100,40,8,0.2,8,0.2
7859,245,14,100,50,8,0.16,9,0.18
7860,245,15,109,10,7,0.7,2,0.2
7861,245,15,109,20,8,0.4,5,0.25
7862,245,15,109,30,9,0.3,7,0.23333333333333334
7863,245,15,109,40,10,0.25,7,0.175
7864,245,15,109,50,10,0.2,8,0.16
7865,245,16,116,10,5,0.5,3,0.3
7866,245,16,116,20,8,0.4,5,0.25
7867,245,16,116,30,9,0.3,7,0.23333333333333334
7868,245,16,116,40,10,0.25,7,0.175
7869,245,16,116,50,10,0.2,8,0.16
7870,245,17,120,10,5,0.5,3,0.3
7871,245,17,120,20,8,0.4,5,0.25
7872,245,17,120,30,8,0.26666666666666666,6,0.2
7873,245,17,120,40,10,0.25,7,0.175
7874,245,17,120,50,10,0.2,8,0.16
7875,245,18,124,10,5,0.5,3,0.3
7876,245,18,124,20,8,0.4,5,0.25
7877,245,18,124,30,8,0.26666666666666666,5,0.16666666666666666
7878,245,18,124,40,10,0.25,8,0.2
7879,245,18,124,50,11,0.22,9,0.18
7880,245,19,129,10,5,0.5,3,0.3
7881,245,19,129,20,8,0.4,5,0.25
7882,245,19,129,30,8,0.26666666666666666,6,0.2
7883,245,19,129,40,10,0.25,9,0.225
7884,245,19,129,50,11,0.22,10,0.2
7885,253,1,13,10,6,0.6,3,0.3
7886,253,1,13,20,6,0.3,4,0.2
7887,253,1,13,30,7,0.23333333333333334,5,0.16666666666666666
7888,253,1,13,40,8,0.2,8,0.2
7889,253,1,13,50,9,0.18,10,0.2
7890,253,2,54,10,4,0.4,2,0.2
7891,253,2,54,20,4,0.2,2,0.1
7892,253,2,54,30,5,0.16666666666666666,2,0.06666666666666667
7893,253,2,54,40,5,0.125,2,0.05
7894,253,2,54,50,6,0.12,3,0.06
7895,253,3,59,10,4,0.4,3,0.3
7896,253,3,59,20,4,0.2,3,0.15
7897,253,3,59,30,5,0.16666666666666666,3,0.1
7898,253,3,59,40,5,0.125,3,0.075
7899,253,3,59,50,5,0.1,5,0.1
7900,253,4,99,10,4,0.4,3,0.3
7901,253,4,99,20,4,0.2,3,0.15
7902,253,4,99,30,7,0.23333333333333334,4,0.13333333333333333
7903,253,4,99,40,7,0.175,5,0.125
7904,253,4,99,50,7,0.14,6,0.12
7905,253,5,137,10,4,0.4,4,0.4
7906,253,5,137,20,5,0.25,6,0.3
7907,253,5,137,30,7,0.23333333333333334,7,0.23333333333333334
7908,253,5,137,40,7,0.175,7,0.175
7909,253,5,137,50,8,0.16,7,0.14
7910,253,6,151,10,4,0.4,4,0.4
7911,253,6,151,20,5,0.25,6,0.3
7912,253,6,151,30,8,0.26666666666666666,7,0.23333333333333334
7913,253,6,151,40,9,0.225,7,0.175
7914,253,6,151,50,9,0.18,8,0.16
7915,253,7,172,10,6,0.6,5,0.5
7916,253,7,172,20,7,0.35,8,0.4
7917,253,7,172,30,7,0.23333333333333334,8,0.26666666666666666
7918,253,7,172,40,11,0.275,9,0.225
7919,253,7,172,50,11,0.22,10,0.2
7920,253,8,181,10,6,0.6,6,0.6
7921,253,8,181,20,8,0.4,7,0.35
7922,253,8,181,30,8,0.26666666666666666,9,0.3
7923,253,8,181,40,11,0.275,10,0.25
7924,253,8,181,50,11,0.22,12,0.24
7925,253,9,209,10,5,0.5,5,0.5
7926,253,9,209,20,8,0.4,7,0.35
7927,253,9,209,30,8,0.26666666666666666,9,0.3
7928,253,9,209,40,10,0.25,9,0.225
7929,253,9,209,50,10,0.2,10,0.2
7930,253,10,216,10,5,0.5,5,0.5
