,Personnel_ID,K_SimilarActors,Total_SharedProjects,K_Reccomendations,True_Positive(Train),Precision(Train),True_Positive(Test),Precision(Test)
102,2,2,16,30,13,0.43333333333333335,10,0.3333333333333333
103,2,2,16,40,15,0.375,12,0.3
104,2,2,16,50,16,0.32,13,0.26
105,2,3,27,10,5,0.5,5,0.5
106,2,3,27,20,6,0.3,6,0.3
107,2,3,27,30,10,0.3333333333333333,9,0.3
108,2,3,27,40,13,0.325,11,0.275
109,2,3,27,50,15,0.3,12,0.24
110,2,4,33,10,5,0.5,5,0.5
111,2,4,33,20,6,0.3,6,0.3
112,2,4,33,30,7,0.23333333333333334,8,0.26666666666666666
113,2,4,33,40,11,0.275,10,0.25
114,2,4,33,50,17,0.34,14,0.28
115,2,5,39,10,5,0.5,5,0.5
116,2,5,39,20,6,0.3,7,0.35
117,2,5,39,30,9,0.3,10,0.3333333333333333
118,2,5,39,40,12,0.3,12,0.3
119,2,5,39,50,17,0.34,15,0.3
120,2,6,51,10,5,0.5,5,0.5
121,2,6,51,20,6,0.3,7,0.35
122,2,6,51,30,8,0.26666666666666666,9,0.3
123,2,6,51,40,11,0.275,11,0.275
124,2,6,51,50,14,0.28,13,0.26
125,2,7,56,10,5,0.5,5,0.5
126,2,7,56,20,7,0.35,8,0.4
127,2,7,56,30,8,0.26666666666666666,9,0.3
128,2,7,56,40,12,0.3,13,0.325
129,2,7,56,50,16,0.32,15,0.3
130,2,8,60,10,5,0.5,5,0.5
131,2,8,60,20,7,0.35,8,0.4
132,2,8,60,30,8,0.26666666666666666,9,0.3
133,2,8,60,40,12,0.3,12,0.3
134,2,8,60,50,16,0.32,14,0.28
135,2,9,66,10,5,0.5,5,0.5
136,2,9,66,20,7,0.35,8,0.4
137,2,9,66,30,8,0.26666666666666666,10,0.3333333333333333
138,2,9,66,40,9,0.225,10,0.25
139,2,9,66,50,13,0.26,12,0.24
140,2,10,71,10,5,0.5,5,0.5
141,2,10,71,20,7,0.35,8,0.4
142,2,10,71,30,7,0.23333333333333334,9,0.3
143,2,10,71,40,10,0.25,10,0.25
144,2,10,71,50,14,0.28,12,0.24
145,2,11,79,10,6,0.6,6,0.6
146,2,11,79,20,8,0.4,9,0.45
147,2,11,79,30,8,0.26666666666666666,10,0.3333333333333333
148,2,11,79,40,8,0.2,10,0.25
149,2,11,79,50,11,0.22,13,0.26
150,2,12,83,10,6,0.6,6,0.6
151,2,12,83,20,8,0.4,9,0.45
152,2,12,83,30,8,0.26666666666666666,10,0.3333333333333333
153,2,12,83,40,8,0.2,10,0.25
154,2,12,83,50,11,0.22,12,0.24
155,2,13,91,10,4,0.4,4,0.4
156,2,13,91,20,7,0.35,7,0.35
157,2,13,91,30,8,0.26666666666666666,9,0.3
158,2,13,91,40,8,0.2,10,0.25
159,2,13,91,50,11,0.22,12,0.24
160,2,14,96,10,4,0.4,4,0.4
161,2,14,96,20,6,0.3,6,0.3
162,2,14,96,30,7,0.23333333333333334,8,0.26666666666666666
163,2,14,96,40,8,0.2,10,0.25
164,2,14,96,50,8,0.16,10,0.2
165,2,15,101,10,4,0.4,4,0.4
166,2,15,101,20,7,0.35,7,0.35
167,2,15,101,30,8,0.26666666666666666,9,0.3
168,2,15,101,40,9,0.225,11,0.275
169,2,15,101,50,9,0.18,12,0.24
170,2,16,103,10,3,0.3,3,0.3
171,2,16,103,20,7,0.35,7,0.35
172,2,16,103,30,8,0.26666666666666666,9,0.3
173,2,16,103,40,9,0.225,11,0.275
174,2,16,103,50,9,0.18,12,0.24
175,2,17,115,10,3,0.3,3,0.3
176,2,17,115,20,6,0.3,6,0.3
177,2,17,115,30,8,0.26666666666666666,9,0.3
178,2,17,115,40,8,0.2,9,0.225
179,2,17,115,50,12,0.24,13,0.26
180,2,18,117,10,3,0.3,3,0.3
181,2,18,117,20,6,0.3,6,0.3
182,2,18,117,30,8,0.26666666666666666,9,0.3
183,2,18,117,40,8,0.2,9,0.225
184,2,18,117,50,11,0.22,12,0.24
185,2,19,124,10,3,0.3,3,0.3
186,2,19,124,20,5,0.25,5,0.25
187,2,19,124,30,8,0.26666666666666666,9,0.3
188,2,19,124,40,8,0.2,11,0.275
189,2,19,124,50,10,0.2,14,0.28
190,3,1,7,10,2,0.2,3,0.3
191,3,1,7,20,7,0.35,9,0.45
192,3,1,7,30,9,0.3,11,0.36666666666666664
193,3,1,7,40,9,0.225,11,0.275
194,3,1,7,50,9,0.18,11,0.22
195,3,2,16,10,4,0.4,4,0.4
196,3,2,16,20,5,0.25,6,0.3
197,3,2,16,30,5,0.16666666666666666,6,0.2
198,3,2,16,40,5,0.125,6,0.15
199,3,2,16,50,5,0.1,6,0.12
200,3,3,17,10,4,0.4,4,0.4
201,3,3,17,20,4,0.2,5,0.25
202,3,3,17,30,5,0.16666666666666666,6,0.2
203,3,3,17,40,5,0.125,6,0.15
204,3,3,17,50,5,0.1,6,0.12
205,3,4,21,10,4,0.4,4,0.4
206,3,4,21,20,4,0.2,4,0.2
207,3,4,21,30,5,0.16666666666666666,5,0.16666666666666666
208,3,4,21,40,5,0.125,5,0.125
209,3,4,21,50,7,0.14,7,0.14
210,3,5,26,10,3,0.3,3,0.3
211,3,5,26,20,4,0.2,4,0.2
212,3,5,26,30,5,0.16666666666666666,4,0.13333333333333333
213,3,5,26,40,6,0.15,5,0.125
214,3,5,26,50,8,0.16,7,0.14
215,3,6,31,10,6,0.6,3,0.3
216,3,6,31,20,7,0.35,5,0.25
217,3,6,31,30,7,0.23333333333333334,5,0.16666666666666666
218,3,6,31,40,8,0.2,6,0.15
219,3,6,31,50,10,0.2,8,0.16
220,3,7,37,10,7,0.7,4,0.4
221,3,7,37,20,8,0.4,6,0.3
222,3,7,37,30,8,0.26666666666666666,6,0.2
223,3,7,37,40,8,0.2,6,0.15
224,3,7,37,50,10,0.2,8,0.16
225,3,8,44,10,6,0.6,3,0.3
226,3,8,44,20,8,0.4,6,0.3
227,3,8,44,30,8,0.26666666666666666,6,0.2
228,3,8,44,40,9,0.225,6,0.15
229,3,8,44,50,11,0.22,8,0.16
230,3,9,47,10,6,0.6,3,0.3
231,3,9,47,20,9,0.45,6,0.3
232,3,9,47,30,9,0.3,7,0.23333333333333334
233,3,9,47,40,10,0.25,7,0.175
234,3,9,47,50,12,0.24,9,0.18
235,3,10,49,10,6,0.6,3,0.3
236,3,10,49,20,8,0.4,5,0.25
237,3,10,49,30,9,0.3,7,0.23333333333333334
238,3,10,49,40,9,0.225,7,0.175
239,3,10,49,50,10,0.2,7,0.14
240,3,11,53,10,7,0.7,4,0.4
241,3,11,53,20,7,0.35,4,0.2
242,3,11,53,30,9,0.3,7,0.23333333333333334
243,3,11,53,40,9,0.225,7,0.175
244,3,11,53,50,10,0.2,7,0.14
245,3,12,53,10,6,0.6,4,0.4
246,3,12,53,20,7,0.35,5,0.25
247,3,12,53,30,9,0.3,7,0.23333333333333334
248,3,12,53,40,9,0.225,8,0.2
249,3,12,53,50,9,0.18,8,0.16
250,3,13,59,10,6,0.6,4,0.4
251,3,13,59,20,7,0.35,5,0.25
252,3,13,59,30,7,0.23333333333333334,5,0.16666666666666666
253,3,13,59,40,8,0.2,7,0.175
254,3,13,59,50,9,0.18,8,0.16
255,3,14,59,10,6,0.6,4,0.4
256,3,14,59,20,7,0.35,5,0.25
257,3,14,59,30,7,0.23333333333333334,5,0.16666666666666666
258,3,14,59,40,8,0.2,7,0.175
259,3,14,59,50,9,0.18,8,0.16
260,3,15,59,10,6,0.6,4,0.4
261,3,15,59,20,7,0.35,5,0.25
262,3,15,59,30,7,0.23333333333333334,5,0.16666666666666666
263,3,15,59,40,8,0.2,7,0.175
264,3,15,59,50,9,0.18,8,0.16
265,3,16,61,10,5,0.5,3,0.3
266,3,16,61,20,7,0.35,5,0.25
267,3,16,61,30,7,0.23333333333333334,5,0.16666666666666666
268,3,16,61,40,8,0.2,7,0.175
269,3,16,61,50,9,0.18,8,0.16
270,3,17,62,10,4,0.4,3,0.3
271,3,17,62,20,7,0.35,5,0.25
272,3,17,62,30,7,0.23333333333333334,5,0.16666666666666666
273,3,17,62,40,8,0.2,7,0.175
274,3,17,62,50,8,0.16,7,0.14
275,3,18,67,10,4,0.4,2,0.2
276,3,18,67,20,7,0.35,5,0.25
277,3,18,67,30,7,0.23333333333333334,5,0.16666666666666666
278,3,18,67,40,8,0.2,5,0.125
279,3,18,67,50,9,0.18,7,0.14
280,3,19,70,10,3,0.3,2,0.2
281,3,19,70,20,7,0.35,5,0.25
282,3,19,70,30,7,0.23333333333333334,5,0.16666666666666666
283,3,19,70,40,8,0.2,6,0.15
284,3,19,70,50,10,0.2,8,0.16
285,5,1,5,10,4,0.4,4,0.4
286,5,1,5,20,7,0.35,8,0.4
287,5,1,5,30,9,0.3,10,0.3333333333333333
288,5,1,5,40,13,0.325,13,0.325
289,5,1,5,50,13,0.26,13,0.26
290,5,2,15,10,4,0.4,4,0.4
291,5,2,15,20,7,0.35,7,0.35
292,5,2,15,30,8,0.26666666666666666,7,0.23333333333333334
293,5,2,15,40,9,0.225,8,0.2
294,5,2,15,50,11,0.22,10,0.2
295,5,3,21,10,3,0.3,3,0.3
296,5,3,21,20,7,0.35,8,0.4
297,5,3,21,30,9,0.3,10,0.3333333333333333
298,5,3,21,40,9,0.225,10,0.25
299,5,3,21,50,11,0.22,11,0.22
300,5,4,23,10,4,0.4,4,0.4
301,5,4,23,20,7,0.35,8,0.4
302,5,4,23,30,9,0.3,10,0.3333333333333333
303,5,4,23,40,9,0.225,10,0.25
304,5,4,23,50,11,0.22,11,0.22
305,5,5,26,10,4,0.4,4,0.4
306,5,5,26,20,7,0.35,8,0.4
307,5,5,26,30,8,0.26666666666666666,10,0.3333333333333333
308,5,5,26,40,8,0.2,10,0.25
309,5,5,26,50,10,0.2,11,0.22
310,5,6,30,10,4,0.4,4,0.4
311,5,6,30,20,7,0.35,8,0.4
312,5,6,30,30,11,0.36666666666666664,12,0.4
313,5,6,30,40,11,0.275,12,0.3
314,5,6,30,50,14,0.28,14,0.28
315,5,7,34,10,4,0.4,4,0.4
316,5,7,34,20,7,0.35,8,0.4
317,5,7,34,30,11,0.36666666666666664,12,0.4
318,5,7,34,40,13,0.325,14,0.35
319,5,7,34,50,15,0.3,15,0.3
320,5,8,38,10,5,0.5,4,0.4
321,5,8,38,20,8,0.4,8,0.4
322,5,8,38,30,9,0.3,11,0.36666666666666664
323,5,8,38,40,13,0.325,14,0.35
324,5,8,38,50,14,0.28,14,0.28
325,5,9,41,10,5,0.5,4,0.4
326,5,9,41,20,5,0.25,5,0.25
327,5,9,41,30,9,0.3,10,0.3333333333333333
328,5,9,41,40,10,0.25,11,0.275
329,5,9,41,50,13,0.26,13,0.26
330,5,10,48,10,5,0.5,4,0.4
331,5,10,48,20,5,0.25,5,0.25
332,5,10,48,30,8,0.26666666666666666,10,0.3333333333333333
333,5,10,48,40,10,0.25,11,0.275
334,5,10,48,50,13,0.26,13,0.26
335,5,11,57,10,5,0.5,4,0.4
336,5,11,57,20,5,0.25,5,0.25
337,5,11,57,30,9,0.3,9,0.3
338,5,11,57,40,11,0.275,11,0.275
339,5,11,57,50,14,0.28,13,0.26
340,5,12,60,10,5,0.5,4,0.4
341,5,12,60,20,5,0.25,5,0.25
342,5,12,60,30,9,0.3,9,0.3
343,5,12,60,40,11,0.275,11,0.275
344,5,12,60,50,15,0.3,14,0.28
345,5,13,66,10,5,0.5,5,0.5
346,5,13,66,20,5,0.25,5,0.25
347,5,13,66,30,8,0.26666666666666666,9,0.3
348,5,13,66,40,12,0.3,12,0.3
349,5,13,66,50,14,0.28,13,0.26
350,5,14,70,10,5,0.5,5,0.5
351,5,14,70,20,5,0.25,5,0.25
352,5,14,70,30,8,0.26666666666666666,9,0.3
353,5,14,70,40,11,0.275,10,0.25
354,5,14,70,50,12,0.24,13,0.26
355,5,15,75,10,5,0.5,5,0.5
356,5,15,75,20,5,0.25,5,0.25
357,5,15,75,30,10,0.3333333333333333,10,0.3333333333333333
358,5,15,75,40,13,0.325,12,0.3
359,5,15,75,50,14,0.28,13,0.26
360,5,16,77,10,5,0.5,5,0.5
361,5,16,77,20,5,0.25,5,0.25
362,5,16,77,30,9,0.3,9,0.3
363,5,16,77,40,12,0.3,11,0.275
364,5,16,77,50,14,0.28,13,0.26
365,5,17,81,10,5,0.5,5,0.5
366,5,17,81,20,5,0.25,5,0.25
367,5,17,81,30,9,0.3,9,0.3
368,5,17,81,40,11,0.275,10,0.25
369,5,17,81,50,13,0.26,11,0.22
370,5,18,93,10,5,0.5,5,0.5
371,5,18,93,20,5,0.25,5,0.25
372,5,18,93,30,8,0.26666666666666666,8,0.26666666666666666
373,5,18,93,40,11,0.275,10,0.25
374,5,18,93,50,12,0.24,12,0.24
375,5,19,100,10,5,0.5,5,0.5
376,5,19,100,20,5,0.25,5,0.25
377,5,19,100,30,7,0.23333333333333334,7,0.23333333333333334
378,5,19,100,40,10,0.25,9,0.225
379,5,19,100,50,11,0.22,11,0.22
380,6,1,4,10,4,0.4,4,0.4
381,6,1,4,20,6,0.3,5,0.25
382,6,1,4,30,8,0.26666666666666666,7,0.23333333333333334
383,6,1,4,40,8,0.2,8,0.2
384,6,1,4,50,12,0.24,11,0.22
385,6,2,9,10,2,0.2,2,0.2
386,6,2,9,20,5,0.25,4,0.2
387,6,2,9,30,7,0.23333333333333334,6,0.2
388,6,2,9,40,9,0.225,7,0.175
389,6,2,9,50,11,0.22,10,0.2
390,6,3,13,10,3,0.3,3,0.3
391,6,3,13,20,5,0.25,6,0.3
392,6,3,13,30,9,0.3,9,0.3
393,6,3,13,40,11,0.275,10,0.25
394,6,3,13,50,13,0.26,13,0.26
395,6,4,14,10,3,0.3,3,0.3
396,6,4,14,20,5,0.25,6,0.3
397,6,4,14,30,7,0.23333333333333334,8,0.26666666666666666
398,6,4,14,40,9,0.225,9,0.225
399,6,4,14,50,12,0.24,12,0.24
400,6,5,18,10,2,0.2,2,0.2
401,6,5,18,20,4,0.2,5,0.25
402,6,5,18,30,7,0.23333333333333334,7,0.23333333333333334
403,6,5,18,40,9,0.225,8,0.2
404,6,5,18,50,12,0.24,11,0.22
405,6,6,21,10,2,0.2,2,0.2
406,6,6,21,20,4,0.2,4,0.2
407,6,6,21,30,6,0.2,7,0.23333333333333334
408,6,6,21,40,8,0.2,8,0.2
409,6,6,21,50,11,0.22,11,0.22
410,6,7,30,10,3,0.3,4,0.4
411,6,7,30,20,5,0.25,7,0.35
412,6,7,30,30,9,0.3,10,0.3333333333333333
413,6,7,30,40,10,0.25,10,0.25
414,6,7,30,50,11,0.22,11,0.22
415,6,8,39,10,3,0.3,4,0.4
416,6,8,39,20,5,0.25,6,0.3
417,6,8,39,30,8,0.26666666666666666,8,0.26666666666666666
418,6,8,39,40,9,0.225,9,0.225
419,6,8,39,50,10,0.2,10,0.2
420,6,9,42,10,3,0.3,4,0.4
421,6,9,42,20,5,0.25,6,0.3
422,6,9,42,30,7,0.23333333333333334,8,0.26666666666666666
423,6,9,42,40,8,0.2,9,0.225
424,6,9,42,50,10,0.2,10,0.2
425,6,10,46,10,3,0.3,4,0.4
426,6,10,46,20,5,0.25,6,0.3
427,6,10,46,30,8,0.26666666666666666,9,0.3
428,6,10,46,40,9,0.225,10,0.25
429,6,10,46,50,12,0.24,12,0.24
430,6,11,48,10,3,0.3,4,0.4
431,6,11,48,20,5,0.25,6,0.3
432,6,11,48,30,8,0.26666666666666666,9,0.3
433,6,11,48,40,9,0.225,10,0.25
434,6,11,48,50,12,0.24,12,0.24
435,6,12,48,10,3,0.3,4,0.4
436,6,12,48,20,6,0.3,6,0.3
437,6,12,48,30,9,0.3,9,0.3
438,6,12,48,40,10,0.25,10,0.25
439,6,12,48,50,12,0.24,12,0.24
440,6,13,52,10,2,0.2,3,0.3
441,6,13,52,20,5,0.25,6,0.3
442,6,13,52,30,9,0.3,9,0.3
443,6,13,52,40,12,0.3,11,0.275
444,6,13,52,50,14,0.28,13,0.26
445,6,14,58,10,1,0.1,1,0.1
446,6,14,58,20,4,0.2,6,0.3
447,6,14,58,30,6,0.2,7,0.23333333333333334
448,6,14,58,40,11,0.275,10,0.25
449,6,14,58,50,13,0.26,11,0.22
450,6,15,59,10,1,0.1,1,0.1
451,6,15,59,20,4,0.2,4,0.2
452,6,15,59,30,7,0.23333333333333334,7,0.23333333333333334
453,6,15,59,40,11,0.275,10,0.25
454,6,15,59,50,13,0.26,11,0.22
455,6,16,62,10,1,0.1,1,0.1
456,6,16,62,20,4,0.2,4,0.2
457,6,16,62,30,7,0.23333333333333334,7,0.23333333333333334
458,6,16,62,40,10,0.25,10,0.25
459,6,16,62,50,11,0.22,10,0.2
460,6,17,69,10,1,0.1,1,0.1
461,6,17,69,20,3,0.15,4,0.2
462,6,17,69,30,5,0.16666666666666666,6,0.2
463,6,17,69,40,8,0.2,9,0.225
464,6,17,69,50,11,0.22,10,0.2
465,6,18,76,10,1,0.1,1,0.1
466,6,18,76,20,3,0.15,4,0.2
467,6,18,76,30,5,0.16666666666666666,6,0.2
468,6,18,76,40,8,0.2,9,0.225
469,6,18,76,50,11,0.22,10,0.2
470,6,19,82,10,1,0.1,1,0.1
471,6,19,82,20,3,0.15,4,0.2
472,6,19,82,30,5,0.16666666666666666,6,0.2
473,6,19,82,40,7,0.175,8,0.2
474,6,19,82,50,12,0.24,10,0.2
475,8,1,8,10,6,0.6,6,0.6
476,8,1,8,20,9,0.45,10,0.5
477,8,1,8,30,11,0.36666666666666664,11,0.36666666666666664
478,8,1,8,40,11,0.275,11,0.275
479,8,1,8,50,12,0.24,11,0.22
480,8,2,19,10,5,0.5,6,0.6
481,8,2,19,20,9,0.45,12,0.6
482,8,2,19,30,12,0.4,14,0.4666666666666667
483,8,2,19,40,13,0.325,15,0.375
484,8,2,19,50,15,0.3,16,0.32
485,8,3,25,10,5,0.5,6,0.6
486,8,3,25,20,9,0.45,11,0.55
487,8,3,25,30,13,0.43333333333333335,13,0.43333333333333335
488,8,3,25,40,13,0.325,13,0.325
489,8,3,25,50,14,0.28,14,0.28
490,8,4,32,10,5,0.5,6,0.6
491,8,4,32,20,8,0.4,11,0.55
492,8,4,32,30,13,0.43333333333333335,13,0.43333333333333335
493,8,4,32,40,15,0.375,14,0.35
494,8,4,32,50,16,0.32,15,0.3
495,8,5,38,10,5,0.5,6,0.6
496,8,5,38,20,9,0.45,12,0.6
497,8,5,38,30,12,0.4,15,0.5
498,8,5,38,40,14,0.35,16,0.4
499,8,5,38,50,15,0.3,16,0.32
500,8,6,44,10,7,0.7,8,0.8
501,8,6,44,20,10,0.5,11,0.55
502,8,6,44,30,12,0.4,15,0.5
503,8,6,44,40,15,0.375,17,0.425
504,8,6,44,50,16,0.32,17,0.34
505,8,7,48,10,7,0.7,8,0.8
506,8,7,48,20,11,0.55,11,0.55
507,8,7,48,30,11,0.36666666666666664,13,0.43333333333333335
508,8,7,48,40,14,0.35,16,0.4
509,8,7,48,50,16,0.32,16,0.32
510,8,8,55,10,7,0.7,8,0.8
511,8,8,55,20,11,0.55,11,0.55
512,8,8,55,30,11,0.36666666666666664,11,0.36666666666666664
513,8,8,55,40,12,0.3,12,0.3
514,8,8,55,50,17,0.34,14,0.28
515,8,9,64,10,7,0.7,8,0.8
516,8,9,64,20,13,0.65,12,0.6
517,8,9,64,30,17,0.5666666666666667,15,0.5
518,8,9,64,40,17,0.425,15,0.375
519,8,9,64,50,18,0.36,17,0.34
520,8,10,74,10,8,0.8,7,0.7
521,8,10,74,20,15,0.75,14,0.7
522,8,10,74,30,17,0.5666666666666667,15,0.5
523,8,10,74,40,17,0.425,15,0.375
524,8,10,74,50,18,0.36,17,0.34
525,8,11,82,10,8,0.8,7,0.7
526,8,11,82,20,15,0.75,14,0.7
527,8,11,82,30,17,0.5666666666666667,15,0.5
528,8,11,82,40,17,0.425,15,0.375
529,8,11,82,50,18,0.36,16,0.32
530,8,12,82,10,8,0.8,7,0.7
531,8,12,82,20,15,0.75,14,0.7
532,8,12,82,30,17,0.5666666666666667,15,0.5
533,8,12,82,40,17,0.425,15,0.375
534,8,12,82,50,18,0.36,16,0.32
535,8,13,91,10,8,0.8,7,0.7
536,8,13,91,20,15,0.75,14,0.7
537,8,13,91,30,17,0.5666666666666667,16,0.5333333333333333
538,8,13,91,40,17,0.425,16,0.4
539,8,13,91,50,19,0.38,18,0.36
540,8,14,101,10,9,0.9,7,0.7
541,8,14,101,20,15,0.75,14,0.7
542,8,14,101,30,17,0.5666666666666667,16,0.5333333333333333
543,8,14,101,40,17,0.425,16,0.4
544,8,14,101,50,19,0.38,18,0.36
545,8,15,106,10,9,0.9,7,0.7
546,8,15,106,20,14,0.7,13,0.65
547,8,15,106,30,17,0.5666666666666667,16,0.5333333333333333
548,8,15,106,40,17,0.425,16,0.4
549,8,15,106,50,19,0.38,18,0.36
550,8,16,107,10,9,0.9,7,0.7
551,8,16,107,20,14,0.7,13,0.65
552,8,16,107,30,17,0.5666666666666667,16,0.5333333333333333
553,8,16,107,40,17,0.425,16,0.4
554,8,16,107,50,19,0.38,18,0.36
555,8,17,117,10,9,0.9,7,0.7
556,8,17,117,20,14,0.7,13,0.65
557,8,17,117,30,17,0.5666666666666667,16,0.5333333333333333
558,8,17,117,40,17,0.425,16,0.4
559,8,17,117,50,18,0.36,17,0.34
560,8,18,128,10,9,0.9,6,0.6
561,8,18,128,20,14,0.7,13,0.65
562,8,18,128,30,17,0.5666666666666667,16,0.5333333333333333
563,8,18,128,40,17,0.425,16,0.4
564,8,18,128,50,18,0.36,17,0.34
565,8,19,139,10,7,0.7,6,0.6
566,8,19,139,20,13,0.65,11,0.55
567,8,19,139,30,17,0.5666666666666667,16,0.5333333333333333
568,8,19,139,40,17,0.425,16,0.4
569,8,19,139,50,17,0.34,16,0.32
570,16,1,5,10,5,0.5,4,0.4
571,16,1,5,20,6,0.3,5,0.25
572,16,1,5,30,7,0.23333333333333334,6,0.2
573,16,1,5,40,7,0.175,6,0.15
574,16,1,5,50,7,0.14,6,0.12
575,16,2,7,10,5,0.5,4,0.4
576,16,2,7,20,6,0.3,5,0.25
577,16,2,7,30,6,0.2,5,0.16666666666666666
578,16,2,7,40,7,0.175,6,0.15
579,16,2,7,50,7,0.14,6,0.12
580,16,3,12,10,4,0.4,3,0.3
581,16,3,12,20,5,0.25,4,0.2
582,16,3,12,30,5,0.16666666666666666,4,0.13333333333333333
583,16,3,12,40,6,0.15,5,0.125
584,16,3,12,50,6,0.12,5,0.1
585,16,4,14,10,4,0.4,3,0.3
586,16,4,14,20,5,0.25,4,0.2
587,16,4,14,30,5,0.16666666666666666,5,0.16666666666666666
588,16,4,14,40,7,0.175,6,0.15
589,16,4,14,50,7,0.14,6,0.12
590,16,5,18,10,3,0.3,3,0.3
591,16,5,18,20,4,0.2,3,0.15
592,16,5,18,30,4,0.13333333333333333,3,0.1
593,16,5,18,40,6,0.15,4,0.1
