,Personnel_ID,K_SimilarActors,Total_SharedProjects,K_Reccomendations,True_Positive(Train),Precision(Train),True_Positive(Test),Precision(Test)
2042,74,10,78,30,5,0.16666666666666666,4,0.13333333333333333
2043,74,10,78,40,5,0.125,4,0.1
2044,74,10,78,50,6,0.12,5,0.1
2045,74,11,83,10,3,0.3,2,0.2
2046,74,11,83,20,5,0.25,4,0.2
2047,74,11,83,30,5,0.16666666666666666,4,0.13333333333333333
2048,74,11,83,40,5,0.125,4,0.1
2049,74,11,83,50,6,0.12,5,0.1
2050,74,12,91,10,3,0.3,2,0.2
2051,74,12,91,20,5,0.25,4,0.2
2052,74,12,91,30,5,0.16666666666666666,4,0.13333333333333333
2053,74,12,91,40,5,0.125,4,0.1
2054,74,12,91,50,6,0.12,5,0.1
2055,74,13,97,10,3,0.3,2,0.2
2056,74,13,97,20,5,0.25,4,0.2
2057,74,13,97,30,5,0.16666666666666666,4,0.13333333333333333
2058,74,13,97,40,5,0.125,4,0.1
2059,74,13,97,50,6,0.12,5,0.1
2060,74,14,105,10,3,0.3,2,0.2
2061,74,14,105,20,5,0.25,4,0.2
2062,74,14,105,30,5,0.16666666666666666,4,0.13333333333333333
2063,74,14,105,40,5,0.125,4,0.1
2064,74,14,105,50,5,0.1,4,0.08
2065,74,15,114,10,2,0.2,1,0.1
2066,74,15,114,20,5,0.25,4,0.2
2067,74,15,114,30,5,0.16666666666666666,4,0.13333333333333333
2068,74,15,114,40,5,0.125,4,0.1
2069,74,15,114,50,5,0.1,4,0.08
2070,74,16,120,10,2,0.2,1,0.1
2071,74,16,120,20,5,0.25,4,0.2
2072,74,16,120,30,5,0.16666666666666666,4,0.13333333333333333
2073,74,16,120,40,5,0.125,4,0.1
2074,74,16,120,50,5,0.1,4,0.08
2075,74,17,123,10,2,0.2,1,0.1
2076,74,17,123,20,5,0.25,4,0.2
2077,74,17,123,30,5,0.16666666666666666,4,0.13333333333333333
2078,74,17,123,40,5,0.125,4,0.1
2079,74,17,123,50,5,0.1,4,0.08
2080,74,18,127,10,2,0.2,1,0.1
2081,74,18,127,20,5,0.25,4,0.2
2082,74,18,127,30,5,0.16666666666666666,4,0.13333333333333333
2083,74,18,127,40,5,0.125,4,0.1
2084,74,18,127,50,5,0.1,4,0.08
2085,74,19,136,10,3,0.3,2,0.2
2086,74,19,136,20,4,0.2,4,0.2
2087,74,19,136,30,5,0.16666666666666666,4,0.13333333333333333
2088,74,19,136,40,5,0.125,5,0.125
2089,74,19,136,50,5,0.1,5,0.1
2090,78,1,6,10,4,0.4,2,0.2
2091,78,1,6,20,4,0.2,2,0.1
2092,78,1,6,30,5,0.16666666666666666,2,0.06666666666666667
2093,78,1,6,40,6,0.15,3,0.075
2094,78,1,6,50,6,0.12,4,0.08
2095,78,2,21,10,8,0.8,5,0.5
2096,78,2,21,20,9,0.45,7,0.35
2097,78,2,21,30,9,0.3,7,0.23333333333333334
2098,78,2,21,40,9,0.225,8,0.2
2099,78,2,21,50,9,0.18,8,0.16
2100,78,3,25,10,3,0.3,2,0.2
2101,78,3,25,20,11,0.55,6,0.3
2102,78,3,25,30,11,0.36666666666666664,8,0.26666666666666666
2103,78,3,25,40,11,0.275,8,0.2
2104,78,3,25,50,11,0.22,8,0.16
2105,78,4,29,10,1,0.1,1,0.1
2106,78,4,29,20,10,0.5,6,0.3
2107,78,4,29,30,11,0.36666666666666664,8,0.26666666666666666
2108,78,4,29,40,12,0.3,13,0.325
2109,78,4,29,50,12,0.24,13,0.26
2110,78,5,34,10,1,0.1,1,0.1
2111,78,5,34,20,7,0.35,6,0.3
2112,78,5,34,30,11,0.36666666666666664,8,0.26666666666666666
2113,78,5,34,40,12,0.3,13,0.325
2114,78,5,34,50,13,0.26,14,0.28
2115,78,6,39,10,2,0.2,2,0.2
2116,78,6,39,20,6,0.3,6,0.3
2117,78,6,39,30,11,0.36666666666666664,8,0.26666666666666666
2118,78,6,39,40,12,0.3,9,0.225
2119,78,6,39,50,13,0.26,13,0.26
2120,78,7,49,10,1,0.1,3,0.3
2121,78,7,49,20,3,0.15,4,0.2
2122,78,7,49,30,9,0.3,9,0.3
2123,78,7,49,40,11,0.275,9,0.225
2124,78,7,49,50,15,0.3,10,0.2
2125,78,8,54,10,1,0.1,6,0.6
2126,78,8,54,20,3,0.15,8,0.4
2127,78,8,54,30,6,0.2,10,0.3333333333333333
2128,78,8,54,40,12,0.3,14,0.35
2129,78,8,54,50,13,0.26,14,0.28
2130,78,9,57,10,1,0.1,6,0.6
2131,78,9,57,20,3,0.15,8,0.4
2132,78,9,57,30,7,0.23333333333333334,11,0.36666666666666664
2133,78,9,57,40,12,0.3,14,0.35
2134,78,9,57,50,15,0.3,14,0.28
2135,78,10,72,10,1,0.1,6,0.6
2136,78,10,72,20,2,0.1,8,0.4
2137,78,10,72,30,6,0.2,10,0.3333333333333333
2138,78,10,72,40,12,0.3,14,0.35
2139,78,10,72,50,13,0.26,14,0.28
2140,78,11,78,10,1,0.1,6,0.6
2141,78,11,78,20,2,0.1,8,0.4
2142,78,11,78,30,5,0.16666666666666666,8,0.26666666666666666
2143,78,11,78,40,9,0.225,12,0.3
2144,78,11,78,50,13,0.26,14,0.28
2145,78,12,84,10,1,0.1,6,0.6
2146,78,12,84,20,2,0.1,8,0.4
2147,78,12,84,30,5,0.16666666666666666,9,0.3
2148,78,12,84,40,7,0.175,10,0.25
2149,78,12,84,50,14,0.28,15,0.3
2150,78,13,87,10,1,0.1,6,0.6
2151,78,13,87,20,2,0.1,8,0.4
2152,78,13,87,30,5,0.16666666666666666,9,0.3
2153,78,13,87,40,7,0.175,10,0.25
2154,78,13,87,50,13,0.26,15,0.3
2155,78,14,94,10,1,0.1,6,0.6
2156,78,14,94,20,2,0.1,8,0.4
2157,78,14,94,30,5,0.16666666666666666,9,0.3
2158,78,14,94,40,7,0.175,10,0.25
2159,78,14,94,50,12,0.24,15,0.3
2160,78,15,97,10,1,0.1,6,0.6
2161,78,15,97,20,2,0.1,8,0.4
2162,78,15,97,30,5,0.16666666666666666,9,0.3
2163,78,15,97,40,7,0.175,10,0.25
2164,78,15,97,50,12,0.24,15,0.3
2165,78,16,106,10,1,0.1,6,0.6
2166,78,16,106,20,1,0.05,7,0.35
2167,78,16,106,30,5,0.16666666666666666,9,0.3
2168,78,16,106,40,6,0.15,9,0.225
2169,78,16,106,50,11,0.22,14,0.28
2170,78,17,114,10,1,0.1,6,0.6
2171,78,17,114,20,1,0.05,7,0.35
2172,78,17,114,30,3,0.1,9,0.3
2173,78,17,114,40,6,0.15,9,0.225
2174,78,17,114,50,7,0.14,10,0.2
2175,78,18,122,10,1,0.1,6,0.6
2176,78,18,122,20,1,0.05,7,0.35
2177,78,18,122,30,3,0.1,9,0.3
2178,78,18,122,40,5,0.125,9,0.225
2179,78,18,122,50,6,0.12,10,0.2
2180,78,19,125,10,1,0.1,6,0.6
2181,78,19,125,20,1,0.05,7,0.35
2182,78,19,125,30,3,0.1,9,0.3
2183,78,19,125,40,5,0.125,9,0.225
2184,78,19,125,50,6,0.12,10,0.2
2185,79,1,27,10,3,0.3,2,0.2
2186,79,1,27,20,5,0.25,3,0.15
2187,79,1,27,30,5,0.16666666666666666,3,0.1
2188,79,1,27,40,5,0.125,3,0.075
2189,79,1,27,50,5,0.1,3,0.06
2190,79,2,39,10,6,0.6,3,0.3
2191,79,2,39,20,8,0.4,3,0.15
2192,79,2,39,30,10,0.3333333333333333,4,0.13333333333333333
2193,79,2,39,40,10,0.25,4,0.1
2194,79,2,39,50,10,0.2,5,0.1
2195,79,3,52,10,5,0.5,2,0.2
2196,79,3,52,20,8,0.4,3,0.15
2197,79,3,52,30,10,0.3333333333333333,5,0.16666666666666666
2198,79,3,52,40,13,0.325,6,0.15
2199,79,3,52,50,16,0.32,8,0.16
2200,79,4,73,10,5,0.5,3,0.3
2201,79,4,73,20,6,0.3,4,0.2
2202,79,4,73,30,9,0.3,5,0.16666666666666666
2203,79,4,73,40,11,0.275,7,0.175
2204,79,4,73,50,13,0.26,8,0.16
2205,79,5,102,10,5,0.5,4,0.4
2206,79,5,102,20,6,0.3,5,0.25
2207,79,5,102,30,9,0.3,6,0.2
2208,79,5,102,40,12,0.3,8,0.2
2209,79,5,102,50,13,0.26,9,0.18
2210,79,6,125,10,5,0.5,4,0.4
2211,79,6,125,20,5,0.25,5,0.25
2212,79,6,125,30,7,0.23333333333333334,6,0.2
2213,79,6,125,40,11,0.275,6,0.15
2214,79,6,125,50,15,0.3,8,0.16
2215,79,7,149,10,6,0.6,4,0.4
2216,79,7,149,20,8,0.4,6,0.3
2217,79,7,149,30,9,0.3,6,0.2
2218,79,7,149,40,13,0.325,7,0.175
2219,79,7,149,50,15,0.3,8,0.16
2220,79,8,184,10,5,0.5,5,0.5
2221,79,8,184,20,8,0.4,6,0.3
2222,79,8,184,30,9,0.3,7,0.23333333333333334
2223,79,8,184,40,13,0.325,8,0.2
2224,79,8,184,50,16,0.32,10,0.2
2225,79,9,213,10,5,0.5,5,0.5
2226,79,9,213,20,9,0.45,9,0.45
2227,79,9,213,30,11,0.36666666666666664,10,0.3333333333333333
2228,79,9,213,40,11,0.275,10,0.25
2229,79,9,213,50,16,0.32,12,0.24
2230,79,10,221,10,5,0.5,5,0.5
2231,79,10,221,20,9,0.45,9,0.45
2232,79,10,221,30,10,0.3333333333333333,12,0.4
2233,79,10,221,40,12,0.3,13,0.325
2234,79,10,221,50,15,0.3,14,0.28
2235,79,11,230,10,6,0.6,4,0.4
2236,79,11,230,20,9,0.45,9,0.45
2237,79,11,230,30,10,0.3333333333333333,12,0.4
2238,79,11,230,40,13,0.325,13,0.325
2239,79,11,230,50,16,0.32,14,0.28
2240,79,12,246,10,6,0.6,5,0.5
2241,79,12,246,20,9,0.45,9,0.45
2242,79,12,246,30,11,0.36666666666666664,12,0.4
2243,79,12,246,40,12,0.3,13,0.325
2244,79,12,246,50,16,0.32,13,0.26
2245,79,13,255,10,5,0.5,5,0.5
2246,79,13,255,20,10,0.5,8,0.4
2247,79,13,255,30,11,0.36666666666666664,12,0.4
2248,79,13,255,40,13,0.325,13,0.325
2249,79,13,255,50,15,0.3,14,0.28
2250,79,14,263,10,6,0.6,5,0.5
2251,79,14,263,20,10,0.5,8,0.4
2252,79,14,263,30,11,0.36666666666666664,12,0.4
2253,79,14,263,40,13,0.325,14,0.35
2254,79,14,263,50,17,0.34,17,0.34
2255,79,15,275,10,6,0.6,4,0.4
2256,79,15,275,20,10,0.5,8,0.4
2257,79,15,275,30,11,0.36666666666666664,12,0.4
2258,79,15,275,40,13,0.325,14,0.35
2259,79,15,275,50,17,0.34,17,0.34
2260,79,16,296,10,7,0.7,4,0.4
2261,79,16,296,20,9,0.45,7,0.35
2262,79,16,296,30,11,0.36666666666666664,12,0.4
2263,79,16,296,40,12,0.3,15,0.375
2264,79,16,296,50,14,0.28,16,0.32
2265,79,17,300,10,6,0.6,4,0.4
2266,79,17,300,20,9,0.45,6,0.3
2267,79,17,300,30,11,0.36666666666666664,11,0.36666666666666664
2268,79,17,300,40,12,0.3,15,0.375
2269,79,17,300,50,13,0.26,16,0.32
2270,79,18,322,10,7,0.7,3,0.3
2271,79,18,322,20,9,0.45,6,0.3
2272,79,18,322,30,11,0.36666666666666664,9,0.3
2273,79,18,322,40,12,0.3,14,0.35
2274,79,18,322,50,13,0.26,16,0.32
2275,79,19,338,10,7,0.7,4,0.4
2276,79,19,338,20,9,0.45,6,0.3
2277,79,19,338,30,12,0.4,9,0.3
2278,79,19,338,40,12,0.3,14,0.35
2279,79,19,338,50,14,0.28,16,0.32
2280,81,1,8,10,4,0.4,5,0.5
2281,81,1,8,20,5,0.25,5,0.25
2282,81,1,8,30,5,0.16666666666666666,6,0.2
2283,81,1,8,40,5,0.125,6,0.15
2284,81,1,8,50,6,0.12,9,0.18
2285,81,2,13,10,4,0.4,6,0.6
2286,81,2,13,20,4,0.2,6,0.3
2287,81,2,13,30,5,0.16666666666666666,7,0.23333333333333334
2288,81,2,13,40,5,0.125,8,0.2
2289,81,2,13,50,5,0.1,8,0.16
2290,81,3,16,10,4,0.4,6,0.6
2291,81,3,16,20,4,0.2,6,0.3
2292,81,3,16,30,5,0.16666666666666666,6,0.2
2293,81,3,16,40,5,0.125,6,0.15
2294,81,3,16,50,6,0.12,10,0.2
2295,81,4,24,10,4,0.4,6,0.6
2296,81,4,24,20,4,0.2,6,0.3
2297,81,4,24,30,4,0.13333333333333333,6,0.2
2298,81,4,24,40,4,0.1,6,0.15
2299,81,4,24,50,4,0.08,7,0.14
2300,81,5,26,10,4,0.4,5,0.5
2301,81,5,26,20,4,0.2,6,0.3
2302,81,5,26,30,4,0.13333333333333333,6,0.2
2303,81,5,26,40,4,0.1,7,0.175
2304,81,5,26,50,4,0.08,7,0.14
2305,81,6,31,10,4,0.4,5,0.5
2306,81,6,31,20,4,0.2,6,0.3
2307,81,6,31,30,4,0.13333333333333333,6,0.2
2308,81,6,31,40,5,0.125,8,0.2
2309,81,6,31,50,5,0.1,9,0.18
2310,81,7,39,10,3,0.3,5,0.5
2311,81,7,39,20,4,0.2,6,0.3
2312,81,7,39,30,4,0.13333333333333333,6,0.2
2313,81,7,39,40,4,0.1,6,0.15
2314,81,7,39,50,4,0.08,6,0.12
2315,81,8,44,10,3,0.3,5,0.5
2316,81,8,44,20,4,0.2,6,0.3
2317,81,8,44,30,4,0.13333333333333333,6,0.2
2318,81,8,44,40,4,0.1,6,0.15
2319,81,8,44,50,4,0.08,6,0.12
2320,81,9,51,10,3,0.3,5,0.5
2321,81,9,51,20,4,0.2,6,0.3
2322,81,9,51,30,4,0.13333333333333333,6,0.2
2323,81,9,51,40,4,0.1,6,0.15
2324,81,9,51,50,4,0.08,6,0.12
2325,81,10,61,10,3,0.3,4,0.4
2326,81,10,61,20,4,0.2,6,0.3
2327,81,10,61,30,4,0.13333333333333333,6,0.2
2328,81,10,61,40,4,0.1,6,0.15
2329,81,10,61,50,4,0.08,6,0.12
2330,81,11,65,10,3,0.3,4,0.4
2331,81,11,65,20,4,0.2,6,0.3
2332,81,11,65,30,4,0.13333333333333333,6,0.2
2333,81,11,65,40,4,0.1,6,0.15
2334,81,11,65,50,4,0.08,6,0.12
2335,81,12,72,10,3,0.3,3,0.3
2336,81,12,72,20,3,0.15,6,0.3
2337,81,12,72,30,4,0.13333333333333333,6,0.2
2338,81,12,72,40,4,0.1,6,0.15
2339,81,12,72,50,4,0.08,6,0.12
2340,81,13,84,10,2,0.2,2,0.2
2341,81,13,84,20,3,0.15,5,0.25
2342,81,13,84,30,4,0.13333333333333333,6,0.2
2343,81,13,84,40,4,0.1,6,0.15
2344,81,13,84,50,4,0.08,6,0.12
2345,81,14,97,10,1,0.1,1,0.1
2346,81,14,97,20,3,0.15,5,0.25
2347,81,14,97,30,3,0.1,6,0.2
2348,81,14,97,40,4,0.1,6,0.15
2349,81,14,97,50,4,0.08,6,0.12
2350,81,15,100,10,1,0.1,1,0.1
2351,81,15,100,20,3,0.15,5,0.25
2352,81,15,100,30,3,0.1,5,0.16666666666666666
2353,81,15,100,40,4,0.1,6,0.15
2354,81,15,100,50,4,0.08,7,0.14
2355,81,16,105,10,1,0.1,1,0.1
2356,81,16,105,20,3,0.15,4,0.2
2357,81,16,105,30,3,0.1,6,0.2
2358,81,16,105,40,4,0.1,7,0.175
2359,81,16,105,50,4,0.08,7,0.14
2360,81,17,113,10,1,0.1,1,0.1
2361,81,17,113,20,3,0.15,4,0.2
2362,81,17,113,30,3,0.1,6,0.2
2363,81,17,113,40,4,0.1,7,0.175
2364,81,17,113,50,4,0.08,7,0.14
2365,81,18,116,10,1,0.1,1,0.1
2366,81,18,116,20,3,0.15,4,0.2
2367,81,18,116,30,3,0.1,6,0.2
2368,81,18,116,40,3,0.075,7,0.175
2369,81,18,116,50,4,0.08,7,0.14
2370,81,19,120,10,1,0.1,1,0.1
2371,81,19,120,20,3,0.15,4,0.2
2372,81,19,120,30,3,0.1,6,0.2
2373,81,19,120,40,3,0.075,6,0.15
2374,81,19,120,50,3,0.06,7,0.14
2375,86,1,8,10,4,0.4,4,0.4
2376,86,1,8,20,6,0.3,4,0.2
2377,86,1,8,30,8,0.26666666666666666,5,0.16666666666666666
2378,86,1,8,40,9,0.225,5,0.125
2379,86,1,8,50,11,0.22,6,0.12
2380,86,2,37,10,3,0.3,4,0.4
2381,86,2,37,20,5,0.25,5,0.25
2382,86,2,37,30,9,0.3,6,0.2
2383,86,2,37,40,9,0.225,7,0.175
2384,86,2,37,50,10,0.2,7,0.14
2385,86,3,42,10,3,0.3,4,0.4
2386,86,3,42,20,4,0.2,4,0.2
2387,86,3,42,30,5,0.16666666666666666,5,0.16666666666666666
2388,86,3,42,40,5,0.125,6,0.15
2389,86,3,42,50,9,0.18,6,0.12
2390,86,4,59,10,3,0.3,4,0.4
2391,86,4,59,20,4,0.2,4,0.2
2392,86,4,59,30,5,0.16666666666666666,5,0.16666666666666666
2393,86,4,59,40,5,0.125,5,0.125
2394,86,4,59,50,9,0.18,6,0.12
2395,86,5,72,10,4,0.4,3,0.3
2396,86,5,72,20,4,0.2,4,0.2
2397,86,5,72,30,5,0.16666666666666666,5,0.16666666666666666
2398,86,5,72,40,5,0.125,5,0.125
2399,86,5,72,50,6,0.12,6,0.12
2400,86,6,94,10,4,0.4,3,0.3
2401,86,6,94,20,4,0.2,4,0.2
2402,86,6,94,30,4,0.13333333333333333,4,0.13333333333333333
2403,86,6,94,40,5,0.125,5,0.125
2404,86,6,94,50,5,0.1,5,0.1
2405,86,7,104,10,4,0.4,3,0.3
2406,86,7,104,20,4,0.2,4,0.2
2407,86,7,104,30,4,0.13333333333333333,4,0.13333333333333333
2408,86,7,104,40,5,0.125,5,0.125
2409,86,7,104,50,5,0.1,5,0.1
2410,86,8,115,10,4,0.4,3,0.3
2411,86,8,115,20,4,0.2,4,0.2
2412,86,8,115,30,4,0.13333333333333333,4,0.13333333333333333
2413,86,8,115,40,4,0.1,4,0.1
2414,86,8,115,50,5,0.1,5,0.1
2415,86,9,144,10,4,0.4,3,0.3
2416,86,9,144,20,4,0.2,4,0.2
2417,86,9,144,30,4,0.13333333333333333,4,0.13333333333333333
2418,86,9,144,40,4,0.1,4,0.1
2419,86,9,144,50,4,0.08,4,0.08
2420,86,10,155,10,4,0.4,3,0.3
2421,86,10,155,20,4,0.2,4,0.2
2422,86,10,155,30,4,0.13333333333333333,4,0.13333333333333333
2423,86,10,155,40,4,0.1,4,0.1
2424,86,10,155,50,4,0.08,4,0.08
2425,86,11,164,10,3,0.3,3,0.3
2426,86,11,164,20,4,0.2,4,0.2
2427,86,11,164,30,4,0.13333333333333333,4,0.13333333333333333
2428,86,11,164,40,4,0.1,4,0.1
2429,86,11,164,50,4,0.08,4,0.08
2430,86,12,175,10,2,0.2,2,0.2
2431,86,12,175,20,4,0.2,4,0.2
2432,86,12,175,30,4,0.13333333333333333,4,0.13333333333333333
2433,86,12,175,40,4,0.1,4,0.1
2434,86,12,175,50,4,0.08,4,0.08
2435,86,13,196,10,1,0.1,2,0.2
2436,86,13,196,20,4,0.2,4,0.2
2437,86,13,196,30,4,0.13333333333333333,4,0.13333333333333333
2438,86,13,196,40,4,0.1,4,0.1
2439,86,13,196,50,4,0.08,4,0.08
2440,86,14,225,10,0,0.0,0,0.0
2441,86,14,225,20,1,0.05,2,0.1
2442,86,14,225,30,4,0.13333333333333333,4,0.13333333333333333
2443,86,14,225,40,4,0.1,4,0.1
2444,86,14,225,50,4,0.08,4,0.08
2445,86,15,235,10,0,0.0,0,0.0
2446,86,15,235,20,1,0.05,2,0.1
2447,86,15,235,30,4,0.13333333333333333,4,0.13333333333333333
2448,86,15,235,40,4,0.1,4,0.1
2449,86,15,235,50,4,0.08,4,0.08
2450,86,16,239,10,0,0.0,0,0.0
2451,86,16,239,20,1,0.05,2,0.1
2452,86,16,239,30,4,0.13333333333333333,4,0.13333333333333333
2453,86,16,239,40,4,0.1,4,0.1
2454,86,16,239,50,4,0.08,4,0.08
2455,86,17,245,10,0,0.0,0,0.0
2456,86,17,245,20,1,0.05,2,0.1
2457,86,17,245,30,4,0.13333333333333333,3,0.1
2458,86,17,245,40,4,0.1,4,0.1
2459,86,17,245,50,4,0.08,4,0.08
2460,86,18,257,10,0,0.0,0,0.0
2461,86,18,257,20,1,0.05,1,0.05
2462,86,18,257,30,3,0.1,3,0.1
2463,86,18,257,40,4,0.1,4,0.1
2464,86,18,257,50,4,0.08,4,0.08
2465,86,19,265,10,0,0.0,0,0.0
2466,86,19,265,20,1,0.05,0,0.0
2467,86,19,265,30,2,0.06666666666666667,2,0.06666666666666667
2468,86,19,265,40,4,0.1,4,0.1
2469,86,19,265,50,4,0.08,4,0.08
2470,87,1,11,10,4,0.4,2,0.2
2471,87,1,11,20,6,0.3,3,0.15
2472,87,1,11,30,6,0.2,3,0.1
2473,87,1,11,40,9,0.225,6,0.15
2474,87,1,11,50,9,0.18,7,0.14
2475,87,2,21,10,3,0.3,3,0.3
2476,87,2,21,20,3,0.15,3,0.15
2477,87,2,21,30,4,0.13333333333333333,3,0.1
2478,87,2,21,40,5,0.125,4,0.1
2479,87,2,21,50,7,0.14,7,0.14
2480,87,3,30,10,3,0.3,3,0.3
2481,87,3,30,20,3,0.15,3,0.15
2482,87,3,30,30,3,0.1,3,0.1
2483,87,3,30,40,5,0.125,5,0.125
2484,87,3,30,50,8,0.16,7,0.14
2485,87,4,40,10,6,0.6,4,0.4
2486,87,4,40,20,6,0.3,4,0.2
2487,87,4,40,30,6,0.2,4,0.13333333333333333
2488,87,4,40,40,6,0.15,4,0.1
2489,87,4,40,50,6,0.12,4,0.08
2490,87,5,61,10,3,0.3,3,0.3
2491,87,5,61,20,6,0.3,4,0.2
2492,87,5,61,30,6,0.2,4,0.13333333333333333
2493,87,5,61,40,6,0.15,4,0.1
2494,87,5,61,50,6,0.12,4,0.08
2495,87,6,68,10,4,0.4,4,0.4
2496,87,6,68,20,7,0.35,5,0.25
2497,87,6,68,30,7,0.23333333333333334,5,0.16666666666666666
2498,87,6,68,40,7,0.175,5,0.125
2499,87,6,68,50,8,0.16,6,0.12
2500,87,7,80,10,5,0.5,6,0.6
2501,87,7,80,20,7,0.35,6,0.3
2502,87,7,80,30,7,0.23333333333333334,6,0.2
2503,87,7,80,40,7,0.175,6,0.15
2504,87,7,80,50,7,0.14,6,0.12
2505,87,8,88,10,5,0.5,6,0.6
2506,87,8,88,20,7,0.35,6,0.3
2507,87,8,88,30,7,0.23333333333333334,6,0.2
2508,87,8,88,40,8,0.2,6,0.15
2509,87,8,88,50,8,0.16,6,0.12
2510,87,9,106,10,7,0.7,5,0.5
2511,87,9,106,20,8,0.4,6,0.3
2512,87,9,106,30,10,0.3333333333333333,6,0.2
2513,87,9,106,40,10,0.25,6,0.15
2514,87,9,106,50,11,0.22,6,0.12
2515,87,10,113,10,7,0.7,5,0.5
2516,87,10,113,20,9,0.45,6,0.3
2517,87,10,113,30,10,0.3333333333333333,6,0.2
2518,87,10,113,40,10,0.25,6,0.15
2519,87,10,113,50,11,0.22,6,0.12
2520,87,11,130,10,7,0.7,5,0.5
2521,87,11,130,20,12,0.6,10,0.5
2522,87,11,130,30,15,0.5,11,0.36666666666666664
2523,87,11,130,40,16,0.4,11,0.275
2524,87,11,130,50,17,0.34,12,0.24
2525,87,12,150,10,8,0.8,6,0.6
2526,87,12,150,20,12,0.6,10,0.5
2527,87,12,150,30,16,0.5333333333333333,12,0.4
2528,87,12,150,40,17,0.425,12,0.3
2529,87,12,150,50,17,0.34,12,0.24
2530,87,13,171,10,6,0.6,5,0.5
2531,87,13,171,20,13,0.65,11,0.55
2532,87,13,171,30,15,0.5,12,0.4
2533,87,13,171,40,17,0.425,12,0.3
2534,87,13,171,50,17,0.34,12,0.24
2535,87,14,198,10,5,0.5,7,0.7
2536,87,14,198,20,12,0.6,11,0.55
2537,87,14,198,30,16,0.5333333333333333,13,0.43333333333333335
2538,87,14,198,40,17,0.425,13,0.325
2539,87,14,198,50,18,0.36,13,0.26
2540,87,15,214,10,6,0.6,8,0.8
2541,87,15,214,20,12,0.6,11,0.55
2542,87,15,214,30,15,0.5,13,0.43333333333333335
2543,87,15,214,40,16,0.4,13,0.325
2544,87,15,214,50,17,0.34,13,0.26
2545,87,16,242,10,6,0.6,8,0.8
2546,87,16,242,20,12,0.6,11,0.55
2547,87,16,242,30,14,0.4666666666666667,13,0.43333333333333335
2548,87,16,242,40,16,0.4,13,0.325
2549,87,16,242,50,16,0.32,13,0.26
2550,87,17,250,10,6,0.6,8,0.8
2551,87,17,250,20,11,0.55,11,0.55
2552,87,17,250,30,15,0.5,13,0.43333333333333335
2553,87,17,250,40,15,0.375,13,0.325
2554,87,17,250,50,16,0.32,13,0.26
2555,87,18,278,10,6,0.6,8,0.8
2556,87,18,278,20,11,0.55,11,0.55
2557,87,18,278,30,15,0.5,13,0.43333333333333335
2558,87,18,278,40,15,0.375,13,0.325
2559,87,18,278,50,16,0.32,13,0.26
2560,87,19,305,10,5,0.5,7,0.7
2561,87,19,305,20,8,0.4,10,0.5
2562,87,19,305,30,14,0.4666666666666667,12,0.4
2563,87,19,305,40,15,0.375,13,0.325
2564,87,19,305,50,15,0.3,13,0.26
2565,90,1,9,10,4,0.4,0,0.0
2566,90,1,9,20,5,0.25,2,0.1
2567,90,1,9,30,6,0.2,2,0.06666666666666667
2568,90,1,9,40,7,0.175,2,0.05
2569,90,1,9,50,7,0.14,3,0.06
2570,90,2,17,10,5,0.5,0,0.0
2571,90,2,17,20,5,0.25,0,0.0
2572,90,2,17,30,6,0.2,0,0.0
2573,90,2,17,40,6,0.15,0,0.0
2574,90,2,17,50,7,0.14,2,0.04
2575,90,3,27,10,6,0.6,0,0.0
2576,90,3,27,20,6,0.3,0,0.0
2577,90,3,27,30,8,0.26666666666666666,1,0.03333333333333333
2578,90,3,27,40,8,0.2,1,0.025
2579,90,3,27,50,8,0.16,1,0.02
2580,90,4,45,10,4,0.4,0,0.0
2581,90,4,45,20,6,0.3,0,0.0
2582,90,4,45,30,8,0.26666666666666666,1,0.03333333333333333
2583,90,4,45,40,9,0.225,2,0.05
2584,90,4,45,50,9,0.18,3,0.06
2585,90,5,57,10,4,0.4,0,0.0
2586,90,5,57,20,6,0.3,0,0.0
2587,90,5,57,30,7,0.23333333333333334,1,0.03333333333333333
2588,90,5,57,40,8,0.2,1,0.025
2589,90,5,57,50,9,0.18,3,0.06
2590,90,6,68,10,5,0.5,0,0.0
2591,90,6,68,20,6,0.3,0,0.0
2592,90,6,68,30,7,0.23333333333333334,2,0.06666666666666667
2593,90,6,68,40,9,0.225,3,0.075
2594,90,6,68,50,9,0.18,3,0.06
2595,90,7,82,10,5,0.5,0,0.0
2596,90,7,82,20,6,0.3,0,0.0
2597,90,7,82,30,7,0.23333333333333334,2,0.06666666666666667
2598,90,7,82,40,9,0.225,3,0.075
2599,90,7,82,50,9,0.18,3,0.06
2600,90,8,103,10,4,0.4,1,0.1
2601,90,8,103,20,7,0.35,1,0.05
2602,90,8,103,30,7,0.23333333333333334,1,0.03333333333333333
2603,90,8,103,40,7,0.175,2,0.05
2604,90,8,103,50,9,0.18,3,0.06
2605,90,9,110,10,4,0.4,1,0.1
2606,90,9,110,20,7,0.35,1,0.05
2607,90,9,110,30,7,0.23333333333333334,1,0.03333333333333333
2608,90,9,110,40,7,0.175,2,0.05
2609,90,9,110,50,9,0.18,3,0.06
2610,90,10,116,10,3,0.3,1,0.1
2611,90,10,116,20,7,0.35,1,0.05
2612,90,10,116,30,7,0.23333333333333334,1,0.03333333333333333
2613,90,10,116,40,7,0.175,2,0.05
2614,90,10,116,50,9,0.18,3,0.06
