,Personnel_ID,K_SimilarActors,Total_SharedProjects,K_Reccomendations,True_Positive(Train),Precision(Train),True_Positive(Test),Precision(Test)
97,2,1,11,30,7,0.23333333333333334,8,0.26666666666666666
98,2,1,11,40,7,0.175,8,0.2
99,2,1,11,50,8,0.16,9,0.18
100,2,2,34,10,6,0.6,4,0.4
101,2,2,34,20,10,0.5,8,0.4
102,2,2,34,30,12,0.4,12,0.4
103,2,2,34,40,12,0.3,12,0.3
104,2,2,34,50,13,0.26,14,0.28
105,2,3,53,10,5,0.5,5,0.5
106,2,3,53,20,9,0.45,9,0.45
107,2,3,53,30,14,0.4666666666666667,13,0.43333333333333335
108,2,3,53,40,15,0.375,14,0.35
109,2,3,53,50,20,0.4,17,0.34
110,2,4,82,10,6,0.6,6,0.6
111,2,4,82,20,10,0.5,8,0.4
112,2,4,82,30,14,0.4666666666666667,14,0.4666666666666667
113,2,4,82,40,15,0.375,14,0.35
114,2,4,82,50,18,0.36,16,0.32
115,2,5,93,10,6,0.6,6,0.6
116,2,5,93,20,9,0.45,9,0.45
117,2,5,93,30,13,0.43333333333333335,14,0.4666666666666667
118,2,5,93,40,15,0.375,16,0.4
119,2,5,93,50,17,0.34,18,0.36
120,2,6,102,10,6,0.6,6,0.6
121,2,6,102,20,9,0.45,9,0.45
122,2,6,102,30,13,0.43333333333333335,14,0.4666666666666667
123,2,6,102,40,14,0.35,14,0.35
124,2,6,102,50,15,0.3,15,0.3
125,2,7,129,10,6,0.6,5,0.5
126,2,7,129,20,10,0.5,9,0.45
127,2,7,129,30,13,0.43333333333333335,14,0.4666666666666667
128,2,7,129,40,15,0.375,15,0.375
129,2,7,129,50,16,0.32,16,0.32
130,2,8,140,10,7,0.7,5,0.5
131,2,8,140,20,10,0.5,9,0.45
132,2,8,140,30,12,0.4,13,0.43333333333333335
133,2,8,140,40,15,0.375,15,0.375
134,2,8,140,50,16,0.32,16,0.32
135,2,9,149,10,7,0.7,5,0.5
136,2,9,149,20,10,0.5,9,0.45
137,2,9,149,30,12,0.4,13,0.43333333333333335
138,2,9,149,40,16,0.4,16,0.4
139,2,9,149,50,16,0.32,17,0.34
140,2,10,163,10,7,0.7,5,0.5
141,2,10,163,20,10,0.5,9,0.45
142,2,10,163,30,11,0.36666666666666664,13,0.43333333333333335
143,2,10,163,40,16,0.4,16,0.4
144,2,10,163,50,16,0.32,17,0.34
145,2,11,176,10,8,0.8,5,0.5
146,2,11,176,20,10,0.5,10,0.5
147,2,11,176,30,13,0.43333333333333335,13,0.43333333333333335
148,2,11,176,40,16,0.4,17,0.425
149,2,11,176,50,17,0.34,19,0.38
150,2,12,189,10,7,0.7,4,0.4
151,2,12,189,20,10,0.5,10,0.5
152,2,12,189,30,13,0.43333333333333335,13,0.43333333333333335
153,2,12,189,40,16,0.4,17,0.425
154,2,12,189,50,16,0.32,18,0.36
155,2,13,202,10,7,0.7,4,0.4
156,2,13,202,20,11,0.55,10,0.5
157,2,13,202,30,13,0.43333333333333335,13,0.43333333333333335
158,2,13,202,40,15,0.375,16,0.4
159,2,13,202,50,16,0.32,18,0.36
160,2,14,217,10,7,0.7,4,0.4
161,2,14,217,20,11,0.55,10,0.5
162,2,14,217,30,13,0.43333333333333335,11,0.36666666666666664
163,2,14,217,40,13,0.325,13,0.325
164,2,14,217,50,16,0.32,17,0.34
165,2,15,227,10,5,0.5,5,0.5
166,2,15,227,20,8,0.4,7,0.35
167,2,15,227,30,11,0.36666666666666664,11,0.36666666666666664
168,2,15,227,40,13,0.325,13,0.325
169,2,15,227,50,15,0.3,16,0.32
170,2,16,247,10,5,0.5,5,0.5
171,2,16,247,20,8,0.4,7,0.35
172,2,16,247,30,11,0.36666666666666664,11,0.36666666666666664
173,2,16,247,40,13,0.325,13,0.325
174,2,16,247,50,15,0.3,16,0.32
175,2,17,265,10,5,0.5,5,0.5
176,2,17,265,20,8,0.4,7,0.35
177,2,17,265,30,11,0.36666666666666664,11,0.36666666666666664
178,2,17,265,40,14,0.35,14,0.35
179,2,17,265,50,14,0.28,16,0.32
180,2,18,275,10,5,0.5,5,0.5
181,2,18,275,20,8,0.4,7,0.35
182,2,18,275,30,11,0.36666666666666664,11,0.36666666666666664
183,2,18,275,40,14,0.35,14,0.35
184,2,18,275,50,15,0.3,17,0.34
185,2,19,288,10,5,0.5,5,0.5
186,2,19,288,20,8,0.4,7,0.35
187,2,19,288,30,11,0.36666666666666664,11,0.36666666666666664
188,2,19,288,40,13,0.325,13,0.325
189,2,19,288,50,15,0.3,17,0.34
190,3,1,14,10,7,0.7,6,0.6
191,3,1,14,20,8,0.4,6,0.3
192,3,1,14,30,9,0.3,7,0.23333333333333334
193,3,1,14,40,9,0.225,7,0.175
194,3,1,14,50,9,0.18,7,0.14
195,3,2,20,10,8,0.8,5,0.5
196,3,2,20,20,9,0.45,6,0.3
197,3,2,20,30,10,0.3333333333333333,7,0.23333333333333334
198,3,2,20,40,10,0.25,7,0.175
199,3,2,20,50,10,0.2,7,0.14
200,3,3,29,10,4,0.4,4,0.4
201,3,3,29,20,10,0.5,7,0.35
202,3,3,29,30,10,0.3333333333333333,8,0.26666666666666666
203,3,3,29,40,11,0.275,8,0.2
204,3,3,29,50,11,0.22,8,0.16
205,3,4,35,10,4,0.4,4,0.4
206,3,4,35,20,9,0.45,7,0.35
207,3,4,35,30,10,0.3333333333333333,8,0.26666666666666666
208,3,4,35,40,12,0.3,8,0.2
209,3,4,35,50,12,0.24,8,0.16
210,3,5,48,10,3,0.3,5,0.5
211,3,5,48,20,6,0.3,7,0.35
212,3,5,48,30,11,0.36666666666666664,10,0.3333333333333333
213,3,5,48,40,11,0.275,11,0.275
214,3,5,48,50,13,0.26,11,0.22
215,3,6,51,10,3,0.3,4,0.4
216,3,6,51,20,5,0.25,7,0.35
217,3,6,51,30,9,0.3,8,0.26666666666666666
218,3,6,51,40,11,0.275,11,0.275
219,3,6,51,50,13,0.26,11,0.22
220,3,7,58,10,4,0.4,4,0.4
221,3,7,58,20,6,0.3,7,0.35
222,3,7,58,30,8,0.26666666666666666,9,0.3
223,3,7,58,40,10,0.25,9,0.225
224,3,7,58,50,13,0.26,11,0.22
225,3,8,62,10,4,0.4,3,0.3
226,3,8,62,20,6,0.3,7,0.35
227,3,8,62,30,6,0.2,7,0.23333333333333334
228,3,8,62,40,9,0.225,9,0.225
229,3,8,62,50,12,0.24,10,0.2
230,3,9,66,10,6,0.6,5,0.5
231,3,9,66,20,6,0.3,8,0.4
232,3,9,66,30,7,0.23333333333333334,9,0.3
233,3,9,66,40,9,0.225,11,0.275
234,3,9,66,50,11,0.22,11,0.22
235,3,10,70,10,6,0.6,5,0.5
236,3,10,70,20,7,0.35,7,0.35
237,3,10,70,30,7,0.23333333333333334,9,0.3
238,3,10,70,40,7,0.175,9,0.225
239,3,10,70,50,10,0.2,11,0.22
240,3,11,77,10,6,0.6,5,0.5
241,3,11,77,20,7,0.35,7,0.35
242,3,11,77,30,7,0.23333333333333334,9,0.3
243,3,11,77,40,7,0.175,9,0.225
244,3,11,77,50,7,0.14,9,0.18
245,3,12,85,10,5,0.5,5,0.5
246,3,12,85,20,8,0.4,8,0.4
247,3,12,85,30,8,0.26666666666666666,10,0.3333333333333333
248,3,12,85,40,9,0.225,13,0.325
249,3,12,85,50,9,0.18,13,0.26
250,3,13,92,10,5,0.5,5,0.5
251,3,13,92,20,8,0.4,8,0.4
252,3,13,92,30,8,0.26666666666666666,10,0.3333333333333333
253,3,13,92,40,9,0.225,13,0.325
254,3,13,92,50,9,0.18,13,0.26
255,3,14,101,10,5,0.5,5,0.5
256,3,14,101,20,8,0.4,8,0.4
257,3,14,101,30,10,0.3333333333333333,12,0.4
258,3,14,101,40,12,0.3,13,0.325
259,3,14,101,50,14,0.28,17,0.34
260,3,15,109,10,6,0.6,6,0.6
261,3,15,109,20,8,0.4,8,0.4
262,3,15,109,30,10,0.3333333333333333,10,0.3333333333333333
263,3,15,109,40,12,0.3,13,0.325
264,3,15,109,50,14,0.28,17,0.34
265,3,16,114,10,5,0.5,5,0.5
266,3,16,114,20,8,0.4,8,0.4
267,3,16,114,30,10,0.3333333333333333,9,0.3
268,3,16,114,40,10,0.25,12,0.3
269,3,16,114,50,12,0.24,13,0.26
270,3,17,120,10,4,0.4,4,0.4
271,3,17,120,20,7,0.35,7,0.35
272,3,17,120,30,9,0.3,9,0.3
273,3,17,120,40,10,0.25,12,0.3
274,3,17,120,50,12,0.24,13,0.26
275,3,18,126,10,4,0.4,4,0.4
276,3,18,126,20,7,0.35,7,0.35
277,3,18,126,30,9,0.3,8,0.26666666666666666
278,3,18,126,40,10,0.25,12,0.3
279,3,18,126,50,12,0.24,13,0.26
280,3,19,133,10,4,0.4,4,0.4
281,3,19,133,20,7,0.35,7,0.35
282,3,19,133,30,8,0.26666666666666666,8,0.26666666666666666
283,3,19,133,40,10,0.25,9,0.225
284,3,19,133,50,12,0.24,12,0.24
285,5,1,8,10,1,0.1,1,0.1
286,5,1,8,20,1,0.05,1,0.05
287,5,1,8,30,1,0.03333333333333333,1,0.03333333333333333
288,5,1,8,40,1,0.025,1,0.025
289,5,1,8,50,3,0.06,3,0.06
290,5,2,12,10,1,0.1,1,0.1
291,5,2,12,20,1,0.05,1,0.05
292,5,2,12,30,1,0.03333333333333333,1,0.03333333333333333
293,5,2,12,40,1,0.025,1,0.025
294,5,2,12,50,1,0.02,1,0.02
295,5,3,32,10,6,0.6,6,0.6
296,5,3,32,20,7,0.35,10,0.5
297,5,3,32,30,9,0.3,10,0.3333333333333333
298,5,3,32,40,11,0.275,12,0.3
299,5,3,32,50,11,0.22,12,0.24
300,5,4,37,10,4,0.4,4,0.4
301,5,4,37,20,7,0.35,10,0.5
302,5,4,37,30,7,0.23333333333333334,10,0.3333333333333333
303,5,4,37,40,10,0.25,11,0.275
304,5,4,37,50,11,0.22,12,0.24
305,5,5,46,10,5,0.5,7,0.7
306,5,5,46,20,7,0.35,10,0.5
307,5,5,46,30,7,0.23333333333333334,10,0.3333333333333333
308,5,5,46,40,9,0.225,10,0.25
309,5,5,46,50,11,0.22,12,0.24
310,5,6,54,10,6,0.6,8,0.8
311,5,6,54,20,7,0.35,10,0.5
312,5,6,54,30,7,0.23333333333333334,12,0.4
313,5,6,54,40,7,0.175,12,0.3
314,5,6,54,50,9,0.18,12,0.24
315,5,7,64,10,6,0.6,8,0.8
316,5,7,64,20,6,0.3,9,0.45
317,5,7,64,30,9,0.3,12,0.4
318,5,7,64,40,9,0.225,13,0.325
319,5,7,64,50,9,0.18,14,0.28
320,5,8,78,10,5,0.5,8,0.8
321,5,8,78,20,7,0.35,10,0.5
322,5,8,78,30,7,0.23333333333333334,11,0.36666666666666664
323,5,8,78,40,10,0.25,13,0.325
324,5,8,78,50,10,0.2,13,0.26
325,5,9,86,10,5,0.5,8,0.8
326,5,9,86,20,7,0.35,10,0.5
327,5,9,86,30,7,0.23333333333333334,10,0.3333333333333333
328,5,9,86,40,9,0.225,12,0.3
329,5,9,86,50,10,0.2,13,0.26
330,5,10,102,10,4,0.4,9,0.9
331,5,10,102,20,7,0.35,10,0.5
332,5,10,102,30,7,0.23333333333333334,11,0.36666666666666664
333,5,10,102,40,9,0.225,11,0.275
334,5,10,102,50,11,0.22,13,0.26
335,5,11,119,10,5,0.5,8,0.8
336,5,11,119,20,7,0.35,10,0.5
337,5,11,119,30,7,0.23333333333333334,10,0.3333333333333333
338,5,11,119,40,9,0.225,11,0.275
339,5,11,119,50,11,0.22,13,0.26
340,5,12,125,10,5,0.5,8,0.8
341,5,12,125,20,7,0.35,10,0.5
342,5,12,125,30,8,0.26666666666666666,11,0.36666666666666664
343,5,12,125,40,10,0.25,12,0.3
344,5,12,125,50,11,0.22,14,0.28
345,5,13,134,10,4,0.4,8,0.8
346,5,13,134,20,7,0.35,10,0.5
347,5,13,134,30,8,0.26666666666666666,11,0.36666666666666664
348,5,13,134,40,10,0.25,12,0.3
349,5,13,134,50,10,0.2,12,0.24
350,5,14,143,10,4,0.4,8,0.8
351,5,14,143,20,8,0.4,10,0.5
352,5,14,143,30,8,0.26666666666666666,11,0.36666666666666664
353,5,14,143,40,10,0.25,12,0.3
354,5,14,143,50,10,0.2,12,0.24
355,5,15,147,10,4,0.4,8,0.8
356,5,15,147,20,8,0.4,10,0.5
357,5,15,147,30,8,0.26666666666666666,11,0.36666666666666664
358,5,15,147,40,10,0.25,12,0.3
359,5,15,147,50,10,0.2,12,0.24
360,5,16,151,10,5,0.5,9,0.9
361,5,16,151,20,8,0.4,10,0.5
362,5,16,151,30,8,0.26666666666666666,11,0.36666666666666664
363,5,16,151,40,10,0.25,12,0.3
364,5,16,151,50,10,0.2,12,0.24
365,5,17,157,10,5,0.5,9,0.9
366,5,17,157,20,8,0.4,10,0.5
367,5,17,157,30,8,0.26666666666666666,11,0.36666666666666664
368,5,17,157,40,10,0.25,12,0.3
369,5,17,157,50,10,0.2,12,0.24
370,5,18,166,10,5,0.5,9,0.9
371,5,18,166,20,8,0.4,10,0.5
372,5,18,166,30,8,0.26666666666666666,11,0.36666666666666664
373,5,18,166,40,10,0.25,12,0.3
374,5,18,166,50,10,0.2,12,0.24
375,5,19,173,10,5,0.5,7,0.7
376,5,19,173,20,7,0.35,10,0.5
377,5,19,173,30,8,0.26666666666666666,10,0.3333333333333333
378,5,19,173,40,8,0.2,11,0.275
379,5,19,173,50,10,0.2,12,0.24
380,6,1,6,10,1,0.1,1,0.1
381,6,1,6,20,4,0.2,4,0.2
382,6,1,6,30,4,0.13333333333333333,5,0.16666666666666666
383,6,1,6,40,5,0.125,5,0.125
384,6,1,6,50,5,0.1,5,0.1
385,6,2,14,10,1,0.1,1,0.1
386,6,2,14,20,2,0.1,2,0.1
387,6,2,14,30,2,0.06666666666666667,2,0.06666666666666667
388,6,2,14,40,2,0.05,3,0.075
389,6,2,14,50,3,0.06,4,0.08
390,6,3,23,10,2,0.2,2,0.2
391,6,3,23,20,4,0.2,2,0.1
392,6,3,23,30,4,0.13333333333333333,2,0.06666666666666667
393,6,3,23,40,5,0.125,2,0.05
394,6,3,23,50,5,0.1,3,0.06
395,6,4,30,10,2,0.2,2,0.2
396,6,4,30,20,4,0.2,2,0.1
397,6,4,30,30,4,0.13333333333333333,2,0.06666666666666667
398,6,4,30,40,4,0.1,3,0.075
399,6,4,30,50,4,0.08,3,0.06
400,6,5,40,10,2,0.2,2,0.2
401,6,5,40,20,2,0.1,2,0.1
402,6,5,40,30,2,0.06666666666666667,2,0.06666666666666667
403,6,5,40,40,4,0.1,2,0.05
404,6,5,40,50,5,0.1,3,0.06
405,6,6,46,10,2,0.2,2,0.2
406,6,6,46,20,2,0.1,2,0.1
407,6,6,46,30,2,0.06666666666666667,2,0.06666666666666667
408,6,6,46,40,3,0.075,2,0.05
409,6,6,46,50,5,0.1,3,0.06
410,6,7,53,10,2,0.2,2,0.2
411,6,7,53,20,2,0.1,2,0.1
412,6,7,53,30,2,0.06666666666666667,2,0.06666666666666667
413,6,7,53,40,3,0.075,2,0.05
414,6,7,53,50,5,0.1,3,0.06
415,6,8,60,10,2,0.2,2,0.2
416,6,8,60,20,2,0.1,2,0.1
417,6,8,60,30,2,0.06666666666666667,2,0.06666666666666667
418,6,8,60,40,3,0.075,2,0.05
419,6,8,60,50,5,0.1,3,0.06
420,6,9,68,10,4,0.4,4,0.4
421,6,9,68,20,4,0.2,4,0.2
422,6,9,68,30,4,0.13333333333333333,4,0.13333333333333333
423,6,9,68,40,4,0.1,4,0.1
424,6,9,68,50,5,0.1,4,0.08
425,6,10,72,10,4,0.4,4,0.4
426,6,10,72,20,4,0.2,4,0.2
427,6,10,72,30,4,0.13333333333333333,5,0.16666666666666666
428,6,10,72,40,4,0.1,5,0.125
429,6,10,72,50,5,0.1,5,0.1
430,6,11,89,10,4,0.4,4,0.4
431,6,11,89,20,4,0.2,4,0.2
432,6,11,89,30,4,0.13333333333333333,5,0.16666666666666666
433,6,11,89,40,4,0.1,5,0.125
434,6,11,89,50,5,0.1,5,0.1
435,6,12,96,10,4,0.4,4,0.4
436,6,12,96,20,4,0.2,5,0.25
437,6,12,96,30,4,0.13333333333333333,5,0.16666666666666666
438,6,12,96,40,4,0.1,5,0.125
439,6,12,96,50,5,0.1,5,0.1
440,6,13,102,10,4,0.4,5,0.5
441,6,13,102,20,4,0.2,5,0.25
442,6,13,102,30,4,0.13333333333333333,5,0.16666666666666666
443,6,13,102,40,4,0.1,5,0.125
444,6,13,102,50,5,0.1,5,0.1
445,6,14,123,10,4,0.4,4,0.4
446,6,14,123,20,4,0.2,5,0.25
447,6,14,123,30,4,0.13333333333333333,5,0.16666666666666666
448,6,14,123,40,4,0.1,5,0.125
449,6,14,123,50,6,0.12,5,0.1
450,6,15,131,10,4,0.4,3,0.3
451,6,15,131,20,4,0.2,5,0.25
452,6,15,131,30,4,0.13333333333333333,5,0.16666666666666666
453,6,15,131,40,4,0.1,5,0.125
454,6,15,131,50,4,0.08,5,0.1
455,6,16,139,10,3,0.3,3,0.3
456,6,16,139,20,4,0.2,5,0.25
457,6,16,139,30,4,0.13333333333333333,5,0.16666666666666666
458,6,16,139,40,4,0.1,5,0.125
459,6,16,139,50,5,0.1,6,0.12
460,6,17,160,10,2,0.2,3,0.3
461,6,17,160,20,4,0.2,5,0.25
462,6,17,160,30,4,0.13333333333333333,5,0.16666666666666666
463,6,17,160,40,4,0.1,5,0.125
464,6,17,160,50,7,0.14,6,0.12
465,6,18,167,10,2,0.2,3,0.3
466,6,18,167,20,4,0.2,5,0.25
467,6,18,167,30,4,0.13333333333333333,5,0.16666666666666666
468,6,18,167,40,4,0.1,5,0.125
469,6,18,167,50,6,0.12,5,0.1
470,6,19,181,10,2,0.2,3,0.3
471,6,19,181,20,2,0.1,3,0.15
472,6,19,181,30,4,0.13333333333333333,5,0.16666666666666666
473,6,19,181,40,4,0.1,5,0.125
474,6,19,181,50,4,0.08,5,0.1
475,8,1,23,10,7,0.7,5,0.5
476,8,1,23,20,9,0.45,8,0.4
477,8,1,23,30,9,0.3,8,0.26666666666666666
478,8,1,23,40,10,0.25,10,0.25
479,8,1,23,50,11,0.22,12,0.24
480,8,2,33,10,6,0.6,6,0.6
481,8,2,33,20,13,0.65,11,0.55
482,8,2,33,30,13,0.43333333333333335,11,0.36666666666666664
483,8,2,33,40,14,0.35,12,0.3
484,8,2,33,50,14,0.28,13,0.26
485,8,3,60,10,6,0.6,6,0.6
486,8,3,60,20,11,0.55,8,0.4
487,8,3,60,30,14,0.4666666666666667,12,0.4
488,8,3,60,40,14,0.35,12,0.3
489,8,3,60,50,15,0.3,16,0.32
490,8,4,73,10,7,0.7,7,0.7
491,8,4,73,20,12,0.6,10,0.5
492,8,4,73,30,14,0.4666666666666667,13,0.43333333333333335
493,8,4,73,40,15,0.375,14,0.35
494,8,4,73,50,16,0.32,16,0.32
495,8,5,84,10,7,0.7,7,0.7
496,8,5,84,20,14,0.7,10,0.5
497,8,5,84,30,15,0.5,11,0.36666666666666664
498,8,5,84,40,17,0.425,13,0.325
499,8,5,84,50,18,0.36,14,0.28
500,8,6,101,10,7,0.7,7,0.7
501,8,6,101,20,15,0.75,13,0.65
502,8,6,101,30,18,0.6,15,0.5
503,8,6,101,40,19,0.475,16,0.4
504,8,6,101,50,20,0.4,16,0.32
505,8,7,109,10,6,0.6,7,0.7
506,8,7,109,20,13,0.65,13,0.65
507,8,7,109,30,18,0.6,15,0.5
508,8,7,109,40,18,0.45,15,0.375
509,8,7,109,50,20,0.4,16,0.32
510,8,8,125,10,6,0.6,7,0.7
511,8,8,125,20,13,0.65,12,0.6
512,8,8,125,30,18,0.6,15,0.5
513,8,8,125,40,18,0.45,15,0.375
514,8,8,125,50,20,0.4,16,0.32
515,8,9,137,10,6,0.6,7,0.7
516,8,9,137,20,13,0.65,11,0.55
517,8,9,137,30,18,0.6,16,0.5333333333333333
518,8,9,137,40,18,0.45,16,0.4
519,8,9,137,50,19,0.38,17,0.34
520,8,10,139,10,7,0.7,7,0.7
521,8,10,139,20,12,0.6,11,0.55
522,8,10,139,30,19,0.6333333333333333,16,0.5333333333333333
523,8,10,139,40,19,0.475,16,0.4
524,8,10,139,50,20,0.4,17,0.34
525,8,11,149,10,7,0.7,7,0.7
526,8,11,149,20,13,0.65,11,0.55
527,8,11,149,30,19,0.6333333333333333,16,0.5333333333333333
528,8,11,149,40,20,0.5,17,0.425
529,8,11,149,50,20,0.4,17,0.34
530,8,12,152,10,7,0.7,7,0.7
531,8,12,152,20,13,0.65,12,0.6
532,8,12,152,30,19,0.6333333333333333,16,0.5333333333333333
533,8,12,152,40,20,0.5,17,0.425
534,8,12,152,50,20,0.4,17,0.34
535,8,13,162,10,7,0.7,6,0.6
536,8,13,162,20,11,0.55,10,0.5
537,8,13,162,30,15,0.5,13,0.43333333333333335
538,8,13,162,40,20,0.5,18,0.45
539,8,13,162,50,20,0.4,18,0.36
540,8,14,179,10,7,0.7,6,0.6
541,8,14,179,20,11,0.55,10,0.5
542,8,14,179,30,15,0.5,13,0.43333333333333335
543,8,14,179,40,19,0.475,17,0.425
544,8,14,179,50,20,0.4,18,0.36
545,8,15,192,10,7,0.7,6,0.6
546,8,15,192,20,11,0.55,10,0.5
547,8,15,192,30,15,0.5,13,0.43333333333333335
548,8,15,192,40,19,0.475,17,0.425
549,8,15,192,50,20,0.4,18,0.36
550,8,16,207,10,7,0.7,6,0.6
551,8,16,207,20,11,0.55,10,0.5
552,8,16,207,30,16,0.5333333333333333,15,0.5
553,8,16,207,40,21,0.525,19,0.475
554,8,16,207,50,24,0.48,22,0.44
555,8,17,219,10,7,0.7,6,0.6
556,8,17,219,20,11,0.55,12,0.6
557,8,17,219,30,16,0.5333333333333333,16,0.5333333333333333
558,8,17,219,40,20,0.5,19,0.475
559,8,17,219,50,26,0.52,23,0.46
560,8,18,228,10,7,0.7,6,0.6
561,8,18,228,20,11,0.55,12,0.6
562,8,18,228,30,16,0.5333333333333333,16,0.5333333333333333
563,8,18,228,40,20,0.5,19,0.475
564,8,18,228,50,26,0.52,24,0.48
565,8,19,241,10,8,0.8,7,0.7
566,8,19,241,20,11,0.55,12,0.6
567,8,19,241,30,17,0.5666666666666667,16,0.5333333333333333
568,8,19,241,40,22,0.55,19,0.475
569,8,19,241,50,26,0.52,24,0.48
570,10,1,12,10,1,0.1,1,0.1
571,10,1,12,20,1,0.05,1,0.05
572,10,1,12,30,1,0.03333333333333333,1,0.03333333333333333
573,10,1,12,40,1,0.025,1,0.025
574,10,1,12,50,2,0.04,1,0.02
575,10,2,18,10,2,0.2,1,0.1
576,10,2,18,20,2,0.1,1,0.05
577,10,2,18,30,2,0.06666666666666667,1,0.03333333333333333
578,10,2,18,40,2,0.05,1,0.025
579,10,2,18,50,2,0.04,1,0.02
580,10,3,22,10,4,0.4,4,0.4
581,10,3,22,20,4,0.2,4,0.2
582,10,3,22,30,4,0.13333333333333333,4,0.13333333333333333
583,10,3,22,40,4,0.1,4,0.1
584,10,3,22,50,4,0.08,4,0.08
585,10,4,29,10,4,0.4,4,0.4
586,10,4,29,20,4,0.2,5,0.25
