,Personnel_ID,K_SimilarActors,Total_SharedProjects,K_Reccomendations,True_Positive(Train),Precision(Train),True_Positive(Test),Precision(Test)
100,2,2,5864,10,7,0.7,6,0.6
101,2,2,5864,20,10,0.5,12,0.6
102,2,2,5864,30,11,0.36666666666666664,13,0.43333333333333335
103,2,2,5864,40,13,0.325,14,0.35
104,2,2,5864,50,14,0.28,14,0.28
105,2,3,8796,10,5,0.5,4,0.4
106,2,3,8796,20,7,0.35,10,0.5
107,2,3,8796,30,10,0.3333333333333333,13,0.43333333333333335
108,2,3,8796,40,13,0.325,14,0.35
109,2,3,8796,50,13,0.26,14,0.28
110,2,4,11728,10,6,0.6,5,0.5
111,2,4,11728,20,8,0.4,11,0.55
112,2,4,11728,30,10,0.3333333333333333,12,0.4
113,2,4,11728,40,11,0.275,13,0.325
114,2,4,11728,50,12,0.24,14,0.28
115,2,5,14660,10,6,0.6,5,0.5
116,2,5,14660,20,8,0.4,11,0.55
117,2,5,14660,30,8,0.26666666666666666,11,0.36666666666666664
118,2,5,14660,40,12,0.3,13,0.325
119,2,5,14660,50,13,0.26,15,0.3
120,2,6,17592,10,5,0.5,5,0.5
121,2,6,17592,20,9,0.45,8,0.4
122,2,6,17592,30,11,0.36666666666666664,12,0.4
123,2,6,17592,40,11,0.275,13,0.325
124,2,6,17592,50,14,0.28,14,0.28
125,2,7,20524,10,5,0.5,5,0.5
126,2,7,20524,20,9,0.45,8,0.4
127,2,7,20524,30,11,0.36666666666666664,12,0.4
128,2,7,20524,40,11,0.275,13,0.325
129,2,7,20524,50,14,0.28,14,0.28
130,2,8,23456,10,5,0.5,5,0.5
131,2,8,23456,20,9,0.45,8,0.4
132,2,8,23456,30,11,0.36666666666666664,12,0.4
133,2,8,23456,40,12,0.3,13,0.325
134,2,8,23456,50,14,0.28,14,0.28
135,2,9,26388,10,5,0.5,5,0.5
136,2,9,26388,20,9,0.45,8,0.4
137,2,9,26388,30,11,0.36666666666666664,12,0.4
138,2,9,26388,40,11,0.275,13,0.325
139,2,9,26388,50,13,0.26,14,0.28
140,2,10,29320,10,5,0.5,5,0.5
141,2,10,29320,20,9,0.45,8,0.4
142,2,10,29320,30,11,0.36666666666666664,12,0.4
143,2,10,29320,40,11,0.275,13,0.325
144,2,10,29320,50,13,0.26,14,0.28
145,2,11,32252,10,4,0.4,4,0.4
146,2,11,32252,20,9,0.45,8,0.4
147,2,11,32252,30,11,0.36666666666666664,12,0.4
148,2,11,32252,40,12,0.3,13,0.325
149,2,11,32252,50,13,0.26,14,0.28
150,2,12,35184,10,4,0.4,4,0.4
151,2,12,35184,20,8,0.4,7,0.35
152,2,12,35184,30,11,0.36666666666666664,12,0.4
153,2,12,35184,40,12,0.3,13,0.325
154,2,12,35184,50,13,0.26,14,0.28
155,2,13,38116,10,4,0.4,4,0.4
156,2,13,38116,20,8,0.4,7,0.35
157,2,13,38116,30,11,0.36666666666666664,12,0.4
158,2,13,38116,40,12,0.3,13,0.325
159,2,13,38116,50,12,0.24,14,0.28
160,2,14,41048,10,4,0.4,4,0.4
161,2,14,41048,20,8,0.4,7,0.35
162,2,14,41048,30,11,0.36666666666666664,12,0.4
163,2,14,41048,40,12,0.3,13,0.325
164,2,14,41048,50,12,0.24,13,0.26
165,2,15,43980,10,4,0.4,4,0.4
166,2,15,43980,20,8,0.4,7,0.35
167,2,15,43980,30,9,0.3,11,0.36666666666666664
168,2,15,43980,40,12,0.3,13,0.325
169,2,15,43980,50,12,0.24,15,0.3
170,2,16,46912,10,4,0.4,4,0.4
171,2,16,46912,20,8,0.4,7,0.35
172,2,16,46912,30,9,0.3,11,0.36666666666666664
173,2,16,46912,40,11,0.275,12,0.3
174,2,16,46912,50,12,0.24,15,0.3
175,2,17,49844,10,4,0.4,4,0.4
176,2,17,49844,20,8,0.4,7,0.35
177,2,17,49844,30,8,0.26666666666666666,10,0.3333333333333333
178,2,17,49844,40,12,0.3,13,0.325
179,2,17,49844,50,12,0.24,16,0.32
180,2,18,52776,10,4,0.4,4,0.4
181,2,18,52776,20,8,0.4,7,0.35
182,2,18,52776,30,8,0.26666666666666666,10,0.3333333333333333
183,2,18,52776,40,12,0.3,13,0.325
184,2,18,52776,50,12,0.24,16,0.32
185,2,19,55708,10,4,0.4,4,0.4
186,2,19,55708,20,7,0.35,5,0.25
187,2,19,55708,30,8,0.26666666666666666,7,0.23333333333333334
188,2,19,55708,40,9,0.225,11,0.275
189,2,19,55708,50,12,0.24,13,0.26
190,3,1,2932,10,5,0.5,3,0.3
191,3,1,2932,20,7,0.35,5,0.25
192,3,1,2932,30,8,0.26666666666666666,7,0.23333333333333334
193,3,1,2932,40,10,0.25,8,0.2
194,3,1,2932,50,13,0.26,11,0.22
195,3,2,5864,10,4,0.4,3,0.3
196,3,2,5864,20,6,0.3,4,0.2
197,3,2,5864,30,9,0.3,5,0.16666666666666666
198,3,2,5864,40,10,0.25,8,0.2
199,3,2,5864,50,12,0.24,12,0.24
200,3,3,8796,10,6,0.6,5,0.5
201,3,3,8796,20,7,0.35,6,0.3
202,3,3,8796,30,10,0.3333333333333333,6,0.2
203,3,3,8796,40,12,0.3,8,0.2
204,3,3,8796,50,13,0.26,10,0.2
205,3,4,11728,10,6,0.6,5,0.5
206,3,4,11728,20,6,0.3,5,0.25
207,3,4,11728,30,8,0.26666666666666666,7,0.23333333333333334
208,3,4,11728,40,11,0.275,8,0.2
209,3,4,11728,50,12,0.24,9,0.18
210,3,5,14660,10,6,0.6,5,0.5
211,3,5,14660,20,6,0.3,5,0.25
212,3,5,14660,30,6,0.2,6,0.2
213,3,5,14660,40,7,0.175,7,0.175
214,3,5,14660,50,10,0.2,8,0.16
215,3,6,17592,10,7,0.7,6,0.6
216,3,6,17592,20,8,0.4,6,0.3
217,3,6,17592,30,8,0.26666666666666666,8,0.26666666666666666
218,3,6,17592,40,10,0.25,9,0.225
219,3,6,17592,50,11,0.22,9,0.18
220,3,7,20524,10,7,0.7,6,0.6
221,3,7,20524,20,9,0.45,8,0.4
222,3,7,20524,30,10,0.3333333333333333,8,0.26666666666666666
223,3,7,20524,40,12,0.3,10,0.25
224,3,7,20524,50,12,0.24,11,0.22
225,3,8,23456,10,8,0.8,7,0.7
226,3,8,23456,20,9,0.45,8,0.4
227,3,8,23456,30,9,0.3,8,0.26666666666666666
228,3,8,23456,40,12,0.3,10,0.25
229,3,8,23456,50,12,0.24,10,0.2
230,3,9,26388,10,8,0.8,7,0.7
231,3,9,26388,20,9,0.45,8,0.4
232,3,9,26388,30,9,0.3,9,0.3
233,3,9,26388,40,12,0.3,10,0.25
234,3,9,26388,50,12,0.24,10,0.2
235,3,10,29320,10,8,0.8,7,0.7
236,3,10,29320,20,9,0.45,8,0.4
237,3,10,29320,30,9,0.3,8,0.26666666666666666
238,3,10,29320,40,12,0.3,10,0.25
239,3,10,29320,50,12,0.24,10,0.2
240,3,11,32252,10,7,0.7,6,0.6
241,3,11,32252,20,9,0.45,8,0.4
242,3,11,32252,30,9,0.3,9,0.3
243,3,11,32252,40,12,0.3,10,0.25
244,3,11,32252,50,12,0.24,10,0.2
245,3,12,35184,10,7,0.7,6,0.6
246,3,12,35184,20,9,0.45,8,0.4
247,3,12,35184,30,9,0.3,9,0.3
248,3,12,35184,40,10,0.25,11,0.275
249,3,12,35184,50,12,0.24,11,0.22
250,3,13,38116,10,7,0.7,6,0.6
251,3,13,38116,20,9,0.45,7,0.35
252,3,13,38116,30,9,0.3,9,0.3
253,3,13,38116,40,9,0.225,10,0.25
254,3,13,38116,50,12,0.24,11,0.22
255,3,14,41048,10,7,0.7,6,0.6
256,3,14,41048,20,9,0.45,7,0.35
257,3,14,41048,30,9,0.3,9,0.3
258,3,14,41048,40,9,0.225,10,0.25
259,3,14,41048,50,12,0.24,11,0.22
260,3,15,43980,10,7,0.7,6,0.6
261,3,15,43980,20,9,0.45,7,0.35
262,3,15,43980,30,9,0.3,9,0.3
263,3,15,43980,40,9,0.225,10,0.25
264,3,15,43980,50,12,0.24,11,0.22
265,3,16,46912,10,6,0.6,5,0.5
266,3,16,46912,20,9,0.45,7,0.35
267,3,16,46912,30,9,0.3,9,0.3
268,3,16,46912,40,9,0.225,10,0.25
269,3,16,46912,50,12,0.24,11,0.22
270,3,17,49844,10,6,0.6,5,0.5
271,3,17,49844,20,8,0.4,7,0.35
272,3,17,49844,30,9,0.3,9,0.3
273,3,17,49844,40,9,0.225,10,0.25
274,3,17,49844,50,12,0.24,11,0.22
275,3,18,52776,10,7,0.7,6,0.6
276,3,18,52776,20,9,0.45,7,0.35
277,3,18,52776,30,9,0.3,8,0.26666666666666666
278,3,18,52776,40,11,0.275,11,0.275
279,3,18,52776,50,12,0.24,11,0.22
280,3,19,55708,10,7,0.7,6,0.6
281,3,19,55708,20,9,0.45,7,0.35
282,3,19,55708,30,9,0.3,8,0.26666666666666666
283,3,19,55708,40,10,0.25,11,0.275
284,3,19,55708,50,11,0.22,11,0.22
285,5,1,2932,10,5,0.5,3,0.3
286,5,1,2932,20,8,0.4,5,0.25
287,5,1,2932,30,8,0.26666666666666666,6,0.2
288,5,1,2932,40,8,0.2,6,0.15
289,5,1,2932,50,9,0.18,9,0.18
290,5,2,5864,10,4,0.4,4,0.4
291,5,2,5864,20,7,0.35,5,0.25
292,5,2,5864,30,8,0.26666666666666666,6,0.2
293,5,2,5864,40,8,0.2,7,0.175
294,5,2,5864,50,8,0.16,7,0.14
295,5,3,8796,10,5,0.5,3,0.3
296,5,3,8796,20,8,0.4,5,0.25
297,5,3,8796,30,8,0.26666666666666666,7,0.23333333333333334
298,5,3,8796,40,11,0.275,11,0.275
299,5,3,8796,50,11,0.22,11,0.22
300,5,4,11728,10,5,0.5,3,0.3
301,5,4,11728,20,8,0.4,5,0.25
302,5,4,11728,30,8,0.26666666666666666,7,0.23333333333333334
303,5,4,11728,40,12,0.3,12,0.3
304,5,4,11728,50,12,0.24,12,0.24
305,5,5,14660,10,5,0.5,3,0.3
306,5,5,14660,20,8,0.4,5,0.25
307,5,5,14660,30,8,0.26666666666666666,5,0.16666666666666666
308,5,5,14660,40,8,0.2,8,0.2
309,5,5,14660,50,11,0.22,12,0.24
310,5,6,17592,10,5,0.5,3,0.3
311,5,6,17592,20,8,0.4,5,0.25
312,5,6,17592,30,9,0.3,6,0.2
313,5,6,17592,40,9,0.225,8,0.2
314,5,6,17592,50,12,0.24,13,0.26
315,5,7,20524,10,5,0.5,3,0.3
316,5,7,20524,20,9,0.45,5,0.25
317,5,7,20524,30,9,0.3,6,0.2
318,5,7,20524,40,10,0.25,8,0.2
319,5,7,20524,50,11,0.22,11,0.22
320,5,8,23456,10,5,0.5,3,0.3
321,5,8,23456,20,9,0.45,5,0.25
322,5,8,23456,30,10,0.3333333333333333,7,0.23333333333333334
323,5,8,23456,40,10,0.25,8,0.2
324,5,8,23456,50,10,0.2,10,0.2
325,5,9,26388,10,5,0.5,3,0.3
326,5,9,26388,20,7,0.35,6,0.3
327,5,9,26388,30,9,0.3,6,0.2
328,5,9,26388,40,10,0.25,7,0.175
329,5,9,26388,50,10,0.2,9,0.18
330,5,10,29320,10,6,0.6,4,0.4
331,5,10,29320,20,8,0.4,6,0.3
332,5,10,29320,30,9,0.3,6,0.2
333,5,10,29320,40,10,0.25,7,0.175
334,5,10,29320,50,10,0.2,9,0.18
335,5,11,32252,10,6,0.6,4,0.4
336,5,11,32252,20,8,0.4,6,0.3
337,5,11,32252,30,10,0.3333333333333333,7,0.23333333333333334
338,5,11,32252,40,10,0.25,7,0.175
339,5,11,32252,50,10,0.2,9,0.18
340,5,12,35184,10,6,0.6,4,0.4
341,5,12,35184,20,7,0.35,6,0.3
342,5,12,35184,30,10,0.3333333333333333,7,0.23333333333333334
343,5,12,35184,40,10,0.25,7,0.175
344,5,12,35184,50,10,0.2,9,0.18
345,5,13,38116,10,5,0.5,3,0.3
346,5,13,38116,20,7,0.35,5,0.25
347,5,13,38116,30,10,0.3333333333333333,8,0.26666666666666666
348,5,13,38116,40,10,0.25,8,0.2
349,5,13,38116,50,10,0.2,8,0.16
350,5,14,41048,10,5,0.5,3,0.3
351,5,14,41048,20,6,0.3,5,0.25
352,5,14,41048,30,7,0.23333333333333334,5,0.16666666666666666
353,5,14,41048,40,10,0.25,8,0.2
354,5,14,41048,50,10,0.2,8,0.16
355,5,15,43980,10,5,0.5,3,0.3
356,5,15,43980,20,6,0.3,4,0.2
357,5,15,43980,30,7,0.23333333333333334,5,0.16666666666666666
358,5,15,43980,40,10,0.25,8,0.2
359,5,15,43980,50,10,0.2,8,0.16
360,5,16,46912,10,4,0.4,3,0.3
361,5,16,46912,20,6,0.3,4,0.2
362,5,16,46912,30,7,0.23333333333333334,5,0.16666666666666666
363,5,16,46912,40,10,0.25,8,0.2
364,5,16,46912,50,10,0.2,8,0.16
365,5,17,49844,10,4,0.4,3,0.3
366,5,17,49844,20,6,0.3,4,0.2
367,5,17,49844,30,7,0.23333333333333334,5,0.16666666666666666
368,5,17,49844,40,10,0.25,8,0.2
369,5,17,49844,50,10,0.2,8,0.16
370,5,18,52776,10,2,0.2,2,0.2
371,5,18,52776,20,6,0.3,4,0.2
372,5,18,52776,30,7,0.23333333333333334,4,0.13333333333333333
373,5,18,52776,40,9,0.225,5,0.125
374,5,18,52776,50,10,0.2,8,0.16
375,5,19,55708,10,2,0.2,2,0.2
376,5,19,55708,20,4,0.2,3,0.15
377,5,19,55708,30,6,0.2,4,0.13333333333333333
378,5,19,55708,40,7,0.175,5,0.125
379,5,19,55708,50,10,0.2,8,0.16
380,6,1,2932,10,2,0.2,1,0.1
381,6,1,2932,20,3,0.15,2,0.1
382,6,1,2932,30,3,0.1,2,0.06666666666666667
383,6,1,2932,40,5,0.125,4,0.1
384,6,1,2932,50,5,0.1,5,0.1
385,6,2,5864,10,2,0.2,1,0.1
386,6,2,5864,20,4,0.2,3,0.15
387,6,2,5864,30,5,0.16666666666666666,3,0.1
388,6,2,5864,40,5,0.125,3,0.075
389,6,2,5864,50,5,0.1,5,0.1
390,6,3,8796,10,2,0.2,1,0.1
391,6,3,8796,20,4,0.2,3,0.15
392,6,3,8796,30,5,0.16666666666666666,3,0.1
393,6,3,8796,40,5,0.125,3,0.075
394,6,3,8796,50,6,0.12,4,0.08
395,6,4,11728,10,2,0.2,1,0.1
396,6,4,11728,20,3,0.15,2,0.1
397,6,4,11728,30,5,0.16666666666666666,3,0.1
398,6,4,11728,40,6,0.15,4,0.1
399,6,4,11728,50,6,0.12,5,0.1
400,6,5,14660,10,2,0.2,1,0.1
401,6,5,14660,20,4,0.2,3,0.15
402,6,5,14660,30,4,0.13333333333333333,3,0.1
403,6,5,14660,40,5,0.125,4,0.1
404,6,5,14660,50,5,0.1,5,0.1
405,6,6,17592,10,2,0.2,1,0.1
406,6,6,17592,20,3,0.15,3,0.15
407,6,6,17592,30,4,0.13333333333333333,3,0.1
408,6,6,17592,40,5,0.125,4,0.1
409,6,6,17592,50,5,0.1,6,0.12
410,6,7,20524,10,2,0.2,1,0.1
411,6,7,20524,20,4,0.2,4,0.2
412,6,7,20524,30,5,0.16666666666666666,4,0.13333333333333333
413,6,7,20524,40,5,0.125,4,0.1
414,6,7,20524,50,5,0.1,5,0.1
415,6,8,23456,10,2,0.2,1,0.1
416,6,8,23456,20,3,0.15,3,0.15
417,6,8,23456,30,5,0.16666666666666666,5,0.16666666666666666
418,6,8,23456,40,5,0.125,5,0.125
419,6,8,23456,50,5,0.1,5,0.1
420,6,9,26388,10,2,0.2,1,0.1
421,6,9,26388,20,2,0.1,2,0.1
422,6,9,26388,30,4,0.13333333333333333,4,0.13333333333333333
423,6,9,26388,40,5,0.125,5,0.125
424,6,9,26388,50,5,0.1,5,0.1
425,6,10,29320,10,1,0.1,1,0.1
426,6,10,29320,20,2,0.1,1,0.05
427,6,10,29320,30,3,0.1,2,0.06666666666666667
428,6,10,29320,40,5,0.125,4,0.1
429,6,10,29320,50,7,0.14,6,0.12
430,6,11,32252,10,1,0.1,1,0.1
431,6,11,32252,20,1,0.05,1,0.05
432,6,11,32252,30,2,0.06666666666666667,1,0.03333333333333333
433,6,11,32252,40,3,0.075,2,0.05
434,6,11,32252,50,3,0.06,3,0.06
435,6,12,35184,10,1,0.1,1,0.1
436,6,12,35184,20,1,0.05,1,0.05
437,6,12,35184,30,2,0.06666666666666667,1,0.03333333333333333
438,6,12,35184,40,2,0.05,2,0.05
439,6,12,35184,50,3,0.06,3,0.06
440,6,13,38116,10,1,0.1,1,0.1
441,6,13,38116,20,1,0.05,1,0.05
442,6,13,38116,30,1,0.03333333333333333,1,0.03333333333333333
443,6,13,38116,40,2,0.05,1,0.025
444,6,13,38116,50,2,0.04,2,0.04
445,6,14,41048,10,1,0.1,1,0.1
446,6,14,41048,20,1,0.05,1,0.05
447,6,14,41048,30,1,0.03333333333333333,1,0.03333333333333333
448,6,14,41048,40,2,0.05,1,0.025
449,6,14,41048,50,2,0.04,1,0.02
450,6,15,43980,10,1,0.1,1,0.1
451,6,15,43980,20,1,0.05,1,0.05
452,6,15,43980,30,1,0.03333333333333333,1,0.03333333333333333
453,6,15,43980,40,2,0.05,1,0.025
454,6,15,43980,50,2,0.04,1,0.02
455,6,16,46912,10,1,0.1,1,0.1
456,6,16,46912,20,1,0.05,1,0.05
457,6,16,46912,30,1,0.03333333333333333,1,0.03333333333333333
458,6,16,46912,40,1,0.025,1,0.025
459,6,16,46912,50,2,0.04,1,0.02
460,6,17,49844,10,1,0.1,1,0.1
461,6,17,49844,20,1,0.05,1,0.05
462,6,17,49844,30,1,0.03333333333333333,1,0.03333333333333333
463,6,17,49844,40,1,0.025,1,0.025
464,6,17,49844,50,2,0.04,1,0.02
465,6,18,52776,10,1,0.1,1,0.1
466,6,18,52776,20,1,0.05,1,0.05
467,6,18,52776,30,1,0.03333333333333333,1,0.03333333333333333
468,6,18,52776,40,1,0.025,1,0.025
469,6,18,52776,50,1,0.02,1,0.02
470,6,19,55708,10,1,0.1,1,0.1
471,6,19,55708,20,1,0.05,1,0.05
472,6,19,55708,30,1,0.03333333333333333,1,0.03333333333333333
473,6,19,55708,40,1,0.025,1,0.025
474,6,19,55708,50,1,0.02,1,0.02
475,8,1,2932,10,10,1.0,5,0.5
476,8,1,2932,20,17,0.85,9,0.45
477,8,1,2932,30,20,0.6666666666666666,12,0.4
478,8,1,2932,40,21,0.525,15,0.375
479,8,1,2932,50,25,0.5,18,0.36
480,8,2,5864,10,6,0.6,5,0.5
481,8,2,5864,20,15,0.75,10,0.5
482,8,2,5864,30,21,0.7,14,0.4666666666666667
483,8,2,5864,40,24,0.6,16,0.4
484,8,2,5864,50,27,0.54,17,0.34
485,8,3,8796,10,6,0.6,5,0.5
486,8,3,8796,20,15,0.75,10,0.5
487,8,3,8796,30,21,0.7,14,0.4666666666666667
488,8,3,8796,40,24,0.6,16,0.4
489,8,3,8796,50,26,0.52,17,0.34
490,8,4,11728,10,5,0.5,4,0.4
491,8,4,11728,20,11,0.55,10,0.5
492,8,4,11728,30,18,0.6,12,0.4
493,8,4,11728,40,22,0.55,18,0.45
494,8,4,11728,50,23,0.46,19,0.38
495,8,5,14660,10,6,0.6,4,0.4
496,8,5,14660,20,11,0.55,9,0.45
497,8,5,14660,30,16,0.5333333333333333,12,0.4
498,8,5,14660,40,20,0.5,16,0.4
499,8,5,14660,50,22,0.44,20,0.4
500,8,6,17592,10,8,0.8,6,0.6
501,8,6,17592,20,13,0.65,9,0.45
502,8,6,17592,30,19,0.6333333333333333,15,0.5
503,8,6,17592,40,23,0.575,17,0.425
504,8,6,17592,50,23,0.46,19,0.38
505,8,7,20524,10,8,0.8,6,0.6
506,8,7,20524,20,13,0.65,10,0.5
507,8,7,20524,30,17,0.5666666666666667,15,0.5
508,8,7,20524,40,19,0.475,15,0.375
509,8,7,20524,50,24,0.48,19,0.38
510,8,8,23456,10,8,0.8,5,0.5
511,8,8,23456,20,14,0.7,10,0.5
512,8,8,23456,30,17,0.5666666666666667,15,0.5
513,8,8,23456,40,20,0.5,16,0.4
514,8,8,23456,50,24,0.48,19,0.38
515,8,9,26388,10,8,0.8,5,0.5
516,8,9,26388,20,14,0.7,10,0.5
517,8,9,26388,30,16,0.5333333333333333,14,0.4666666666666667
518,8,9,26388,40,22,0.55,17,0.425
519,8,9,26388,50,28,0.56,18,0.36
520,8,10,29320,10,8,0.8,5,0.5
521,8,10,29320,20,16,0.8,10,0.5
522,8,10,29320,30,22,0.7333333333333333,15,0.5
523,8,10,29320,40,26,0.65,19,0.475
524,8,10,29320,50,31,0.62,20,0.4
525,8,11,32252,10,8,0.8,5,0.5
526,8,11,32252,20,16,0.8,10,0.5
527,8,11,32252,30,22,0.7333333333333333,15,0.5
528,8,11,32252,40,27,0.675,19,0.475
529,8,11,32252,50,31,0.62,20,0.4
530,8,12,35184,10,8,0.8,5,0.5
531,8,12,35184,20,14,0.7,9,0.45
532,8,12,35184,30,22,0.7333333333333333,15,0.5
533,8,12,35184,40,26,0.65,19,0.475
534,8,12,35184,50,31,0.62,20,0.4
535,8,13,38116,10,7,0.7,5,0.5
536,8,13,38116,20,14,0.7,9,0.45
537,8,13,38116,30,21,0.7,17,0.5666666666666667
538,8,13,38116,40,26,0.65,20,0.5
539,8,13,38116,50,33,0.66,23,0.46
540,8,14,41048,10,7,0.7,5,0.5
541,8,14,41048,20,14,0.7,8,0.4
542,8,14,41048,30,21,0.7,16,0.5333333333333333
543,8,14,41048,40,27,0.675,20,0.5
544,8,14,41048,50,33,0.66,23,0.46
545,8,15,43980,10,7,0.7,5,0.5
546,8,15,43980,20,16,0.8,9,0.45
547,8,15,43980,30,21,0.7,15,0.5
548,8,15,43980,40,29,0.725,19,0.475
549,8,15,43980,50,33,0.66,22,0.44
550,8,16,46912,10,7,0.7,5,0.5
551,8,16,46912,20,16,0.8,9,0.45
552,8,16,46912,30,21,0.7,15,0.5
553,8,16,46912,40,29,0.725,19,0.475
554,8,16,46912,50,34,0.68,22,0.44
555,8,17,49844,10,7,0.7,5,0.5
556,8,17,49844,20,16,0.8,9,0.45
557,8,17,49844,30,22,0.7333333333333333,14,0.4666666666666667
558,8,17,49844,40,28,0.7,19,0.475
559,8,17,49844,50,32,0.64,22,0.44
560,8,18,52776,10,7,0.7,5,0.5
561,8,18,52776,20,16,0.8,11,0.55
562,8,18,52776,30,23,0.7666666666666667,14,0.4666666666666667
563,8,18,52776,40,27,0.675,19,0.475
564,8,18,52776,50,31,0.62,20,0.4
565,8,19,55708,10,6,0.6,4,0.4
566,8,19,55708,20,14,0.7,9,0.45
567,8,19,55708,30,22,0.7333333333333333,13,0.43333333333333335
568,8,19,55708,40,25,0.625,18,0.45
569,8,19,55708,50,29,0.58,19,0.38
570,16,1,2932,10,5,0.5,4,0.4
