,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
103,107,0,27,195,194,523,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
104,38,51,15,176,186,466,9,2,4,2,6,13,5,2,,5,Saekomdalkom Catch! Tiniping
105,80,0,28,166,119,393,11,,1,1,2,2,4,3,1,11,Pakkororin
106,28,48,18,163,135,392,8,1,,1,10,5,3,2,,3,Chickip Dancers 3rd Season
107,60,0,25,154,130,369,25,,,,2,2,3,1,,7,Shin Nippon History
108,60,0,21,153,126,360,5,1,,,3,1,1,,2,8,Origami Ninja Koyankinte
109,58,0,17,129,93,297,23,,,,1,4,,2,,3,Shuwawan!
110,44,0,16,113,112,285,6,,,1,,4,4,,,6,I Love Me 2nd Season
111,39,0,11,98,87,235,2,,,,,,1,,,3,Youkoso Ninchishou Sekai e
112,27,0,15,110,81,233,4,,,,,,1,1,1,4,Cabeon
113,14,34,10,78,97,233,7,1,2,4,4,4,2,1,2,3,Sinbi Apartment: Ghost Ball Zero - Du Beonjjae Iyagi
114,9,23,8,76,79,195,5,,,1,3,2,1,2,,2,Choeganggyeongchal Miniforce
115,8,23,8,86,55,180,5,,,,1,4,3,2,,3,Dino Powers 2
116,27,0,15,82,50,174,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
117,10,23,6,83,50,172,5,,,2,1,3,2,1,,3,Hello Carbot Season 14
118,7,19,7,78,45,156,3,,,2,2,1,1,2,,4,Geomeongsupeul Jikyeola! Birdy Friends
119,7,19,5,70,49,150,3,,,2,2,2,1,1,,3,Mythteria 2nd Season
120,6,17,4,68,46,141,3,,,1,1,2,2,1,1,2,Maca and Roni 3
121,"1,135","36,413",251,106,"7,297","45,202",3076,3945,8737,8189,2636,858,248,83,39,43,Monsters: Ippyaku Sanjou Hiryuu Jigoku
122,"2,508","10,651",835,398,"23,688","38,080",369,523,1499,3113,1984,700,266,102,39,57,Great Pretender: Razbliuto
123,"2,825","7,629",684,557,"7,124","18,819",438,943,2122,2092,709,230,59,17,6,18,Sand Land: The Series
124,"2,750","10,981",413,341,"4,002","18,487",918,699,1852,2817,1228,385,72,36,13,29,Sousou no Frieren: ●● no Mahou
125,"2,349","4,126",433,340,"3,494","10,742",486,258,555,896,591,257,119,59,42,73,"Modaete yo, Adam-kun"
126,"4,756",3,736,424,"1,530","7,449",416,248,401,747,648,394,209,109,83,121,Kemonokko Tsuushin: The Animation
127,368,"3,527",106,99,"1,968","6,068",468,405,739,555,191,80,14,7,2,15,Aishang Ta de Liyou Extra
128,888,"2,060",160,217,"2,145","5,470",197,242,467,390,131,62,22,16,4,7,Kui Cheng Shoufu Cong Youxi Kaishi
129,"2,677",0,195,230,"1,599","4,701",414,266,259,120,41,20,13,6,7,25,Xian Ni
130,158,807,76,103,914,"2,058",44,35,63,94,174,93,26,9,5,8,Yubisaki to Renren Mini Anime
131,83,"1,241",19,48,562,"1,953",201,174,162,157,75,28,16,4,5,5,Ojamajo Carnival!!
132,244,487,57,82,"1,026","1,896",35,24,50,87,97,35,18,4,4,5,Wu Nao Monu 2nd Season
133,173,675,44,76,812,"1,780",75,75,154,140,40,18,2,3,2,4,Bai Yao Pu 4th Season
134,154,246,61,58,"1,253","1,772",25,10,28,40,35,10,4,3,2,1,Yi Ren Zhi Xia: Xiu Tie Chong Xian
135,448,735,53,93,433,"1,762",138,125,199,116,36,12,4,1,1,9,Zhu Xian 2nd Season
136,63,367,26,51,"1,040","1,547",66,33,49,37,28,13,3,5,1,3,Ensemble Stars!! Tsuioku Selection Checkmate
137,75,321,32,51,"1,069","1,548",35,33,54,64,28,9,1,,1,1,Hanhua Riji 4th Season
138,"1,013",0,92,125,258,"1,488",91,65,83,84,32,17,7,2,4,11,Xian Wu Chuan 2nd Season
139,762,1,253,91,371,"1,478",52,35,64,113,103,44,21,10,4,7,Haramaseya The Animation
140,854,0,78,114,299,"1,345",78,53,99,58,19,8,3,4,,7,Shixiong A Shixiong 2nd Season
141,106,503,33,45,514,"1,201",93,49,85,69,40,9,6,1,,3,Lutu Weiji! Sheng Freya Hao Tebie Shijian
142,38,798,9,40,258,"1,143",35,24,90,149,144,42,13,4,7,4,Uji ni wa Monogatari ga Aru
143,92,591,24,29,350,"1,086",19,11,52,139,107,42,18,3,,8,Ephemere
144,166,317,26,86,401,996,31,16,55,76,33,17,2,4,,4,Wangzhe Rongyao: Rongyao Zhi Zhang
145,253,403,35,93,196,980,38,19,61,93,48,21,6,1,2,6,Wangu Kuang Di
146,171,205,36,91,396,899,17,16,28,47,18,22,3,2,1,2,Yishi Zhi Zun
147,224,298,34,89,167,812,16,12,41,64,46,17,9,4,2,4,Taigu Xing Shen Jue
148,132,157,36,103,375,803,9,10,17,20,23,25,6,4,4,3,Da Yuzhou Shidai
149,38,494,9,47,222,810,27,4,25,49,83,59,27,11,5,13,Aru Hi no Gogo
150,487,0,60,90,166,803,16,12,30,49,27,9,2,1,2,3,Dubu Wangu 2nd Season
151,156,288,30,121,186,781,21,18,36,58,48,23,14,4,4,7,Yi Ren Jun Moye
152,153,161,32,87,345,778,12,6,12,41,33,13,4,2,2,4,Bu Xing Si: Yuan Qi
153,56,408,8,28,257,757,8,23,67,96,71,16,7,,2,2,Pop Pop City
154,184,232,36,90,167,709,18,7,23,56,37,26,6,2,3,2,Sheng Zu
155,74,152,17,60,263,566,16,5,6,14,17,11,5,1,1,6,Guonian Zhe Lianmeng: Xun Long Ji
156,24,324,10,47,145,550,13,8,26,40,56,38,6,4,,3,Lili Kurong
157,88,155,18,66,213,540,12,7,17,31,14,7,,,2,2,Xi Xing Ji: Kuang Wang
158,180,128,26,88,119,541,16,3,23,30,23,15,3,1,4,5,Yin Shizong Men Zhang Jiao
159,117,187,23,66,133,526,7,8,28,42,19,16,4,3,,2,Shenyi Jiu Xiaojie 2nd Season
160,46,240,12,17,206,521,11,18,25,38,47,17,5,1,,2,Tteotda Keunyeo!! Another Step
161,43,114,26,66,250,499,11,3,16,15,16,9,4,3,1,1,Xiao Lu He Xiao Lan 5th Season
162,17,45,15,54,339,470,5,1,2,5,7,1,1,1,1,1,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin 3rd Season Part 2
163,179,0,40,73,171,463,11,1,7,17,16,6,7,4,,1,I.Cinnamoroll Animation
164,14,296,9,30,100,449,22,7,23,59,45,24,1,3,,3,Liang Chen You Meng
165,13,282,9,28,89,421,11,7,15,41,59,33,8,5,2,2,"Shirarezaru ""Momowarou Monogatari"""
166,105,88,17,70,129,409,8,5,12,15,10,2,3,2,1,4,Jian Xian Zai Ci 2nd Season
167,26,185,8,29,96,344,12,3,4,18,34,26,12,6,1,4,Holostars★Survival: Oretachi no Kaitaku Seikatsu
168,56,101,17,64,101,339,8,6,16,19,18,10,3,3,,4,Shenlong Xing Zhu
169,21,130,17,33,132,333,14,5,11,17,18,11,4,1,1,3,MF Ghost Battle Digest
170,15,106,8,50,120,299,31,35,8,5,6,,4,,,3,Xian Yu Ge 2nd Season
171,28,40,10,21,198,297,1,,,5,8,4,4,,,1,Kicks And Punk
172,52,48,25,63,107,295,3,4,4,10,13,6,2,4,,1,Bai Jia Jue Zhi: Jianghu Gui Shi Lu
173,25,103,7,45,109,289,7,2,3,8,20,13,7,2,,4,Chikomaru Episode 0
174,54,64,10,57,103,288,5,2,4,10,8,3,7,1,2,2,Wo Kao Chongzhi Dang Wudi 2nd Season
175,21,72,14,46,127,280,7,1,6,6,11,7,,,1,1,Fei Ren Zai Spring Festival Special
176,22,122,8,31,96,279,5,7,8,24,24,7,4,,,4,Bridge: My Little Friends
177,35,30,10,62,126,263,4,1,2,6,3,5,3,1,1,2,Yun Zhongju San Zi
178,20,30,13,29,116,208,2,,3,3,6,4,2,2,1,1,Dixia Cheng Yu Yongshi: Po Jie Shaonu
179,17,33,12,50,68,180,4,,,5,2,2,,1,1,2,Huo Shen: Tianqi Zhizi
180,13,41,7,37,53,151,1,,,,5,6,3,3,1,3,Rebirth ChocoReba
181,12,33,5,37,48,135,1,,,1,4,2,2,1,1,5,Dokonjo Gaeru Yanen
182,12,32,2,42,31,119,1,,,2,3,5,3,1,1,3,Amebas!
183,26,0,8,36,44,114,1,,1,1,1,,,,,2,Xuan Di Chuanshuo
184,10,25,7,37,31,110,1,,,,3,3,2,,,2,Yuanqi Qi Shi 2
185,10,47,2,26,25,110,1,,1,1,6,9,2,1,,1,Ikkyuumono-san
186,8,18,1,37,41,105,1,,,,4,,1,,1,1,Say You to Yoasobi Animation: Ikuda Momo! Sobi-
187,21,0,11,26,34,92,1,,,,1,1,,1,,4,Panda Narikiri Taisou
188,12,9,1,22,41,85,1,,,,,2,,,,1,Holeonaicheu
189,5,19,3,26,24,77,1,,1,1,2,1,2,,,3,Bu Bai Chi Gu Shici Man Youji
190,15,0,6,21,31,73,1,,,,,,,,,1,Hoshi X kara no Rakko
191,3,30,1,11,9,54,1,,,2,4,5,1,1,1,1,Tamagotchi Short Anime
192,2,2,0,9,10,23,1,,,,,,,,,,Nai Long Yu Xiao Qi: Dazhan Baobao Long
193,"1,022","23,879",260,143,"15,645","40,949",1504,1831,4688,5854,1909,525,109,31,18,27,Watashi no Shiawase na Kekkon: Watashi no Shiawase na Katachi
194,366,"2,282",147,138,"1,029","3,962",166,144,277,496,306,134,51,25,12,19,"Mitasarete Mezameru Asa ni, Jimi na Choushoku wo The Animation"
195,"1,673",1,441,211,"1,282","3,608",152,79,105,162,185,113,71,55,32,42,No Waifu No Life!
196,"1,522",0,456,146,"1,089","3,213",126,91,132,256,168,82,33,11,12,20,Fleur The Animation
197,592,"1,165",167,139,622,"2,685",100,65,130,230,256,124,67,42,20,28,Kotowarenai Haha
198,"1,110",1,356,153,775,"2,395",62,54,91,178,148,90,37,20,12,22,Ojisan de Umeru Ana The Animation
199,556,776,194,144,590,"2,260",53,36,76,165,185,109,56,32,20,23,69: Itsuwari no Bishou
200,841,1,261,179,628,"1,910",47,16,27,46,91,85,93,55,49,68,SiNiSistar
201,707,0,236,125,604,"1,672",30,10,31,50,76,106,58,38,18,20,Ruins Seeker
202,33,378,18,48,"1,007","1,484",17,6,16,57,61,48,17,4,1,2,Hajimete no Futarikkiri Ryokou
203,"5,259","80,542","1,135",264,"81,841","169,041",16041,20927,18923,6798,1491,360,103,41,36,83,Haikyuu!! Movie: Gomisuteba no Kessen
204,945,"6,418",416,142,"27,451","35,372",932,825,1361,988,327,96,23,16,1,23,Given Movie 2: Hiiragi Mix
205,"2,385","2,168",451,307,"25,467","30,778",223,259,508,465,183,84,28,16,10,8,Dead Dead Demons Dededede Destruction
206,590,"2,621",303,169,"14,525","18,208",399,293,560,387,128,49,18,5,9,12,Kizumonogatari: Koyomi Vamp
207,570,"4,293",196,98,"10,796","15,953",434,500,1171,848,257,82,25,5,5,11,Oomuro-ke: Dear Sisters
208,460,"2,014",190,225,"11,459","14,348",139,97,236,478,246,81,20,5,12,14,Paripi Koumei: Road to Summer Sonia
209,545,"7,009",106,104,"5,784","13,548",794,834,1579,1291,553,212,131,63,35,47,Kidou Senshi Gundam SEED Freedom
210,148,972,68,67,"2,447","3,702",71,38,87,210,128,47,9,8,3,7,Meitantei Conan vs. Kaitou Kid
211,119,100,60,49,"1,944","2,272",10,2,2,10,12,9,5,1,1,4,Bloody Escape: Jigoku no Tousou Geki
212,53,678,28,51,912,"1,722",76,60,108,154,69,41,7,6,1,6,Doraemon Movie 43: Nobita no Chikyuu Symphony
213,26,42,10,48,737,863,5,1,3,6,5,4,,2,,4,Jiangtun: Feng Shi Wu
214,32,64,13,44,670,823,10,3,2,6,11,5,3,2,,3,Dayu
215,33,46,11,23,161,274,3,1,4,5,6,5,5,1,,3,SINoALICE: Ichiban Saigo no Monogatari
216,15,26,8,47,152,248,5,,,,2,1,,,1,4,Ba Jie: Tian Peng Xiajie
217,14,24,5,57,126,226,5,1,,1,1,3,,1,1,2,Tian Jiang Daren
218,20,25,6,42,118,211,5,,1,,3,,,1,,3,Wu Chuang Yinxing Dao
219,3,30,3,31,88,155,5,,1,2,1,3,,2,,,Oshiri Tantei Movie 5: Saraba Itoshiki Aibou (Oshiri) yo
220,2,31,5,44,71,153,8,,,2,2,,2,,,2,Xiong Chumo: Nizhuan Shikong
221,11,24,6,46,54,141,5,,,,2,1,,1,,4,Ba Bi Na Zha Cheng de Chuanshuo
222,12,23,2,40,47,124,4,,,1,2,1,,2,,2,Huang Pi: Tian Jiang Caishen Mao
223,1,22,5,42,45,115,4,,,2,1,1,1,,1,1,Kaixin Chaoren: Shikong Yingjiu
224,5,20,3,38,30,96,5,,1,,1,,1,1,,2,Senba Xingfu Dao: Wo Yao Hui Jia
225,3,15,4,37,32,91,2,,,,1,,1,,,2,Xiong Haizi: Tanxian Xiong Bing
226,7,26,3,22,33,91,2,1,1,4,,1,2,,,1,"Doraemon & F-Chara All Stars: Yume no Machi, F Land"
227,5,18,3,34,27,87,1,,,1,2,2,,,,2,Beuledeu Ibalso Movie: Selleob in Beikeolitaun
228,7,10,2,29,16,64,2,,,,,,1,,,1,DMZ Dongmul Teuggongdae
229,3,27,1,9,10,50,1,,,1,4,6,2,,,2,Seikatsu wa Psychopath no Shi no You ni
230,3,4,1,4,10,22,1,,,,1,1,,,,,Amedama
231,"1,020","15,803",152,445,"3,314","20,734",895,491,793,1301,2300,2259,583,238,147,481,Ore dake Level Up na Ken: How to Get Stronger
232,918,"12,258",147,210,"3,244","16,777",585,333,760,2274,2243,849,136,39,12,49,Tensei shitara Slime Datta Ken 3rd Season: Kanwa - Diablo Nikki
233,812,"8,340",483,353,"6,674","16,662",434,276,661,1375,1186,593,167,61,37,41,Witch Craft Works Specials
234,249,"4,218",61,144,"1,000","5,672",191,90,241,623,851,429,72,32,12,42,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su - Saishin Wa made Maruwakari! Chousoku Digest"
235,332,730,121,111,"3,334","4,628",57,14,30,73,141,70,22,11,4,7,Eiyuu Kyoushitsu Specials
236,188,"2,216",39,161,795,"3,399",63,39,82,160,367,431,122,46,31,61,Bucchigiri?! Yomigaeru! Konya wa Bucchii Back to the Chuuka!
237,87,"2,297",41,94,500,"3,019",130,45,130,327,452,221,39,27,9,20,"One Piece: Dai Tannou Kikaku! ""Shi no Gekai"" Trafalgar Law"
