,Title,Link
0,Kino no Tabi: The Beautiful World,https://myanimelist.net/anime/486/Kino_no_Tabi__The_Beautiful_World
1,Texhnolyze,https://myanimelist.net/anime/26/Texhnolyze
2,D.N.Angel,https://myanimelist.net/anime/61/DNAngel
3,Last Exile,https://myanimelist.net/anime/97/Last_Exile
4,Konjiki no Gash Bell!!,https://myanimelist.net/anime/250/Konjiki_no_Gash_Bell
5,Scrapped Princess,https://myanimelist.net/anime/167/Scrapped_Princess
6,Kaleido Star,https://myanimelist.net/anime/427/Kaleido_Star
7,Mermaid Melody Pichi Pichi Pitch,https://myanimelist.net/anime/521/Mermaid_Melody_Pichi_Pichi_Pitch
8,Sonic X,https://myanimelist.net/anime/1816/Sonic_X
9,Juubee Ninpuuchou: Ryuuhougyoku-hen,https://myanimelist.net/anime/618/Juubee_Ninpuuchou__Ryuuhougyoku-hen
10,Air Master,https://myanimelist.net/anime/230/Air_Master
11,Matantei Loki Ragnarok,https://myanimelist.net/anime/335/Matantei_Loki_Ragnarok
12,Tantei Gakuen Q,https://myanimelist.net/anime/407/Tantei_Gakuen_Q
13,Ultra Maniac,https://myanimelist.net/anime/178/Ultra_Maniac
14,Astro Boy: Tetsuwan Atom,https://myanimelist.net/anime/971/Astro_Boy__Tetsuwan_Atom
15,Uchuu no Stellvia,https://myanimelist.net/anime/113/Uchuu_no_Stellvia
16,Dear Boys,https://myanimelist.net/anime/292/Dear_Boys
17,Narue no Sekai,https://myanimelist.net/anime/840/Narue_no_Sekai
18,E's Otherwise,https://myanimelist.net/anime/236/Es_Otherwise
19,Gad Guard,https://myanimelist.net/anime/271/Gad_Guard
20,Saint Beast: Seijuu Kourin-hen,https://myanimelist.net/anime/1037/Saint_Beast__Seijuu_Kourin-hen
21,Di Gi Charat Nyo,https://myanimelist.net/anime/1683/Di_Gi_Charat_Nyo
22,Tenshi no Shippo Chu!,https://myanimelist.net/anime/684/Tenshi_no_Shippo_Chu
23,Ningen Kousaten,https://myanimelist.net/anime/1083/Ningen_Kousaten
24,Mousou Kagaku Series: Wandaba Style,https://myanimelist.net/anime/545/Mousou_Kagaku_Series__Wandaba_Style
25,Submarine Super 99,https://myanimelist.net/anime/1713/Submarine_Super_99
26,Firestorm,https://myanimelist.net/anime/2382/Firestorm
27,Croket!,https://myanimelist.net/anime/5071/Croket
28,Jikuu Boukenki Zentrix,https://myanimelist.net/anime/5129/Jikuu_Boukenki_Zentrix
29,Bouken Yuuki Pluster World,https://myanimelist.net/anime/3637/Bouken_Yuuki_Pluster_World
30,Kasumin 3rd Season,https://myanimelist.net/anime/2738/Kasumin_3rd_Season
31,Wonder Bebil-kun,https://myanimelist.net/anime/12809/Wonder_Bebil-kun
32,Mugen Senki Portriss,https://myanimelist.net/anime/2735/Mugen_Senki_Portriss
33,Kappamaki,https://myanimelist.net/anime/20123/Kappamaki
34,Umeyon Ekisu,https://myanimelist.net/anime/56462/Umeyon_Ekisu
35,Naruto,https://myanimelist.net/anime/20/Naruto
36,One Piece,https://myanimelist.net/anime/21/One_Piece
37,InuYasha,https://myanimelist.net/anime/249/InuYasha
38,Yu☆Gi☆Oh! Duel Monsters,https://myanimelist.net/anime/481/Yu☆Gi☆Oh_Duel_Monsters
39,Koukaku Kidoutai: Stand Alone Complex,https://myanimelist.net/anime/467/Koukaku_Kidoutai__Stand_Alone_Complex
40,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
41,Wolf's Rain,https://myanimelist.net/anime/202/Wolfs_Rain
42,Pokemon Advanced Generation,https://myanimelist.net/anime/1564/Pokemon_Advanced_Generation
43,Tennis no Oujisama,https://myanimelist.net/anime/22/Tennis_no_Oujisama
44,Kidou Senshi Gundam SEED,https://myanimelist.net/anime/93/Kidou_Senshi_Gundam_SEED
45,Princess Tutu,https://myanimelist.net/anime/721/Princess_Tutu
46,Juuni Kokuki,https://myanimelist.net/anime/153/Juuni_Kokuki
47,GetBackers,https://myanimelist.net/anime/132/GetBackers
48,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
49,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
50,Tottoko Hamtarou,https://myanimelist.net/anime/508/Tottoko_Hamtarou
51,Bakuten Shoot Beyblade G Revolution,https://myanimelist.net/anime/1668/Bakuten_Shoot_Beyblade_G_Revolution
52,Cyborg 009: The Cyborg Soldier,https://myanimelist.net/anime/1678/Cyborg_009__The_Cyborg_Soldier
53,Hoshi no Kirby,https://myanimelist.net/anime/2390/Hoshi_no_Kirby
54,Ashita no Nadja,https://myanimelist.net/anime/1946/Ashita_no_Nadja
55,Pokemon Side Stories,https://myanimelist.net/anime/2363/Pokemon_Side_Stories
56,Hungry Heart: Wild Striker,https://myanimelist.net/anime/17/Hungry_Heart__Wild_Striker
57,Wagamama☆Fairy Mirumo de Pon!,https://myanimelist.net/anime/1744/Wagamama☆Fairy_Mirumo_de_Pon
