,Title,Link
0,Haikyuu!! To the Top,https://myanimelist.net/anime/38883/Haikyuu_To_the_Top
1,Jibaku Shounen Hanako-kun,https://myanimelist.net/anime/39534/Jibaku_Shounen_Hanako-kun
2,Darwin's Game,https://myanimelist.net/anime/38656/Darwins_Game
3,Dorohedoro,https://myanimelist.net/anime/38668/Dorohedoro
4,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,https://myanimelist.net/anime/38790/Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu
5,Kyokou Suiri,https://myanimelist.net/anime/39017/Kyokou_Suiri
6,Ishuzoku Reviewers,https://myanimelist.net/anime/40010/Ishuzoku_Reviewers
7,Plunderer,https://myanimelist.net/anime/37345/Plunderer
8,Id:Invaded,https://myanimelist.net/anime/40046/Id_Invaded
9,Rikei ga Koi ni Ochita no de Shoumei shitemita.,https://myanimelist.net/anime/38992/Rikei_ga_Koi_ni_Ochita_no_de_Shoumei_shitemita
10,Eizouken ni wa Te wo Dasu na!,https://myanimelist.net/anime/39792/Eizouken_ni_wa_Te_wo_Dasu_na
11,Somali to Mori no Kamisama,https://myanimelist.net/anime/39575/Somali_to_Mori_no_Kamisama
12,Isekai Quartet 2,https://myanimelist.net/anime/39988/Isekai_Quartet_2
13,Toaru Kagaku no Railgun T,https://myanimelist.net/anime/38481/Toaru_Kagaku_no_Railgun_T
14,Murenase! Seton Gakuen,https://myanimelist.net/anime/40483/Murenase_Seton_Gakuen
15,Infinite Dendrogram,https://myanimelist.net/anime/38909/Infinite_Dendrogram
16,Nekopara,https://myanimelist.net/anime/38924/Nekopara
17,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden,https://myanimelist.net/anime/38256/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden
18,Runway de Waratte,https://myanimelist.net/anime/40392/Runway_de_Waratte
19,Heya Camp△,https://myanimelist.net/anime/38476/Heya_Camp△
20,Pet,https://myanimelist.net/anime/37522/Pet
21,Koisuru Asteroid,https://myanimelist.net/anime/39388/Koisuru_Asteroid
22,Majutsushi Orphen Hagure Tabi,https://myanimelist.net/anime/37576/Majutsushi_Orphen_Hagure_Tabi
23,Housekishou Richard-shi no Nazo Kantei,https://myanimelist.net/anime/40230/Housekishou_Richard-shi_no_Nazo_Kantei
24,number24,https://myanimelist.net/anime/39583/number24
25,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,https://myanimelist.net/anime/38302/Boku_no_Tonari_ni_Ankoku_Hakaishin_ga_Imasu
26,22/7,https://myanimelist.net/anime/40148/22_7
27,Kuutei Dragons,https://myanimelist.net/anime/39531/Kuutei_Dragons
28,Oshi ga Budoukan Ittekuretara Shinu,https://myanimelist.net/anime/37890/Oshi_ga_Budoukan_Ittekuretara_Shinu
29,Hatena☆Illusion,https://myanimelist.net/anime/35252/Hatena☆Illusion
30,BanG Dream! 3rd Season,https://myanimelist.net/anime/37870/BanG_Dream_3rd_Season
31,A3! Season Spring & Summer,https://myanimelist.net/anime/39184/A3_Season_Spring___Summer
32,Uchi Tama?! Uchi no Tama Shirimasen ka?,https://myanimelist.net/anime/39942/Uchi_Tama_Uchi_no_Tama_Shirimasen_ka
33,Natsunagu!,https://myanimelist.net/anime/40738/Natsunagu
34,Oda Cinnamon Nobunaga,https://myanimelist.net/anime/40136/Oda_Cinnamon_Nobunaga
35,Yatogame-chan Kansatsu Nikki Nisatsume,https://myanimelist.net/anime/39960/Yatogame-chan_Kansatsu_Nikki_Nisatsume
36,Show By Rock!! Mashumairesh!!,https://myanimelist.net/anime/40763/Show_By_Rock_Mashumairesh
37,Healin' Good♡Precure,https://myanimelist.net/anime/40610/Healin_Good♡Precure
38,Breakers,https://myanimelist.net/anime/40850/Breakers
39,ARP Backstage Pass,https://myanimelist.net/anime/40137/ARP_Backstage_Pass
40,Hentatsu (TV),https://myanimelist.net/anime/40995/Hentatsu_TV
41,Rebirth,https://myanimelist.net/anime/40129/Rebirth
42,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,https://myanimelist.net/anime/40714/Youkai_Watch_Jam__Youkai_Gakuen_Y_-_N_to_no_Souguu
43,Hulaing Babies Petit,https://myanimelist.net/anime/40758/Hulaing_Babies_Petit
44,Marumaru Manul,https://myanimelist.net/anime/40939/Marumaru_Manul
45,Ooya-san to Boku,https://myanimelist.net/anime/41349/Ooya-san_to_Boku
46,Onigiri ni Naritai Cogimyun,https://myanimelist.net/anime/41276/Onigiri_ni_Naritai_Cogimyun
47,Shin Nippon History,https://myanimelist.net/anime/54871/Shin_Nippon_History
48,Zhandou Wang Zhi Jufeng Zhan Hun 5: Heti Fanwai Pian,https://myanimelist.net/anime/42979/Zhandou_Wang_Zhi_Jufeng_Zhan_Hun_5__Heti_Fanwai_Pian
49,Lalalacoco,https://myanimelist.net/anime/40953/Lalalacoco
50,Taihu Shaonian,https://myanimelist.net/anime/47977/Taihu_Shaonian
51,Hello Carbot Season 8,https://myanimelist.net/anime/56303/Hello_Carbot_Season_8
52,One Piece,https://myanimelist.net/anime/21/One_Piece
53,Boku no Hero Academia 4th Season,https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season
54,Black Clover,https://myanimelist.net/anime/34572/Black_Clover
55,Boruto: Naruto Next Generations,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
56,Nanatsu no Taizai: Kamigami no Gekirin,https://myanimelist.net/anime/39701/Nanatsu_no_Taizai__Kamigami_no_Gekirin
57,Mairimashita! Iruma-kun,https://myanimelist.net/anime/39196/Mairimashita_Iruma-kun
58,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
59,Fate/Grand Order: Zettai Majuu Sensen Babylonia,https://myanimelist.net/anime/38084/Fate_Grand_Order__Zettai_Majuu_Sensen_Babylonia
60,Ahiru no Sora,https://myanimelist.net/anime/37403/Ahiru_no_Sora
61,Azur Lane,https://myanimelist.net/anime/38328/Azur_Lane
62,Chihayafuru 3,https://myanimelist.net/anime/37379/Chihayafuru_3
63,Radiant 2nd Season,https://myanimelist.net/anime/39355/Radiant_2nd_Season
64,Pokemon (2019),https://myanimelist.net/anime/40351/Pokemon_2019
65,Diamond no Ace: Act II,https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II
66,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
67,Kabukichou Sherlock,https://myanimelist.net/anime/38161/Kabukichou_Sherlock
68,Gegege no Kitarou (2018),https://myanimelist.net/anime/37140/Gegege_no_Kitarou_2018
69,Phantasy Star Online 2: Episode Oracle,https://myanimelist.net/anime/39506/Phantasy_Star_Online_2__Episode_Oracle
70,Doraemon (2005),https://myanimelist.net/anime/8687/Doraemon_2005
71,Gudetama,https://myanimelist.net/anime/23539/Gudetama
72,Beyblade Burst Gachi,https://myanimelist.net/anime/39282/Beyblade_Burst_Gachi
73,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
74,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
75,Aikatsu on Parade!,https://myanimelist.net/anime/40266/Aikatsu_on_Parade
76,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
77,Cardfight!! Vanguard: Shinemon-hen,https://myanimelist.net/anime/40167/Cardfight_Vanguard__Shinemon-hen
78,Zoids Wild Zero,https://myanimelist.net/anime/40166/Zoids_Wild_Zero
79,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
80,Kiratto Pri☆chan Season 2,https://myanimelist.net/anime/38804/Kiratto_Pri☆chan_Season_2
81,Bonobono (TV 2016),https://myanimelist.net/anime/32353/Bonobono_TV_2016
82,Super Shiro,https://myanimelist.net/anime/39183/Super_Shiro
83,Ojarumaru,https://myanimelist.net/anime/4459/Ojarumaru
84,Jimoto ga Japan,https://myanimelist.net/anime/38881/Jimoto_ga_Japan
85,Puzzle & Dragon,https://myanimelist.net/anime/37096/Puzzle___Dragon
86,Duel Masters!!,https://myanimelist.net/anime/39039/Duel_Masters
87,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,https://myanimelist.net/anime/30151/Kamiusagi_Rope__Warau_Asa_ni_wa_Fukuraitaru_tte_Maji_ssuka
88,Go! Go! Atom,https://myanimelist.net/anime/40367/Go_Go_Atom
89,Hanakappa,https://myanimelist.net/anime/8336/Hanakappa
90,Shiawase Haitatsu Taneko,https://myanimelist.net/anime/10506/Shiawase_Haitatsu_Taneko
91,Aware! Meisaku-kun,https://myanimelist.net/anime/32956/Aware_Meisaku-kun
92,B Rappers Street,https://myanimelist.net/anime/39031/B_Rappers_Street
93,Neko to Mata,https://myanimelist.net/anime/35444/Neko_to_Mata
94,Shimajirou no Wow!,https://myanimelist.net/anime/18941/Shimajirou_no_Wow
95,Kedama no Gonjirou,https://myanimelist.net/anime/39040/Kedama_no_Gonjirou
96,Manul no Yuube,https://myanimelist.net/anime/38776/Manul_no_Yuube
97,Taeko no Nichijou,https://myanimelist.net/anime/40423/Taeko_no_Nichijou
98,Kyou mo Tsuno ga Aru,https://myanimelist.net/anime/39003/Kyou_mo_Tsuno_ga_Aru
