,Title,Link
0,Kenpuu Denki Berserk,https://myanimelist.net/anime/33/Kenpuu_Denki_Berserk
1,Kyuuketsuhime Miyu (TV),https://myanimelist.net/anime/690/Kyuuketsuhime_Miyu_TV
2,Dr. Slump,https://myanimelist.net/anime/3312/Dr_Slump
3,Elf wo Karu Mono-tachi II,https://myanimelist.net/anime/1046/Elf_wo_Karu_Mono-tachi_II
4,Battle Athletess Daiundoukai (TV),https://myanimelist.net/anime/1186/Battle_Athletess_Daiundoukai_TV
5,Virus: Virus Buster Serge,https://myanimelist.net/anime/2364/Virus__Virus_Buster_Serge
6,Yume no Crayon Oukoku,https://myanimelist.net/anime/4651/Yume_no_Crayon_Oukoku
7,Master Mosquiton '99,https://myanimelist.net/anime/1806/Master_Mosquiton_99
8,Fortune Quest L,https://myanimelist.net/anime/3185/Fortune_Quest_L
9,Chou Mashin Eiyuuden Wataru,https://myanimelist.net/anime/3432/Chou_Mashin_Eiyuuden_Wataru
10,Next Senki Ehrgeiz,https://myanimelist.net/anime/4929/Next_Senki_Ehrgeiz
11,Ganbare Goemon,https://myanimelist.net/anime/2885/Ganbare_Goemon
12,Gakkyuu Ou Yamazaki,https://myanimelist.net/anime/5375/Gakkyuu_Ou_Yamazaki
13,Shinkai Densetsu Meremanoid,https://myanimelist.net/anime/15579/Shinkai_Densetsu_Meremanoid
14,Sakura Momoko Gekijou: Coji-Coji,https://myanimelist.net/anime/3869/Sakura_Momoko_Gekijou__Coji-Coji
15,Hanitarou desu.,https://myanimelist.net/anime/34831/Hanitarou_desu
16,Pokemon,https://myanimelist.net/anime/527/Pokemon
17,Dragon Ball GT,https://myanimelist.net/anime/225/Dragon_Ball_GT
18,Rurouni Kenshin: Meiji Kenkaku Romantan,https://myanimelist.net/anime/45/Rurouni_Kenshin__Meiji_Kenkaku_Romantan
19,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
20,Shoujo Kakumei Utena,https://myanimelist.net/anime/440/Shoujo_Kakumei_Utena
21,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
22,Kodomo no Omocha (TV),https://myanimelist.net/anime/1486/Kodomo_no_Omocha_TV
23,Rekka no Honoo,https://myanimelist.net/anime/238/Rekka_no_Honoo
24,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
25,Kindaichi Shounen no Jikenbo,https://myanimelist.net/anime/2076/Kindaichi_Shounen_no_Jikenbo
26,Yuusha-Ou GaoGaiGar,https://myanimelist.net/anime/890/Yuusha-Ou_GaoGaiGar
27,Chuuka Ichiban!,https://myanimelist.net/anime/110/Chuuka_Ichiban
28,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
29,Cutie Honey F,https://myanimelist.net/anime/1853/Cutie_Honey_F
30,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
31,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
32,Bakusou Kyoudai Let's & Go WGP,https://myanimelist.net/anime/2706/Bakusou_Kyoudai_Lets___Go_WGP
33,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
34,Hakugei Densetsu,https://myanimelist.net/anime/1466/Hakugei_Densetsu
35,Gegege no Kitarou (1996),https://myanimelist.net/anime/7619/Gegege_no_Kitarou_1996
36,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
37,Azuki-chan,https://myanimelist.net/anime/1893/Azuki-chan
38,Hare Tokidoki Buta (TV),https://myanimelist.net/anime/2280/Hare_Tokidoki_Buta_TV
39,Shima Shima Tora no Shimajirou,https://myanimelist.net/anime/9768/Shima_Shima_Tora_no_Shimajirou
40,Oyako Club,https://myanimelist.net/anime/12393/Oyako_Club
41,Chou Tokkyuu Hikarian,https://myanimelist.net/anime/5189/Chou_Tokkyuu_Hikarian
42,Bamboo Bears,https://myanimelist.net/anime/2822/Bamboo_Bears
43,Anime TV de Hakken! Tamagotchi,https://myanimelist.net/anime/6520/Anime_TV_de_Hakken_Tamagotchi
44,Ninpen Manmaru,https://myanimelist.net/anime/9455/Ninpen_Manmaru
45,Narara Superboard,https://myanimelist.net/anime/32136/Narara_Superboard
46,Kyuumei Senshi Nanosaver,https://myanimelist.net/anime/27393/Kyuumei_Senshi_Nanosaver
47,Spoon-hime no Swing Kitchen,https://myanimelist.net/anime/30120/Spoon-hime_no_Swing_Kitchen
48,Stray Sheep no Daibouken,https://myanimelist.net/anime/55285/Stray_Sheep_no_Daibouken
49,Kidou Senshi Gundam: Dai 08 MS Shoutai,https://myanimelist.net/anime/81/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai
50,Photon,https://myanimelist.net/anime/1944/Photon
51,Macross Dynamite 7,https://myanimelist.net/anime/1398/Macross_Dynamite_7
52,Saber Marionette J Again,https://myanimelist.net/anime/1191/Saber_Marionette_J_Again
53,Sakura Taisen: Ouka Kenran,https://myanimelist.net/anime/1165/Sakura_Taisen__Ouka_Kenran
54,Baby☆Love,https://myanimelist.net/anime/722/Baby☆Love
55,Battle Athletess Daiundoukai,https://myanimelist.net/anime/1185/Battle_Athletess_Daiundoukai
56,Yakumotatsu,https://myanimelist.net/anime/1026/Yakumotatsu
57,Detatoko Princess,https://myanimelist.net/anime/2693/Detatoko_Princess
58,Ai Doll,https://myanimelist.net/anime/1791/Ai_Doll
59,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,https://myanimelist.net/anime/661/Elf-ban_Kakyuusei__Anata_dake_wo_Mitsumete
60,Pia Carrot e Youkoso!!,https://myanimelist.net/anime/213/Pia_Carrot_e_Youkoso
61,Dousou Kai,https://myanimelist.net/anime/692/Dousou_Kai
62,Isaku,https://myanimelist.net/anime/3586/Isaku
63,Doukyuusei 2,https://myanimelist.net/anime/4842/Doukyuusei_2
64,Chimera: Target I Datenshi Kourin,https://myanimelist.net/anime/4697/Chimera__Target_I_Datenshi_Kourin
65,Kigyou Senshi Yamazaki: Long Distance Call,https://myanimelist.net/anime/5928/Kigyou_Senshi_Yamazaki__Long_Distance_Call
66,Chu^2,https://myanimelist.net/anime/3562/Chu^2
67,Gloria: Kindan no Ketsuzoku,https://myanimelist.net/anime/3396/Gloria__Kindan_no_Ketsuzoku
68,Toushin Toshi II,https://myanimelist.net/anime/2838/Toushin_Toshi_II
69,Yayoi,https://myanimelist.net/anime/5561/Yayoi
70,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,https://myanimelist.net/anime/5396/Yuusha_Shirei_Dagwon__Suishou_no_Hitomi_no_Shounen
71,Hello Kitty to Miyou: Aesop Monogatari,https://myanimelist.net/anime/30064/Hello_Kitty_to_Miyou__Aesop_Monogatari
72,Mahou Shoujo Diana,https://myanimelist.net/anime/54519/Mahou_Shoujo_Diana
73,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,https://myanimelist.net/anime/46/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Ishinshishi_e_no_Chinkonka
74,Onkyou Seimeitai Noiseman,https://myanimelist.net/anime/1978/Onkyou_Seimeitai_Noiseman
75,Gondora,https://myanimelist.net/anime/23877/Gondora
76,Rurouni Kenshin: Special Techniques,https://myanimelist.net/anime/4664/Rurouni_Kenshin__Special_Techniques
77,Pokemon: Aki no Special,https://myanimelist.net/anime/37865/Pokemon__Aki_no_Special
78,Crayon Shin-chan Specials,https://myanimelist.net/anime/41880/Crayon_Shin-chan_Specials
79,Beanuts,https://myanimelist.net/anime/29351/Beanuts
80,Sore Ike! Anpanman: Meringue Sisters no Christmas,https://myanimelist.net/anime/60309/Sore_Ike_Anpanman__Meringue_Sisters_no_Christmas
