,Title,Link
0,Jujutsu Kaisen,https://myanimelist.net/anime/40748/Jujutsu_Kaisen
1,Haikyuu!! To the Top Part 2,https://myanimelist.net/anime/40776/Haikyuu_To_the_Top_Part_2
2,Tonikaku Kawaii,https://myanimelist.net/anime/41389/Tonikaku_Kawaii
3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,https://myanimelist.net/anime/40454/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_III
4,Akudama Drive,https://myanimelist.net/anime/41433/Akudama_Drive
5,Yuukoku no Moriarty,https://myanimelist.net/anime/40911/Yuukoku_no_Moriarty
6,Majo no Tabitabi,https://myanimelist.net/anime/40571/Majo_no_Tabitabi
7,Mahouka Koukou no Rettousei: Raihousha-hen,https://myanimelist.net/anime/40497/Mahouka_Koukou_no_Rettousei__Raihousha-hen
8,Munou na Nana,https://myanimelist.net/anime/41619/Munou_na_Nana
9,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",https://myanimelist.net/anime/40595/Kimi_to_Boku_no_Saigo_no_Senjou_Aruiwa_Sekai_ga_Hajimaru_Seisen
10,100-man no Inochi no Ue ni Ore wa Tatteiru,https://myanimelist.net/anime/41380/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru
11,Noblesse,https://myanimelist.net/anime/41345/Noblesse
12,Higurashi no Naku Koro ni Gou,https://myanimelist.net/anime/41006/Higurashi_no_Naku_Koro_ni_Gou
13,Kamisama ni Natta Hi,https://myanimelist.net/anime/41930/Kamisama_ni_Natta_Hi
14,Kami-tachi ni Hirowareta Otoko,https://myanimelist.net/anime/41312/Kami-tachi_ni_Hirowareta_Otoko
15,Maoujou de Oyasumi,https://myanimelist.net/anime/40397/Maoujou_de_Oyasumi
16,Adachi to Shimamura,https://myanimelist.net/anime/39790/Adachi_to_Shimamura
17,Golden Kamuy 3rd Season,https://myanimelist.net/anime/40059/Golden_Kamuy_3rd_Season
18,Kuma Kuma Kuma Bear,https://myanimelist.net/anime/40974/Kuma_Kuma_Kuma_Bear
