,Title,Link
0,Highschool of the Dead,https://myanimelist.net/anime/8074/Highschool_of_the_Dead
1,Shiki,https://myanimelist.net/anime/7724/Shiki
2,Kuroshitsuji II,https://myanimelist.net/anime/6707/Kuroshitsuji_II
3,Seitokai Yakuindomo,https://myanimelist.net/anime/8675/Seitokai_Yakuindomo
4,Amagami SS,https://myanimelist.net/anime/8676/Amagami_SS
5,Densetsu no Yuusha no Densetsu,https://myanimelist.net/anime/8086/Densetsu_no_Yuusha_no_Densetsu
6,Ookami-san to Shichinin no Nakama-tachi,https://myanimelist.net/anime/7769/Ookami-san_to_Shichinin_no_Nakama-tachi
7,Nurarihyon no Mago,https://myanimelist.net/anime/7592/Nurarihyon_no_Mago
8,Sekirei: Pure Engagement,https://myanimelist.net/anime/5277/Sekirei__Pure_Engagement
9,Asobi ni Iku yo!,https://myanimelist.net/anime/6166/Asobi_ni_Iku_yo
10,Mitsudomoe,https://myanimelist.net/anime/7627/Mitsudomoe
11,Seikimatsu Occult Gakuin,https://myanimelist.net/anime/6974/Seikimatsu_Occult_Gakuin
12,Strike Witches 2,https://myanimelist.net/anime/6381/Strike_Witches_2
13,Sengoku Basara Ni,https://myanimelist.net/anime/6634/Sengoku_Basara_Ni
14,Digimon Xros Wars,https://myanimelist.net/anime/8624/Digimon_Xros_Wars
15,Shukufuku no Campanella,https://myanimelist.net/anime/6979/Shukufuku_no_Campanella
16,Scan2Go,https://myanimelist.net/anime/10869/Scan2Go
17,Tono to Issho: Ippunkan Gekijou,https://myanimelist.net/anime/8961/Tono_to_Issho__Ippunkan_Gekijou
18,Stitch!: Zutto Saikou no Tomodachi,https://myanimelist.net/anime/8964/Stitch__Zutto_Saikou_no_Tomodachi
19,Chao Zhi Neng Zu Qiu,https://myanimelist.net/anime/36993/Chao_Zhi_Neng_Zu_Qiu
20,Kuruneko 2nd Season,https://myanimelist.net/anime/9013/Kuruneko_2nd_Season
21,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,https://myanimelist.net/anime/8960/MonHun_Nikki_Girigiri_Airou_Mura__Airou_Kiki_Ippatsu
22,Gakkou no Kowai Uwasa Shin: Hanako-san ga Kita!!,https://myanimelist.net/anime/9345/Gakkou_no_Kowai_Uwasa_Shin__Hanako-san_ga_Kita
23,Kkoma Bus Tayo,https://myanimelist.net/anime/38070/Kkoma_Bus_Tayo
24,Shuimu Juchang Xi You Ji,https://myanimelist.net/anime/45540/Shuimu_Juchang_Xi_You_Ji
25,Kuaile Tuo Mo Ta,https://myanimelist.net/anime/45517/Kuaile_Tuo_Mo_Ta
26,Tantan Xiao Dongyuan,https://myanimelist.net/anime/46706/Tantan_Xiao_Dongyuan
27,Nae Chingu Haechi,https://myanimelist.net/anime/48156/Nae_Chingu_Haechi
28,Xiayi Xiao Qingtian,https://myanimelist.net/anime/45181/Xiayi_Xiao_Qingtian
29,Shenqi Xiaozi: Mike Yu Xiao Buji,https://myanimelist.net/anime/45850/Shenqi_Xiaozi__Mike_Yu_Xiao_Buji
30,Xianggu Teqin Dui: Huluobo Ruqin,https://myanimelist.net/anime/46398/Xianggu_Teqin_Dui__Huluobo_Ruqin
31,Naruto: Shippuuden,https://myanimelist.net/anime/1735/Naruto__Shippuuden
32,One Piece,https://myanimelist.net/anime/21/One_Piece
33,Bleach,https://myanimelist.net/anime/269/Bleach
34,Fairy Tail,https://myanimelist.net/anime/6702/Fairy_Tail
35,Kaichou wa Maid-sama!,https://myanimelist.net/anime/7054/Kaichou_wa_Maid-sama
36,K-On!!,https://myanimelist.net/anime/7791/K-On
37,Katanagatari,https://myanimelist.net/anime/6594/Katanagatari
38,Katekyou Hitman Reborn!,https://myanimelist.net/anime/1604/Katekyou_Hitman_Reborn
39,Dragon Ball Kai,https://myanimelist.net/anime/6033/Dragon_Ball_Kai
40,Rainbow: Nisha Rokubou no Shichinin,https://myanimelist.net/anime/6114/Rainbow__Nisha_Rokubou_no_Shichinin
