,Title,Link
0,Death Note,https://myanimelist.net/anime/1535/Death_Note
1,Code Geass: Hangyaku no Lelouch,https://myanimelist.net/anime/1575/Code_Geass__Hangyaku_no_Lelouch
2,D.Gray-man,https://myanimelist.net/anime/1482/DGray-man
3,Katekyou Hitman Reborn!,https://myanimelist.net/anime/1604/Katekyou_Hitman_Reborn
4,Black Lagoon: The Second Barrage,https://myanimelist.net/anime/1519/Black_Lagoon__The_Second_Barrage
5,Shijou Saikyou no Deshi Kenichi,https://myanimelist.net/anime/1559/Shijou_Saikyou_no_Deshi_Kenichi
6,Kanon (2006),https://myanimelist.net/anime/1530/Kanon_2006
7,Ghost Hunt,https://myanimelist.net/anime/1571/Ghost_Hunt
8,Busou Renkin,https://myanimelist.net/anime/1536/Busou_Renkin
9,Yamato Nadeshiko Shichihenge♥,https://myanimelist.net/anime/1562/Yamato_Nadeshiko_Shichihenge♥
10,Jigoku Shoujo Futakomori,https://myanimelist.net/anime/1594/Jigoku_Shoujo_Futakomori
11,Pokemon Diamond & Pearl,https://myanimelist.net/anime/1565/Pokemon_Diamond___Pearl
12,Kekkaishi,https://myanimelist.net/anime/1606/Kekkaishi
13,Black Blood Brothers,https://myanimelist.net/anime/1498/Black_Blood_Brothers
14,Bartender,https://myanimelist.net/anime/1589/Bartender
15,Kiniro no Corda: Primo Passo,https://myanimelist.net/anime/1579/Kiniro_no_Corda__Primo_Passo
16,Negima!?,https://myanimelist.net/anime/1546/Negima
17,Sumomomo Momomo: Chijou Saikyou no Yome,https://myanimelist.net/anime/1568/Sumomomo_Momomo__Chijou_Saikyou_no_Yome
18,Otome wa Boku ni Koishiteru,https://myanimelist.net/anime/1569/Otome_wa_Boku_ni_Koishiteru
19,Shounen Onmyouji,https://myanimelist.net/anime/1557/Shounen_Onmyouji
20,Oban Star-Racers,https://myanimelist.net/anime/1212/Oban_Star-Racers
21,Red Garden,https://myanimelist.net/anime/1601/Red_Garden
22,Pumpkin Scissors,https://myanimelist.net/anime/1538/Pumpkin_Scissors
23,Yoake Mae yori Ruriiro na: Crescent Love,https://myanimelist.net/anime/1543/Yoake_Mae_yori_Ruriiro_na__Crescent_Love
24,Tokimeki Memorial: Only Love,https://myanimelist.net/anime/1555/Tokimeki_Memorial__Only_Love
25,Happiness!,https://myanimelist.net/anime/1570/Happiness
26,Gift: Eternal Rainbow,https://myanimelist.net/anime/1581/Gift__Eternal_Rainbow
27,Mamoru-kun ni Megami no Shukufuku wo!,https://myanimelist.net/anime/1588/Mamoru-kun_ni_Megami_no_Shukufuku_wo
28,Hataraki Man,https://myanimelist.net/anime/1592/Hataraki_Man
29,Asatte no Houkou.,https://myanimelist.net/anime/1554/Asatte_no_Houkou
30,Soukou no Strain,https://myanimelist.net/anime/1602/Soukou_no_Strain
31,009-1,https://myanimelist.net/anime/1583/009-1
32,Pucca (TV),https://myanimelist.net/anime/6609/Pucca_TV
33,Tenpou Ibun: Ayakashi Ayashi,https://myanimelist.net/anime/1587/Tenpou_Ibun__Ayakashi_Ayashi
34,Marginal Prince: Gekkeiju no Ouji-tachi,https://myanimelist.net/anime/1912/Marginal_Prince__Gekkeiju_no_Ouji-tachi
35,Kujibiki♥Unbalance,https://myanimelist.net/anime/1591/Kujibiki♥Unbalance
36,Ryuusei no Rockman,https://myanimelist.net/anime/1835/Ryuusei_no_Rockman
37,Souten no Ken,https://myanimelist.net/anime/1541/Souten_no_Ken
38,Tokyo Tribe 2,https://myanimelist.net/anime/1703/Tokyo_Tribe_2
39,Lovedol: Lovely Idol,https://myanimelist.net/anime/1561/Lovedol__Lovely_Idol
40,Giniro no Olynsis: Tokito,https://myanimelist.net/anime/1868/Giniro_no_Olynsis__Tokito
41,Super Robot Taisen OG: Divine Wars,https://myanimelist.net/anime/1603/Super_Robot_Taisen_OG__Divine_Wars
42,Galaxy Angel Rune,https://myanimelist.net/anime/1600/Galaxy_Angel_Rune
43,Sasami: Mahou Shoujo Club 2,https://myanimelist.net/anime/1882/Sasami__Mahou_Shoujo_Club_2
44,Ginga Tetsudou Monogatari: Eien e no Bunkiten,https://myanimelist.net/anime/2717/Ginga_Tetsudou_Monogatari__Eien_e_no_Bunkiten
45,Jinzou Konchuu Kabutoborg VxV,https://myanimelist.net/anime/17291/Jinzou_Konchuu_Kabutoborg_VxV
46,Happy☆Lucky Bikkuriman,https://myanimelist.net/anime/15913/Happy☆Lucky_Bikkuriman
47,Saru Getchu: On Air 2nd,https://myanimelist.net/anime/8900/Saru_Getchu__On_Air_2nd
48,Silk Road Shounen Yuuto,https://myanimelist.net/anime/1863/Silk_Road_Shounen_Yuuto
49,Funny Pets 2nd Season,https://myanimelist.net/anime/22345/Funny_Pets_2nd_Season
50,Pururun! Shizuku-chan,https://myanimelist.net/anime/9426/Pururun_Shizuku-chan
51,Ukkari Pénélope,https://myanimelist.net/anime/8345/Ukkari_Pénélope
52,Kerokero Keroppi: Hasunoue Town Kiki Ippatsu!,https://myanimelist.net/anime/22651/Kerokero_Keroppi__Hasunoue_Town_Kiki_Ippatsu
53,RGB Adventure,https://myanimelist.net/anime/3372/RGB_Adventure
54,Genki Genki Non-tan (2006),https://myanimelist.net/anime/25615/Genki_Genki_Non-tan_2006
55,Kkurukkuru-wa Chingu-deul,https://myanimelist.net/anime/30048/Kkurukkuru-wa_Chingu-deul
56,Kungya Kungya,https://myanimelist.net/anime/48338/Kungya_Kungya
57,Mahou Shokudou Chara Pontan,https://myanimelist.net/anime/56463/Mahou_Shokudou_Chara_Pontan
58,Naruto,https://myanimelist.net/anime/20/Naruto
59,One Piece,https://myanimelist.net/anime/21/One_Piece
60,Bleach,https://myanimelist.net/anime/269/Bleach
61,Gintama,https://myanimelist.net/anime/918/Gintama
62,NHK ni Youkoso!,https://myanimelist.net/anime/1210/NHK_ni_Youkoso
63,Nana,https://myanimelist.net/anime/877/Nana
64,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
65,Bokura ga Ita,https://myanimelist.net/anime/1222/Bokura_ga_Ita
66,Yu☆Gi☆Oh! Duel Monsters GX,https://myanimelist.net/anime/482/Yu☆Gi☆Oh_Duel_Monsters_GX
67,Eyeshield 21,https://myanimelist.net/anime/15/Eyeshield_21
68,Tsubasa Chronicle 2nd Season,https://myanimelist.net/anime/969/Tsubasa_Chronicle_2nd_Season
69,Saiunkoku Monogatari,https://myanimelist.net/anime/957/Saiunkoku_Monogatari
70,Digimon Savers,https://myanimelist.net/anime/859/Digimon_Savers
71,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
72,Kiba,https://myanimelist.net/anime/845/Kiba
73,Keroro Gunsou,https://myanimelist.net/anime/516/Keroro_Gunsou
74,Kemonozume,https://myanimelist.net/anime/1454/Kemonozume
