,Title,Link
0,Digimon Adventure,https://myanimelist.net/anime/552/Digimon_Adventure
1,Turn A Gundam,https://myanimelist.net/anime/95/Turn_A_Gundam
2,Monster Farm: Enbanseki no Himitsu,https://myanimelist.net/anime/1469/Monster_Farm__Enbanseki_no_Himitsu
3,To Heart,https://myanimelist.net/anime/472/To_Heart
4,Juubee-chan: Lovely Gantai no Himitsu,https://myanimelist.net/anime/635/Juubee-chan__Lovely_Gantai_no_Himitsu
5,Dual! Parallel Lun-Lun Monogatari,https://myanimelist.net/anime/992/Dual_Parallel_Lun-Lun_Monogatari
6,Corrector Yui,https://myanimelist.net/anime/111/Corrector_Yui
7,Arc the Lad,https://myanimelist.net/anime/55/Arc_the_Lad
8,Gokudou-kun Manyuuki,https://myanimelist.net/anime/2409/Gokudou-kun_Manyuuki
9,Betterman,https://myanimelist.net/anime/1136/Betterman
10,Kaikan Phrase,https://myanimelist.net/anime/1021/Kaikan_Phrase
11,A.D. Police (TV),https://myanimelist.net/anime/1349/AD_Police_TV
12,Seihou Tenshi Angel Links,https://myanimelist.net/anime/1226/Seihou_Tenshi_Angel_Links
13,Power Stone,https://myanimelist.net/anime/163/Power_Stone
14,Tenshi ni Narumon!,https://myanimelist.net/anime/605/Tenshi_ni_Narumon
15,Taiho Shichau zo Special,https://myanimelist.net/anime/2011/Taiho_Shichau_zo_Special
16,Eden's Bowy,https://myanimelist.net/anime/1189/Edens_Bowy
17,Shin Hakkenden,https://myanimelist.net/anime/1823/Shin_Hakkenden
18,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),https://myanimelist.net/anime/1618/Soreyuke_Uchuu_Senkan_Yamamoto_Youko_1999
19,Masou Kishin Cybuster,https://myanimelist.net/anime/1899/Masou_Kishin_Cybuster
20,D4 Princess,https://myanimelist.net/anime/2723/D4_Princess
21,Norimono Oukoku BuBu ChaCha,https://myanimelist.net/anime/4054/Norimono_Oukoku_BuBu_ChaCha
22,Nippon-ichi no Otoko no Tamashii 2,https://myanimelist.net/anime/8891/Nippon-ichi_no_Otoko_no_Tamashii_2
23,Aesop's World,https://myanimelist.net/anime/4709/Aesops_World
24,Susie-chan to Marvy,https://myanimelist.net/anime/2701/Susie-chan_to_Marvy
25,Yancharu Moncha,https://myanimelist.net/anime/30116/Yancharu_Moncha
26,Muupon,https://myanimelist.net/anime/57825/Muupon
27,Pokemon,https://myanimelist.net/anime/527/Pokemon
28,Cardcaptor Sakura,https://myanimelist.net/anime/232/Cardcaptor_Sakura
29,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
30,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
31,Doraemon (1979),https://myanimelist.net/anime/2471/Doraemon_1979
32,Ojamajo Doremi,https://myanimelist.net/anime/350/Ojamajo_Doremi
33,Kamikaze Kaitou Jeanne,https://myanimelist.net/anime/142/Kamikaze_Kaitou_Jeanne
34,Kindaichi Shounen no Jikenbo,https://myanimelist.net/anime/2076/Kindaichi_Shounen_no_Jikenbo
35,Devilman Lady,https://myanimelist.net/anime/1629/Devilman_Lady
36,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,https://myanimelist.net/anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo
37,Dr. Slump,https://myanimelist.net/anime/3312/Dr_Slump
38,Neo Ranga,https://myanimelist.net/anime/1163/Neo_Ranga
39,Jikuu Tantei Genshi-kun,https://myanimelist.net/anime/2281/Jikuu_Tantei_Genshi-kun
40,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
41,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
42,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
43,Chousoku Spinner,https://myanimelist.net/anime/2703/Chousoku_Spinner
44,Hakugei Densetsu,https://myanimelist.net/anime/1466/Hakugei_Densetsu
45,Super Doll Licca-chan,https://myanimelist.net/anime/2766/Super_Doll_Licca-chan
46,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
47,Domo-kun,https://myanimelist.net/anime/7643/Domo-kun
48,Kitty's Paradise,https://myanimelist.net/anime/4023/Kittys_Paradise
49,Chou Seimeitai Transformers Beast Wars Neo,https://myanimelist.net/anime/6511/Chou_Seimeitai_Transformers_Beast_Wars_Neo
50,Bomberman B-Daman Bakugaiden Victory,https://myanimelist.net/anime/1673/Bomberman_B-Daman_Bakugaiden_Victory
51,Ojarumaru,https://myanimelist.net/anime/4459/Ojarumaru
52,Dokkiri Doctor,https://myanimelist.net/anime/4554/Dokkiri_Doctor
53,Bakukyuu Renpatsu!! Super B-Daman,https://myanimelist.net/anime/2702/Bakukyuu_Renpatsu_Super_B-Daman
54,Chiisana Kyojin Microman,https://myanimelist.net/anime/3114/Chiisana_Kyojin_Microman
55,Chou Hatsumei Boy Kanipan,https://myanimelist.net/anime/3690/Chou_Hatsumei_Boy_Kanipan
56,Shima Shima Tora no Shimajirou,https://myanimelist.net/anime/9768/Shima_Shima_Tora_no_Shimajirou
57,Oyako Club,https://myanimelist.net/anime/12393/Oyako_Club
58,Restol: Teugsu Gujo Dae,https://myanimelist.net/anime/5636/Restol__Teugsu_Gujo_Dae
59,Chou Tokkyuu Hikarian,https://myanimelist.net/anime/5189/Chou_Tokkyuu_Hikarian
60,Sakura Momoko Gekijou: Coji-Coji,https://myanimelist.net/anime/3869/Sakura_Momoko_Gekijou__Coji-Coji
61,Takoyaki Mant-Man,https://myanimelist.net/anime/3937/Takoyaki_Mant-Man
62,Hanasaka Tenshi Tenten-kun,https://myanimelist.net/anime/9811/Hanasaka_Tenshi_Tenten-kun
63,Narara Superboard,https://myanimelist.net/anime/32136/Narara_Superboard
64,Yoshimoto Muchikko Monogatari,https://myanimelist.net/anime/12781/Yoshimoto_Muchikko_Monogatari
65,Stray Sheep no Daibouken,https://myanimelist.net/anime/55285/Stray_Sheep_no_Daibouken
66,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,https://myanimelist.net/anime/44/Rurouni_Kenshin__Meiji_Kenkaku_Romantan_-_Tsuioku-hen
67,Kidou Senshi Gundam: Dai 08 MS Shoutai,https://myanimelist.net/anime/81/Kidou_Senshi_Gundam__Dai_08_MS_Shoutai
68,AIKa,https://myanimelist.net/anime/366/AIKa
69,Herlock Saga: Nibelung no Yubiwa,https://myanimelist.net/anime/1645/Herlock_Saga__Nibelung_no_Yubiwa
