,Title,Link
0,Boku no Hero Academia,https://myanimelist.net/anime/31964/Boku_no_Hero_Academia
1,Re:Zero kara Hajimeru Isekai Seikatsu,https://myanimelist.net/anime/31240/Re_Zero_kara_Hajimeru_Isekai_Seikatsu
2,Bungou Stray Dogs,https://myanimelist.net/anime/31478/Bungou_Stray_Dogs
3,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,https://myanimelist.net/anime/31933/JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai
4,Koutetsujou no Kabaneri,https://myanimelist.net/anime/28623/Koutetsujou_no_Kabaneri
5,Sakamoto desu ga?,https://myanimelist.net/anime/32542/Sakamoto_desu_ga
6,Kiznaiver,https://myanimelist.net/anime/31798/Kiznaiver
7,Netoge no Yome wa Onnanoko ja Nai to Omotta?,https://myanimelist.net/anime/31404/Netoge_no_Yome_wa_Onnanoko_ja_Nai_to_Omotta
8,Sousei no Onmyouji,https://myanimelist.net/anime/32105/Sousei_no_Onmyouji
9,Magi: Sinbad no Bouken (TV),https://myanimelist.net/anime/31741/Magi__Sinbad_no_Bouken_TV
10,Tanaka-kun wa Itsumo Kedaruge,https://myanimelist.net/anime/32093/Tanaka-kun_wa_Itsumo_Kedaruge
11,Gakusen Toshi Asterisk 2nd Season,https://myanimelist.net/anime/31737/Gakusen_Toshi_Asterisk_2nd_Season
12,Hundred,https://myanimelist.net/anime/31338/Hundred
13,Flying Witch,https://myanimelist.net/anime/31376/Flying_Witch
14,Big Order (TV),https://myanimelist.net/anime/31904/Big_Order_TV
15,Mayoiga,https://myanimelist.net/anime/32438/Mayoiga
16,Joker Game,https://myanimelist.net/anime/31405/Joker_Game
17,Uchuu Patrol Luluco,https://myanimelist.net/anime/32681/Uchuu_Patrol_Luluco
18,Super Lovers,https://myanimelist.net/anime/31680/Super_Lovers
19,Kuromukuro,https://myanimelist.net/anime/32245/Kuromukuro
20,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",https://myanimelist.net/anime/31630/Gyakuten_Saiban__Sono_Shinjitsu_Igi_Ari
21,Ushio to Tora (TV) 2nd Season,https://myanimelist.net/anime/31098/Ushio_to_Tora_TV_2nd_Season
22,Aggressive Retsuko,https://myanimelist.net/anime/32977/Aggressive_Retsuko
23,High School Fleet,https://myanimelist.net/anime/31500/High_School_Fleet
24,Seisen Cerberus: Ryuukoku no Fatalités,https://myanimelist.net/anime/32595/Seisen_Cerberus__Ryuukoku_no_Fatalités
25,Terra Formars: Revenge,https://myanimelist.net/anime/31430/Terra_Formars__Revenge
26,Shounen Maid,https://myanimelist.net/anime/32175/Shounen_Maid
27,Honobono Log,https://myanimelist.net/anime/33241/Honobono_Log
28,Anne Happy♪,https://myanimelist.net/anime/31080/Anne_Happy♪
29,Macross Δ,https://myanimelist.net/anime/28013/Macross_Δ
30,Kuma Miko,https://myanimelist.net/anime/31804/Kuma_Miko
31,Endride,https://myanimelist.net/anime/32608/Endride
32,Bakuon!!,https://myanimelist.net/anime/30795/Bakuon
33,Sansha Sanyou,https://myanimelist.net/anime/31564/Sansha_Sanyou
34,Bishoujo Senshi Sailor Moon Crystal Season III,https://myanimelist.net/anime/31733/Bishoujo_Senshi_Sailor_Moon_Crystal_Season_III
35,Concrete Revolutio: Choujin Gensou - The Last Song,https://myanimelist.net/anime/32313/Concrete_Revolutio__Choujin_Gensou_-_The_Last_Song
36,Kidou Senshi Gundam Unicorn RE:0096,https://myanimelist.net/anime/32792/Kidou_Senshi_Gundam_Unicorn_RE_0096
37,12-sai.: Chicchana Mune no Tokimeki,https://myanimelist.net/anime/32601/12-sai__Chicchana_Mune_no_Tokimeki
38,Kyoukai no Rinne 2nd Season,https://myanimelist.net/anime/31610/Kyoukai_no_Rinne_2nd_Season
39,Beyblade Burst,https://myanimelist.net/anime/31049/Beyblade_Burst
40,Wagamama High Spec,https://myanimelist.net/anime/31439/Wagamama_High_Spec
41,Pan de Peace!,https://myanimelist.net/anime/31498/Pan_de_Peace
42,Onigiri,https://myanimelist.net/anime/32606/Onigiri
43,Aikatsu Stars!,https://myanimelist.net/anime/32717/Aikatsu_Stars
44,Kagewani: Shou,https://myanimelist.net/anime/32682/Kagewani__Shou
45,Tonkatsu DJ Agetarou,https://myanimelist.net/anime/31370/Tonkatsu_DJ_Agetarou
46,Usakame,https://myanimelist.net/anime/32454/Usakame
47,Ragnastrike Angels,https://myanimelist.net/anime/33021/Ragnastrike_Angels
48,Cardfight!! Vanguard G: Stride Gate-hen,https://myanimelist.net/anime/32802/Cardfight_Vanguard_G__Stride_Gate-hen
49,Bishoujo Yuugi Unit Crane Game Girls,https://myanimelist.net/anime/32906/Bishoujo_Yuugi_Unit_Crane_Game_Girls
50,Hakuouki: Otogisoushi,https://myanimelist.net/anime/32011/Hakuouki__Otogisoushi
51,Kaitou Joker 3rd Season,https://myanimelist.net/anime/31670/Kaitou_Joker_3rd_Season
52,Future Card Buddyfight Triple D,https://myanimelist.net/anime/32785/Future_Card_Buddyfight_Triple_D
53,Neko Neko Nihonshi,https://myanimelist.net/anime/32572/Neko_Neko_Nihonshi
54,Bonobono (TV 2016),https://myanimelist.net/anime/32353/Bonobono_TV_2016
55,Shounen Ashibe: Go! Go! Goma-chan,https://myanimelist.net/anime/32571/Shounen_Ashibe__Go_Go_Goma-chan
56,Duel Masters VSRF,https://myanimelist.net/anime/32582/Duel_Masters_VSRF
57,Battle Spirits: Double Drive,https://myanimelist.net/anime/32670/Battle_Spirits__Double_Drive
58,Aware! Meisaku-kun,https://myanimelist.net/anime/32956/Aware_Meisaku-kun
59,Asa da yo! Kaishain,https://myanimelist.net/anime/33044/Asa_da_yo_Kaishain
60,CoCO & NiCO,https://myanimelist.net/anime/32944/CoCO___NiCO
61,"Neko mo, Onda-ke",https://myanimelist.net/anime/32999/Neko_mo_Onda-ke
62,Kamiwaza Wanda,https://myanimelist.net/anime/32568/Kamiwaza_Wanda
63,Turning Mecard W,https://myanimelist.net/anime/35542/Turning_Mecard_W
64,Nameko: Sekai no Tomodachi,https://myanimelist.net/anime/32876/Nameko__Sekai_no_Tomodachi
65,Panpaka Pants W-O-New!,https://myanimelist.net/anime/33002/Panpaka_Pants_W-O-New
66,Ji Jia Shou Shen: Baolie Feiche,https://myanimelist.net/anime/42740/Ji_Jia_Shou_Shen__Baolie_Feiche
67,Power Battle Watch Car,https://myanimelist.net/anime/38611/Power_Battle_Watch_Car
68,Porong Porong Pororo 6,https://myanimelist.net/anime/36530/Porong_Porong_Pororo_6
69,Sore Ike! Sabuibo Mask,https://myanimelist.net/anime/33188/Sore_Ike_Sabuibo_Mask
70,Washimo 4th Season,https://myanimelist.net/anime/33099/Washimo_4th_Season
71,Muzumuzu Eighteen,https://myanimelist.net/anime/33479/Muzumuzu_Eighteen
