,Title,Link
0,Dr. Stone,https://myanimelist.net/anime/38691/Dr_Stone
1,Vinland Saga,https://myanimelist.net/anime/37521/Vinland_Saga
2,Enen no Shouboutai,https://myanimelist.net/anime/38671/Enen_no_Shouboutai
3,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,https://myanimelist.net/anime/37347/Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II
4,Arifureta Shokugyou de Sekai Saikyou,https://myanimelist.net/anime/36882/Arifureta_Shokugyou_de_Sekai_Saikyou
5,Given,https://myanimelist.net/anime/39533/Given
6,Dumbbell Nan Kilo Moteru?,https://myanimelist.net/anime/39026/Dumbbell_Nan_Kilo_Moteru
7,Araburu Kisetsu no Otome-domo yo.,https://myanimelist.net/anime/38753/Araburu_Kisetsu_no_Otome-domo_yo
8,Isekai Cheat Magician,https://myanimelist.net/anime/37744/Isekai_Cheat_Magician
9,Karakai Jouzu no Takagi-san 2,https://myanimelist.net/anime/38993/Karakai_Jouzu_no_Takagi-san_2
10,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,https://myanimelist.net/anime/39326/Kawaikereba_Hentai_demo_Suki_ni_Natte_Kuremasu_ka
11,Kanata no Astra,https://myanimelist.net/anime/39198/Kanata_no_Astra
12,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,https://myanimelist.net/anime/38573/Tsuujou_Kougeki_ga_Zentai_Kougeki_de_Ni-kai_Kougeki_no_Okaasan_wa_Suki_desu_ka
13,Tejina-senpai,https://myanimelist.net/anime/38610/Tejina-senpai
14,"Maou-sama, Retry!",https://myanimelist.net/anime/38297/Maou-sama_Retry
15,Toaru Kagaku no Accelerator,https://myanimelist.net/anime/38480/Toaru_Kagaku_no_Accelerator
16,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",https://myanimelist.net/anime/39324/Uchi_no_Ko_no_Tame_naraba_Ore_wa_Moshikashitara_Maou_mo_Taoseru_kamo_Shirenai
17,Machikado Mazoku,https://myanimelist.net/anime/39071/Machikado_Mazoku
18,Sounan desu ka?,https://myanimelist.net/anime/39456/Sounan_desu_ka
19,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note,https://myanimelist.net/anime/38959/Lord_El-Melloi_II-sei_no_Jikenbo__Rail_Zeppelin_Grace_Note
20,Katsute Kami Datta Kemono-tachi e,https://myanimelist.net/anime/39199/Katsute_Kami_Datta_Kemono-tachi_e
21,Nakanohito Genome [Jikkyouchuu],https://myanimelist.net/anime/37926/Nakanohito_Genome_Jikkyouchuu
22,Joshikousei no Mudazukai,https://myanimelist.net/anime/38619/Joshikousei_no_Mudazukai
23,Cop Craft,https://myanimelist.net/anime/38940/Cop_Craft
24,Bem,https://myanimelist.net/anime/39221/Bem
25,Granbelm,https://myanimelist.net/anime/39417/Granbelm
26,Ensemble Stars!,https://myanimelist.net/anime/32212/Ensemble_Stars
27,Senki Zesshou Symphogear XV,https://myanimelist.net/anime/32843/Senki_Zesshou_Symphogear_XV
28,Kochouki: Wakaki Nobunaga,https://myanimelist.net/anime/38920/Kochouki__Wakaki_Nobunaga
29,Yami Shibai 7,https://myanimelist.net/anime/39836/Yami_Shibai_7
30,Try Knights,https://myanimelist.net/anime/39527/Try_Knights
31,Re:Stage! Dream Days♪,https://myanimelist.net/anime/38009/Re_Stage_Dream_Days♪
32,Starmyu 3rd Season,https://myanimelist.net/anime/36536/Starmyu_3rd_Season
33,Cardfight!! Vanguard: Shinemon-hen,https://myanimelist.net/anime/40167/Cardfight_Vanguard__Shinemon-hen
34,Hensuki▽,https://myanimelist.net/anime/49871/Hensuki▽
35,Business Fish,https://myanimelist.net/anime/39979/Business_Fish
36,Hakata Mentai! Pirikarako-chan,https://myanimelist.net/anime/39620/Hakata_Mentai_Pirikarako-chan
37,Odoru Mowai-kun,https://myanimelist.net/anime/40040/Odoru_Mowai-kun
38,Waresho! Warera! Shodobutsu Aigo Iinkai,https://myanimelist.net/anime/39978/Waresho_Warera_Shodobutsu_Aigo_Iinkai
39,Oshiri Tantei 3rd Season,https://myanimelist.net/anime/41777/Oshiri_Tantei_3rd_Season
40,Zannen na Ikimono Jiten (2019),https://myanimelist.net/anime/44026/Zannen_na_Ikimono_Jiten_2019
41,Titipo Titipo 2,https://myanimelist.net/anime/51754/Titipo_Titipo_2
42,Miniforce: Super Dino Power,https://myanimelist.net/anime/46846/Miniforce__Super_Dino_Power
43,Bugsbot Ignition,https://myanimelist.net/anime/48214/Bugsbot_Ignition
44,Pinkfong Wonderstar,https://myanimelist.net/anime/54291/Pinkfong_Wonderstar
45,Mythteria,https://myanimelist.net/anime/57336/Mythteria
46,Oni Sara,https://myanimelist.net/anime/56468/Oni_Sara
47,Tobot V: Swag's Secret,https://myanimelist.net/anime/59141/Tobot_V__Swags_Secret
48,Jyulagi Cops: Jura King,https://myanimelist.net/anime/59585/Jyulagi_Cops__Jura_King
49,Pipilu Anquan Tegong Dui Part 2,https://myanimelist.net/anime/58959/Pipilu_Anquan_Tegong_Dui_Part_2
50,Kimetsu no Yaiba,https://myanimelist.net/anime/38000/Kimetsu_no_Yaiba
51,One Piece,https://myanimelist.net/anime/21/One_Piece
52,Black Clover,https://myanimelist.net/anime/34572/Black_Clover
53,Boruto: Naruto Next Generations,https://myanimelist.net/anime/34566/Boruto__Naruto_Next_Generations
54,Fruits Basket 1st Season,https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season
55,Fairy Tail: Final Series,https://myanimelist.net/anime/35972/Fairy_Tail__Final_Series
56,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
57,Carole & Tuesday,https://myanimelist.net/anime/37435/Carole___Tuesday
58,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO,https://myanimelist.net/anime/34620/Kono_Yo_no_Hate_de_Koi_wo_Utau_Shoujo_YU-NO
59,Pokemon Sun & Moon,https://myanimelist.net/anime/34034/Pokemon_Sun___Moon
60,Diamond no Ace: Act II,https://myanimelist.net/anime/38731/Diamond_no_Ace__Act_II
61,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
62,Gegege no Kitarou (2018),https://myanimelist.net/anime/37140/Gegege_no_Kitarou_2018
63,Yu☆Gi☆Oh! VRAINS,https://myanimelist.net/anime/34866/Yu☆Gi☆Oh_VRAINS
64,Inazuma Eleven: Orion no Kokuin,https://myanimelist.net/anime/38235/Inazuma_Eleven__Orion_no_Kokuin
65,Mix: Meisei Story,https://myanimelist.net/anime/38098/Mix__Meisei_Story
66,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,https://myanimelist.net/anime/39592/Kidou_Senshi_Gundam__The_Origin_-_Zenya_Akai_Suisei
67,Doraemon (2005),https://myanimelist.net/anime/8687/Doraemon_2005
68,Gudetama,https://myanimelist.net/anime/23539/Gudetama
69,Star☆Twinkle Precure,https://myanimelist.net/anime/38578/Star☆Twinkle_Precure
70,Beyblade Burst Gachi,https://myanimelist.net/anime/39282/Beyblade_Burst_Gachi
71,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
72,Bakugan: Battle Planet,https://myanimelist.net/anime/39622/Bakugan__Battle_Planet
73,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
74,Cardfight!! Vanguard: Zoku Koukousei-hen,https://myanimelist.net/anime/39244/Cardfight_Vanguard__Zoku_Koukousei-hen
75,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
76,Aikatsu Friends!: Kagayaki no Jewel,https://myanimelist.net/anime/39078/Aikatsu_Friends__Kagayaki_no_Jewel
77,Sore Ike! Anpanman,https://myanimelist.net/anime/1960/Sore_Ike_Anpanman
78,Youkai Watch!,https://myanimelist.net/anime/39277/Youkai_Watch
79,Kiratto Pri☆chan Season 2,https://myanimelist.net/anime/38804/Kiratto_Pri☆chan_Season_2
80,Bonobono (TV 2016),https://myanimelist.net/anime/32353/Bonobono_TV_2016
81,Ojarumaru,https://myanimelist.net/anime/4459/Ojarumaru
82,Jimoto ga Japan,https://myanimelist.net/anime/38881/Jimoto_ga_Japan
83,Puzzle & Dragon,https://myanimelist.net/anime/37096/Puzzle___Dragon
84,TV Yarou Nanaana: Wakuwaku Doukutsu Land,https://myanimelist.net/anime/39581/TV_Yarou_Nanaana__Wakuwaku_Doukutsu_Land
85,Yodel no Onna,https://myanimelist.net/anime/36409/Yodel_no_Onna
86,Pucca 3,https://myanimelist.net/anime/48235/Pucca_3
87,Kirakira Happy★Hirake! Cocotama,https://myanimelist.net/anime/37968/Kirakira_Happy★Hirake_Cocotama
88,Duel Masters!!,https://myanimelist.net/anime/39039/Duel_Masters
89,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,https://myanimelist.net/anime/30151/Kamiusagi_Rope__Warau_Asa_ni_wa_Fukuraitaru_tte_Maji_ssuka
90,Hanakappa,https://myanimelist.net/anime/8336/Hanakappa
91,Shiawase Haitatsu Taneko,https://myanimelist.net/anime/10506/Shiawase_Haitatsu_Taneko
92,Aware! Meisaku-kun,https://myanimelist.net/anime/32956/Aware_Meisaku-kun
93,Shounen Ashibe: Go! Go! Goma-chan 4,https://myanimelist.net/anime/39457/Shounen_Ashibe__Go_Go_Goma-chan_4
94,B Rappers Street,https://myanimelist.net/anime/39031/B_Rappers_Street
95,Neko to Mata,https://myanimelist.net/anime/35444/Neko_to_Mata
96,Shimajirou no Wow!,https://myanimelist.net/anime/18941/Shimajirou_no_Wow
97,Kedama no Gonjirou,https://myanimelist.net/anime/39040/Kedama_no_Gonjirou
98,Manul no Yuube,https://myanimelist.net/anime/38776/Manul_no_Yuube
99,Kyou mo Tsuno ga Aru,https://myanimelist.net/anime/39003/Kyou_mo_Tsuno_ga_Aru
100,Neko no Nyagh: Nya Misérables,https://myanimelist.net/anime/38857/Neko_no_Nyagh__Nya_Misérables
101,Pikachin-Kit,https://myanimelist.net/anime/36552/Pikachin-Kit
102,Gohan Kaijuu Pap,https://myanimelist.net/anime/22669/Gohan_Kaijuu_Pap
103,Pittanko!! Nekozakana,https://myanimelist.net/anime/40089/Pittanko_Nekozakana
