,Title,Link
0,Another,https://myanimelist.net/anime/11111/Another
1,High School DxD,https://myanimelist.net/anime/11617/High_School_DxD
2,Danshi Koukousei no Nichijou,https://myanimelist.net/anime/11843/Danshi_Koukousei_no_Nichijou
3,Nisemonogatari,https://myanimelist.net/anime/11597/Nisemonogatari
4,Inu x Boku SS,https://myanimelist.net/anime/11013/Inu_x_Boku_SS
5,Zero no Tsukaima F,https://myanimelist.net/anime/11319/Zero_no_Tsukaima_F
6,Ano Natsu de Matteru,https://myanimelist.net/anime/11433/Ano_Natsu_de_Matteru
7,Black★Rock Shooter (TV),https://myanimelist.net/anime/11285/Black★Rock_Shooter_TV
8,Natsume Yuujinchou Shi,https://myanimelist.net/anime/11665/Natsume_Yuujinchou_Shi
9,Papa no Iukoto wo Kikinasai!,https://myanimelist.net/anime/11179/Papa_no_Iukoto_wo_Kikinasai
10,Amagami SS+ Plus,https://myanimelist.net/anime/11235/Amagami_SS__Plus
11,Brave 10,https://myanimelist.net/anime/11241/Brave_10
12,Kill Me Baby,https://myanimelist.net/anime/11079/Kill_Me_Baby
13,Senki Zesshou Symphogear,https://myanimelist.net/anime/11751/Senki_Zesshou_Symphogear
14,Aquarion Evol,https://myanimelist.net/anime/10447/Aquarion_Evol
15,Area no Kishi,https://myanimelist.net/anime/11697/Area_no_Kishi
16,Mouretsu Pirates,https://myanimelist.net/anime/8917/Mouretsu_Pirates
17,Rinne no Lagrange,https://myanimelist.net/anime/11227/Rinne_no_Lagrange
18,Shin Tennis no Oujisama,https://myanimelist.net/anime/11371/Shin_Tennis_no_Oujisama
19,Recorder to Randoseru Do♪,https://myanimelist.net/anime/11491/Recorder_to_Randoseru_Do♪
20,Smile Precure!,https://myanimelist.net/anime/12191/Smile_Precure
21,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,https://myanimelist.net/anime/11769/Gokujo__Gokurakuin_Joshikou_Ryou_Monogatari
22,Poyopoyo Kansatsu Nikki,https://myanimelist.net/anime/12021/Poyopoyo_Kansatsu_Nikki
23,Tantei Opera Milky Holmes Dai 2 Maku,https://myanimelist.net/anime/11341/Tantei_Opera_Milky_Holmes_Dai_2_Maku
24,Danball Senki W,https://myanimelist.net/anime/12651/Danball_Senki_W
25,Xia Lan,https://myanimelist.net/anime/34129/Xia_Lan
26,Himitsukessha Taka no Tsume Gaiden: Mukashi no Yoshida-kun,https://myanimelist.net/anime/13207/Himitsukessha_Taka_no_Tsume_Gaiden__Mukashi_no_Yoshida-kun
27,Porong Porong Pororo 4,https://myanimelist.net/anime/27457/Porong_Porong_Pororo_4
28,Robocar Poli 2,https://myanimelist.net/anime/32221/Robocar_Poli_2
29,Feng Shu Zhan Jing 2,https://myanimelist.net/anime/33792/Feng_Shu_Zhan_Jing_2
30,Fushigi no Yappo Shima: Pukipuki to Poi,https://myanimelist.net/anime/33842/Fushigi_no_Yappo_Shima__Pukipuki_to_Poi
31,Kioka,https://myanimelist.net/anime/48341/Kioka
32,Songshan Qi Yuan,https://myanimelist.net/anime/46711/Songshan_Qi_Yuan
33,Shaonian Shiye: Zhihui Kuaile Xia,https://myanimelist.net/anime/44414/Shaonian_Shiye__Zhihui_Kuaile_Xia
34,Ben Ben You Youji: Chuanyue Huaxia,https://myanimelist.net/anime/46401/Ben_Ben_You_Youji__Chuanyue_Huaxia
35,Ruyi Ku Bao: Qicai She,https://myanimelist.net/anime/45511/Ruyi_Ku_Bao__Qicai_She
36,Haoqi Tan Zhang,https://myanimelist.net/anime/46526/Haoqi_Tan_Zhang
37,Hunter x Hunter (2011),https://myanimelist.net/anime/11061/Hunter_x_Hunter_2011
38,Naruto: Shippuuden,https://myanimelist.net/anime/1735/Naruto__Shippuuden
39,One Piece,https://myanimelist.net/anime/21/One_Piece
40,Mirai Nikki (TV),https://myanimelist.net/anime/10620/Mirai_Nikki_TV
41,Bleach,https://myanimelist.net/anime/269/Bleach
42,Fairy Tail,https://myanimelist.net/anime/6702/Fairy_Tail
43,Guilty Crown,https://myanimelist.net/anime/10793/Guilty_Crown
44,Beelzebub,https://myanimelist.net/anime/9513/Beelzebub
45,Gintama',https://myanimelist.net/anime/9969/Gintama
46,Chihayafuru,https://myanimelist.net/anime/10800/Chihayafuru
47,Bakuman. 2nd Season,https://myanimelist.net/anime/10030/Bakuman_2nd_Season
48,Meitantei Conan,https://myanimelist.net/anime/235/Meitantei_Conan
49,Persona 4 the Animation,https://myanimelist.net/anime/10588/Persona_4_the_Animation
50,Shakugan no Shana III (Final),https://myanimelist.net/anime/6773/Shakugan_no_Shana_III_Final
51,SKET Dance,https://myanimelist.net/anime/9863/SKET_Dance
52,Toriko,https://myanimelist.net/anime/10033/Toriko
53,Phi Brain: Kami no Puzzle,https://myanimelist.net/anime/9981/Phi_Brain__Kami_no_Puzzle
54,Pokemon Best Wishes!,https://myanimelist.net/anime/9107/Pokemon_Best_Wishes
55,Crayon Shin-chan,https://myanimelist.net/anime/966/Crayon_Shin-chan
56,Inazuma Eleven Go,https://myanimelist.net/anime/10507/Inazuma_Eleven_Go
57,Yu☆Gi☆Oh! Zexal,https://myanimelist.net/anime/10015/Yu☆Gi☆Oh_Zexal
58,Cardfight!! Vanguard,https://myanimelist.net/anime/9539/Cardfight_Vanguard
59,Metal Fight Beyblade 4D,https://myanimelist.net/anime/10370/Metal_Fight_Beyblade_4D
60,Last Exile: Ginyoku no Fam,https://myanimelist.net/anime/10336/Last_Exile__Ginyoku_no_Fam
61,Kidou Senshi Gundam AGE,https://myanimelist.net/anime/10808/Kidou_Senshi_Gundam_AGE
62,Digimon Xros Wars: Toki wo Kakeru Shounen Hunter-tachi,https://myanimelist.net/anime/11385/Digimon_Xros_Wars__Toki_wo_Kakeru_Shounen_Hunter-tachi
63,Pretty Rhythm: Aurora Dream,https://myanimelist.net/anime/10257/Pretty_Rhythm__Aurora_Dream
64,Chibi☆Devi!,https://myanimelist.net/anime/11457/Chibi☆Devi
65,Doraemon (2005),https://myanimelist.net/anime/8687/Doraemon_2005
66,Cross Fight B-Daman,https://myanimelist.net/anime/11177/Cross_Fight_B-Daman
67,Sazae-san,https://myanimelist.net/anime/2406/Sazae-san
68,Nintama Rantarou,https://myanimelist.net/anime/1199/Nintama_Rantarou
69,Chibi Maruko-chan (1995),https://myanimelist.net/anime/6149/Chibi_Maruko-chan_1995
70,Jewelpet Sunshine,https://myanimelist.net/anime/10359/Jewelpet_Sunshine
