,Title,Link
0,Digimon Tamers,https://myanimelist.net/anime/874/Digimon_Tamers
1,Noir,https://myanimelist.net/anime/272/Noir
2,Shin Shirayuki-hime Densetsu Prétear,https://myanimelist.net/anime/100/Shin_Shirayuki-hime_Densetsu_Prétear
3,Kidou Tenshi Angelic Layer,https://myanimelist.net/anime/52/Kidou_Tenshi_Angelic_Layer
4,Jungle wa Itsumo Hare nochi Guu,https://myanimelist.net/anime/253/Jungle_wa_Itsumo_Hare_nochi_Guu
5,Hanaukyou Maid-tai,https://myanimelist.net/anime/403/Hanaukyou_Maid-tai
6,Galaxy Angel,https://myanimelist.net/anime/383/Galaxy_Angel
7,The SoulTaker: Tamashii-gari,https://myanimelist.net/anime/1048/The_SoulTaker__Tamashii-gari
8,Sister Princess,https://myanimelist.net/anime/836/Sister_Princess
9,Super GALS! Kotobuki Ran,https://myanimelist.net/anime/1728/Super_GALS_Kotobuki_Ran
10,Mahou Senshi Louie,https://myanimelist.net/anime/1164/Mahou_Senshi_Louie
11,Comic Party,https://myanimelist.net/anime/289/Comic_Party
12,Project ARMS,https://myanimelist.net/anime/1492/Project_ARMS
13,Geneshaft,https://myanimelist.net/anime/909/Geneshaft
14,Figure 17: Tsubasa & Hikaru,https://myanimelist.net/anime/1126/Figure_17__Tsubasa___Hikaru
15,Star Ocean EX,https://myanimelist.net/anime/1005/Star_Ocean_EX
16,"Zone of the Enders: Dolores, I",https://myanimelist.net/anime/1249/Zone_of_the_Enders__Dolores_I
17,Koutetsu Tenshi Kurumi 2,https://myanimelist.net/anime/555/Koutetsu_Tenshi_Kurumi_2
18,Taiho Shichau zo: Second Season,https://myanimelist.net/anime/2014/Taiho_Shichau_zo__Second_Season
19,Shin Chou Kyou Ryo: Condor Hero,https://myanimelist.net/anime/959/Shin_Chou_Kyou_Ryo__Condor_Hero
20,Gakuen Senki Muryou,https://myanimelist.net/anime/1179/Gakuen_Senki_Muryou
21,Chance Triangle Session,https://myanimelist.net/anime/2495/Chance_Triangle_Session
22,Cosmic Baton Girl Comet-san☆,https://myanimelist.net/anime/2036/Cosmic_Baton_Girl_Comet-san☆
23,Parappa the Rapper,https://myanimelist.net/anime/3736/Parappa_the_Rapper
24,Dr. Rin ni Kiitemite!,https://myanimelist.net/anime/2259/Dr_Rin_ni_Kiitemite
25,Offside (TV),https://myanimelist.net/anime/5200/Offside_TV
26,Haja Kyosei G Dangaiou,https://myanimelist.net/anime/2521/Haja_Kyosei_G_Dangaiou
27,Dennou Boukenki Webdiver,https://myanimelist.net/anime/3561/Dennou_Boukenki_Webdiver
28,Run=Dim,https://myanimelist.net/anime/2362/Run_Dim
29,Daisuki! BuBu ChaCha,https://myanimelist.net/anime/4586/Daisuki_BuBu_ChaCha
30,Genei Toushi Bastof Lemon,https://myanimelist.net/anime/3151/Genei_Toushi_Bastof_Lemon
31,Pachislo Kizoku Gin,https://myanimelist.net/anime/7960/Pachislo_Kizoku_Gin
