,Title,Link
0,Black Clover,https://myanimelist.net/anime/34572/Black_Clover
1,Shokugeki no Souma: San no Sara,https://myanimelist.net/anime/35788/Shokugeki_no_Souma__San_no_Sara
2,Mahoutsukai no Yome,https://myanimelist.net/anime/35062/Mahoutsukai_no_Yome
3,Blend S,https://myanimelist.net/anime/34618/Blend_S
4,Inuyashiki,https://myanimelist.net/anime/34542/Inuyashiki
5,Net-juu no Susume,https://myanimelist.net/anime/36038/Net-juu_no_Susume
6,Houseki no Kuni,https://myanimelist.net/anime/35557/Houseki_no_Kuni
7,Kekkai Sensen & Beyond,https://myanimelist.net/anime/34451/Kekkai_Sensen___Beyond
8,3-gatsu no Lion 2nd Season,https://myanimelist.net/anime/35180/3-gatsu_no_Lion_2nd_Season
9,Shoujo Shuumatsu Ryokou,https://myanimelist.net/anime/35838/Shoujo_Shuumatsu_Ryokou
10,Imouto sae Ireba Ii.,https://myanimelist.net/anime/35413/Imouto_sae_Ireba_Ii
11,Just Because!,https://myanimelist.net/anime/35639/Just_Because
12,Juuni Taisen,https://myanimelist.net/anime/35076/Juuni_Taisen
13,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,https://myanimelist.net/anime/35712/Boku_no_Kanojo_ga_Majimesugiru_Sho-bitch_na_Ken
14,Himouto! Umaru-chan R,https://myanimelist.net/anime/35376/Himouto_Umaru-chan_R
15,Ousama Game The Animation,https://myanimelist.net/anime/36027/Ousama_Game_The_Animation
16,Itsudatte Bokura no Koi wa 10 cm Datta.,https://myanimelist.net/anime/36220/Itsudatte_Bokura_no_Koi_wa_10_cm_Datta
17,Kujira no Kora wa Sajou ni Utau,https://myanimelist.net/anime/34712/Kujira_no_Kora_wa_Sajou_ni_Utau
18,Osake wa Fuufu ni Natte kara,https://myanimelist.net/anime/35484/Osake_wa_Fuufu_ni_Natte_kara
19,UQ Holder! Mahou Sensei Negima! 2,https://myanimelist.net/anime/33478/UQ_Holder_Mahou_Sensei_Negima_2
20,Kino no Tabi: The Beautiful World - The Animated Series,https://myanimelist.net/anime/35079/Kino_no_Tabi__The_Beautiful_World_-_The_Animated_Series
21,Gintama. Porori-hen,https://myanimelist.net/anime/35843/Gintama_Porori-hen
22,Konohana Kitan,https://myanimelist.net/anime/35241/Konohana_Kitan
23,Dies Irae,https://myanimelist.net/anime/32271/Dies_Irae
24,Love Live! Sunshine!! 2nd Season,https://myanimelist.net/anime/34973/Love_Live_Sunshine_2nd_Season
25,Code:Realize - Sousei no Himegimi,https://myanimelist.net/anime/31456/Code_Realize_-_Sousei_no_Himegimi
