,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
34,"8,497","16,436","1,140","2,750","19,311","48,134",1741,1901,3524,4003,1927,863,343,126,88,241,Tasogare Out Focus
35,"9,551","16,675","1,497","6,104","12,934","46,761",458,610,2171,4718,4200,2170,919,333,146,134,Kono Sekai wa Fukanzen Sugiru
36,"8,066","14,629","1,140","5,506","15,559","44,900",698,318,801,1960,3503,3339,1838,975,638,597,Elf-san wa Yaserarenai.
37,"7,043","19,067","1,133","3,067","13,814","44,124",754,1213,3589,6140,3067,1190,388,103,48,71,Dungeon no Naka no Hito
38,"4,516","7,978","1,001","3,919","13,125","30,539",400,353,920,2356,2393,1481,664,225,84,92,Na Nare Hana Nare
39,"3,447","10,917",788,"1,047","11,949","28,148",542,557,1603,3223,1951,798,263,85,40,60,Shy 2nd Season
40,"4,395","7,478",731,786,"11,054","24,444",732,1019,1958,1956,769,312,92,37,24,38,Sengoku Youko: Senma Konton-hen
41,"5,853","3,483",920,"5,918","6,905","23,079",236,155,396,799,985,1228,1144,700,469,475,Tasuuketsu
42,"3,074","6,326",614,"2,356","6,255","18,625",246,344,968,1979,1596,754,246,89,40,49,Tensui no Sakuna-hime
43,"2,302","5,711",412,"1,313","5,341","15,079",474,540,1184,1607,816,382,124,74,30,40,Ramen Akaneko
44,"1,740","1,879",405,"1,437","5,387","10,848",84,32,74,210,392,416,281,179,128,147,0-saiji Start Dash Monogatari
45,"1,085","1,712",259,913,"3,824","7,793",86,64,154,320,419,342,220,105,62,68,Grendizer U
46,857,"1,727",190,582,"4,486","7,842",102,107,279,461,319,164,79,39,12,29,Kinnikuman: Kanpeki Chоujin Shiso-hen
47,422,"1,955",71,186,"1,468","4,102",61,51,106,317,455,293,100,51,20,37,Yami Shibai 13
48,337,998,48,195,933,"2,511",89,73,168,245,127,54,19,7,4,14,Cardfight!! Vanguard: Divinez Season 2
49,185,141,59,159,"1,721","2,265",9,3,5,15,21,17,14,5,3,16,Maarui Kanojo to Zannen na Kareshi
50,240,684,56,328,396,"1,704",85,47,83,177,104,66,41,26,22,47,Egumi Legacy
51,184,129,54,111,"1,262","1,740",11,2,4,11,24,13,17,11,4,6,Mirai no Kuromaku-kei Akuyaku Reijou Moriarty no Isekai Kanzen Hanzai Hakusho
52,94,86,30,85,737,"1,032",9,,3,6,12,15,4,2,3,7,Nanashi Kaidan 3rd Season
53,96,0,23,95,484,698,1,1,,2,,3,2,,2,4,Yongisanda
54,58,311,19,113,154,655,10,2,5,19,55,63,23,13,11,13,Naoe-kun wa Yasesasetai.
55,58,74,14,146,250,542,4,3,3,9,10,10,5,4,,12,Jochum
56,23,66,13,143,214,459,7,2,5,3,7,5,3,3,2,10,Harimaware! Koinu 2nd Season
57,41,72,15,141,148,417,2,1,5,10,6,11,7,4,4,11,Gendai Goyaku
58,48,0,4,124,66,242,1,,,1,2,2,2,1,2,8,Ohayou! Unko-sensei
59,34,0,5,104,80,223,1,1,,1,,,1,,1,3,Warau Red List
60,26,1,4,76,49,156,3,1,,1,,,1,2,,5,Hello Carbot Season 15
61,27,0,4,62,50,143,3,1,1,,1,,1,1,1,3,Metal Cardbot S
62,"1,765,894",4,"304,239","198,926","225,094","2,494,157",646756,293431,228775,130919,53561,28414,12433,5841,4239,13768,One Piece
63,"95,219","178,776","7,996","7,344","113,416","402,751",18771,23665,49508,43639,15473,5206,2331,887,456,776,Tensei shitara Slime Datta Ken 3rd Season
64,"167,483",0,"75,172","49,014","68,945","360,614",39196,34270,43442,29402,10515,4429,1302,541,352,793,Meitantei Conan
65,"79,431","155,281","7,864","5,488","114,972","363,036",19468,30691,46162,25990,8440,2911,1210,502,267,528,Boku no Hero Academia 7th Season
66,"59,095","62,489","11,559","10,249","85,023","228,415",10154,15575,23777,12774,4130,1646,519,181,87,135,Ookami to Koushinryou: Merchant Meets the Wise Wolf
67,"32,419","33,316","5,662","8,681","46,147","126,225",3307,4354,9803,10519,4362,2000,746,287,118,172,Yozakura-san Chi no Daisakusen
68,"35,320",1,"17,942","18,673","16,066","88,002",9081,6949,9809,9013,3820,1806,642,351,258,435,Crayon Shin-chan
69,"18,461","12,145","4,873","8,079","44,227","87,785",1673,1504,2824,5057,4151,2118,1090,421,222,341,Sasayaku You ni Koi wo Utau
70,"14,570","26,860","2,329","4,014","29,176","76,949",3339,5918,9507,5028,1577,746,366,135,63,91,The Fable
71,"8,592","15,334","1,339","1,915","21,305","48,485",1702,3490,5434,2720,900,368,134,58,34,36,Karasu wa Aruji wo Erabanai
72,"18,258",0,"3,955","2,824","10,608","35,645",921,1109,2097,2219,966,393,173,66,36,133,Pokemon (2023)
73,"9,049",1,"3,496","4,226","4,626","21,398",2038,1428,2119,2203,998,477,120,72,32,97,Doraemon (2005)
74,"2,304",0,763,"1,908","3,817","8,792",266,103,185,365,359,274,110,55,48,169,Sazae-san
75,"2,229",1,"1,235","1,692","2,854","8,011",326,289,456,700,444,189,54,29,16,47,Nintama Rantarou
76,"2,807","1,606",345,437,"2,605","7,800",336,341,490,488,238,128,46,21,13,16,Wonderful Precure!
77,"1,482",273,348,844,"4,228","7,175",59,28,59,108,139,155,118,49,34,24,Shinkalion: Change the World
78,"2,477",0,952,"1,297","2,032","6,758",361,386,417,493,247,148,41,19,15,52,Chibi Maruko-chan (1995)
79,"2,176",0,429,857,"3,297","6,759",138,67,84,153,213,164,92,59,62,109,Yu☆Gi☆Oh! Go Rush!!
80,"1,494",1,355,"1,000","3,266","6,116",71,31,56,106,124,165,99,41,30,50,Tousouchuu: Great Mission
81,"2,912",0,460,659,"2,001","6,032",588,126,182,198,128,123,53,36,23,47,Chiikawa
82,"2,397",0,383,520,"1,462","4,762",163,91,170,313,183,114,56,25,18,21,Beyblade X
83,"1,595",0,553,"1,151","1,303","4,602",202,348,350,254,262,177,45,31,21,46,Sore Ike! Anpanman
84,875,0,453,890,"1,062","3,280",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
85,"1,242",1,140,362,"1,430","3,175",42,27,36,76,72,54,33,16,14,22,Himitsu no AiPri
86,709,0,204,669,"1,460","3,042",41,9,31,57,76,81,49,25,17,38,Ninjala (TV)
87,163,0,62,191,"2,018","2,434",27,1,6,6,4,8,5,3,,8,Shikaru Neko
88,297,632,68,197,"1,247","2,441",51,34,80,134,98,50,22,11,11,13,Shadowverse Flame: Arc-hen
89,655,0,256,626,686,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
90,404,0,193,320,"1,146","2,063",18,9,12,41,54,25,17,10,6,11,Fushigi Dagashiya: Zenitendou
91,331,0,82,286,"1,002","1,701",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
92,525,0,281,161,388,"1,355",69,17,57,111,148,68,22,10,5,10,Tom to Jerry Gokko
93,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
94,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
95,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
96,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
97,247,0,33,101,307,688,16,8,13,21,15,4,3,2,1,6,Chibi Godzilla no Gyakushuu 2nd Season
98,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
99,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
100,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
101,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
102,72,53,29,92,158,404,14,4,5,4,7,8,4,3,2,6,Sai-Kyo-Oh! Zukan: The Ultimate Battles
103,63,0,24,158,132,377,25,,,,2,2,3,1,,7,Shin Nippon History
104,62,0,20,156,128,366,5,1,,,3,2,1,,2,8,Origami Ninja Koyankinte
105,60,0,16,132,96,304,24,,,,1,4,,2,,3,Shuwawan!
106,45,0,15,116,114,290,6,,,1,,4,4,,,6,I Love Me 2nd Season
107,46,1,9,124,84,264,3,,,,1,,2,,,5,Xin Xiyou Lixian Ji
108,41,0,10,102,89,242,2,,,,,,1,,,3,Youkoso Ninchishou Sekai e
109,24,11,13,111,80,239,4,,,,,1,3,1,1,5,Cabeon
110,42,0,9,76,87,214,9,1,,2,5,1,,,,10,Larva in Mars
111,28,0,14,85,52,179,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
112,14,31,3,82,45,175,3,,,1,3,6,1,1,,3,Oshiri Tantei 8th Season
113,8,21,5,45,35,114,4,,2,,,,1,1,1,3,Shasha and Milo Part 2
114,18,0,4,48,29,99,2,,,,,,,,1,2,Carrie! Haggyogaja
115,6,20,2,19,29,76,3,,,,1,3,,,,1,Charging Topspinner BX
116,"6,689","32,942","1,259",486,"43,615","84,991",6170,7618,7668,3322,901,266,85,30,13,42,Kimi ni Todoke 3rd Season
117,"17,064","28,100","1,792",782,"35,989","83,727",8395,9642,7051,2356,626,211,83,45,72,252,Monogatari Series: Off & Monster Season
118,"6,946","15,461","1,255","1,570","22,140","47,372",652,701,2184,4288,3279,1500,761,359,142,193,Code Geass: Dakkan no Rozé
119,"4,743","8,504",651,"1,622","8,150","23,670",485,491,1057,2185,1901,1014,507,220,127,138,Yeosin Gangnim
120,"1,259","13,446",241,139,"8,142","23,227",1123,1759,3535,2503,752,216,76,26,17,27,Kengan Ashura Season 2 Part 2
121,"1,868","11,408",399,600,"5,475","19,750",444,847,2450,3433,1493,615,259,78,53,39,Terminator 0
122,"2,176","5,308",423,901,"8,494","17,302",519,755,1278,1269,547,256,135,84,57,54,Murai no Koi
123,491,"8,098",77,95,"1,085","9,846",735,1262,2218,1419,340,131,25,11,11,13,Rising Impact Season 2
124,253,"7,029",92,42,"1,141","8,557",578,634,1664,1460,427,126,17,13,4,8,Monogatari Series: Off & Monster Season - Zankoku Douwa: Utsukushi-hime
125,"1,407",534,290,318,"4,578","7,127",98,91,150,212,107,67,30,11,4,9,Wuliao Jiu Wanjie
126,"2,887",0,205,251,"1,876","5,219",468,288,272,126,45,20,14,5,7,27,Xian Ni
127,742,"1,126",171,175,"1,885","4,099",93,56,118,221,251,117,49,36,18,27,Yoasobi Gurashi!
128,458,823,87,72,"1,907","3,347",45,20,56,134,158,77,29,9,9,4,Quanzhi Fashi Tebie Pian: Shenmi Weituo
129,"1,539",0,143,187,726,"2,595",131,101,146,128,42,20,13,8,6,10,Zhe Tian
130,585,"1,157",69,122,799,"2,732",239,202,304,175,43,17,8,5,2,9,Zhan Shen: Fanchen Shenyu
131,207,"1,314",69,79,751,"2,420",56,64,221,381,215,83,20,7,5,11,T.P BON Season 2
132,"1,478",0,157,237,525,"2,397",152,82,143,134,57,35,12,4,8,20,Lian Qi Shi Wan Nian
133,500,576,49,91,"1,091","2,307",61,72,134,132,31,19,8,1,1,3,Yuan Zun
134,944,3,80,80,"1,157","2,264",107,64,81,58,10,7,,,2,4,Yi Nian Yong Heng 3rd Season
135,731,828,74,121,431,"2,185",222,219,259,99,20,11,4,2,3,11,Fanren Xiu Xian Chuan 3rd Season
136,417,358,99,65,"1,144","2,083",55,24,56,83,44,25,7,5,,6,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 2
137,247,647,70,88,830,"1,882",41,26,69,153,112,51,10,8,2,5,Mayonaka Punch Short Anime
138,437,824,55,96,440,"1,852",147,145,219,127,38,14,5,1,1,9,Zhu Xian 2nd Season
139,493,375,83,37,828,"1,816",38,46,108,177,69,31,6,4,4,,Poketoon (2024)
140,"1,044",0,97,130,270,"1,541",92,65,89,88,32,19,7,2,5,11,Xian Wu Chuan 2nd Season
141,137,737,61,70,626,"1,631",39,13,29,74,140,115,30,11,7,9,Sword Art Online Alternative: Gun Gale Online II - Gala
142,878,0,85,119,312,"1,394",79,58,100,60,20,9,3,4,,7,Shixiong A Shixiong 2nd Season
143,253,790,31,73,226,"1,373",80,78,157,163,38,15,4,1,1,4,Yong Sheng: Qizhuang Shanhe
144,189,233,48,75,753,"1,298",47,34,41,36,39,32,12,5,3,4,Guai Xiang Shou
145,99,141,27,44,940,"1,251",44,43,22,15,18,10,5,3,,4,Baise Shandian
146,508,434,37,84,268,"1,331",98,72,131,76,39,18,7,3,,5,Jian Lai
147,203,615,28,61,262,"1,169",69,78,132,103,27,9,1,1,2,2,Cang Yuan Tu: Dongning Fu Fanwai Pian
148,346,480,25,64,190,"1,105",47,41,109,126,39,21,2,,,4,Yong Sheng: Hai Shi Xian Ling
149,104,103,30,53,764,"1,054",6,7,12,27,14,5,1,,,3,Bai Fa Shen La
150,238,433,24,81,162,938,39,40,99,102,38,13,6,1,2,4,Huan Chong Shi
151,119,182,34,70,521,926,19,20,14,32,34,25,7,2,4,4,Xi Jing Sushe
152,105,368,17,42,296,828,57,39,77,49,15,14,1,1,,2,Wanmei Shijie Movie: Huo Zhi Huijin
153,45,219,22,53,433,772,10,6,22,38,36,19,6,8,,4,Koneko no Chi: Ponponraa Natsuyasumi
154,229,146,25,50,276,726,17,16,39,43,24,6,4,,1,3,Shen Mu 2nd Season
155,109,254,24,78,196,661,23,15,35,59,24,14,5,1,,3,Anhe Zhuan Part 2
156,194,155,24,64,218,655,22,11,23,48,19,14,2,,1,2,Shen Wu Tianzun (2024)
157,113,114,17,50,373,667,46,38,29,22,7,14,3,1,2,1,Long Zhong Ren
158,19,540,4,40,71,674,15,16,55,95,92,61,27,13,9,10,Midnight Vampire
159,50,130,10,39,380,609,22,16,18,27,5,3,1,,1,1,Feng Ling Yu Xiu 2nd Season: Tebie Pian
160,141,172,21,46,210,590,22,24,50,32,11,8,,1,1,,Zhui Xu 2nd Season
161,78,91,28,43,323,563,24,10,12,8,7,4,1,1,,4,Huyao Xiao Hongniang: Jing Hua Yuan
162,139,78,19,63,233,532,11,7,15,25,9,11,1,,3,3,Shaonian Bai Ma Zui Chun Feng 2nd Season
163,152,160,17,61,155,545,19,16,35,36,28,11,7,,1,3,Nian Wushuang
164,30,248,28,66,155,527,14,4,9,18,37,41,10,5,,9,Liselotte no Wakuwaku Magical Shoukai
165,61,211,12,41,153,478,40,36,43,29,9,7,1,,,2,You Shou Yan 4th Season
166,254,0,25,57,134,470,18,10,15,25,9,6,,,,2,Ling Wu Dalu
167,49,36,12,44,291,432,5,1,2,6,8,3,,,,1,Horangi Deureowayo
168,218,3,21,58,129,429,11,6,10,25,9,6,,,1,2,Wujin Shenyu
169,108,37,11,48,222,426,4,5,9,14,6,4,1,,1,3,Tian Ying
170,30,135,6,39,168,378,4,2,1,16,26,26,7,2,3,3,Jiu Wo
171,148,0,17,50,126,341,7,4,3,13,7,7,,,,1,Yishi Du Zun 2nd Season
172,101,0,52,25,149,327,6,2,4,15,12,7,2,2,,1,PokeMinutes
173,38,65,11,45,130,289,4,3,3,11,,8,1,1,1,1,Xi Xing Ji: Da Yuan Hun Tebie Pian
174,15,160,4,35,78,292,9,4,4,12,43,22,4,3,,3,Bunchou Colors
175,46,107,12,54,55,274,8,6,12,23,11,8,3,,1,2,Atashin'chi Next
176,15,175,8,25,68,291,6,6,14,23,39,20,4,2,,1,Dan Yuan Meng Changjiu
177,115,15,17,52,83,282,4,2,12,8,8,3,1,,1,1,Wo de Wei Xin Tong Longgong
178,18,141,8,25,85,277,4,,9,16,34,19,5,2,1,2,Bao Ke Meng Donghua Tujian: Xiaoqi Dao Zhong
179,70,50,13,38,94,265,4,,6,7,10,7,3,,1,,Wuhang Zhanshen 2nd Season
180,12,165,6,23,61,267,5,,3,15,34,33,7,6,,2,Turning the Tera Tide
181,30,73,7,39,103,252,1,2,11,16,8,8,,,,3,Ai no Yakusoku
182,48,41,4,45,92,230,1,2,,3,7,4,2,,2,,Wan Yu Feng Shen 2nd Season
183,26,27,9,40,120,222,1,,,2,6,3,1,1,1,,Denglong Dao
184,18,16,7,38,144,223,1,1,,4,,1,1,,,,Taisu Xilie
185,89,17,7,45,67,225,7,,7,6,3,3,2,,,1,Man Huang Xian Jie
186,51,35,9,47,73,215,7,2,8,10,5,1,1,1,,1,Zhanshen Lianmeng
187,29,31,8,36,82,186,2,,1,1,5,3,3,,3,,Shu Shan Qi Xian Lu 2nd season
188,63,0,13,43,80,199,5,1,1,3,3,2,,,,1,Osomatsu-san Shinsaku Short Anime
189,17,102,11,13,62,205,8,1,10,14,10,9,6,2,,3,New Jersey and Enterprise's Beach Vacation
190,12,89,3,33,37,174,1,,2,6,14,22,1,2,,2,Pihotek
191,53,15,9,38,56,171,2,1,3,6,6,7,,,1,1,Xian Ji Xun Zong
192,20,31,4,40,56,151,1,,,9,6,1,2,,,,Fengyu Lang Qiao: Kunlun Mo Lei
193,23,22,7,42,56,150,5,1,,5,1,1,1,,,2,Wo De San Ti 4th Season
194,14,19,6,39,60,138,1,,,2,3,3,,,,1,Qingnian Daoyan Xilie
195,16,27,4,42,47,136,1,,,2,6,2,1,,1,1,Fengyu Lang Qiao: Bishamonten
196,18,44,7,27,42,138,2,1,2,7,8,7,2,,,1,Saero Gumidyeon: San 257
197,13,22,3,44,41,123,1,,,1,4,3,1,,1,1,Xia Ming Kezhan
198,14,19,4,43,40,120,1,,1,1,2,4,,,,,Chengyu Zhong Guo
199,27,0,3,29,68,127,2,,1,1,,,,,,,Fei Ren Zai 2nd Season Part 3
200,9,48,2,20,38,117,23,17,,,,1,,,,,Fuji Lieren
201,9,19,8,29,42,107,1,,2,1,4,3,,,,,Ruguo Lishi Shi Yiqun Miao 11th Season
202,7,14,7,33,35,96,1,,,1,,,2,2,,1,Cha A Er Zhong 5th Season
203,8,15,4,35,34,96,1,1,1,1,,1,1,1,,2,Bu Bai Chi Gu Shici Man Youji 2nd Season
204,12,39,3,18,36,108,1,,1,4,9,5,1,,,,Mirai kara Yattekita Mori
205,35,0,10,18,41,104,2,,,6,3,3,,,,,WBB Short Short Animation
206,8,14,3,32,28,85,1,,,1,,,2,,1,,He Li Zongdongyuan
207,17,0,5,23,24,69,1,,,,,1,,,,1,Onaka ga Guuguu Island
208,7,8,2,25,13,55,1,,,,,,1,,,,Wo Jiao MT 7th Season
209,4,11,2,16,14,47,2,,,,,,1,,,1,Baolie Feiche 5: Jing Ma Mi Zong
210,5,11,1,13,16,46,1,,1,2,1,,,,,,Wo Xiu Xianjie De Gongdi
211,3,7,2,15,12,39,1,,,,,,1,,,,Nai Long Baoxiao Jianianhua 2
212,"10,385","18,396","1,926","1,761","18,192","50,660",2014,3854,6039,3645,1279,485,242,99,63,70,Dead Dead Demons Dededede Destruction (OVA)
213,"1,660",0,435,185,"1,123","3,403",158,81,139,204,152,85,47,27,27,40,Shounen ga Otona ni Natta Natsu
214,"1,445",0,437,147,"1,052","3,081",130,116,164,259,151,82,39,17,10,14,Seiyoku Tsuyotsuyo The Animation
215,"1,404",3,358,126,"1,055","2,946",187,108,167,155,80,33,9,8,5,21,Bubble de House de *** The Animation
216,"1,311",4,397,141,779,"2,632",165,122,208,188,65,39,11,10,4,15,Incha Couple ga You Gal-tachi to Sex Training Suru Hanashi
217,"1,085",267,291,147,855,"2,645",95,88,121,199,150,69,47,18,11,25,Imaria
218,"1,187",1,386,136,837,"2,547",80,71,157,229,89,44,17,14,4,8,Sex ga Suki de Suki de Daisuki na Classmate no Ano Musume
219,928,1,272,144,619,"1,964",40,33,50,92,111,121,70,39,28,34,Ito wo Yoru
220,655,1,216,105,593,"1,570",31,12,25,56,88,76,49,23,12,16,Reginetta-san no Bouken
221,507,1,180,95,577,"1,360",21,11,25,49,60,64,30,18,11,16,Futsuma *jo Charlotte
222,"2,927","8,804",937,156,"63,442","76,266",968,1140,2289,1713,613,168,65,25,15,21,Overlord Movie 3: Sei Oukoku-hen
223,"1,705","12,690",871,212,"47,327","62,805",1121,1230,2500,2767,1159,421,132,53,21,36,Boku no Hero Academia the Movie 4: You're Next
224,894,"8,745",335,124,"26,708","36,806",1011,1538,2245,1387,465,153,42,26,15,15,Mononoke Movie: Karakasa
225,928,"4,186",367,57,"25,894","31,432",338,654,1185,946,327,114,38,14,7,9,Kimi no Iro
226,424,618,258,75,"14,355","15,730",131,70,80,79,27,11,3,5,1,7,Given Movie 3: Umi e
227,247,"1,431",100,70,"5,089","6,937",57,78,219,334,240,109,41,15,7,12,Garden of Remembrance
228,222,520,158,52,"5,927","6,879",113,65,117,103,33,14,6,2,1,13,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Kanketsu-hen
229,173,"1,225",75,55,"3,782","5,310",39,65,239,329,199,80,24,7,3,5,Bakeneko Anzu-chan
230,758,0,135,63,"3,203","4,159",32,28,48,57,23,9,4,1,1,4,"Yamato yo, Towa ni: Rebel 3199"
231,100,189,55,49,"2,081","2,474",12,5,14,25,31,17,6,2,1,9,Touken Ranbu Kai: Douden Chikashi Haberau Monora
232,113,120,46,47,"2,013","2,339",38,10,19,15,10,2,2,,,,BanG Dream! It's MyGO!!!!! Movie
233,55,269,29,42,"1,478","1,873",21,12,27,51,42,20,7,7,1,4,Wonderful Precure! Movie: Dokidoki Game no Sekai de Daibouken!
234,61,54,36,37,"1,493","1,681",4,1,2,5,5,9,1,1,,2,Zegapain: STA
235,117,156,35,44,"1,101","1,453",30,9,21,19,6,10,,1,1,2,Kidou Senshi Gundam: The Origin - Movie Edition
236,41,67,25,38,"1,216","1,387",15,4,2,7,5,8,4,3,2,2,SutoPuri Movie: Hajimari no Monogatari - Strawberry School Festival!!!
237,49,124,29,39,946,"1,187",12,11,23,16,16,4,,1,,3,Bai She 3: Fusheng
238,38,105,16,46,888,"1,093",9,8,14,13,13,6,1,3,,2,Crayon Shin-chan Movie 32: Ora-tachi no Kyouyuu Nikki
239,42,83,18,38,521,702,9,10,14,14,7,2,1,,1,3,San Shaonu
240,22,38,11,37,327,435,6,,,6,6,1,4,2,,2,King of Prism: Dramatic Prism.1
241,21,27,7,42,207,304,2,,,3,4,1,2,,1,2,Erlang Shen: Shenhai Jialong
242,18,47,7,40,141,253,6,3,7,6,6,3,,,1,2,Luo Fanchen (Movie)
243,12,28,2,50,73,165,5,,2,1,,2,2,,1,2,Salangui Hachyuping
244,12,42,8,37,70,169,3,2,2,6,2,2,1,,,2,Planetarium Doraemon: Uchuu no Mokei
245,6,25,5,28,71,135,2,,1,3,2,,1,1,1,1,Sinbi Apartment: Bulgeunnunui Sasin
246,14,15,3,39,63,134,1,,,1,,,1,1,,2,Jinling Yu Mao
