,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
72,"8,873","17,464","4,105","6,748","12,207","49,397",1341,1734,2949,5141,3989,2518,1331,613,366,311,Yu☆Gi☆Oh! VRAINS
73,"3,037","23,067","1,814","1,774","14,234","43,926",1334,1957,4117,5815,3031,1308,510,212,84,88,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari! Season 2"
74,"2,543","20,201",982,"1,284","5,554","30,564",1536,1710,2760,4017,2712,1362,774,400,234,202,Inazuma Eleven: Orion no Kokuin
75,"9,049",2,"3,496","4,226","4,626","21,399",2038,1429,2119,2203,998,477,120,72,32,97,Doraemon (2005)
76,"2,380","3,551","1,593","1,967","8,604","18,095",307,397,1043,1261,660,339,110,46,24,34,Layton Mystery Tanteisha: Katri no Nazotoki File
77,"1,099","12,765",433,983,"2,494","17,774",927,1007,1602,2265,2013,1260,618,277,152,197,Beyblade Burst Chouzetsu
78,"1,616","7,820",768,"1,204","3,216","14,624",414,412,1187,1686,1366,728,249,120,54,85,Cardfight!! Vanguard (2018)
79,"3,384",171,"1,448","1,401","6,992","13,396",555,220,398,637,413,242,84,36,54,82,Gudetama
80,"1,397","4,487",718,"1,060","5,331","12,993",484,663,907,899,617,333,112,62,34,42,Aikatsu Friends!
81,"1,076","4,512",286,711,"3,762","10,347",2510,188,331,431,518,384,124,61,62,522,Pingu in the City (2018)
82,"2,304",0,762,"1,908","3,818","8,792",266,103,185,365,359,274,110,55,48,169,Sazae-san
83,"2,230",0,"1,234","1,692","2,855","8,011",326,289,456,700,444,189,54,29,16,47,Nintama Rantarou
84,761,"1,522",356,"1,029","3,491","7,159",87,110,384,235,253,253,126,75,43,57,Zoids Wild
85,667,"1,957",454,840,"2,919","6,837",221,127,219,444,432,278,91,52,20,41,"Okoshiyasu, Chitose-chan"
86,"2,477",0,952,"1,297","2,032","6,758",361,386,417,493,247,148,41,19,15,52,Chibi Maruko-chan (1995)
87,836,"1,822",390,540,"3,155","6,743",231,262,386,339,212,158,60,31,9,33,Kiratto Pri☆chan
88,589,775,282,512,"2,583","4,741",103,61,133,159,160,120,48,27,22,38,Shinkansen Henkei Robo Shinkalion The Animation
89,"1,595",0,553,"1,151","1,303","4,602",202,348,350,254,262,177,45,31,21,46,Sore Ike! Anpanman
90,316,"2,262",147,366,762,"3,853",146,244,302,376,318,238,125,42,25,44,Future Card Shin Buddyfight
91,875,0,453,890,"1,062","3,280",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
92,355,934,208,267,"1,249","3,013",103,75,140,217,163,97,40,21,11,18,Youkai Watch: Shadow Side
93,655,0,255,626,687,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
94,331,0,82,286,"1,003","1,702",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
95,161,403,53,252,748,"1,617",23,14,18,32,63,73,34,13,16,35,Duel Masters!
96,222,292,93,342,556,"1,505",120,10,14,27,41,52,36,44,27,61,Yodel no Onna
97,95,564,51,145,491,"1,346",51,40,92,125,28,21,13,11,2,19,Kirakira Happy★Hirake! Cocotama
98,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
99,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
100,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
101,166,164,59,251,311,951,33,8,18,26,27,19,24,11,15,32,Aware! Meisaku-kun
102,71,193,36,242,346,888,20,2,3,9,17,30,23,11,11,33,Asa da yo! Kaishain
103,84,333,21,178,271,887,28,5,14,37,55,62,14,19,9,15,Shounen Ashibe: Go! Go! Goma-chan 3
104,54,267,21,101,355,798,32,8,18,43,39,21,15,5,3,14,Neko Neko Nihonshi 3rd Season
105,54,86,21,156,476,793,15,1,,8,12,16,5,2,5,10,Usagi no Matthew
106,77,98,24,168,330,697,19,1,,7,13,21,8,3,3,12,Neko to Mata
107,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
108,45,147,30,131,309,662,20,4,4,13,22,13,8,4,3,26,Bakutsuri Bar Hunter
109,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
110,64,118,24,130,252,588,23,5,5,5,10,10,3,10,12,13,Pikachin-Kit
111,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
112,194,50,10,167,135,556,86,,31,,6,6,48,,2,25,Pittanko!! Nekozakana
113,33,101,19,153,244,550,13,,1,3,7,8,6,7,11,11,Hoshi no Shima no Nyanko
114,47,104,17,185,195,548,15,,,4,5,6,9,8,11,23,Aigan Kaijuu
115,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
116,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
117,84,20,21,173,137,435,13,,1,,5,4,6,,7,17,Otoppe
118,36,97,17,100,182,432,14,,,3,7,7,6,7,15,12,Dragon Egg
119,23,130,10,143,98,404,17,4,1,4,15,16,8,7,7,17,Chuldong! Super Wings 3
120,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
121,18,157,9,94,87,365,19,4,6,8,17,15,16,8,5,18,Kkoma Bus Tayo 5
122,57,20,19,146,116,358,10,,,2,2,2,3,4,,8,Reizouko no Tsukenosuke!
123,22,139,5,108,85,359,13,,2,5,7,8,10,5,5,52,Zhu Zhu Xia: Jing Qiu Xiao Yingxiong
124,5,53,5,58,55,176,8,,,1,2,1,5,2,2,9,Taoleujima Beoseuteo
125,10,43,4,43,45,145,8,2,1,2,3,3,2,,1,5,Tobot V
126,2,29,2,37,34,104,5,,,1,3,,2,,1,2,Zombie Dumb 2
127,5,12,4,24,22,67,1,,,,,,2,1,,2,Jyulagi Cops
128,"30,034","4,575","8,747","17,929","17,814","79,099",2075,1417,2283,4347,5631,5190,3794,2264,1784,2181,Super Dragon Ball Heroes
129,"2,238","22,773",535,"1,309","7,427","34,282",1203,828,1572,2743,3157,2470,1273,799,595,739,"Papa datte, Shitai"
130,"2,878","12,227",714,977,"10,124","26,920",707,702,1306,2365,1889,977,402,164,96,106,Xie Wang Zhui Qi
131,"2,969","9,519",975,685,"2,754","16,902",1146,839,1450,1856,1224,683,341,192,113,166,Gaki ni Modotte Yarinaoshi!!!
132,335,"7,053",122,120,"4,134","11,764",206,256,631,1545,1342,579,135,100,43,46,Final Fantasy XV: Episode Ardyn - Prologue
133,"1,363","2,127",721,700,"6,040","10,951",351,281,447,431,222,176,68,55,51,70,Xiao Lu He Xiao Lan
134,472,"7,389",177,216,"2,342","10,596",655,579,1215,1572,701,319,99,76,61,74,"Wei, Kanjian Erduo La! 2"
135,519,"5,893",156,221,"2,976","9,765",131,70,182,492,1079,1080,498,234,150,127,Otona no Bouguya-san (Rimen)
136,"1,172","5,330",157,277,"1,927","8,863",445,430,883,1032,449,148,56,44,53,60,Wu Dong Qian Kun
137,281,"5,190",103,145,"1,893","7,612",698,113,312,649,866,564,207,112,83,89,Gundam vs Hello Kitty
138,513,"1,886",163,164,"2,838","5,564",168,172,307,345,153,62,25,17,20,36,Huyao Xiao Hongniang: Zhu Ye
139,"1,120","2,723",144,253,"1,046","5,286",183,148,262,574,375,155,60,25,31,48,Ling Jian Zun
140,340,"1,202",172,417,"2,445","4,576",170,61,108,171,201,160,107,77,57,101,Ling Feng Zhe
141,515,"1,211",193,562,"2,054","4,535",84,30,90,210,233,241,137,73,28,53,Fight League: Gear Gadget Generators
142,61,91,25,51,"4,073","4,301",7,1,2,7,9,11,4,2,,8,Sakkai Eightraid
143,960,"1,300",162,297,922,"3,641",106,66,175,269,189,84,39,25,26,46,Wan Jie Shen Zhu
144,265,751,83,123,"1,953","3,175",130,44,74,90,71,58,35,19,21,42,19 Tian
145,75,"2,025",19,94,353,"2,566",94,49,106,252,347,240,78,43,30,55,A New Journey
146,78,"1,577",13,46,458,"2,172",33,29,95,270,315,195,76,28,13,24,Soba e
147,197,812,89,144,890,"2,132",65,26,60,134,148,79,34,10,9,15,Ojamajo Doremi: Owarai Gekijou
148,39,"1,024",27,63,754,"1,907",27,15,60,150,187,138,46,18,5,27,Ikebukuro PR Anime
149,172,430,70,121,986,"1,779",31,17,34,80,42,23,15,15,11,15,Wangu Xian Qiong III: Eren Gu Pian
150,65,"1,132",16,63,506,"1,782",43,35,107,186,192,126,43,11,12,26,Beyond Creation
151,119,633,38,135,687,"1,612",47,34,47,86,96,54,30,11,9,27,Puso Ni Comi
152,69,504,36,80,706,"1,395",29,12,27,64,103,43,16,8,,12,Osomatsu-san Movie: Gekijou Koukai Kinen - Original Tanpen Gekijou
153,93,195,27,75,886,"1,276",14,4,8,16,23,17,13,2,2,12,Nanyou Zong Zai Xiuluochang
154,41,656,23,52,327,"1,099",33,7,6,33,56,110,65,41,25,22,Pokemon Inai Inai Baa!
155,40,629,21,54,321,"1,065",31,6,6,34,66,112,55,27,18,25,Pokemon Dai Koushin!
156,83,212,31,72,436,834,14,4,2,17,33,46,26,12,11,15,Megohime
157,93,77,36,82,532,820,12,1,4,3,6,5,6,1,2,15,Ero◆Lover
158,29,304,16,92,318,759,130,3,2,12,26,21,14,18,6,26,Mahou no LumiTear
159,312,0,110,69,238,729,22,4,7,26,50,67,31,19,9,18,CoroCoro Monster Ball
160,22,494,6,31,143,696,20,18,43,117,73,50,12,3,2,12,Shu
161,17,441,6,73,125,662,42,22,21,45,52,35,26,14,11,26,Larva Island Season 2
162,40,214,27,72,271,624,19,4,3,13,30,31,13,7,7,9,Choukadou Girl ⅙: Nona Video Nikki
163,52,181,19,63,191,506,19,8,19,31,22,7,4,,3,8,Xiong Bing Lian: Zhu Tian Jianglin
164,15,328,7,64,92,506,11,,4,12,44,45,46,17,12,32,Color Cycling
165,46,144,27,82,192,491,20,10,25,10,18,7,3,5,6,10,AOTU Shijie 3
166,23,283,4,49,77,436,10,1,7,26,58,53,17,9,1,14,Kenketsu
167,22,149,11,90,144,416,17,5,13,22,24,13,5,2,1,10,Qing Chi Hong Xiaodou Ba! 2nd Season
168,15,180,14,67,113,389,14,2,9,25,30,14,8,5,4,15,Bai Gui Youeryuan 2nd Season
169,16,174,6,63,115,374,11,,3,7,10,18,12,15,10,26,Kaishain! Nourin Suisan-shou e Iku
170,13,198,2,46,102,361,9,1,2,5,29,43,18,2,5,11,Man with a Mission Animated Short Movie
171,19,171,3,63,107,363,12,,4,9,31,24,12,10,3,19,Bumblebee Hajimete no Chikyuu Seikatsu
172,12,166,6,43,110,337,10,,1,8,15,31,22,6,4,12,Tanjou!! KKT21
173,11,176,4,45,82,318,8,,5,19,31,27,12,1,3,8,Hito Toki Kiryu Ashikaga
174,21,111,4,45,89,270,11,3,6,9,20,9,6,3,1,7,Yankee Hamster Season 2
175,30,80,8,56,73,247,12,,,3,11,17,5,3,7,6,Oshamani
176,8,113,3,43,71,238,6,,,1,14,16,12,5,3,14,Dase! Ikevo Gakuen
177,9,122,3,39,53,226,8,,1,1,8,17,16,6,5,12,Represent Chikyuu Collab Anime
178,15,72,8,60,70,225,7,,1,3,9,4,4,3,1,6,Menghuan Shuyuan
179,49,0,20,65,93,227,6,,,2,2,6,1,,1,4,Keshikko
180,12,87,5,48,66,218,5,,,3,8,10,8,7,4,13,Hakata Bus Terminal Gorou
181,7,126,3,30,47,213,6,,,12,16,25,12,1,,7,Nakado Riku Animation: Hijouyou Mochidashi Bukuro wo Youi Shiyou
182,23,59,4,57,67,210,7,,,2,6,8,7,2,5,5,Motto Shitte Fukushima!
183,10,126,5,16,49,206,8,,8,13,22,18,11,3,3,5,Yong Chun GalS Pilot
184,23,52,3,53,72,203,7,,,1,5,9,6,5,2,3,Mukashibanashi Dokkiri Anime
185,15,67,6,34,50,172,10,1,4,1,15,5,2,1,1,4,Ruguo Lishi Shi Yiqun Miao 2nd Season
186,10,47,9,28,63,157,6,,,1,10,2,2,,,3,Di Ling Qu: Loulan Wanjie Pian
187,6,48,4,38,55,151,6,,1,3,4,1,4,3,1,1,Zhandouban Geji! Shanyao De Richang
188,24,17,12,55,43,151,5,,,,3,1,5,2,,,Kikenshingou Goddess
189,9,65,5,19,43,141,5,,,1,6,11,6,8,1,6,Hepai Xuesheng Mei
190,18,0,7,18,74,117,2,,,,,,,,,1,Teikou Penguin
191,5,32,2,37,39,115,5,,1,1,4,,2,,,1,Huayu Cheng Xing
192,3,43,2,30,27,105,6,,,2,4,3,2,,,1,Spookiz 3rd Season
193,5,38,4,34,25,106,7,,,,7,2,2,,2,2,Jie Li Dou
194,5,30,4,29,28,96,7,,,1,3,,2,,,1,D5 Xiaodui
195,2,31,2,37,24,96,8,,,,2,,2,,1,1,Wudi Xiaolu: Anquan Chengzhang
196,2,38,4,23,26,93,5,,,3,5,3,2,1,,2,Gon de Hanta 3rd Season
197,3,57,3,17,15,95,2,,,,3,9,10,5,2,4,Baby
198,3,28,3,26,28,88,5,,,,3,2,1,,,1,Xuan Xuan Yingxiong Chuan
199,3,30,2,30,22,87,7,,,,3,,2,,,2,Man Shu Lan Liuliu
200,2,30,2,29,18,81,7,,,,3,,2,,,2,Du Dang Man
201,3,19,5,12,18,57,2,,,,3,1,1,,1,,Ppyojogma-eul-ui Susanghan Iusdeul
202,"41,290","113,187","9,895","1,997","53,796","220,165",13694,18578,40076,28707,6863,1862,355,119,57,92,Wotaku ni Koi wa Muzukashii OVA
203,"9,627","70,745","3,442","2,851","40,673","127,338",3621,4075,9557,16268,8980,4115,1761,766,372,288,Strike the Blood III
204,"2,727","86,921","1,067",946,"27,808","119,469",4725,4814,11013,18123,11140,6004,2670,1447,930,928,Eromanga-sensei OVA
205,"1,556","63,886",572,457,"11,462","77,933",5791,9962,17810,10173,3190,1088,365,143,63,92,High Score Girl: Extra Stage
206,945,"14,553",551,217,"8,477","24,743",813,1117,3246,3513,1061,327,103,46,19,44,Golden Kamuy 2nd Season OVA
207,"3,037","8,795","1,195",705,"10,809","24,541",1095,1432,2373,1831,775,337,170,56,32,49,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi
208,"2,010","13,869",788,662,"3,773","21,102",1492,1356,2321,2485,1294,647,287,148,95,149,Seikatsu Shuukan The Animation
209,"5,178","7,804","1,147",937,"4,406","19,472",1332,1119,1808,1848,1049,549,303,145,114,163,Saimin Seishidou
210,"1,451","5,709",457,444,"8,712","16,773",247,231,635,981,1000,502,199,138,56,72,Ikkitousen: Western Wolves
211,993,"9,695",425,409,"2,869","14,391",970,796,1374,1806,915,527,197,97,70,89,Wagaya no Liliana-san The Animation
212,197,"5,243",121,126,"4,655","10,342",157,226,518,1173,896,333,85,37,13,25,Gaikotsu Shotenin Honda-san OVA
213,"1,232","5,335",514,396,"2,408","9,885",416,385,653,1060,663,432,138,79,54,59,Hinagiku Virgin Lost Club e Youkoso
214,"2,003","3,275",755,484,"2,594","9,111",312,242,447,807,642,369,154,69,43,61,Kanpeki Ojousama no Watakushi ga Dogeza de Mazo Ochisuru Choroin na Wakenai desu wa!
215,271,"3,525",98,144,"4,950","8,988",87,43,116,407,696,610,241,106,71,51,It's My Life
216,543,"3,605",277,233,"1,593","6,251",185,196,344,600,530,323,131,52,32,45,Kami-machi Sana-chan The Animation
217,"1,573","1,817",537,304,"1,559","5,790",157,132,236,482,450,262,95,56,42,55,Ero Konbini Tenchou
218,"1,290","2,066",415,327,"1,600","5,698",173,114,281,421,420,226,98,46,36,41,Sansha Mendan: Rensa Suru Chijoku Choukyou no Gakuen
219,826,"2,518",328,311,"1,359","5,342",159,105,178,357,393,370,178,94,45,77,Yue ni Hitozuma wa Netorareta.
220,550,"2,930",277,252,"1,240","5,249",174,119,244,485,461,256,116,69,42,38,Bitch Gakuen ga Seijun na Hazu ga Nai!!? The Animation
221,584,"1,931",258,234,"1,263","4,270",126,94,160,241,349,182,133,74,46,72,Toriko no Shizuku: Natsu no Gouka Kyakusen de Kegasareru Otome-tachi
222,57,281,36,103,843,"1,320",23,6,8,24,26,26,13,12,8,20,Senjuushi: Kijuushi-tachi no Happy Birthday!
223,56,303,38,120,779,"1,296",28,3,8,19,37,38,17,8,3,15,The iDOLM@STER SideM: Wake Atte Mini! - Shoshi Kantetsu Daisouji!
224,29,175,20,48,193,465,29,6,15,22,13,10,6,1,,2,Romeo: Music Video Making
225,"9,009","305,579","2,381","1,290","91,324","409,583",50425,79765,70408,26705,8102,2874,1500,656,394,920,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
226,"6,359","197,955","2,093","1,487","121,444","329,338",23661,29389,46639,31050,11346,4335,2363,1016,593,751,Code Geass: Fukkatsu no Lelouch
227,"7,623","212,850","2,264","1,215","78,679","302,631",23183,44214,57707,25267,6648,2178,829,310,199,331,Youjo Senki Movie
228,"5,334","161,230","1,660","1,026","55,142","224,392",10553,12988,30373,34930,13780,5372,2026,746,329,272,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Movie: Orion no Ya
229,"3,584","93,699","1,116","1,399","50,140","149,938",12874,16756,21132,7777,2081,796,199,84,77,235,Made in Abyss Movie 2: Hourou Suru Tasogare
230,"3,588","84,189","1,164","1,436","48,994","139,371",9821,12004,19996,9285,2530,944,238,95,77,198,Made in Abyss Movie 1: Tabidachi no Yoake
231,"2,950","80,804","1,057",604,"32,510","117,925",5424,5874,13298,17317,7394,3169,1231,555,270,182,Trinity Seven Movie 2: Heavens Library to Crimson Lord
232,"2,566","66,138","1,172",557,"47,060","117,493",2830,3748,10882,18206,7804,2669,886,282,109,117,Psycho-Pass: Sinners of the System Case.1 - Tsumi to Batsu
233,"2,425","60,172","1,091",469,"39,332","103,489",3838,6427,15422,11904,3577,1220,341,119,59,72,Psycho-Pass: Sinners of the System Case.3 - Onshuu no Kanata ni＿＿
234,"2,242","60,468","1,036",475,"38,444","102,665",2973,4699,13512,14941,4872,1542,403,142,64,79,Psycho-Pass: Sinners of the System Case.2 - First Guardian
235,"3,644","27,124","1,434","1,398","48,163","81,763",1286,1498,3469,6325,3769,1552,692,329,142,144,Grisaia: Phantom Trigger The Animation
236,"1,009","28,807",462,384,"16,770","47,432",3999,2876,5420,5316,2403,1103,530,201,92,147,Love Live! Sunshine!! The School Idol Movie: Over the Rainbow
237,"1,111","9,630",462,586,"15,783","27,572",360,391,969,1994,1847,995,535,239,137,104,Ashita Sekai ga Owaru toshitemo
238,622,"14,782",277,195,"9,677","25,553",978,1107,2311,3230,1510,603,168,59,21,34,Oushitsu Kyoushi Heine Movie
239,706,"13,476",285,399,"7,625","22,491",965,633,1216,2046,1745,992,263,101,49,71,Youjo Senki Movie: Manner Eizou
