,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
113,32,187,15,112,186,532,14,5,4,10,14,21,15,11,5,23,Ohayou Hakushon Daimaou
114,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
115,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
116,17,217,14,126,94,468,18,1,1,12,19,21,14,6,11,57,Xiong Chumo: Conglin Zong Dong Yuan
117,35,131,15,116,169,466,16,1,2,5,9,19,14,9,9,14,Panpaka Pants
118,47,82,15,149,143,436,15,1,,4,3,8,10,5,1,11,Tomodachi 8-nin
119,24,115,14,121,147,421,11,4,2,7,11,15,4,3,1,12,Ganbare! Oden-kun
120,30,105,14,93,162,404,20,4,3,5,8,6,2,,9,9,Astar-eul Hyanghae Chaguchagu
121,26,137,10,85,147,405,19,2,2,12,7,41,8,3,3,13,Yi Kong Zhi Dian
122,25,101,11,114,153,404,11,,3,9,12,9,8,1,4,11,Norasco (TV)
123,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
124,15,90,10,84,79,278,13,1,,4,11,9,5,3,,8,ColoColo Animal 2
125,14,67,6,48,94,229,8,1,1,3,2,4,3,2,3,6,Ppalgan Jajeongeo
126,8,58,5,48,88,207,8,,1,2,5,2,4,,1,6,Kijeu CSI
127,11,57,3,45,55,171,10,,,,2,2,3,2,4,7,Wonder Balls
128,4,49,4,48,44,149,7,,,2,4,,3,3,,5,Eungkka Sonata
129,2,34,3,37,32,108,9,,,,2,,2,,,3,Can Wa Yu Tianchi Guaishou
130,4,36,3,39,28,110,8,,,,4,1,2,,,2,Konglong Laile
131,3,33,2,36,31,105,7,,,1,2,,2,1,,1,Bubble Cook Wonjeongdae
132,3,39,3,29,27,101,8,,,1,2,,2,,,2,Nohjima Jeongsinjul
133,"20,322","73,935","13,464","16,858","28,700","153,279",7647,7999,12963,17185,10740,5842,3311,1403,773,610,Bishoujo Senshi Sailor Moon Crystal
134,"1,741","41,716","1,075","1,781","8,437","54,750",1945,1902,3863,6843,6626,4137,1511,717,513,427,AkaKill! Gekijou
135,927,"23,041",630,714,"7,558","32,870",912,1125,2347,4613,3730,1906,480,202,101,104,Mijikamon
136,740,"4,953",518,"2,063","3,072","11,346",114,152,364,795,997,892,571,354,229,196,Karen Senki
137,466,"3,529",183,241,"5,057","9,476",86,71,156,328,561,589,234,113,54,58,Hacka Doll
138,132,"2,295",72,137,"1,198","3,834",124,102,232,413,237,113,31,18,13,29,Buddy Complex: Daremo Shiranai Ashita e
139,168,504,72,166,"1,415","2,325",18,6,37,72,81,78,58,38,30,36,Kyoufu Shinbun (2014)
140,419,616,99,202,772,"2,108",42,25,67,112,95,57,25,15,22,32,Hua Jianghu: Bu Liang Ren
141,90,"1,022",52,113,787,"2,064",40,25,43,121,139,103,37,29,12,34,M3: Sono Kuroki Hagane Recap
142,89,889,59,125,723,"1,885",37,22,86,162,116,54,42,10,5,42,Kidou Senshi Gundam-san (ONA)
143,47,871,12,45,299,"1,274",18,12,27,82,151,166,59,34,24,33,Toukiden Kiwami
144,53,395,33,97,458,"1,036",17,7,14,21,49,55,26,23,9,27,Channel 5.5 3rd Season
145,44,365,18,39,434,900,17,3,14,50,67,55,28,12,1,16,Town Workers
146,68,395,37,119,258,877,35,3,3,26,38,62,56,36,34,27,Sushi Ninja
147,38,596,11,32,189,866,15,5,34,108,128,52,25,13,4,20,Onikiri Musume Saisen
148,43,306,20,95,290,754,23,12,9,20,52,39,18,8,9,24,Qin Shi Mingyue: Luosheng Tangxia
149,34,377,9,43,286,749,16,,13,37,53,79,23,10,6,20,Inishie no Megami to Houseki no Ite
150,44,178,23,78,415,738,13,7,10,21,29,16,3,6,9,11,Balgwanghaneun Hyeondaesa
151,32,261,24,88,233,638,13,5,3,6,24,39,27,15,13,22,Channel 5.5 3rd Season Prologue
152,14,413,1,39,69,536,34,3,2,8,16,54,38,41,37,66,Roll
153,13,346,3,63,86,511,12,1,1,7,19,41,55,36,19,49,Ball yo Doko e Yuku
154,18,366,2,28,101,515,15,4,5,29,62,74,29,18,6,17,In the Sea and near a Girl.
155,106,37,31,130,186,490,12,1,,7,7,13,19,6,2,12,Kana Kana Kazoku
156,36,105,11,59,246,457,14,2,2,11,8,6,6,4,2,16,Kuiba Yao Xia Zhuan
157,18,285,6,53,93,455,15,,,3,16,28,42,28,25,28,Majin Sentai Death Ranger: Ubawareta Pudding!
158,18,301,2,26,83,430,10,1,3,9,28,59,27,16,16,19,"On a Forest, in the Air"
159,23,102,10,65,193,393,14,,1,9,9,13,3,4,2,19,Mo Jing Lieren
160,24,163,14,50,124,375,11,4,1,8,13,18,11,9,6,26,Hakusai Anime Bangai-hen
161,15,210,1,29,114,369,13,,,6,10,30,28,24,13,23,Sukui Agete Kurenai ka
162,47,69,9,86,129,340,12,2,,7,16,10,3,5,6,10,Line Rangers
163,18,122,5,39,107,291,11,,1,5,11,13,12,9,3,12,Owara Nai Chinkonka wo Utaou: Seinen no Uta
164,42,17,20,79,76,234,7,,,2,2,8,2,1,1,8,Koeda-chan Ohanashi
165,21,61,6,34,69,191,9,,,5,7,3,4,,2,3,Miao Xiansheng: Huo Ze Kui Xiao Ren Chuan
166,10,51,5,39,69,174,6,,,4,4,7,7,3,1,3,Baozou Kongbu Gushi
167,6,49,4,35,41,135,7,1,,1,5,5,3,1,,4,McDull: Niu Hua Chen
168,5,65,4,19,39,132,6,,1,4,13,6,5,1,1,2,Ming Ji 4: Chenfeng Zhuiyi
169,6,44,4,33,29,116,6,,,,4,2,4,2,2,2,Cha A Er Zhong
170,7,34,5,24,35,105,7,,,,4,1,3,,,2,Pao Fu Xiaojie 5th Season
171,3,41,4,20,31,99,8,,,1,2,4,3,,1,2,Train Heroes Honjitsu mo Spin Out!
172,"15,690","405,962","7,178","3,070","51,796","483,696",45350,45604,85078,73006,22720,7362,1883,713,285,597,Shingeki no Kyojin OVA
173,"32,574","225,358","16,422","17,164","49,404","340,922",21157,17617,31891,44568,31376,18509,10039,5568,3968,4586,Kiss x Sis
174,"13,003","276,179","4,177","1,401","37,474","332,234",21798,28661,56717,53445,18850,6628,1620,570,260,257,Noragami OVA
175,"3,784","123,769","1,741",753,"23,722","153,769",9601,11423,22160,24495,9960,3830,985,360,187,191,Ao Haru Ride OVA
176,"8,956","96,094","3,799","2,150","30,139","141,138",7200,10922,22097,17290,5463,1820,522,148,62,105,Magi: Sinbad no Bouken
177,"1,046","52,715",508,240,"13,486","67,995",3897,4681,11296,12176,3810,1181,245,74,30,62,Non Non Biyori: Okinawa e Ikukoto ni Natta
178,"1,034","54,263",442,234,"10,558","66,531",2366,3776,9732,13176,5297,1980,491,157,86,60,D-Frag!*
179,912,"40,911",369,264,"8,604","51,060",3008,4085,9698,8521,2522,771,214,85,35,63,Girls & Panzer: Kore ga Hontou no Anzio-sen desu!
180,"3,717","22,174","1,208","1,395","17,383","45,877",711,512,1500,3546,4516,2808,1327,698,394,306,Ane Log: Moyako Neesan no Tomaranai Monologue
181,"1,952","28,551","1,139",438,"11,870","43,950",1124,2127,5662,6895,2698,965,259,102,35,46,"Suisei no Gargantia: Meguru Kouro, Haruka"
182,"3,033","22,584","1,179","1,094","13,338","41,228",907,822,2016,4222,4062,2286,1020,547,291,252,Nozo x Kimi
183,"3,438","26,905","1,229","1,054","7,730","40,356",3159,2466,4034,4225,2366,1306,480,285,236,232,Baku Ane: Otouto Shibocchau zo! The Animation
184,"1,325","27,336",957,"1,096","6,814","37,528",1432,2261,4890,6134,2923,1334,641,314,230,158,Terra Formars: Bugs 2-hen
185,"1,987","17,977","1,290",394,"7,598","29,246",1032,1640,4127,4792,1634,615,128,40,13,35,Shinryaku!! Ika Musume
186,"3,146","10,984","1,267","1,305","10,120","26,822",619,421,943,1872,2265,1663,884,494,410,406,Mujaki no Rakuen
187,552,"13,245",453,471,"9,446","24,167",1253,566,851,1436,1696,1020,451,223,129,146,Haikyuu!! Quest Picture Drama
188,"1,444","7,500",839,"1,005","3,754","14,542",340,380,756,1391,1467,1015,401,218,108,111,12-sai.
189,919,"7,672",483,410,"2,524","12,008",409,328,766,1397,1099,681,237,105,76,84,Ane Kyun!: Joshi ga Ie ni Kita!
190,654,"4,652",236,318,"5,433","11,293",138,99,240,600,851,656,271,127,81,55,Chain Chronicle: Short Animation
191,"1,092","5,303",508,430,"2,772","10,105",367,290,605,926,684,441,150,61,42,51,Tennen Koi-iro Alcohol
192,"1,045","5,665",459,350,"2,446","9,965",377,356,638,1058,717,393,135,72,36,58,Spocon!
193,625,"5,142",402,195,"2,510","8,874",238,349,724,1243,605,260,70,33,8,29,Mushibugyou OVA
194,614,"4,050",383,299,"2,224","7,570",194,124,248,601,683,430,167,100,51,65,Furifure The Animation
195,605,"4,454",334,276,"1,732","7,401",241,157,322,732,711,461,188,98,53,60,Mokkai Shiyo?
196,868,"3,978",380,276,"1,866","7,368",295,204,415,667,553,358,126,60,38,40,Paizuri Cheerleader vs. Sakunyuu Ouendan!
197,677,"4,299",330,281,"1,657","7,244",253,209,360,711,674,425,175,84,38,65,Fetikano!
198,830,"3,441",398,295,"1,805","6,769",270,223,420,645,444,256,90,39,27,45,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson
199,914,"3,171",407,335,"1,922","6,749",261,180,261,543,484,278,152,64,26,46,Madonna: Kanjuku Body Collection
200,803,"2,942",397,302,"1,720","6,164",197,129,310,494,428,284,98,55,42,46,Love Colon
201,714,"2,904",330,249,"1,738","5,935",225,152,300,505,402,249,110,62,27,46,Sei Shoujo The Animation
202,542,"3,159",257,244,"1,412","5,614",188,140,277,478,441,263,158,84,64,70,Injutsu no Yakata The Animation
203,387,"1,289",158,196,882,"2,912",74,14,28,84,143,195,147,86,71,84,Mahou Shoujo wa Kiss Shite Kawaru
204,96,838,67,122,"1,348","2,471",46,16,40,81,125,97,36,14,12,33,Bakumatsu Rock: Mystery! Onsen Kaijiken ze yo!!
205,113,762,74,126,692,"1,767",29,31,40,113,132,88,55,70,18,27,Fantasista Stella
206,64,690,37,78,875,"1,744",22,18,51,96,126,109,54,20,9,12,Sakura Capsule
207,67,537,31,110,354,"1,099",132,59,111,47,40,35,16,14,12,11,Elite Jack!!
208,74,257,37,65,586,"1,019",28,3,6,35,43,36,12,4,4,11,Nekketsu Jinmen Inu: Life Is Movie
209,143,136,15,57,139,490,125,2,3,6,11,21,13,9,9,9,Kaseifu ga Ita.
210,48,58,16,90,192,404,9,1,,5,6,11,7,3,,8,Inui-san!
211,15,114,2,52,90,273,12,1,3,7,16,19,8,7,1,3,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!
212,15,70,6,79,78,248,11,,2,4,6,8,4,,,2,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja
213,15,68,6,79,80,248,11,,4,2,5,6,4,,,2,Nobunaga-kun no Minna de Yakusoku Hi no Youjin
214,"5,706","225,696","2,208","1,026","81,298","315,934",30583,37569,50100,34176,12976,5156,1900,578,300,461,Omoide no Marnie
215,"6,029","183,843","2,410","2,073","66,171","260,526",12538,19120,37765,35569,13488,5079,1738,655,268,247,K: Missing Kings
216,"1,070","51,007",261,400,"5,729","58,467",7156,9180,13288,7208,2482,962,308,125,85,120,Stand By Me Doraemon
217,420,"44,299",251,285,"5,113","50,368",1619,1833,3817,8070,7415,4156,1552,688,281,144,Pokemon Movie 17: Hakai no Mayu to Diancie
218,840,"26,079",463,259,"15,455","43,096",1200,2313,5578,5841,2157,920,303,114,38,57,Koukaku Kidoutai Arise: Ghost in the Shell - Border:4 Ghost Stands Alone
219,900,"29,386",331,349,"10,245","41,211",2800,3317,6296,5284,1759,650,172,56,30,82,New Initial D Movie: Legend 1 - Kakusei
220,324,"8,104",177,238,"4,213","13,056",499,516,1165,1678,638,272,67,22,13,36,Yowamushi Pedal: Re:Ride
221,165,"5,259",176,258,"2,786","8,644",316,166,353,781,692,364,103,33,15,31,Pokemon XY: Sora no Hahen
222,210,"4,328",171,267,"3,627","8,603",268,220,293,469,490,378,168,74,45,68,K: Missing Kings - Manner Movie
223,268,"2,856",177,145,"4,517","7,963",246,320,611,560,206,101,26,15,5,20,Uchuu Kyoudai: Number Zero
224,221,"4,773",84,193,"1,843","7,114",295,293,707,799,596,353,132,81,30,36,Cardfight!! Vanguard Movie: Neon Messiah
225,129,"4,531",94,163,"1,770","6,687",212,100,250,615,756,508,143,75,32,33,"Pokemon: Pikachu, Kore Nan no Kagi?"
226,215,"3,345",77,140,"1,722","5,499",322,275,543,626,307,175,97,40,27,35,Long Zhi Gu: Poxiao Qibing
227,93,360,32,122,681,"1,288",31,14,21,39,68,34,17,7,12,15,Qin Shi Mingyue 3D: Dianying Longteng Wanli
228,40,566,35,91,423,"1,155",50,23,44,75,94,47,24,19,9,18,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?
229,44,550,8,49,275,926,19,12,44,76,116,82,22,14,8,11,Mori no Densetsu: Dai Ni Gakushou
230,15,512,8,49,115,699,16,7,12,34,55,95,48,49,23,33,Mormorando
231,34,250,15,69,287,655,20,17,21,45,28,18,12,6,3,9,Kuiba III: Zhanshen Jue Qi
232,25,226,17,105,255,628,25,10,11,18,28,29,7,7,,9,Sore Ike! Anpanman: Ringo Boy to Minna no Negai
233,31,365,8,53,142,599,16,1,12,24,41,72,29,18,17,17,Maku
234,44,194,19,78,259,594,14,4,4,13,14,18,9,18,9,15,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www
235,46,127,13,48,344,578,11,3,1,12,23,9,3,6,4,8,"Maemilggot, Unsu Joeun Nal, Geurigo Bombom"
236,21,123,10,68,199,421,12,3,2,10,9,14,8,8,4,3,Spo-chan Taiketsu: Youkai Daikessen
237,15,67,6,72,76,236,13,2,,3,7,4,4,3,,3,Shenmi Shijie Lixian Ji 2
238,15,75,8,24,116,238,7,,1,5,15,8,5,1,3,1,Joseito (Movie)
239,13,75,12,42,88,230,13,,3,4,7,6,4,3,1,2,Sore Ike! Anpanman: Tanoshiku Teasobi Mama ni Natta Kokin-chan!?
240,7,101,2,17,41,168,6,,,,6,7,14,10,11,17,Taiyang Liu Zhu Wo
241,5,49,4,36,55,149,7,,,2,6,3,4,1,1,4,Shen Bi Ma Liang
