,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
13,"14,414","113,360","8,903","11,754","75,815","224,246",6574,11917,26666,27918,12078,5189,1881,691,250,203,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru
14,"9,493","84,319","6,424","9,618","66,954","176,808",4697,8710,18296,19763,10171,4840,2449,996,427,336,Subete ga F ni Naru
15,"15,490","77,196","11,836","14,657","57,239","176,418",10023,13160,20054,13721,6120,2918,1231,445,247,407,Osomatsu-san
16,"6,682","122,658","3,005","8,655","25,145","166,145",5860,4547,7254,12471,15455,14298,10289,6632,5646,5664,"Diabolik Lovers More,Blood"
17,"13,281","73,169","7,638","14,754","49,707","158,549",4021,6858,15589,17435,8821,4836,2461,1014,517,382,Heavy Object
18,"5,924","127,852","2,506","3,442","13,212","152,936",14041,16775,27457,23404,9522,3964,1197,477,239,299,Pokemon XY&Z
19,"11,492","70,996","4,970","14,270","46,318","148,046",3631,2993,5820,11123,12233,8777,5678,3394,2351,2027,Valkyrie Drive: Mermaid
20,"7,164","79,591","4,045","3,191","42,594","136,585",7863,9699,19390,15653,5849,2336,647,242,116,177,Gochuumon wa Usagi desu ka??
21,"7,228","80,793","3,579","10,470","30,585","132,655",3612,4144,6920,11968,12616,9298,5727,2865,1937,1294,Dance with Devils
22,"5,307","88,322","2,515","1,889","30,620","128,653",8692,12885,22605,15571,5065,1898,524,206,114,168,Yuru Yuri San☆Hai!
23,"10,551","56,308","5,608","7,864","35,010","115,341",3371,5429,11834,13587,6633,3207,1441,553,247,167,Utawarerumono: Itsuwari no Kamen
24,"8,161","52,063","5,615","18,907","23,720","108,466",1308,2007,4361,9164,10418,8259,5292,2782,1538,900,Comet Lucifer
25,"5,221","60,803","3,280","8,620","27,370","105,294",1953,2116,4978,10674,10908,6962,3794,1700,1064,801,Hidan no Aria AA
26,"7,025","31,526","5,207","11,216","38,071","93,045",1210,1863,4826,7634,5667,3501,1923,809,390,278,Concrete Revolutio: Choujin Gensou
27,"5,773","43,754","4,266","8,235","24,262","86,290",2314,4087,8877,11047,5544,2636,1131,420,186,159,Young Black Jack
28,"4,557","44,299","1,668","3,029","26,600","80,153",956,1338,3594,8807,9476,5638,1860,858,475,283,Komori-san wa Kotowarenai!
29,"6,079","28,131","3,803","2,321","33,748","74,082",2512,4402,8726,5578,1638,559,182,56,33,74,Lupin III (2015)
30,"3,604","22,967","1,606","3,532","21,632","53,341",685,1111,2351,4594,4381,2860,1191,605,313,250,Hacka Doll The Animation
31,"3,587","23,959","2,130","10,417","10,978","51,071",606,806,1560,3299,4270,4103,2927,1761,1243,1017,Lance N' Masques
32,"2,739","22,979","1,522","3,284","15,828","46,352",1356,1713,2884,4562,3157,1959,804,396,210,202,Starmyu
33,"1,895","15,384","1,190","4,352","12,013","34,834",273,278,804,1888,2756,3033,1897,1124,860,612,Kowabon
34,"1,991","16,417","1,089","2,782","11,795","34,074",570,306,807,1721,2868,3107,1641,1050,704,565,Anitore! EX
35,"1,739","15,575","1,019","3,941","11,420","33,694",454,702,1905,3395,3017,1837,1067,517,408,289,Kagewani
36,"2,385","10,539","1,547","4,369","13,059","31,899",261,409,835,1795,2131,1761,1204,519,356,197,Garo: Guren no Tsuki
37,"1,641","19,056",854,"2,427","6,557","30,535",338,390,1426,2983,4125,3262,1388,660,330,200,Onsen Yousei Hakone-chan
38,505,"14,247",232,246,"3,427","18,657",603,804,1357,2967,2359,1232,438,316,117,127,Teekyuu 6
39,817,"8,375",362,406,"5,977","15,937",710,1185,1560,1554,594,266,86,43,22,48,Soukyuu no Fafner: Dead Aggressor - Exodus Part 2
40,669,"10,454",405,444,"3,972","15,944",295,697,1022,2154,1771,990,342,157,89,75,Miss Monochrome The Animation 3
41,"1,007","7,162",667,"2,113","3,742","14,691",199,241,652,1453,1584,1140,491,226,119,77,Tantei Team KZ Jiken Note
42,629,"8,519",339,"1,083","3,459","14,029",277,320,785,1287,1468,1266,663,386,210,185,Fushigi na Somera-chan
43,751,"6,701",391,384,"4,320","12,547",615,993,1502,1340,466,162,93,19,18,36,Kindaichi Shounen no Jikenbo Returns 2nd Season
44,897,"4,800",469,"2,461","3,745","12,372",90,59,201,463,645,944,824,608,537,475,JK Meshi!
45,723,"8,070",269,466,"2,499","12,027",364,391,1098,1623,1266,629,238,111,54,56,Cardfight!! Vanguard G: GIRS Crisis-hen
46,440,"6,840",257,735,"2,737","11,009",132,74,172,514,824,1207,830,539,409,385,Ame-iro Cocoa: Rainy Color e Youkoso!
47,822,"2,891",607,"1,538","1,641","7,499",208,217,473,783,578,421,190,100,67,69,Itoshi no Muco
48,407,"2,384",300,819,"1,303","5,213",174,207,442,362,356,290,161,66,58,61,Brave Beats
49,196,"1,898",192,219,"2,508","5,013",80,51,125,218,334,194,76,33,31,34,Mini Hama: Minimum Hamatora
50,475,"2,032",196,457,"1,068","4,228",187,220,370,539,196,128,48,17,19,34,Shin Atashin'chi
51,436,940,267,421,"1,905","3,969",113,173,196,211,105,95,44,20,22,38,Kamisama Minarai: Himitsu no Cocotama
52,185,"1,639",117,474,"1,527","3,942",82,69,104,218,253,206,155,87,62,79,DD Hokuto no Ken 2 Ichigo Aji+
53,108,"2,513",67,154,"1,062","3,904",82,75,207,435,444,284,92,55,37,34,Ketsuekigata-kun! 3
54,198,892,171,786,729,"2,776",43,38,71,138,167,153,122,87,72,106,Peeping Life TV: Season 1??
55,96,948,33,127,981,"2,185",24,19,55,163,196,157,51,24,14,22,Neko nanka Yondemo Konai.
56,69,212,40,165,898,"1,384",15,2,16,18,28,31,18,15,4,19,Kyoufu! Zombie Neko
57,88,411,70,165,501,"1,235",39,11,20,46,60,39,15,9,7,24,Mini Van 2nd Season
58,57,412,21,114,192,796,59,36,52,50,30,62,18,8,15,23,Zhandou Wang Zhi Jufeng Zhan Hun 3
59,30,339,17,126,158,670,20,7,8,21,39,56,32,23,22,27,Oshiri Kajiri Mushi (TV) 4th Season
60,40,186,17,117,267,627,17,8,6,8,25,19,15,6,5,21,Doushitemo Eto ni Hairitai
61,23,120,13,113,187,456,14,1,3,9,22,13,3,2,1,10,Neko no Dayan: Nihon e Iku
62,25,127,13,102,125,392,14,,2,6,12,7,9,8,9,22,Dochamon Junior
63,28,106,14,117,111,376,12,,1,9,9,13,6,3,4,11,Fuusen Inu Tinny 2nd Season
64,8,144,4,89,63,308,12,3,,6,7,9,7,6,9,45,Zhu Zhu Xia: Wu Ling Shou Wei Zhe
65,5,45,4,44,39,137,10,,,1,6,,4,,,3,Dou Long Zhanshi 3: Long Yin Zhi Zhan
66,3,39,6,37,33,118,6,,1,,4,2,4,,,2,Galaxy Kids
67,2,31,4,33,30,100,7,,,,3,,2,1,,1,Todag Todag Kkomo
68,4,31,3,31,28,97,6,,,,4,,3,,,1,Jiayou Ba! San Er Ban
69,5,13,2,15,25,60,1,,,,1,1,1,,,,Kodomo Keiji Memetan
70,4,13,3,19,21,60,2,,,,,1,1,,,,Biklonz 4th Season
71,"443,710","1,716,662","142,923","159,062","133,777","2,596,134",458166,371406,404587,281117,115202,52551,22841,9469,4947,7164,Naruto: Shippuuden
72,"1,766,026",39,"304,300","198,947","225,106","2,494,418",646826,293465,228796,130933,53569,28417,12435,5842,4240,13768,One Piece
73,"117,672","669,360","54,343","70,799","123,304","1,035,478",98600,93810,132560,121570,63371,35098,17064,7723,4325,4017,Fairy Tail (2014)
74,"108,082","636,407","27,328","36,558","60,451","868,826",72719,77693,132712,140205,70517,32273,16161,7805,4509,4495,Dragon Ball Super
75,"71,048","276,188","25,545","19,723","264,474","656,978",126418,59680,34717,16743,6341,3760,1579,1036,1512,8771,Gintama°
76,"39,477","326,956","19,066","38,447","136,114","560,060",18374,28985,61651,74456,40378,19959,9452,4170,2004,1383,God Eater
77,"56,955","167,695","29,902","36,928","153,594","445,074",12768,20692,44376,42567,17479,8705,3721,1458,887,724,World Trigger
78,"167,492",0,"75,174","49,020","68,949","360,635",39197,34271,43446,29403,10515,4429,1303,543,352,793,Meitantei Conan
79,"19,776","126,984","12,095","15,180","58,797","232,832",8239,13973,31977,29524,11345,5033,1578,601,229,235,Ushio to Tora (TV)
80,"10,738","101,792","4,607","2,840","23,175","143,152",13592,21736,26193,12586,3469,1203,320,132,108,161,Diamond no Ace: Second Season
81,"35,319",5,"17,947","18,675","16,067","88,013",9084,6951,9809,9013,3820,1807,642,351,258,435,Crayon Shin-chan
82,"9,010","36,228","4,540","6,762","11,484","68,024",2750,3412,5782,8882,6682,4128,2144,930,486,479,Yu☆Gi☆Oh! Arc-V
83,"6,028","13,846","3,888","4,717","17,223","45,702",2278,2346,2859,3413,2010,1257,471,229,155,192,Aikatsu!
84,"5,109","12,085","4,230","6,580","7,133","35,137",1296,1404,2249,3948,3379,2300,846,383,207,256,Youkai Watch
85,"1,998","8,855","1,200","3,577","8,887","24,517",265,334,754,1253,1492,1348,1038,579,327,303,Aquarion Logos
86,"3,581","5,989","2,194","2,529","9,089","23,382",1131,1138,1248,1485,932,551,209,102,69,83,PriPara
87,"9,049",3,"3,496","4,226","4,627","21,401",2038,1429,2119,2203,998,477,120,72,32,97,Doraemon (2005)
88,"1,997","9,334","1,160","1,198","6,714","20,403",1451,1716,1713,1550,706,383,159,58,20,72,Go! Princess Precure
89,"3,384",171,"1,448","1,401","6,992","13,396",555,220,398,637,413,242,84,36,54,82,Gudetama
90,"2,171",853,"1,877","1,805","4,445","11,151",212,259,553,841,496,308,53,19,14,34,Furusato Saisei: Nippon no Mukashibanashi
91,"2,304",0,762,"1,909","3,818","8,793",266,103,185,365,359,274,110,55,48,169,Sazae-san
92,"2,230",0,"1,234","1,692","2,855","8,011",326,289,456,700,444,189,54,29,16,47,Nintama Rantarou
93,423,"4,493",211,432,"1,215","6,774",246,271,743,842,654,399,116,53,34,47,Future Card Buddyfight Hundred
94,"2,478",0,952,"1,297","2,032","6,759",361,386,418,493,247,148,41,19,15,52,Chibi Maruko-chan (1995)
95,"1,595",0,553,"1,151","1,304","4,603",202,348,350,254,262,177,45,31,21,46,Sore Ike! Anpanman
96,428,"2,004",232,499,"1,403","4,566",158,245,314,351,296,214,75,33,25,37,Battle Spirits: Burning Soul
97,268,"1,461",162,322,"1,519","3,732",163,234,316,171,153,90,50,21,22,19,Jewelpet Magical Change
98,113,257,77,249,"2,073","2,769",27,6,12,17,28,39,24,19,16,36,Nar Doma
99,655,0,255,626,687,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
100,103,662,57,212,693,"1,727",46,14,101,37,38,66,29,24,17,26,Duel Masters VSR
101,141,591,67,171,370,"1,340",72,38,46,95,81,70,37,28,18,30,Turning Mecard
102,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
103,45,971,21,93,141,"1,271",93,49,87,139,110,108,34,36,22,51,Larva 3rd Season
104,265,0,112,294,332,"1,003",30,4,17,25,21,36,6,5,8,19,Hanakappa
105,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
106,101,230,47,147,367,892,15,8,9,19,24,51,11,8,14,13,Xia Lan
107,86,168,83,156,274,767,34,9,12,28,48,32,8,10,8,21,Neko Pitcher
108,48,229,31,147,278,733,21,,4,10,26,36,15,5,16,19,Good Morning!!! Doronjo
109,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
110,42,118,26,154,317,657,14,2,,6,12,23,10,,8,18,Bary-san no Imabari-ben Kouza
111,38,135,34,117,297,621,21,,8,5,12,15,6,10,8,15,Omakase! Miracle Cat-dan
112,70,95,27,170,251,613,16,1,1,9,11,14,10,10,2,21,Nyanfuru
113,59,177,20,148,205,609,17,3,2,8,18,24,8,8,6,23,Himitsukessha Taka no Tsume DO
114,47,142,24,156,236,605,16,3,1,6,11,15,6,4,1,12,Tetsujin 28-gou Gao!
115,58,216,33,131,171,609,26,4,13,29,24,19,11,8,5,20,Annyeong Jadoo
116,48,100,14,161,251,574,14,,,2,12,9,9,7,10,18,Happy Jozy
117,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
118,26,301,11,119,90,547,25,8,6,18,37,38,22,16,4,35,Chuldong! Super Wings
119,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
120,53,150,21,134,167,525,16,8,4,8,15,17,7,7,15,20,Gra-P & Rodeo
121,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
122,47,82,15,149,143,436,15,1,,4,3,8,10,5,1,11,Tomodachi 8-nin
123,18,138,13,127,132,428,14,1,4,3,14,15,13,7,11,22,Boo Boo Boy
124,23,145,10,116,115,409,15,1,,3,18,15,13,7,3,23,Kotori Samba
125,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
126,15,127,8,61,129,340,11,4,5,6,10,42,4,3,4,7,Xiao Hua Xian 2nd Season
127,8,145,6,59,64,282,23,3,2,5,13,14,16,6,5,15,Robocar Poli 4
128,9,76,6,58,62,211,13,,2,4,4,8,5,6,3,7,Robot Trains
129,13,62,5,48,55,183,9,1,1,1,3,2,5,2,2,5,Jeong-geul-eseo Sal-anamgi: Maru Adventure
130,5,52,4,52,52,165,7,,,3,3,1,4,2,,8,Fan Kai Zhe Yi Ye
131,3,36,5,45,32,121,6,,,,2,2,2,1,1,3,Hello Carbot Season 2
132,2,35,3,36,27,103,6,,,,3,1,3,,,3,Dudadakung 2nd Season
133,4,13,4,16,36,73,1,,,1,1,,2,,,1,Robotex
134,"9,677","49,051","5,187","6,449","40,305","110,669",2555,3631,8506,13037,7452,3710,1267,505,225,194,Momokuri
135,"9,365","42,576","3,141","4,718","37,879","97,679",2345,2356,5501,9293,6340,3254,1579,795,436,432,Aishen Qiaokeli-ing...
136,"3,546","37,420","1,381",785,"17,134","60,266",3575,6630,10609,5956,1911,703,270,102,43,84,Kidou Senshi Gundam Thunderbolt
137,"1,823","28,027","1,106",950,"11,131","43,037",2436,2431,3838,5435,2939,1541,574,234,141,193,Hetalia: The World Twinkle
138,"5,119","13,772","4,352","2,195","17,626","43,064",1052,1462,3380,3714,1642,758,230,92,40,101,Nihon Animator Mihonichi
139,"3,254","6,437","1,634","2,974","11,270","25,569",364,376,868,1441,1456,988,514,222,150,103,Monster Strike
140,315,"12,190",119,115,"4,747","17,486",500,727,1433,2218,1904,1164,480,233,146,146,Kanamewo
141,"1,925","5,377",984,"1,723","7,057","17,066",193,167,448,932,1227,851,509,252,141,121,Chu Feng: B.E.E
142,586,"4,425",296,538,"2,675","8,520",118,106,277,630,912,720,344,164,103,90,Kare Baka: Wagahai no Kare wa Baka de R
143,378,"4,579",195,264,"2,248","7,664",162,246,580,783,816,501,216,89,57,48,Robot Girls Z Plus
144,624,"2,066",169,222,"2,140","5,221",77,57,180,378,295,214,71,31,33,44,Ling Yu
145,236,925,129,242,"1,018","2,550",39,13,19,36,71,188,133,94,90,104,Ponkotsuland Saga
146,164,512,90,149,"1,110","2,025",42,34,33,51,92,52,21,21,16,43,Jakusansei Million Arthur
147,159,672,54,101,908,"1,894",51,27,41,107,106,76,34,28,17,32,Tong Zhi Zhe
148,75,897,28,80,710,"1,790",23,17,20,37,67,124,111,76,46,53,Four Seasons: Fuuka to Nanami
149,259,505,58,151,696,"1,669",35,30,56,93,69,31,23,11,11,25,Hua Jianghu: Ling Zhu
150,163,526,82,278,452,"1,501",33,12,29,53,51,88,70,55,73,100,MILPOM★
151,121,331,39,101,793,"1,385",21,3,8,27,45,50,34,28,22,33,Shiguang Guiyu
152,38,916,17,67,242,"1,280",41,11,34,86,148,202,46,21,22,36,Hot Minute: Gudetama
153,44,921,11,59,229,"1,264",20,3,7,23,65,222,107,76,66,58,Zonmi-chan: Halloween☆Special Movie!
154,138,278,47,97,608,"1,168",18,4,26,40,40,34,13,5,12,24,Shen Ming Zhi Zhou
155,68,421,23,78,514,"1,104",15,1,8,24,48,84,46,37,18,38,Chou Kidougai-ku: Kashiwa-no-Ha
156,49,259,32,46,438,824,15,1,9,19,40,42,21,4,11,9,Mirai e no Kakehashi: Bridge for Future
157,22,574,5,30,155,786,16,6,5,32,69,131,57,23,13,32,Gokiburi Hime
158,50,190,18,81,409,748,28,2,5,12,27,27,15,15,5,29,Elite Banana Banao
159,61,128,37,88,415,729,11,1,3,10,19,35,9,3,4,14,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015)
160,33,256,13,73,319,694,14,9,19,15,36,26,22,14,14,16,Super Short Comics
161,69,154,22,76,343,664,20,1,8,21,20,17,6,5,4,19,Shi Wan Ge Leng Xiaohua Di 3rd Season
162,35,237,16,89,221,598,17,5,1,12,23,39,17,11,13,25,Qin Shi Mingyue: Guoqing Tebie Pian
163,26,384,2,36,83,531,13,3,4,27,55,78,39,14,6,18,Pride
164,28,295,4,52,116,495,15,,6,20,28,60,26,19,20,29,Bouningen Weekend
165,13,316,3,25,93,450,12,2,10,40,52,58,17,6,9,9,Tokyo Cosmo
166,24,242,5,45,89,405,12,,1,13,14,38,25,22,16,29,Geki Drive
167,11,215,4,24,132,386,8,4,10,32,51,21,12,4,2,8,"Touhokutou, Juunana no Sora"
168,25,150,6,50,90,321,10,1,2,3,11,15,20,14,13,11,Jii Coro Comic
169,15,123,6,40,108,292,10,,1,10,13,19,9,10,2,7,Bokura no Ashita: Freeter no Genjou ni Kansuru Wakamono e no Shuuchi Kouhou Jigyou
170,15,145,1,46,66,273,10,1,,4,8,13,19,14,15,13,Matsubara-kun: Mackie E no Ouen Message
171,14,87,1,62,80,244,11,,3,2,11,9,7,6,4,3,Wanwanwan Coin
172,12,119,3,43,66,243,12,,1,4,16,23,8,3,5,8,Kuusou Suizokukan
173,8,104,3,22,43,180,7,,,4,8,17,13,4,4,7,Sukekiyo × The Zemeckises Collab Animation
174,7,75,4,19,40,145,5,,1,11,13,11,3,2,1,3,Faqiu Xian
175,9,48,4,23,50,134,8,,3,3,7,4,3,,,4,Zhongguo Changshi Ban
176,8,50,5,31,38,132,10,,,3,7,4,2,,2,2,Na Nian Na Tu Naxie Shi Er 2nd Season
177,7,32,4,23,33,99,6,,,,5,,2,1,1,1,Jedi Shi Ri
178,6,42,3,16,31,98,7,,,,6,3,3,1,2,1,Renzhe Meng Jian Chuan
179,2,31,3,32,20,88,6,,,,3,2,2,,,2,Bai Xiang Zheme Duo
180,2,30,3,26,26,87,7,,,,1,,2,,1,2,"Hi, Goodbye"
181,4,31,3,25,21,84,7,,,1,5,,2,,,1,Rabby CC: Carol de Xinling Shijie
182,"5,361","292,548","1,334",769,"33,758","333,770",21794,27303,56853,57154,18893,6273,1397,477,196,272,One Punch Man: Road to Hero
183,"6,816","215,143","2,853",899,"40,125","265,836",18566,23484,44745,36809,11839,4086,863,300,155,182,Noragami Aragoto OVA
184,"2,803","188,100","1,309",997,"32,283","225,492",10794,12370,27576,39589,20545,9051,2721,1081,707,578,"Tokyo Ghoul: ""Pinto"""
185,"9,214","126,321","2,750","1,582","35,391","175,258",22591,20755,22945,13236,4585,1503,442,155,71,371,Kamisama Hajimemashita: Kako-hen
186,"3,006","122,751","1,021",835,"20,359","147,972",12146,8012,16164,22528,11018,4874,1565,776,539,484,High School DxD BorN: Yomigaeranai Fushichou
187,"3,159","73,534","1,041",721,"20,451","98,906",4069,4448,11104,15784,7378,3152,1092,520,217,182,Strike the Blood: Valkyria no Oukoku-hen
188,"1,672","64,760",909,571,"16,519","84,431",3682,3921,9969,14882,6403,2780,806,377,188,230,Himouto! Umaru-chan OVA
189,"9,526","37,032","3,253","1,181","27,228","78,220",5681,10260,10732,4360,1267,460,218,93,50,300,Kidou Senshi Gundam: The Origin
190,"1,978","37,793",544,488,"16,068","56,871",2489,2702,5694,7825,4030,1683,676,232,162,132,Noblesse: Pamyeol-ui Sijak
191,"1,489","28,577",486,897,"10,840","42,289",808,736,1684,3554,4400,3239,1935,1081,796,862,Big Order
192,"1,086","17,149",356,268,"8,288","27,147",765,589,1292,2970,2832,1464,576,290,160,116,Triage X: Recollection XOXO
193,"2,979","13,548",933,"1,132","8,137","26,729",507,284,569,1335,1990,2153,1382,922,783,700,Hantsu x Trash
194,752,"15,549",436,279,"9,185","26,201",561,630,1703,3442,2451,1097,420,223,96,131,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi
195,"1,914","12,343",852,700,"5,023","20,832",1080,905,1887,2358,1239,626,198,122,65,100,Ane Yome Quartet
196,459,"10,393",243,412,"3,888","15,395",240,508,1023,1975,1981,1254,538,214,107,70,Cyborg 009 VS Devilman
197,"1,149","9,780",537,553,"3,124","15,143",637,531,1053,1826,1270,754,253,128,79,102,Ano Ko to Ii Koto
198,"1,623","5,824",666,476,"3,312","11,901",385,330,637,1163,799,471,173,88,46,73,Ero Manga! H mo Manga mo Step-up♪
199,"4,391","2,716",987,648,"2,817","11,559",494,379,697,1026,886,426,181,95,71,59,Mesu Kyoushi 4: Kegasareta Kyoudan
200,"1,072","5,734",483,418,"2,428","10,135",498,310,545,874,695,441,238,117,106,133,Rinkan Biyaku Chuudoku: Nigeba Nashi! 1428-nin no Seito Zenin ni Sex Sareru Reijou Sayaka
201,905,"5,597",398,328,"2,534","9,762",477,407,739,1022,621,333,133,82,44,58,Tsunpri
202,878,"5,852",437,510,"2,046","9,723",384,262,554,842,781,566,277,235,124,169,Chicchana Onaka
203,581,1,291,253,"8,479","9,605",48,18,15,33,43,35,15,18,16,21,Magical Suite Prism Nana
204,825,"6,072",334,327,"2,065","9,623",394,233,514,806,871,550,282,127,112,95,Taimanin Asagi 2
205,"1,869",1,935,282,"5,810","8,897",197,145,265,290,124,64,34,17,15,23,Hifuu Katsudou Kiroku: The Sealed Esoteric History
206,686,"5,831",349,289,"1,719","8,874",289,227,447,844,923,563,267,128,106,97,Kowaremono The Animation
207,904,"4,482",451,380,"2,341","8,558",255,189,419,711,648,469,179,96,62,59,Creamy Pie
208,"1,193","4,035",434,363,"1,778","7,803",367,304,525,710,516,324,144,83,52,64,Majuu Jouka Shoujo Utea
209,717,"3,337",367,306,"2,041","6,768",235,138,278,500,520,285,126,53,39,51,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2
210,309,"3,704",131,237,"1,751","6,132",132,164,441,496,546,357,128,52,37,40,12-sai. 2nd Season
211,408,"2,489",201,218,"1,085","4,401",128,59,149,293,363,310,173,83,53,56,Colosseum no Senki: Another Story
212,396,"1,968",171,208,"1,310","4,053",86,23,88,177,238,307,174,87,63,75,Busou Shoujotai: Blade Briders The Animation
213,40,138,33,56,692,959,13,5,5,10,13,13,8,10,2,10,Hero Company
214,40,263,21,69,388,781,21,7,14,13,35,49,9,8,7,11,Robot Atom
215,14,62,3,53,85,217,8,,1,5,3,6,6,1,2,7,The Planet of Stray Cats
216,4,33,1,19,36,93,6,,,1,3,4,1,,,,Onosaka Konishi no O+K 2.5-jigen Animation 3rd Season
217,"2,753","134,203","1,135",637,"35,803","174,531",8243,16437,34509,26482,8511,2708,633,224,90,117,Little Witch Academia: Mahoujikake no Parade
218,"2,293","88,618",884,877,"24,167","116,839",6368,8168,16626,17989,7634,3315,1470,514,241,224,Digimon Adventure tri. 1: Saikai
219,"2,631","79,701",812,827,"27,647","111,618",11861,15123,17629,10277,3595,1355,535,212,127,231,Girls & Panzer Movie
220,"1,939","64,678",948,658,"27,903","96,126",6821,7804,12803,10599,3969,1437,442,154,71,132,High☆Speed! Movie: Free! Starting Days
221,"3,114","38,632","1,226",956,"42,862","86,790",1841,2870,5412,8564,5478,2774,1603,629,268,200,Shisha no Teikoku
222,"2,241","25,246",953,928,"32,939","62,307",1323,2024,3845,5237,3372,1833,1076,458,258,198,Harmony
223,"1,309","26,860",618,963,"17,482","47,232",1382,2312,4967,5065,1991,958,313,113,83,113,Ajin Part 1: Shoudou
224,"1,023","18,350",499,390,"12,058","32,320",1865,2668,3982,2847,1167,477,221,89,27,40,Aoki Hagane no Arpeggio: Ars Nova Movie 2 - Cadenza
225,640,"18,851",383,273,"10,112","30,259",1289,1005,2154,3371,1859,1063,225,118,59,98,Mahou Shoujo Madoka★Magica: Concept Movie
226,372,"5,100",247,187,"5,012","10,918",534,969,1099,827,273,137,34,18,3,18,Tamayura: Sotsugyou Shashin Part 3 - Akogare
227,280,"5,074",161,143,"3,855","9,513",412,606,778,1139,486,222,67,34,26,29,"Wake Up, Girls! Beyond the Bottom"
228,358,"3,173",233,251,"5,478","9,493",162,125,284,561,292,137,44,36,8,18,Fw:Hamatora
229,239,"3,836",127,183,"2,847","7,232",249,134,238,548,619,373,71,32,25,41,Girls & Panzer Movie: 3-pun Chotto de Wakaru!! Girls & Panzer
230,181,"2,819",84,77,"2,471","5,632",76,160,389,701,474,196,77,37,11,23,Mitsuami no Kamisama
231,148,"2,821",84,137,"1,460","4,650",179,260,348,465,371,218,95,30,11,21,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!
232,170,"1,174",76,146,"1,734","3,300",57,35,45,93,142,148,104,100,97,81,UFO Gakuen no Himitsu
233,113,"1,288",114,152,"1,470","3,137",51,22,54,117,243,137,55,28,27,19,Mini Hama: Minimum Hamatora Movies
234,74,"1,621",39,134,936,"2,804",97,104,198,285,215,151,40,20,6,20,Youkai Watch Movie 2: Enma Daiou to Itsutsu no Monogatari da Nyan!
235,119,775,49,124,"1,558","2,625",23,10,21,45,80,111,62,65,50,68,Alice in Dreamland
236,114,832,42,137,928,"2,053",91,61,52,110,109,45,29,10,3,15,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix
