,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
29,"9,885","30,558","1,579","2,782","21,729","66,533",1287,692,1924,4030,6040,4394,2060,1047,560,473,Peter Grill to Kenja no Jikan: Super Extra
30,"2,729","6,762",756,"1,183","42,355","53,785",386,355,893,1287,1390,813,438,205,88,111,KanColle: Itsuka Ano Umi de
31,"5,144","20,347","1,617","1,707","18,476","47,291",2043,2276,4318,4765,1988,770,288,123,75,137,Poputepipikku 2nd Season
32,"5,623","25,430","1,370","1,745","13,186","47,354",3099,3681,6484,4631,1463,516,249,94,84,131,Berserk: Ougon Jidai-hen - Memorial Edition
33,"3,908","17,623","1,262","3,187","13,877","39,857",916,1504,3317,5162,2645,1169,412,192,74,92,4-nin wa Sorezore Uso wo Tsuku
34,"2,549","13,376",654,"1,904","14,894","33,377",368,357,831,1761,2415,2006,1396,809,574,708,C Danchi
35,"4,095","11,837",903,802,"10,199","27,836",851,1320,2485,2895,1213,466,182,56,27,46,Yowamushi Pedal: Limit Break
36,"2,830","8,643",740,863,"13,759","26,835",756,1328,2148,2014,775,279,87,37,19,35,Yama no Susume: Next Summit
37,"3,537","7,870","1,177","3,442","10,604","26,630",349,665,1079,2195,1802,1018,358,131,61,78,Uchi no Shishou wa Shippo ga Nai
38,"2,250","7,996",580,"2,015","9,631","22,472",359,135,269,663,1213,1655,1133,754,534,496,Aru Asa Dummy Head Mic ni Natteita Ore-kun no Jinsei
39,"3,029","5,517",840,"3,731","8,349","21,466",195,164,532,717,1199,1335,837,439,222,195,Seiken Densetsu: Legend of Mana - The Teardrop Crystal
40,"2,402","8,021",482,740,"7,672","19,317",339,382,1040,1630,1396,686,332,140,85,92,Muv-Luv Alternative 2nd Season
41,"1,595","6,639",379,467,"6,749","15,829",1456,1359,1231,652,234,110,48,35,15,85,IDOLiSH7 Third Beat! Part 2
42,"1,663","2,417",529,"1,069","8,915","14,593",130,132,294,643,551,331,147,67,29,47,Eternal Boys
43,"1,305","7,925",419,621,"4,049","14,319",419,447,1165,1854,1338,627,202,69,35,58,Meitantei Conan: Hannin no Hanzawa-san
44,"1,450","4,084",380,"1,698","2,495","10,107",178,254,611,1001,789,488,266,129,74,73,Human Bug Daigaku
45,845,"1,152",206,"1,072","3,928","7,203",72,32,53,136,164,228,177,149,105,131,Vazzrock The Animation
46,399,"3,134",121,228,"1,774","5,656",435,201,417,717,430,214,76,30,11,28,Pui Pui Molcar: Driving School
47,663,"1,451",211,425,"2,810","5,560",67,41,330,205,280,212,100,37,30,34,Reiwa no Di Gi Charat
48,574,"1,555",137,270,"2,263","4,799",161,176,327,252,196,130,54,36,17,21,Megaton-kyuu Musashi 2nd Season
49,525,0,281,161,387,"1,354",69,17,57,111,148,68,22,10,5,10,Tom to Jerry Gokko
50,72,114,45,189,583,"1,003",13,1,4,10,16,18,12,6,5,10,Mamekichi Mameko NEET no Nichijou
51,106,141,45,154,539,985,24,4,5,16,10,21,10,8,6,10,Duel Masters Win
52,74,150,30,180,205,639,21,3,5,9,22,31,19,8,10,20,Punirunes
53,34,74,11,123,217,459,19,1,2,5,5,12,5,4,2,5,Sylvanian Families: Freya no Happy Diary
54,29,64,18,125,197,433,12,2,2,1,3,7,7,5,2,7,Obake Zukan!
55,31,68,7,171,145,422,12,1,,,8,11,5,2,2,6,Chickip Dancers 2nd Season
56,13,82,10,98,93,296,11,3,5,6,5,7,4,1,2,5,Alssongdalssong Catch! Tiniping
57,45,0,15,116,114,290,6,,,1,,4,4,,,6,I Love Me 2nd Season
58,4,37,3,55,40,139,6,,,2,2,,6,1,,4,Mecard Ball Mega
59,4,34,3,47,39,127,8,,,2,2,2,2,,,3,Miniforce V Rangers
60,3,28,2,50,37,120,5,,,1,2,,3,,1,2,Zombie Dumb 3
61,3,28,4,50,31,116,6,,,,3,,2,,1,3,Maca and Roni 2
62,"1,765,302",50,"304,100","198,856","225,031","2,493,339",646509,293340,228717,130882,53542,28400,12433,5839,4237,13761,One Piece
63,"377,237","76,543","117,148","231,528","92,376","894,832",24549,21380,45916,84060,86955,66740,50565,27964,19103,29473,Boruto: Naruto Next Generations
64,"75,756","191,853","18,160","21,277","82,613","389,659",16856,30267,62190,44246,15193,5653,2261,846,423,511,Isekai Ojisan
65,"167,451",3,"75,169","48,998","68,933","360,554",39190,34272,43437,29402,10512,4428,1302,541,352,793,Meitantei Conan
66,"29,243","29,759","10,622","9,407","16,665","95,696",4444,5362,9707,11222,5246,2371,932,464,233,358,Pokemon (2019)
67,"35,302",4,"17,936","18,670","16,062","87,974",9079,6946,9808,9013,3817,1806,642,351,258,435,Crayon Shin-chan
68,"10,771","13,353","2,935","13,739","20,797","61,595",558,439,1418,2462,3363,3367,2656,1416,814,750,Hoshi no Samidare
69,"5,240","9,504","1,339","1,701","22,235","40,019",861,1248,2111,2110,973,436,190,69,40,67,Utawarerumono: Futari no Hakuoro
70,"5,871","5,800","2,026","2,809","8,282","24,788",402,541,1397,2033,1490,796,334,128,64,80,Digimon Ghost Game
71,"9,044",1,"3,495","4,226","4,626","21,392",2034,1429,2119,2202,997,478,120,72,32,97,Doraemon (2005)
72,"1,999","5,069",547,684,"6,856","15,155",554,418,760,1445,911,397,99,33,21,42,Yoru wa Neko to Issho
73,"3,385",171,"1,447","1,401","6,992","13,396",556,220,398,637,413,242,84,36,54,82,Gudetama
74,"1,924","3,329",672,833,"4,317","11,075",355,387,764,800,536,311,147,55,18,48,Delicious Party♡Precure
75,"2,303",0,761,"1,908","3,817","8,789",266,102,185,364,359,274,110,55,48,169,Sazae-san
76,"2,226",0,"1,236","1,693","2,853","8,008",326,289,455,700,444,189,54,29,16,47,Nintama Rantarou
77,"1,691","1,459",334,793,"2,584","6,861",154,99,233,384,321,175,74,43,35,62,Shadowverse Flame
78,"2,473",0,950,"1,297","2,032","6,752",361,385,415,492,247,148,41,19,15,52,Chibi Maruko-chan (1995)
79,"2,175",0,428,856,"3,294","6,753",138,67,84,153,212,165,91,59,61,110,Yu☆Gi☆Oh! Go Rush!!
80,"2,902",2,457,658,"1,993","6,012",586,123,181,197,128,123,53,36,23,47,Chiikawa
81,"1,594",0,553,"1,150","1,302","4,599",202,348,350,254,261,177,45,31,21,46,Sore Ike! Anpanman
82,875,0,452,890,"1,059","3,276",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
83,708,0,204,669,"1,459","3,040",41,9,31,57,76,81,49,25,17,38,Ninjala (TV)
84,544,423,206,452,"1,192","2,817",125,43,92,164,164,95,28,21,16,19,Youkai Watch ♪
85,162,0,62,191,"2,018","2,433",27,1,6,6,4,8,5,3,,8,Shikaru Neko
86,655,0,256,626,686,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
87,404,0,193,320,"1,144","2,061",18,9,12,41,54,25,17,10,6,11,Fushigi Dagashiya: Zenitendou
88,331,0,82,286,"1,002","1,701",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
89,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
90,155,177,42,211,453,"1,038",22,7,19,28,32,28,14,9,9,17,Cap Kakumei Bottleman DX
91,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
92,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
93,85,59,40,246,443,873,19,1,1,4,5,7,13,5,2,15,Uchuu Nanchara Kotetsu-kun
94,160,0,33,245,249,687,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
95,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
96,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
97,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
98,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
99,84,20,21,172,137,434,13,,1,,5,4,6,,7,17,Otoppe
100,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
101,63,0,24,158,132,377,25,,,,2,2,3,1,,7,Shin Nippon History
102,62,0,20,156,128,366,5,1,,,3,2,1,,2,8,Origami Ninja Koyankinte
103,25,61,13,149,105,353,13,,2,2,5,8,11,2,1,5,Ganbare! Choushuu-kun
104,38,34,9,161,88,330,11,1,,,1,6,4,,1,10,Madtoy Chatty
105,41,0,10,102,89,242,2,,,,,,1,,,3,Youkoso Ninchishou Sekai e
106,28,0,14,85,52,179,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
107,3,33,4,57,35,132,6,,,,1,1,2,2,,5,Hello Carbot Season 12
108,4,33,3,54,33,127,6,,,,2,1,3,2,1,3,Dino Powers
109,3,36,4,45,34,122,11,,,2,3,,4,2,,4,Robocar Poli 5
110,"17,640","170,400","4,382","5,613","53,143","251,178",17029,27556,45773,29514,9717,3521,1299,542,267,268,Romantic Killer
111,"10,130","199,411","2,603","1,178","27,734","241,056",39660,48325,43148,18311,5702,1793,811,308,197,435,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 3
112,"6,333","81,778","1,133","1,986","14,359","105,589",5929,8062,17231,18397,7641,2939,1392,691,515,440,Oemojisangjuui
113,"30,051","4,539","8,747","17,925","17,807","79,069",2073,1417,2285,4343,5630,5187,3792,2261,1783,2181,Super Dragon Ball Heroes
114,"22,578",2,"3,810","3,608","26,855","56,853",7808,2524,2732,1848,823,519,209,154,167,1122,Holo no Graffiti
115,"2,105","18,094",483,796,"18,057","39,535",730,551,1314,2846,3131,1625,869,479,300,356,Nanatsu no Taizai: Ensa no Edinburgh
116,"5,326","11,868","1,054","2,103","9,293","29,644",465,523,1392,2918,2216,1078,354,146,57,79,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming
117,"1,990","12,133",385,515,"3,054","18,077",700,506,1504,3019,1594,670,135,48,35,48,Kagejitsu!
118,258,387,115,150,"11,327","12,237",40,14,50,52,59,39,8,4,3,10,Kidou Senshi Gundam: Tekketsu no Orphans - Urdr Hunt
119,"1,474","5,681",362,422,"3,141","11,080",434,271,640,1038,917,446,199,99,64,104,Harem Camp!
120,542,"6,938",190,164,"3,046","10,880",438,949,1462,1489,568,188,64,35,14,18,Tiger & Bunny 2 Part 2
121,916,"4,717",276,284,"4,712","10,905",389,631,1000,1163,478,180,52,18,7,30,Lupin Zero
122,836,"2,700",190,499,"4,479","8,704",83,131,344,580,486,266,148,80,49,69,Exception
123,356,"5,032",85,54,"2,121","7,648",353,420,1011,1262,421,151,34,11,14,9,Futari-bun no Shoumei
124,"4,779",9,752,435,"1,547","7,522",420,250,401,749,652,394,207,109,85,118,Kemonokko Tsuushin: The Animation
125,681,"2,766",206,168,"2,350","6,171",219,136,305,554,407,231,62,34,19,31,Showtime! Uta no Oneesan datte Shitai 2
126,679,"2,758",143,148,"1,989","5,717",291,389,709,513,163,60,17,12,8,14,Liang Bu Yi 2nd Season
127,"3,897",0,273,272,"1,162","5,604",827,403,461,213,70,21,24,27,23,61,Shen Yin Wangzuo 2nd Season
128,588,"1,926",160,283,"2,241","5,198",89,85,195,483,377,210,77,31,20,33,Li Shi Zhentan Shiwusuo: A Day in Lungmen
129,77,"3,770",26,67,781,"4,721",136,79,203,518,816,525,155,57,34,51,Zen: Grogu to Makkuro Kurosuke
130,507,"1,072",173,105,"2,920","4,777",84,62,148,215,123,49,17,12,9,6,Yi Ren Zhi Xia 5th season
131,"1,051","1,664",190,325,"1,409","4,639",81,90,176,366,296,134,55,21,15,18,Lian Qi Lianle 3000 Nian
132,266,"2,964",68,78,"1,227","4,603",286,136,309,647,411,165,55,38,23,40,Blue Archive: Beautiful Day Dreamer
133,390,982,156,288,"2,649","4,465",50,23,50,122,211,195,108,78,57,40,Pole Princess!!
134,213,"1,513",81,46,"2,114","3,967",95,210,380,364,110,38,14,3,3,2,Modern Love Tokyo: Kare ga Kanaderu Futari no Shirabe
135,286,"1,214",104,125,"2,003","3,732",85,71,126,249,231,91,29,10,5,11,Umayuru
136,410,599,100,165,"1,846","3,120",37,12,22,36,107,97,34,16,10,10,Slime-tachi no Idobata Kaigi 2nd Season
137,916,"1,198",98,211,716,"3,139",152,117,234,269,111,44,40,18,17,21,Bai Lian Cheng Shen
138,511,"1,321",48,125,581,"2,586",137,142,273,211,55,28,14,17,13,15,Xing Yu Siwan Nian
139,471,"1,227",75,113,437,"2,323",152,148,246,195,53,21,13,6,5,15,Xingchen Bian 5th Season
140,182,"1,041",47,69,704,"2,043",90,116,177,226,89,35,15,6,5,8,Cang Lan Jue Part 2
141,421,576,71,141,745,"1,954",43,18,55,101,108,53,32,11,11,15,Yuan Long 3rd Season
142,190,681,83,127,657,"1,738",41,15,29,49,111,112,37,12,10,16,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu Mini Anime"
143,154,728,69,124,463,"1,538",58,16,30,32,86,112,67,28,27,15,Shin Shinka no Mi Gekijou
144,66,966,28,72,356,"1,488",24,12,15,63,151,184,92,56,45,36,Pole Princess!! Prologue
145,614,304,97,139,261,"1,415",69,46,101,139,53,22,16,6,2,12,Binghuo Mochu 2
146,352,420,47,116,471,"1,406",38,30,76,82,60,37,11,7,6,6,Wuxian Shijie
147,121,435,42,76,720,"1,394",71,75,65,66,37,14,9,11,12,21,Da Li Si Rizhi 2nd Season
148,195,233,51,121,757,"1,357",21,16,39,46,47,30,10,1,4,10,Xue Yu Xin
149,278,234,34,119,654,"1,319",11,9,32,51,49,20,18,5,7,6,Yinhe Zhi Xin
150,372,426,51,130,297,"1,276",27,20,53,96,66,30,13,6,5,6,Changye Kaita Zhe
151,337,372,41,156,343,"1,249",28,17,26,54,63,27,17,13,9,10,Wo Zai Xianjie Zheng Jifen
152,71,70,29,46,"1,015","1,231",9,,4,3,6,12,1,2,,,Joshikousei to Mahou no Note
153,311,322,45,115,434,"1,227",24,24,65,71,33,16,5,7,6,11,Juedai Shuang Jiao
154,44,791,23,54,304,"1,216",39,11,26,68,157,137,37,17,8,7,Pokemon Scarlet Violet
155,299,416,47,121,180,"1,063",34,13,33,80,52,22,14,9,7,4,Jiu Tian Xuan Di Jue 3rd Season
156,70,529,64,70,362,"1,095",31,4,12,20,81,89,27,16,6,6,Saikyou Onmyouji Mini
157,33,764,19,45,176,"1,037",31,10,30,72,125,125,40,23,16,12,Nanjyamo no Aibou wa Nanimono nanja!? (Donna Monja TV)
158,172,298,43,129,363,"1,005",33,24,40,50,53,28,17,8,13,26,San Ti
159,143,190,28,104,529,994,18,7,25,43,34,12,9,5,3,6,Chi Yan Jinyiwei
160,85,393,55,89,349,971,23,3,12,32,67,71,17,11,6,6,Kobayashi-san no Tsundere Kouza
161,217,263,42,132,234,888,25,7,19,46,38,17,17,7,4,8,Wan Jie Zhizun
162,67,296,44,76,313,796,21,6,10,28,50,53,17,6,5,3,Niehime to Kemono no Ou Mini Anime
163,53,338,15,61,263,730,27,35,51,65,37,14,8,3,2,1,Oni: Kamigami Yama no Onari
164,149,168,29,106,152,604,17,8,18,26,30,18,13,7,5,9,Fangyu Quan Kai
165,30,406,8,31,109,584,20,4,16,41,77,56,18,8,4,8,Protector
166,22,259,16,71,201,569,14,3,9,23,42,48,17,5,10,8,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 4th Season
167,26,268,15,42,201,552,9,3,12,46,54,31,6,5,1,3,Halloween Pajama
168,166,108,20,89,147,530,10,2,9,20,16,13,4,6,4,5,Fengzi Wuyu: Xian Luo Pian
169,15,355,6,26,114,516,30,27,46,68,47,23,5,4,1,1,Godzilla vs. Gigan Rex
170,20,239,11,46,117,433,12,1,9,12,56,37,14,8,3,6,Fire Emblem Heroes: Askr Oukoku Teiten Camera (Eir no 1-nichi)
171,85,82,22,78,145,412,7,,5,4,10,10,8,1,3,2,Jing Cui Xian Zun Part 2
172,13,260,8,27,98,406,11,3,8,36,34,38,20,7,4,4,Futari no Yakusoku
173,47,97,20,69,151,384,14,4,8,16,11,11,8,6,2,6,Kiyoneko
174,10,103,9,34,173,329,7,2,1,7,11,13,6,5,1,4,Joukaku Gattai Oshirobots
175,37,77,20,82,104,320,12,2,3,5,11,13,5,3,2,5,Roly Poly Peoples
176,9,200,7,33,74,323,11,4,11,17,26,42,13,7,5,5,Liver Specialist Saegumi
177,21,61,12,53,77,224,10,2,,10,9,9,5,,,3,BT21 Original Story 2nd Season
178,60,0,17,52,92,221,27,,,1,2,3,3,1,,2,Spicy Candy
179,17,56,8,65,61,207,8,,2,1,5,11,6,4,,2,Penpe to Pinpi
180,12,71,4,51,57,195,6,,,2,9,12,5,5,5,1,Kenkou Takarabune Sukoyaka 7
181,23,39,10,18,112,202,2,1,3,1,7,4,1,3,,3,Liang Bu Yi 2nd Season Small Theater
182,8,53,9,45,59,174,8,1,2,2,14,4,1,1,,2,Ruguo Lishi Shi Yiqun Miao 9th Season
183,14,22,7,29,98,170,5,,,,1,1,1,,,1,Season of Change
184,22,25,8,66,42,163,8,,,,2,2,2,,,3,Ashuai 9th Season
185,8,38,5,55,43,149,9,,,,3,5,3,3,,4,Shouhu Lian Meng ROY6: Senlin Li de Minini
186,9,32,4,34,46,125,6,,,1,3,3,2,,,1,Jintian Shao Zhu Bu Zaijia
187,6,28,2,39,37,112,6,,1,,3,1,2,,,1,Xiaolan He Ta De Pengyou
188,7,53,5,9,27,101,3,,,5,7,14,4,1,1,1,Pole Princess!! Self Introduction
189,6,19,2,21,23,71,1,,,,2,2,1,1,,,Menghuan Shuyuan: Guojia Anquan Pian
190,3,51,4,10,10,78,1,,,2,11,11,4,1,,1,Itoshii Itoshii Itoshi no Pan-hen
191,12,0,4,21,26,63,1,,,1,,,,,,,Sealook
192,3,10,3,16,16,48,1,,,,1,,1,,,,Xi Yangyang Yu Hui Tailang: Yangyang Qu Maoxian 2
193,"6,147","1,665","1,154",738,"3,059","12,763",749,594,1153,1323,713,352,161,81,45,84,** Kouhai
194,"1,106","6,591",341,297,"2,294","10,629",879,720,1155,1029,519,240,92,48,38,56,Succubus Yondara Gibo ga Kita!?
195,"1,855","3,030",466,358,"1,664","7,373",402,366,591,740,420,186,92,43,27,50,Boku ni Sexfriend ga Dekita Riyuu
196,938,"3,376",274,237,"1,504","6,329",303,242,459,725,443,208,74,41,35,34,Mesudachi The Animation
197,"2,878",5,848,335,"1,788","5,854",289,205,378,411,255,116,54,29,19,24,Isekai Kita no de Sukebe Skill de Zenryoku Ouka Shiyou to Omou The Animation
198,"2,293",309,526,240,"1,372","4,740",186,126,242,375,306,146,66,26,21,32,Mama Katsu: Midareru Mama-tachi no Himitsu
199,"1,280","1,009",351,276,"1,283","4,199",100,61,140,287,324,220,74,50,32,27,Abandon: 100 Nuki Shinai to Derarenai Fushigi na Kyoushitsu
200,514,"1,402",185,148,909,"3,158",95,52,120,216,245,167,56,37,21,27,Eroriman 2
201,112,402,56,58,"2,474","3,102",20,16,37,79,63,36,11,8,6,7,Onna no Sono no Hoshi
202,315,"1,629",120,155,745,"2,964",113,47,116,174,255,199,105,44,36,60,Tsuma Netori 3: Kairaku ni Ochita Injiru Kyoushi-tachi
203,344,"1,283",122,184,956,"2,889",72,44,48,126,189,209,109,86,44,39,Raikou Shinki Aigis Magia: Pandra Saga 3rd Ignition - The Animation
204,609,854,193,171,753,"2,580",69,27,42,133,171,176,82,45,30,24,Roshutsu-kei Mahou Joshi Daisei Christhea
205,"13,214","285,820","2,690",707,"123,914","426,345",43183,61789,70451,37074,11864,3911,1482,567,247,247,Suzume no Tojimari
206,"10,594","222,935","2,309",830,"78,768","315,436",48878,62057,43478,14762,3532,1118,408,187,279,529,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai
207,"7,600","139,848","1,336",543,"77,088","226,415",10916,12347,28834,30157,10347,3216,1052,373,163,154,Tensei shitara Slime Datta Ken Movie: Guren no Kizuna-hen
208,"4,446","68,589","1,425",470,"54,326","129,256",6449,6896,15558,13733,4764,1699,617,301,130,110,Sword Art Online: Progressive Movie - Kuraki Yuuyami no Scherzo
209,"6,144","46,716","1,836",637,"56,316","111,649",3678,4607,10012,10698,4265,1584,608,242,131,132,Boku ga Aishita Subete no Kimi e
210,"5,431","45,397","1,677",606,"49,925","103,036",3724,4488,9202,10151,4288,1767,750,347,182,122,Kimi wo Aishita Hitori no Boku e
211,"2,447","32,035",562,401,"24,670","60,115",8311,8885,6113,2205,583,237,90,59,153,231,The First Slam Dunk
212,"1,530","13,305",580,198,"19,907","35,520",1307,1626,2923,2781,1178,500,176,72,26,22,Kagami no Kojou
213,715,"9,415",327,185,"13,514","24,156",737,1089,1921,2166,773,253,67,39,12,26,Watashi ni Tenshi ga Maiorita! Precious Friends
214,288,508,137,99,"5,315","6,347",23,25,42,71,82,66,31,11,6,6,Bokura no Yoake
215,163,"2,846",117,122,"1,453","4,701",245,106,187,317,374,210,65,33,15,20,Sword Art Online: Full Dive - Opening Eizou
216,46,147,37,78,830,"1,138",23,1,3,9,13,11,10,13,12,25,Kame no Koura wa Abarabone
217,19,204,15,33,252,523,13,2,6,20,26,27,24,12,13,8,Eternity
218,27,68,10,43,243,391,8,3,1,3,12,5,4,,1,4,Haru ni Nattara Koguma no Yugo Monogatari (Movie)
219,16,46,12,51,179,304,8,1,,3,5,4,3,,,2,Redai Fuyan
220,22,57,9,51,148,287,11,1,,,4,6,4,5,1,2,Kirameke! Vivacious Dash♡
221,9,59,11,49,98,226,7,4,1,7,4,2,2,1,,2,Kaiketsu Zorori Movie: Lalala♪ Star Tanjou
222,18,48,8,36,77,187,6,,,,2,4,7,5,6,2,Guardy Girls
223,11,36,6,34,99,186,9,2,1,1,3,,2,1,,4,Sinbi Apartment Movie: Chawondokkaebiwa 7 Gaeui Segye
224,3,40,3,46,42,134,7,,,1,1,3,2,2,1,3,Pinkfong Cinema Concert 2: Wonderstar Concert Daejagjeon
225,4,33,3,40,38,118,7,,1,,2,1,2,1,,3,Xi You Ji: Qi Shi Er Bian
226,6,26,5,32,46,115,7,,,1,1,,3,,1,1,Sun Xingzhe Chuan
227,2,21,3,35,37,98,4,,,1,2,,1,,,1,Geugjangpan Geomjeong-gomusin: Jeulgeoun Naui Jib
228,9,24,3,26,28,90,5,,,,2,3,1,1,3,,Wo Shi Bawang Long
229,4,19,4,22,22,71,3,,,1,2,1,2,,,1,Pororo-wa Chingudeul Geugjangpan Baileoseuleul Eobs-aejwo!
230,3,10,3,16,15,47,2,,,,,,1,,,,Xin Datou Er Zi He Xiao Tou Baba 5: Wo de Wai Xing Pengyou
231,10,0,2,15,20,47,1,,,,,,,,,,Hodong Wangjawa Laglang Gongju (2022)
232,"3,007","67,052",553,318,"31,248","102,178",6111,5822,14085,13894,4392,1366,373,154,66,83,Tonikaku Kawaii: Seifuku
233,"1,438","19,217",333,403,"9,389","30,780",1417,713,1344,2582,2691,1534,579,282,196,215,Isekai Meikyuu de Harem wo Specials
234,537,"8,253",248,172,"7,047","16,257",666,491,917,1500,985,391,115,47,18,31,Made in Abyss: Retsujitsu no Ougonkyou - Papa to Issho
235,162,"4,806",63,75,"1,932","7,038",304,288,702,1264,562,172,42,12,9,13,Pokemon (2019): Harukanaru Aoi Sora
236,337,"3,994",107,147,"1,077","5,662",227,94,228,574,664,325,72,23,14,33,One Piece: Dai Tettei Kaibou! Gekitou! 5-nin no Shin Sedai
