,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
39,"7,199","15,950","2,073","5,243","17,046","47,511",771,699,1903,3990,3473,1938,753,295,105,126,Nokemono-tachi no Yoru
40,"6,119","14,851","2,082","6,996","16,544","46,592",442,448,1463,3297,4161,2766,1148,457,193,167,Ars no Kyojuu
41,"5,618","9,974","1,620","5,869","16,016","39,097",339,224,651,1489,2508,2099,1340,612,278,262,The Legend of Heroes: Sen no Kiseki - Northern War
42,"2,970","17,111","1,079","1,165","13,926","36,251",1110,1768,3581,4131,1668,614,194,82,46,62,Kyuuketsuki Sugu Shinu 2
43,"1,896","16,381",614,509,"7,383","26,783",1799,1762,2942,3367,1493,585,208,97,41,47,Pokemon: Mezase Pokemon Master
44,"2,503","9,077",898,"2,291","10,231","25,000",601,910,1788,2498,1478,702,251,88,49,62,Mou Ippon!
45,"1,679","4,995",546,861,"9,675","17,756",186,142,484,756,956,530,280,84,51,76,Majutsushi Orphen Hagure Tabi: Urbanrama-hen
46,"1,735","3,643",526,"2,337","7,861","16,102",274,240,431,711,664,540,325,204,121,135,Technoroid: Overmind
47,"1,517","6,798",517,728,"5,717","15,277",682,942,1288,1561,749,328,139,52,27,59,D4DJ All Mix
48,"1,043","6,463",343,791,"4,642","13,282",525,338,679,1416,1171,640,226,99,54,76,Nijiyon Animation
49,"2,669","3,473",750,743,"3,773","11,408",554,934,896,807,351,170,74,28,10,36,Hirogaru Sky! Precure
50,"1,389","3,544",452,"1,112","4,561","11,058",337,302,617,879,556,355,113,51,33,69,UniteUp!
51,"1,189","2,790",461,968,"3,315","8,723",238,227,488,803,549,293,144,82,46,66,Boku to Roboko
52,453,"1,901",117,317,"2,547","5,335",106,107,229,397,297,147,46,35,11,42,Cardfight!! Vanguard: will+Dress Season 2
53,181,359,103,249,"3,824","4,716",20,4,7,22,36,65,59,33,19,35,Flaglia: Natsuyasumi no Monogatari
54,117,212,49,174,"1,352","1,904",15,2,5,11,21,29,20,19,16,30,KJ File 2nd Season
55,34,79,21,113,478,725,10,2,2,3,12,9,5,1,2,4,Yomawari Neko
56,24,41,13,56,103,237,6,2,,2,4,5,5,,1,2,Heart Cocktail Colorful: Haru-hen
57,5,48,1,55,41,150,11,1,1,1,2,1,5,2,,3,Chuldong! Super Wings 7
58,6,26,4,54,38,128,5,,,1,1,,3,2,,1,Lindaui Singihan Yeohaeng 2
59,6,26,5,59,32,128,5,1,,1,2,,3,1,,2,Cricket Pang Season 2
60,7,28,2,50,35,122,5,,,,1,1,2,1,1,3,Ppungppungppangppang Bubumaen
61,3,29,2,51,34,119,5,,,,2,,3,2,,3,Nae Chingu Baninbaneo
62,"1,765,394",6,"304,110","198,864","225,035","2,493,409",646538,293351,228718,130884,53543,28400,12432,5839,4236,13762,One Piece
63,"377,237","76,543","117,148","231,528","92,376","894,832",24549,21380,45916,84060,86955,66740,50565,27964,19103,29473,Boruto: Naruto Next Generations
64,"144,901","467,345","23,726","29,506","121,129","786,607",65840,109457,141234,71109,21168,7955,3711,1725,909,1454,Blue Lock
65,"97,172","491,703","12,620","19,818","129,677","750,990",79823,101165,121410,61683,20194,8149,4180,1957,1146,1558,Kage no Jitsuryokusha ni Naritakute!
66,"109,122","451,753","14,307","11,739","136,252","723,173",58453,96141,117802,56915,17603,6383,2425,958,497,1056,Boku no Hero Academia 6th Season
67,"75,756","191,853","18,160","21,277","82,613","389,659",16856,30267,62190,44246,15193,5653,2261,846,423,511,Isekai Ojisan
68,"167,453",0,"75,171","49,000","68,933","360,557",39189,34272,43439,29403,10512,4428,1302,541,352,793,Meitantei Conan
69,"37,401","133,870","10,931","9,255","110,644","302,101",17377,25404,38080,20802,6971,2671,1230,493,234,258,Fumetsu no Anata e Season 2
70,"33,050","121,208","5,330","3,605","50,347","213,540",10516,14490,32253,24322,7264,2172,721,225,117,169,Mairimashita! Iruma-kun 3rd Season
71,"35,721","45,190","11,797","17,951","81,061","191,720",4135,5546,13622,15522,7001,3299,1394,562,255,268,Urusei Yatsura (2022)
72,"15,546","45,499","4,387","1,375","40,092","106,899",5390,8764,15808,6971,1633,431,158,45,34,73,Golden Kamuy 4th Season
73,"16,453","33,843","4,149","4,203","43,775","102,423",4312,4861,9093,7894,2750,1152,311,111,51,78,Cool Doji Danshi
74,"35,307",1,"17,939","18,671","16,062","87,980",9079,6948,9809,9013,3818,1806,642,351,258,435,Crayon Shin-chan
75,"2,729","6,763",756,"1,183","42,355","53,786",386,355,893,1288,1390,813,438,205,88,111,KanColle: Itsuka Ano Umi de
76,"4,095","11,837",903,802,"10,199","27,836",851,1320,2485,2895,1213,466,182,56,27,46,Yowamushi Pedal: Limit Break
77,"5,871","5,800","2,026","2,809","8,282","24,788",402,541,1397,2033,1490,796,334,128,64,80,Digimon Ghost Game
78,"9,045",0,"3,496","4,226","4,625","21,392",2035,1430,2119,2202,997,478,120,72,32,97,Doraemon (2005)
79,"1,595","6,639",379,468,"6,751","15,832",1457,1359,1231,652,234,110,48,35,15,85,IDOLiSH7 Third Beat! Part 2
80,"1,663","2,417",529,"1,069","8,915","14,593",130,132,294,643,551,331,147,67,29,47,Eternal Boys
81,"3,385",171,"1,447","1,401","6,992","13,396",556,220,398,637,413,242,84,36,54,82,Gudetama
82,"2,303",0,762,"1,908","3,817","8,790",266,103,185,364,359,274,110,55,48,169,Sazae-san
83,"2,227",2,"1,236","1,692","2,853","8,010",327,289,456,700,444,189,54,29,16,47,Nintama Rantarou
84,"1,691","1,460",334,793,"2,584","6,862",154,99,233,384,321,175,74,43,35,62,Shadowverse Flame
85,"2,475",0,951,"1,297","2,032","6,755",361,386,416,492,247,148,41,19,15,52,Chibi Maruko-chan (1995)
86,"2,175",0,428,857,"3,294","6,754",138,67,84,153,212,165,91,59,61,110,Yu☆Gi☆Oh! Go Rush!!
87,"2,904",0,457,658,"1,994","6,013",586,123,181,197,128,123,53,36,23,47,Chiikawa
88,574,"1,555",137,270,"2,263","4,799",161,176,327,252,196,130,54,36,17,21,Megaton-kyuu Musashi 2nd Season
89,"1,594",0,553,"1,150","1,302","4,599",202,348,350,254,261,177,45,31,21,46,Sore Ike! Anpanman
90,875,0,452,890,"1,060","3,277",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
91,708,0,204,669,"1,459","3,040",41,9,31,57,76,81,49,25,17,38,Ninjala (TV)
92,544,423,206,452,"1,193","2,818",125,43,92,164,164,95,28,21,16,19,Youkai Watch ♪
93,162,0,62,191,"2,018","2,433",27,1,6,6,4,8,5,3,,8,Shikaru Neko
94,655,0,256,626,686,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
95,404,0,193,320,"1,144","2,061",18,9,12,41,54,25,17,10,6,11,Fushigi Dagashiya: Zenitendou
96,331,0,82,286,"1,002","1,701",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
97,525,0,281,161,387,"1,354",69,17,57,111,148,68,22,10,5,10,Tom to Jerry Gokko
98,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
99,155,177,42,211,453,"1,038",22,7,19,28,32,28,14,9,9,17,Cap Kakumei Bottleman DX
100,72,114,45,189,583,"1,003",13,1,4,10,16,18,12,6,5,10,Mamekichi Mameko NEET no Nichijou
101,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
102,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
103,106,141,45,154,539,985,24,4,5,16,10,21,10,8,6,10,Duel Masters Win
104,85,59,40,246,443,873,19,1,1,4,5,7,13,5,2,15,Uchuu Nanchara Kotetsu-kun
105,160,0,33,245,249,687,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
106,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
107,74,150,30,180,205,639,21,3,5,9,22,31,19,8,10,20,Punirunes
108,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
109,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
110,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
111,84,20,21,172,137,434,13,,1,,5,4,6,,7,17,Otoppe
112,29,65,18,125,197,434,12,2,2,1,3,7,7,5,2,7,Obake Zukan!
113,31,68,7,171,145,422,12,1,,,8,11,5,2,2,6,Chickip Dancers 2nd Season
114,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
115,63,0,24,158,132,377,25,,,,2,2,3,1,,7,Shin Nippon History
116,62,0,20,156,128,366,5,1,,,3,2,1,,2,8,Origami Ninja Koyankinte
117,38,34,9,161,88,330,11,1,,,1,6,4,,1,10,Madtoy Chatty
118,13,82,10,98,93,296,11,3,5,6,5,7,4,1,2,5,Alssongdalssong Catch! Tiniping
119,45,0,15,116,114,290,6,,,1,,4,4,,,6,I Love Me 2nd Season
120,41,0,10,102,89,242,2,,,,,,1,,,3,Youkoso Ninchishou Sekai e
121,28,0,14,85,52,179,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
122,4,37,3,55,40,139,6,,,2,2,,6,1,,4,Mecard Ball Mega
123,3,33,4,57,35,132,6,,,,1,1,2,2,,5,Hello Carbot Season 12
124,4,34,3,47,39,127,8,,,2,2,2,2,,,3,Miniforce V Rangers
125,3,28,2,50,37,120,5,,,1,2,,3,,1,2,Zombie Dumb 3
126,"15,784","96,899","2,434","1,572","18,138","134,827",7033,9563,22277,23782,9018,3128,1166,503,239,251,Shuumatsu no Walküre II
127,"3,620","61,421","1,023",544,"20,192","86,800",4093,5417,12587,14545,4878,1458,350,112,56,50,Gokushufudou Season 2
128,"30,051","4,539","8,747","17,925","17,807","79,069",2073,1417,2285,4343,5630,5187,3792,2261,1783,2181,Super Dragon Ball Heroes
129,"5,578","34,284","1,867","3,540","14,730","59,999",1956,2206,3982,7532,6444,3258,1617,823,437,318,Itou Junji: Maniac
130,"22,580",0,"3,810","3,608","26,857","56,855",7808,2524,2732,1848,823,519,209,154,167,1122,Holo no Graffiti
131,844,"23,211",329,258,"6,535","31,177",1166,2153,5009,5601,2191,769,244,77,28,44,Aggressive Retsuko (ONA) 5th Season
132,"1,809","20,393",457,240,"7,747","30,646",2498,3554,5414,2663,641,225,98,75,54,69,Wu Liuqi: Anying Suming
133,"1,206","14,105",285,226,"8,438","24,260",959,826,2185,3099,1111,396,55,31,16,36,Vinland Saga Season 2: Drowning in the Shadow
134,916,"1,347",235,259,"6,232","8,989",151,149,205,307,208,92,29,19,13,28,Zuoshou Shanglan
135,454,"6,031",66,62,"2,025","8,638",552,576,1163,1169,447,186,55,21,17,42,COLORs
136,690,"2,440",216,197,"3,770","7,313",260,192,469,579,283,138,40,21,12,19,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai
137,262,"1,894",82,425,"3,608","6,271",45,56,154,283,418,263,177,79,64,73,Make My Day
138,588,"1,926",160,283,"2,241","5,198",89,85,195,483,377,210,77,31,20,33,Li Shi Zhentan Shiwusuo: A Day in Lungmen
139,123,"2,569",68,105,"1,802","4,667",76,274,254,587,483,198,71,33,14,18,Lupin III vs. Cat's Eye
140,537,"2,021",125,129,"1,270","4,082",192,133,300,572,287,104,30,7,4,15,Yoru wa Neko to Issho Season 2
141,406,"2,512",171,170,593,"3,852",181,114,191,336,389,242,137,74,44,40,Koumi-jima Shuu 7 de Umeru Mesu-tachi
142,263,"1,774",133,193,"1,401","3,764",122,43,73,179,322,248,63,31,20,31,"Ijiranaide, Nagatoro-san 2nd Attack Mini Anime"
143,259,"1,800",79,84,"1,374","3,596",292,188,323,266,119,64,27,23,26,40,Huangjin Tingyuan: Dongri Li de Xinnian Yuanwang
144,151,448,83,72,"2,636","3,390",37,9,27,60,58,55,10,10,2,11,Petit Cool Doji Danshi no Hitokoma
145,219,"1,654",62,149,"1,080","3,164",99,68,148,336,331,164,52,24,7,15,Toutotsu ni Egypt Shin 2
146,426,"1,427",56,118,567,"2,594",165,139,281,245,60,29,14,12,10,13,Yao Shen Ji 7th Season
147,284,898,91,152,"1,064","2,489",79,35,89,179,201,107,39,7,6,13,Kuromi's Pretty Journey
148,"1,477",0,157,237,521,"2,392",152,82,143,134,57,35,12,4,8,20,Lian Qi Shi Wan Nian
149,355,"1,264",58,125,461,"2,263",120,124,248,234,68,27,15,5,4,8,Shixiong A Shixiong
150,173,926,65,109,865,"2,138",60,19,25,44,127,171,50,16,8,16,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life Mini Anime Episode 0
151,329,"1,191",42,105,404,"2,071",101,80,171,256,102,39,17,10,5,11,Xian Wu Chuan
152,66,"1,337",27,38,408,"1,876",51,64,153,305,181,93,17,13,4,7,Tentai Kansoku
153,50,"1,379",16,63,333,"1,841",53,35,89,169,211,192,81,48,41,110,Inu to Shounen
154,161,820,70,116,673,"1,840",64,19,40,78,122,134,32,16,8,13,Kaiko sareta Ankoku Heishi (30-dai) no Slow na Second Life Mini Anime
155,134,368,64,106,761,"1,433",26,21,39,58,40,22,13,7,8,10,Wo Jia Da Shixiong You Dian Kaopu
156,137,302,49,103,804,"1,395",16,24,36,74,73,20,16,6,5,6,Zhongguo Qi Tan
157,44,986,17,40,272,"1,359",28,28,58,130,202,121,35,20,8,15,Detarame na Sekai no Melodrama
158,62,830,23,66,355,"1,336",24,3,25,70,166,165,36,28,10,18,Li Shi Zhentan Shiwusuo: A Day in Lungmen - Once Upon a Time in Lungmen
159,50,923,18,37,297,"1,325",38,65,117,179,141,48,15,9,4,4,Himitsu no Hana no Niwa
160,69,905,26,67,179,"1,246",77,33,77,165,142,67,16,15,6,9,Bio Sekai Meisaku Gekijou
161,219,475,52,128,345,"1,219",34,16,33,85,99,46,18,3,5,8,Wo Jian Qile Yi Di Shuxing
162,45,823,20,39,313,"1,240",18,13,33,96,178,126,54,23,10,14,Neko to Wakai se na
163,231,566,41,99,269,"1,206",52,28,48,96,73,33,7,5,5,6,Jian Yu Feng Yun 2nd Season
164,43,761,12,40,237,"1,093",26,22,63,158,137,61,18,2,5,6,Fuyu no Okurimono
165,121,599,31,74,273,"1,098",71,65,100,86,25,7,7,2,1,10,Fanren Xiu Xian Chuan: Chongzhi Ban
166,84,176,25,62,718,"1,065",22,6,19,32,17,10,4,4,1,4,Jintian Kaishi Shanyao Dengchang
167,51,592,28,53,316,"1,040",45,14,22,55,108,81,22,15,11,9,Azur Lane Valentine Special Mission
168,171,537,40,83,195,"1,026",26,13,40,91,64,40,16,9,7,12,Dan Dao Zongshi
169,112,577,28,74,235,"1,026",82,56,146,92,26,8,6,2,3,7,Shen Lan Qi Yu Wushuang Zhu: Tianmo Pian
170,55,492,30,98,303,978,27,11,10,31,48,44,25,14,8,18,Bakugan: Legends
171,124,381,31,86,312,934,32,24,59,63,53,19,11,6,5,6,Wu Geng Ji 4th Season Part 2
172,218,316,48,107,231,920,25,14,28,53,44,29,7,5,4,8,Bai Lian Feisheng Lu
173,41,489,15,64,241,850,15,5,9,40,73,77,26,19,11,16,Shitasaki kara Koi
174,49,287,14,69,260,679,52,53,25,29,23,12,5,7,5,20,Li Linke de Xiao Guaner 2nd Season
175,22,495,3,30,136,686,29,41,92,107,47,22,5,6,2,10,Hidari Pilot Film
176,112,174,29,84,273,672,17,8,27,46,24,16,5,3,3,6,Jiuzhou Piaomiao Lu
177,41,346,28,58,178,651,21,6,16,49,69,49,21,9,3,2,Fangkemeng: Bu Yuan Zhi Dao de Fangxing Baokemeng?!
178,74,222,28,100,213,637,18,12,20,51,33,23,10,6,5,6,Guan Miao Shenmeshi
179,66,189,23,75,268,621,40,26,24,17,4,4,4,4,3,6,Hua Jianghu: Bu Liang Ren VI
180,84,191,22,81,221,599,9,3,10,32,35,16,8,4,3,6,Bing Zhu Qi Hun Part 2
181,60,62,22,30,412,586,8,2,1,8,8,5,2,1,,2,Demon Queen Just Wants to Make Peace
182,21,293,13,45,164,536,18,7,16,45,55,27,14,7,2,3,Tong Meng Zhi Lu
183,44,51,16,30,400,541,15,1,8,4,6,,1,,,2,Observing Elena Evoy
184,34,163,15,69,226,507,15,5,15,18,19,9,6,4,2,3,Xi Xing Ji: Anying Mo Cheng
185,36,95,15,70,275,491,10,5,11,15,12,7,1,3,,4,Fei Ren Zai 2nd Season Part 2
186,24,240,8,28,155,455,11,2,21,52,46,30,8,1,1,3,Tsuru ga Mau Yoru ni
187,34,78,16,71,249,448,15,1,,4,7,11,5,1,3,6,Space Idol
188,19,298,10,24,88,439,20,4,12,36,47,39,15,8,2,2,Yume Juuya
189,26,206,13,29,134,408,20,1,16,21,22,20,15,5,5,7,RabbiTube Mini
190,28,173,20,57,123,401,13,2,9,9,23,25,10,2,2,6,Soushoku Dragon Chokotto
191,30,130,14,29,183,386,9,,1,9,21,30,13,5,4,2,Moshi Meta: Moshi Joshikousei ga Metaverse de Miko ni Nattara
192,98,0,61,64,158,381,8,1,1,7,20,21,8,5,2,3,Chan Chiho Challenge Channel
193,26,42,15,57,226,366,7,1,,3,5,3,4,1,,6,Zhege Nianji Huan Neng Dang Daxia Ma
194,28,37,14,66,189,334,6,3,,2,2,2,4,,,3,Wo Shi Xuexiao Weiyi de Renlei
195,65,0,31,94,122,312,10,,,1,7,7,5,4,4,8,Hatachi no Ryouma with Kurofune-kun!
196,11,164,6,24,102,307,11,3,12,23,20,20,4,3,1,,Ibrahim 3-shuunen Kinen Anime
197,14,139,9,33,93,288,9,1,3,16,27,24,9,1,3,2,Wander Burabura Bakkamu
198,26,37,12,72,115,262,9,,2,,3,1,4,1,,4,Sanguo Yanyi 3rd Season
199,8,149,2,39,44,242,7,,3,6,21,32,8,13,4,5,FIFA
200,9,139,3,38,47,236,6,,2,8,23,27,8,6,2,6,Goodme: Citron Tea
201,19,48,5,32,133,237,9,3,3,4,2,,4,,,2,No More Princes
202,15,81,8,30,94,228,7,1,2,1,11,16,7,6,2,1,Nico/Agony
203,23,33,11,45,90,202,6,1,,1,3,2,5,,,2,Wei Jiang
204,38,0,14,47,92,191,9,,,,3,1,3,,2,2,Otaku-chans
205,16,30,7,28,101,182,7,,,3,2,2,1,1,,1,See You on Our Veranda
206,45,0,11,29,84,169,6,,1,2,2,3,1,,,1,Cinnamon Anime Damon
207,6,70,4,33,38,151,7,,1,2,7,13,8,2,1,4,Dongzhi Yinghao Yan
208,7,76,3,30,30,146,5,,2,1,11,13,10,3,1,1,Kakumei Inu Decapoo Tanjou
209,3,48,3,33,24,111,5,,,1,5,6,6,,1,1,Mabeobdalpaengi Wau
210,6,17,2,21,25,71,1,,,,1,2,2,,,,Menghuan Shuyuan 8th Season
211,5,30,5,16,12,68,2,,1,2,6,1,2,1,,,Ben Yue Fu Yan
212,2,8,2,14,11,37,1,,,,,,1,,,,Nai Long Gaoguai da Zuozhan
213,"6,147","1,665","1,154",738,"3,059","12,763",749,594,1153,1323,713,352,161,81,45,84,** Kouhai
214,513,"4,047",197,215,"1,942","6,914",376,212,340,593,591,331,158,82,48,61,3Piece The Animation
215,"2,072","1,736",542,308,"1,580","6,238",255,167,399,619,441,240,89,45,20,30,Imouto wa Gal Kawaii
216,"1,965","1,673",468,244,"1,438","5,788",300,201,419,574,328,158,52,26,11,26,Class de Otoko wa Boku Hitori!?
217,815,"2,854",262,225,"1,325","5,481",313,255,434,553,340,162,63,36,24,32,Bonyuu-chan wa Dashitai.
218,"1,717","1,364",433,242,"1,277","5,033",225,159,307,468,359,175,72,30,24,34,Majo wa Kekkyoku Sono Kyaku to... The Animation
219,"1,529","1,075",428,332,"1,568","4,932",165,80,132,261,324,244,150,74,60,83,Otogibanashi no Onigokko
220,"1,047","1,898",271,258,973,"4,447",153,70,148,257,355,290,163,110,74,139,Goblin no Suana
221,714,"2,049",190,191,"1,048","4,192",184,160,212,362,308,182,91,63,34,58,Ikumonogakari The Animation
222,330,"2,044",158,152,834,"3,518",173,101,203,270,288,144,104,49,43,46,Futei with... The Animation
223,986,691,282,212,"1,005","3,176",84,37,110,170,223,150,54,39,18,22,Yari Agari
224,923,688,267,225,"1,000","3,103",104,52,85,153,217,174,80,54,31,44,Aoharu Snatch
225,368,677,121,30,"1,962","3,158",47,18,17,38,99,117,48,28,26,20,Iya na Kao sare nagara Opantsu Misete Moraitai ver 3.0
226,"1,104","23,365",392,274,"25,775","50,910",3816,4016,4890,2810,765,240,73,28,14,66,Sasaki to Miyano Movie: Sotsugyou-hen
227,"1,388","14,913",468,195,"20,429","37,393",2748,3917,3794,1669,494,147,54,20,12,26,Blue Giant
228,"1,348","11,933",487,212,"21,000","34,980",1573,2353,3010,1701,596,219,90,35,15,27,Gridman Universe
229,598,"6,907",236,140,"19,723","27,604",679,519,1192,1499,564,174,36,13,6,23,Hirano to Kagiura
230,607,"2,794",233,108,"7,840","11,582",215,285,605,651,263,100,31,9,9,14,Kin no Kuni Mizu no Kuni
231,496,"1,214",182,166,"5,322","7,380",129,76,144,217,164,44,21,4,4,8,SSSS.Gridman Movie
232,386,869,140,124,"3,425","4,944",98,37,83,144,119,54,19,6,1,8,SSSS.Dynazenon Movie
233,153,"2,005",77,94,"1,925","4,254",185,118,276,458,182,72,11,7,2,13,Meitantei Conan: Haibara Ai Monogatari - Kurogane no Mystery Train
234,170,738,80,59,"2,818","3,865",34,28,62,125,156,94,35,12,4,5,Rakudai Majo: Fuuka to Yami no Majo
235,124,565,47,72,"2,368","3,176",89,69,98,96,41,33,9,10,2,4,Shenhai
