,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
66,875,0,453,890,"1,062","3,280",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
67,544,423,207,453,"1,194","2,821",125,43,92,164,164,95,28,21,16,19,Youkai Watch ♪
68,378,709,170,205,"1,264","2,726",86,110,252,142,62,36,17,11,7,11,Mewkledreamy Mix!
69,163,0,62,191,"2,018","2,434",27,1,6,6,4,8,5,3,,8,Shikaru Neko
70,655,0,256,626,686,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
71,116,359,60,208,"1,424","2,167",48,7,35,36,63,57,27,16,9,26,Dinosaur Biyori
72,404,0,193,320,"1,145","2,062",18,9,12,41,54,25,17,10,6,11,Fushigi Dagashiya: Zenitendou
73,273,184,123,393,833,"1,806",20,5,12,36,36,37,30,31,28,28,Mazica Party
74,174,194,91,275,999,"1,733",24,4,9,25,42,51,30,16,10,16,Okashi na Sabaku no Suna to Manu
75,331,0,82,286,"1,002","1,701",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
76,232,365,62,163,868,"1,690",30,24,37,68,59,37,20,11,3,12,Shinkansen Henkei Robo Shinkalion Z the Animation
77,122,178,46,184,806,"1,336",23,11,16,20,23,18,17,5,4,16,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season
78,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
79,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
80,96,164,35,171,530,996,25,4,4,7,23,22,16,6,7,11,Duel Masters King!
81,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
82,166,164,59,251,311,951,33,8,18,26,27,19,24,11,15,32,Aware! Meisaku-kun
83,85,60,40,246,443,874,19,1,1,4,5,7,13,5,2,15,Uchuu Nanchara Kotetsu-kun
84,65,154,23,122,328,692,16,6,16,23,20,15,6,1,1,9,Motto! Majime ni Fumajime Kaiketsu Zorori 2nd Season
85,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
86,54,68,22,159,356,659,16,1,,1,10,7,7,6,7,8,Kaoru no Taisetsu na Mono
87,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
88,82,156,35,140,214,627,24,3,9,19,28,23,14,10,2,14,Dosukoi Sushi Zumou
89,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
90,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
91,63,82,40,139,203,527,27,2,2,8,8,16,9,3,8,13,Norimono Man: Mobile Land no Car-kun
92,34,62,15,147,248,506,12,,2,1,5,9,3,6,3,5,Utau Soccer Panda Mifanda
93,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
94,84,20,21,173,137,435,13,,1,,5,4,6,,7,17,Otoppe
95,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
96,63,0,24,158,132,377,25,,,,2,2,3,1,,7,Shin Nippon History
97,62,0,20,156,128,366,5,1,,,3,2,1,,2,8,Origami Ninja Koyankinte
98,14,69,6,91,66,246,13,,1,1,6,4,10,3,3,3,Kintamani Dog
99,19,58,8,72,89,246,10,1,,,7,4,3,1,2,4,Ma-eum-uisoli Season 3
100,14,54,10,78,80,236,15,1,,,8,5,1,2,1,3,Washimo 9th Season
101,6,55,5,82,44,192,9,,,2,4,5,2,,1,8,Agisang-eo Ollie wa William
102,28,0,14,85,52,179,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
103,4,48,1,42,38,133,10,,,3,3,1,5,2,,2,Chuldong! Super Wings 5
104,4,36,4,49,33,126,7,,,,2,1,3,2,,4,Hello Carbot Season 10
105,2,25,4,50,37,118,4,,,,1,1,2,1,,1,In:App
106,5,28,3,33,32,101,7,,,,2,,2,,,2,Mabeobsonyeo Dee Dee 2
107,6,17,2,29,24,78,3,,,,,1,2,,1,2,Tobot V: Ujusuhodae
108,"42,627","184,335","12,322","7,421","172,476","419,181",44101,56133,38388,13779,3763,1659,665,580,811,1572,Shiguang Dailiren
109,"6,709","147,896","1,533","1,232","21,514","178,884",10104,15114,34819,31981,10426,3150,1080,382,163,198,Hanma Baki: Son of Ogre
110,"12,153","63,092","2,885","3,778","33,837","115,745",1934,2275,6201,15161,13572,6841,2045,850,417,311,Ganbare Douki-chan
111,"6,409","59,233","3,516","3,475","22,901","95,534",1811,4535,13210,17729,8214,3478,1245,501,240,211,Star Wars: Visions
112,"7,325","39,442","1,538","1,216","37,541","87,062",10838,7656,6468,2986,956,419,362,331,370,546,Mo Dao Zu Shi: Wanjie Pian
113,"7,056","40,622","1,570","1,645","19,505","70,398",1819,1576,4187,8894,7791,3710,1221,569,348,245,Getsuyoubi no Tawawa 2
114,"22,577",4,"3,809","3,608","26,858","56,856",7808,2524,2733,1849,823,519,209,154,167,1122,Holo no Graffiti
115,"7,987","18,307","2,058","2,691","15,997","47,040",2442,1529,2575,3942,2537,1578,621,272,165,171,Obey Me!
116,"2,659","18,300",507,442,"7,167","29,075",1161,1078,2501,3646,1676,691,229,86,77,72,Quanzhi Fashi V
117,"1,413","13,590",505,359,"3,200","19,067",807,1439,2829,3276,1248,479,116,44,16,25,Pokemon Evolutions
118,478,"12,984",166,308,"3,675","17,611",426,429,1072,2576,2839,1544,760,310,147,101,Biohazard: Infinite Darkness
119,"1,355","5,593",346,548,"9,545","17,387",379,215,440,867,917,614,269,137,92,133,Yubisaki kara Honki no Netsujou 2: Koibito wa Shouboushi
120,"1,402","6,412",466,264,"6,368","14,912",448,688,1518,1615,715,278,68,19,21,30,Yoru no Kuni
121,"1,626","3,433",498,349,"8,053","13,959",213,169,447,721,441,171,65,23,21,39,Yi Ren Zhi Xia 4th season
122,"1,347","3,541",645,342,"1,857","7,732",262,384,846,1196,536,266,56,33,17,16,Poketoon
123,312,"4,831",146,197,"2,174","7,660",172,88,212,541,896,747,277,118,58,58,Shiguang Dailiren Special: Xiaoyao Sanren de Weituo
124,592,"2,552",150,174,"2,479","5,947",205,193,378,486,276,116,32,26,26,21,Xie Wang Zhui Qi 3: Shen Nu Guilai
125,106,"4,616",70,91,963,"5,846",274,187,465,863,574,289,67,21,22,28,Go! Saitama
126,324,"1,655",135,162,"2,577","4,853",112,51,136,240,310,209,66,34,17,29,Assault Lily: Fruits
127,511,"1,769",140,125,"2,298","4,843",155,187,371,385,104,57,23,24,21,21,Bai Yao Pu 2nd Season
128,649,"2,785",98,210,"1,010","4,752",214,221,491,571,220,114,39,19,24,48,Yuan Long
129,386,"1,226",128,178,"2,717","4,635",93,41,64,92,169,192,68,35,16,30,Shuumatsu no Walküre Mini Anime
130,245,506,100,94,"3,570","4,515",36,32,58,95,71,28,15,7,8,20,Geu Yeoreum
131,504,"2,450",252,198,"1,048","4,452",141,110,249,433,413,226,87,50,25,47,Yamitsuki Pheromone The Animation
132,234,"2,212",68,98,"1,767","4,379",259,211,316,352,172,56,37,13,12,25,Voy@ger
133,213,"2,978",52,92,910,"4,245",317,132,331,576,429,220,92,37,22,36,Umisea
134,279,"1,463",122,132,"2,015","4,011",110,31,57,102,225,213,64,30,11,30,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama
135,125,"2,736",37,67,870,"3,835",67,52,143,488,543,258,72,27,8,26,Ichiban Chikakute Tooi Hoshi
136,829,108,159,251,"2,344","3,691",18,2,3,17,19,25,27,18,19,22,Yuan Shen Haojie
137,281,810,150,142,"2,292","3,675",63,14,35,81,149,160,40,29,11,19,Shiroi Suna no Aquatope Mini
138,402,"2,642",48,112,464,"3,668",205,225,384,454,119,51,36,34,30,54,Xingchen Bian: Xingchen Yao Hai
139,538,"1,124",135,255,"1,579","3,631",118,98,153,245,159,83,51,18,22,28,Can Ci Pin: Fangzhu Xingkong
140,511,"1,173",126,189,"1,545","3,544",126,113,161,234,120,70,22,32,24,26,Dinghai Fusheng Lu
141,"2,342",1,217,278,706,"3,544",165,110,173,186,82,44,26,19,19,31,Ni Tian Zhizun
142,213,490,66,163,"2,485","3,417",29,10,21,34,76,65,56,47,27,37,Yoshimaho
143,615,"1,261",306,447,655,"3,284",116,78,148,354,369,222,84,40,27,35,"Ore, Tsushima (ONA)"
144,375,"1,725",169,191,754,"3,214",79,40,88,190,233,270,158,74,55,47,Kono Kaisha... Nanika Okashii!
145,448,"1,667",62,138,597,"2,912",110,86,240,340,189,62,24,16,17,33,Yuan Long 2nd Season
146,116,"1,270",101,127,"1,228","2,842",78,17,32,57,122,204,111,54,41,43,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo Mini Anime
147,93,"1,422",60,93,"1,092","2,760",83,37,72,146,234,179,40,23,13,21,Shiguang Dailiren x Wanglaoji: Guanjian Shike Hai de Kan Guang Lu a!
148,79,"1,563",56,82,779,"2,559",51,33,60,158,255,248,128,59,25,56,Yami Shibai: Furuido
149,891,192,161,152,"1,087","2,483",106,79,48,70,34,22,8,6,2,16,Idol Land PriPara
150,155,387,63,98,"1,728","2,431",30,20,44,70,63,34,16,15,10,10,Dahuoji Yu Gongzhu Qun
151,363,393,81,95,"1,497","2,429",25,8,39,49,60,38,13,12,14,16,Heibai Wushuang 3rd Season
152,565,"1,210",65,121,415,"2,376",75,49,116,199,127,70,22,21,17,18,Jiu Tian Xuan Di Jue
153,188,"1,314",47,76,657,"2,282",151,114,209,248,102,64,21,23,21,20,Renou Xueyuan
154,931,246,162,236,482,"2,057",35,27,47,70,97,52,26,15,20,29,Wo Qi Ku Le Baiwan Xiulian Zhe
155,262,665,56,105,754,"1,842",62,63,90,109,44,24,16,13,13,20,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 1
156,434,658,68,106,516,"1,782",77,46,101,135,73,30,17,12,17,19,Wu Geng Ji 4th Season
157,103,749,63,97,743,"1,755",47,11,23,54,94,131,57,32,10,22,Shaman King (2021): Funbari Onsen Hanjouki
158,120,371,49,93,852,"1,485",76,46,46,49,40,41,13,6,7,9,Shi Ye Miao Yin
159,52,929,27,36,463,"1,507",57,40,77,162,132,45,13,7,3,2,Vivy: Fluorite Eye's Song Pilot
160,139,618,80,96,478,"1,411",37,24,62,115,146,62,22,5,5,10,Amemiya-san
161,187,296,51,56,729,"1,319",34,5,26,48,57,37,13,5,6,8,Yan Wang: Guai Hualang
162,128,297,55,54,764,"1,298",33,18,28,46,37,11,8,3,3,7,Huyao Xiao Hongniang: Yue Hong 2
163,195,324,31,103,245,898,21,15,44,55,42,26,13,12,10,13,Chunqiu Feng Shen
164,98,157,26,94,404,779,13,1,4,18,29,30,17,6,8,11,Sou Xuan Lu Zhi Chen Ling Ji
165,51,228,19,45,424,767,16,1,2,11,30,17,21,13,9,35,Tesla Note: Mickey to Oliver no Agent Yousei Kouza
166,63,219,40,82,362,766,46,45,20,29,30,10,9,4,3,8,Xian Yu Ge
167,181,188,43,85,238,735,18,4,18,42,27,18,9,9,8,10,Youxia Zhanji
168,23,437,14,47,151,672,22,8,18,66,78,70,20,7,6,5,Fire Emblem Heroes: Chibi Playhouse
169,23,291,10,47,243,614,12,7,5,21,48,58,15,5,3,14,Shabake (ONA)
170,48,187,24,65,289,613,20,12,13,26,24,13,4,7,5,7,Fei Ren Zai Part 5
171,42,234,34,58,261,629,23,7,12,24,29,18,11,4,2,6,A Qi Aoyou Ji
172,36,317,29,45,194,621,22,4,6,12,30,56,17,8,5,9,Shuumatsu no Walküre Mini Countdown Anime
173,43,164,16,41,263,527,24,1,6,19,25,20,10,7,5,1,Bloomy*Cafe
174,56,74,26,60,293,509,11,1,1,15,8,8,11,2,2,5,Mao Ling Xiangce
175,24,284,11,44,115,478,14,4,14,42,48,36,16,9,1,3,Closure no Kimitsu File
176,56,62,23,48,225,414,10,,2,4,8,4,3,3,2,4,Ling Yun Daima
177,27,119,16,33,200,395,12,2,12,12,21,11,6,1,,1,Mei Chuxi De Yinyangshi Yijia 3
178,18,183,12,39,139,391,19,,5,17,29,26,13,3,1,1,Selepro-chan! Gekijou
179,20,149,11,45,144,369,12,7,16,30,19,9,5,2,3,4,Zhen Dao Ge: Tebie Pian
180,14,195,13,39,95,356,15,2,2,14,36,29,12,6,5,3,Azur Lane 3rd Anniversary: Stars of the Port
181,18,88,10,61,158,335,9,,3,4,12,4,6,5,1,16,Tora to Mike
182,51,80,16,53,123,323,9,2,4,8,13,14,7,2,3,5,Hong Huang
183,15,205,7,18,75,320,10,,13,23,36,26,10,5,3,4,"Kore wa, Watashi no Monogatari."
184,31,36,13,54,157,291,9,,1,3,4,2,3,1,1,5,Jiu Jiu Ba Shi Yi
185,31,56,11,28,152,278,8,,,5,2,3,4,2,1,3,Jintian Kaishi Zuo Mingxing: Tianshi Qingge
186,20,67,11,68,88,254,10,5,1,2,5,7,5,2,3,11,Ankoku Kazoku Warabi-san
187,74,0,17,61,105,257,8,3,2,4,6,2,2,,,2,Lian Ti Shi Wan Ceng: Wo Yang De Gou Dou Shi Dadi
188,58,26,26,52,85,247,16,2,2,7,5,2,2,,,5,Xiao Li yu Hupo
189,8,111,5,33,56,213,9,1,1,2,8,22,11,5,3,7,Pont Qiao Mini
190,12,72,7,37,72,200,13,3,10,14,8,3,1,1,1,1,Yongzhe Donghua Xilie
191,9,99,3,28,46,185,9,,2,8,18,11,9,2,,5,Shushu Buxing Niao
192,9,48,3,56,58,174,9,,,1,6,1,3,2,3,8,Meiying Da Leyuan
193,2,64,2,25,35,128,6,,2,,11,10,5,3,,1,Umi no Jiken Jiko wa 118-ban
194,3,35,3,38,37,116,8,,,1,2,,5,1,,2,Qiaohu Tansuo Qimiao Shijie 3rd Season
195,7,39,6,28,35,115,9,,,,4,2,3,2,,3,Shouhu Lian Meng ROY6: Baobao Senlin de Maoxian
196,6,32,3,23,42,106,9,,,1,4,,2,,,1,Sansan de Shenghuo Guoran You Wenti
197,28,0,7,16,40,91,18,1,,,1,,,,,,Sorotani no Animetchi
198,3,15,4,22,21,65,4,,,,,1,1,,1,1,Baolie Feiche 4: Shou Shen Chuji
199,3,13,2,17,25,60,3,,,,1,,1,,,,Pipilu Anquan Tegong Dui 3rd Season
200,"3,665","124,541",820,463,"37,393","166,882",13857,16162,31226,19567,5618,1949,452,220,110,141,Tonikaku Kawaii: SNS
201,"6,825","31,963","1,825",595,"37,637","78,845",1931,2517,7086,8328,2535,632,125,37,17,35,Mahoutsukai no Yome: Nishi no Shounen to Seiran no Kishi
202,692,"17,149",282,237,"10,158","28,518",755,659,1605,3593,2859,1081,231,65,41,50,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... OVA
203,"8,773","9,421","1,165",859,"5,262","25,480",3010,2045,3028,2174,951,529,174,94,60,153,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii
204,793,"5,383",373,289,"1,778","8,616",427,396,714,941,674,338,148,82,44,52,Jashin Shoukan: Inran Kyonyuu Oyako Ikenie Gishiki
205,"2,346","3,711",482,435,"1,644","8,618",479,310,634,873,690,433,212,113,97,120,Mako-chan Kaihatsu Nikki
206,"1,456","4,111",374,279,"1,360","7,580",419,331,549,832,612,333,125,66,39,74,Torokase Orgasm The Animation
207,"1,492","2,272",429,382,"3,005","7,580",178,91,185,338,422,412,246,143,97,96,Kuroinu II The Animation
208,"1,766","2,775",500,361,"1,754","7,156",275,218,422,677,512,305,122,59,41,47,Succubus Appli: Gakuen Sai*
209,450,"3,946",203,217,"1,539","6,355",321,198,399,608,528,315,152,70,42,59,Anette-san to Liliana-san The Animation
210,833,"2,177",296,258,"1,091","4,655",129,78,155,319,430,331,146,72,54,45,Usamimi Bouken-tan: Sexual Harassment Shinagara Sekai wo Sukue
211,"1,245","1,466",364,269,"1,149","4,493",130,84,160,326,365,212,124,66,35,45,Soshite Watashi wa Sensei ni...
212,195,"1,547",72,114,"1,386","3,314",54,23,51,168,256,254,149,81,36,34,Alice Gear Aegis: Doki! Actress Darake no Mermaid Grand Prix♥
213,"5,820","173,934","1,858",939,"84,620","267,171",14562,16485,31939,32860,13153,5272,2120,776,378,470,Boku no Hero Academia the Movie 3: World Heroes' Mission
214,"5,453","177,059","1,647","1,210","62,116","247,485",11221,17579,37614,44106,19230,7657,2532,924,493,353,Cider no You ni Kotoba ga Wakiagaru
215,"5,623","110,268","1,463",760,"58,048","176,162",10957,13444,21811,21123,10645,4664,2738,1280,517,389,Ryuu to Sobakasu no Hime
216,"1,818","55,715",911,649,"28,734","87,827",3731,3742,7070,11072,5997,2616,1170,521,246,255,Nanatsu no Taizai Movie 2: Hikari ni Norowareshi Mono-tachi
217,"2,335","43,482",927,390,"34,523","81,657",4507,5531,10432,8173,3068,1168,459,204,124,113,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon
218,"1,053","16,255",590,313,"43,515","61,726",1578,1712,3021,2850,1004,372,105,38,20,41,Free! Movie 4: The Final Stroke - Zenpen
219,"1,230","13,004",627,327,"27,855","43,043",936,1503,3105,2804,794,283,60,31,10,29,Kakushigoto Movie
220,976,"15,410",572,278,"21,531","38,767",1788,1807,2470,3360,1529,537,242,124,42,86,Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo
221,693,"8,343",307,126,"8,405","17,874",520,1203,2100,1778,471,151,39,27,6,22,Princess Principal: Crown Handler Movie 2
222,469,"4,507",226,120,"9,115","14,437",401,684,871,933,339,135,46,14,12,16,Kiniro Mosaic: Thank You!!
223,454,"3,323",236,130,"10,007","14,150",150,168,470,853,569,242,69,26,12,28,Misaki no Mayoiga
224,288,"3,723",128,148,"4,136","8,423",611,643,693,536,195,96,26,14,7,26,BanG Dream! Film Live 2nd Stage
225,133,"1,032",63,151,"3,822","5,201",80,40,66,123,137,74,43,31,19,29,Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Oujisama
226,138,"3,543",54,102,"1,034","4,871",286,368,649,705,336,134,40,17,22,20,Bai She II: Qing She Jie Qi
227,126,"1,806",45,94,"1,243","3,314",144,178,386,340,149,58,11,5,4,9,Crayon Shin-chan Movie 29: Mystery Meki! Hana no Tenkasu Gakuen
228,107,"1,593",68,89,"1,403","3,260",112,180,332,250,178,93,40,15,9,18,Gundam: G no Reconguista Movie III - Uchuu kara no Isan
229,82,"1,489",28,52,"1,171","2,822",49,60,156,329,268,130,25,12,9,13,Tomorrow's Leaves
230,115,569,33,69,"1,108","1,894",29,9,32,80,98,85,55,25,17,14,Vapor Trail
231,64,"1,193",23,46,482,"1,808",51,62,173,270,199,107,15,5,3,14,Takano Kousaten
232,38,236,25,89,804,"1,192",19,4,15,22,32,38,10,13,8,9,100-nichikan Ikita Wani
233,24,297,24,87,641,"1,073",48,12,27,34,32,24,8,7,1,8,Tobidase! Narase! Pui Pui Molcar
