,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
36,"3,224","14,283","1,838","3,408","14,933","37,686",485,647,1303,2454,2710,1859,1067,493,275,234,Ai Tenchi Muyou!
37,"2,947","13,936","2,403","5,079","9,169","33,534",661,972,1215,2306,2772,2195,1663,837,518,349,Gundam: G no Reconguista
38,"1,841","7,916","1,551","2,832","17,883","32,023",531,943,1474,1865,1181,734,345,150,99,104,Sanzoku no Musume Ronja
39,"1,173","10,936",627,"1,258","3,067","17,061",458,502,1314,2292,1942,1186,413,193,129,99,Cardfight!! Vanguard G
40,"1,073","7,183",697,"1,410","5,029","15,392",521,650,1089,1539,1088,610,243,108,62,69,Kaitou Joker
41,688,"6,252",538,"1,253","3,548","12,279",319,323,778,1277,1160,723,367,201,114,105,Hi☆sCoool! SeHa Girls
42,542,"1,910",465,"1,279","1,249","5,445",158,228,524,410,325,230,145,79,50,62,Tribe Cool Crew
43,107,626,63,157,"1,041","1,994",22,6,14,40,88,96,50,23,11,20,Garo: Honoo no Kokuin - Yurugaro
44,98,188,42,128,881,"1,337",27,3,5,24,17,19,3,11,4,15,Nano Invaders
45,71,224,41,119,329,784,23,10,5,15,22,23,16,14,13,21,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV)
46,36,394,21,124,187,762,17,2,16,32,40,65,37,31,26,27,Oshiri Kajiri Mushi (TV) 3rd Season
47,63,207,22,96,360,748,25,5,7,19,16,49,14,3,4,15,Zhen Gyi Hong Shi
48,38,265,19,84,139,545,30,5,26,23,31,36,13,7,8,22,Huoli Shaonian Wang zhi Chuanqi Zaixian
49,53,149,21,134,167,524,16,8,4,8,15,17,5,7,15,21,Gra-P & Rodeo
50,40,143,21,120,180,504,14,1,1,13,12,15,11,3,4,17,Fuusen Inu Tinny
51,18,216,10,123,87,454,19,3,5,15,17,19,12,13,6,49,Xiong Chumo: Chunri Dui Dui Peng
52,20,125,12,106,128,391,12,1,1,10,9,12,9,2,4,16,Ganbare! Lulu Lolo 2nd Season
53,21,135,12,79,73,320,13,2,6,9,13,16,25,5,4,11,Miniforce
54,6,87,8,67,59,227,10,,,3,4,12,4,6,6,13,Hello Cocomong 2
55,7,59,6,42,59,173,6,2,2,,3,3,4,1,3,4,G Fighters
56,5,52,4,52,52,165,7,,,3,3,1,4,2,,8,Fan Kai Zhe Yi Ye
57,3,42,3,47,45,140,8,,,1,3,,2,2,,5,Budai Xiao Heshang
58,4,42,5,31,29,111,7,,,,4,2,4,1,,2,Iyab! Space Jungle
59,3,30,4,29,31,97,7,,,,3,,2,,,1,Yingxiong Fengzicai
60,4,15,3,18,21,61,2,,,,,,1,1,,1,Biklonz 2nd Season
61,"443,710","1,716,662","142,923","159,062","133,777","2,596,134",458166,371406,404587,281117,115202,52551,22841,9469,4947,7164,Naruto: Shippuuden
62,"1,765,980",24,"304,275","198,938","225,095","2,494,312",646792,293457,228789,130928,53567,28413,12435,5841,4239,13768,One Piece
63,"93,676","1,688,134","39,137","65,337","282,510","2,168,794",155243,222159,348018,314735,155411,77355,45071,19684,9815,6886,Akame ga Kill!
64,"80,594","1,736,267","29,845","87,827","104,847","2,039,380",111264,133986,237165,322870,231047,143382,90178,47952,28981,22090,Sword Art Online II
65,"117,675","669,326","54,342","70,798","123,302","1,035,443",98596,93806,132554,121563,63373,35100,17061,7724,4324,4017,Fairy Tail (2014)
66,"167,485",0,"75,174","49,016","68,947","360,622",39196,34271,43443,29402,10516,4428,1302,542,352,793,Meitantei Conan
67,"26,832","136,557","16,875","12,102","62,219","254,585",16569,27399,40183,23577,7312,2878,892,291,141,234,Diamond no Ace
68,"9,557","162,995","3,969","4,729","22,041","203,291",16754,17528,33080,30096,11494,4763,1737,698,326,535,Dragon Ball Kai (2014)
69,"10,278","141,960","7,182","9,100","13,799","182,319",11716,13952,28043,33590,15590,6652,1930,750,324,297,Pokemon XY
70,"35,318",3,"17,946","18,675","16,067","88,009",9083,6950,9809,9013,3820,1806,642,351,258,435,Crayon Shin-chan
71,"9,010","36,223","4,539","6,761","11,483","68,016",2750,3412,5782,8880,6681,4127,2142,930,486,480,Yu☆Gi☆Oh! Arc-V
72,"6,030","13,845","3,888","4,717","17,220","45,700",2278,2346,2858,3414,2010,1257,469,229,155,193,Aikatsu!
73,"4,049","20,777","2,808","6,664","10,748","45,046",487,1139,2575,5344,4338,2716,1272,535,258,163,Shirogane no Ishi: Argevollen
74,"2,455","20,083","1,598","1,166","12,449","37,751",1578,2258,4919,4750,1755,719,169,74,26,55,Yama no Susume Second Season
75,"5,110","12,081","4,227","6,580","7,133","35,131",1294,1404,2249,3947,3379,2300,844,383,207,257,Youkai Watch
76,"3,582","5,987","2,194","2,529","9,087","23,379",1131,1138,1248,1485,932,551,207,102,69,84,PriPara
77,"9,049",2,"3,496","4,226","4,626","21,399",2038,1429,2119,2203,998,477,120,72,32,97,Doraemon (2005)
78,"3,384",171,"1,448","1,401","6,992","13,396",555,220,398,637,413,242,84,36,54,82,Gudetama
79,"1,042","6,397",813,937,"4,168","13,357",483,615,1068,1220,901,555,246,105,67,64,Happiness Charge Precure!
80,943,"5,187",623,836,"4,846","12,435",614,562,1026,860,507,280,98,39,32,37,Lady Jewelpet
81,936,"6,751",601,"1,080","2,517","11,885",397,479,952,1429,1116,685,254,112,64,85,Future Card Buddyfight
82,"2,171",853,"1,877","1,805","4,444","11,150",212,259,553,841,496,308,53,19,14,34,Furusato Saisei: Nippon no Mukashibanashi
83,877,"1,847",849,"1,935","4,731","10,239",74,60,136,281,428,425,297,219,160,137,Francesca
84,"1,177","3,343",827,"2,451","2,324","10,122",203,253,710,822,688,616,318,141,84,81,Majin Bone
85,897,"2,458",583,"1,709","3,445","9,092",160,89,194,444,583,507,391,188,163,153,Marvel Disk Wars: The Avengers
86,"2,304",0,762,"1,908","3,818","8,792",266,103,185,365,359,274,110,55,48,169,Sazae-san
87,"2,230",0,"1,234","1,692","2,855","8,011",326,289,456,700,444,189,54,29,16,47,Nintama Rantarou
88,"2,477",0,952,"1,297","2,032","6,758",361,386,417,493,247,148,41,19,15,52,Chibi Maruko-chan (1995)
89,653,"1,978",461,"1,156","1,608","5,856",154,219,268,370,394,378,163,81,70,60,Dragon Collection
90,410,"3,118",320,489,"1,507","5,844",219,269,368,514,501,365,212,63,35,41,Tenkai Knights
91,"1,595",0,553,"1,151","1,303","4,602",202,348,350,254,262,177,45,31,21,46,Sore Ike! Anpanman
92,157,"2,286",89,248,401,"3,181",146,97,252,506,436,192,67,30,21,26,Ninja Hattori-kun (2012)
93,315,713,217,789,"1,022","3,056",48,36,76,141,165,179,105,63,47,63,Hero Bank
94,162,"1,815",88,457,480,"3,002",144,26,69,200,210,280,181,159,95,101,Pac-World
95,297,777,180,658,790,"2,702",61,38,62,107,157,181,115,77,29,41,Oreca Battle
96,655,0,255,626,687,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
97,80,695,41,183,581,"1,580",40,17,26,40,60,57,22,26,16,26,Duel Masters VS
98,83,531,60,138,545,"1,357",38,24,85,143,64,25,23,15,14,18,Maido! Urayasu Tekkin Kazoku
99,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
100,45,969,21,93,141,"1,269",93,49,87,139,110,108,34,33,22,51,Larva 3rd Season
101,77,207,66,172,630,"1,152",26,7,14,23,33,40,10,5,8,17,Danchi Tomoo
102,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
103,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
104,101,230,47,147,367,892,15,8,9,19,24,51,11,8,14,13,Xia Lan
105,51,262,34,129,361,837,21,12,23,36,20,28,8,7,7,11,GO-GO Tamagotchi!
106,57,154,24,128,432,795,27,5,5,10,19,17,13,6,15,16,KutsuDaru.
107,45,158,41,126,404,774,17,4,3,19,15,33,7,7,7,14,Neko no Dayan
108,86,168,83,156,274,767,34,9,12,28,48,32,8,10,8,21,Neko Pitcher
109,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
110,49,213,25,125,243,655,30,4,7,10,12,27,18,15,18,34,Choubakuretsu Ijigen Menko Battle: Gigant Shooter Tsukasa
111,50,188,19,156,220,633,15,2,6,16,20,20,9,4,9,21,Himitsukessha Taka no Tsume EX
112,70,95,27,170,251,613,16,1,1,9,11,14,10,10,2,21,Nyanfuru
113,47,142,24,156,236,605,16,3,1,6,11,15,6,4,1,12,Tetsujin 28-gou Gao!
114,58,215,33,131,171,608,26,4,13,29,24,19,9,8,5,21,Annyeong Jadoo
115,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
116,26,301,11,119,90,547,25,8,6,18,37,38,22,16,4,35,Chuldong! Super Wings
117,32,187,15,112,186,532,14,5,4,10,14,21,15,11,5,23,Ohayou Hakushon Daimaou
118,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
119,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
120,35,131,15,116,169,466,16,1,2,5,9,19,14,9,9,14,Panpaka Pants
121,47,82,15,149,143,436,15,1,,4,3,8,10,5,1,11,Tomodachi 8-nin
122,24,115,14,121,147,421,11,4,2,7,11,15,4,3,1,12,Ganbare! Oden-kun
123,30,105,14,93,162,404,20,4,3,5,8,6,2,,9,9,Astar-eul Hyanghae Chaguchagu
124,26,137,10,85,147,405,19,2,2,12,7,41,8,3,3,13,Yi Kong Zhi Dian
125,25,101,11,114,153,404,11,,3,9,12,9,8,1,4,11,Norasco (TV)
126,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
127,15,90,10,84,79,278,13,1,,4,11,9,5,3,,8,ColoColo Animal 2
128,14,67,6,48,94,229,8,1,1,3,2,4,3,2,3,6,Ppalgan Jajeongeo
129,6,68,7,41,56,178,10,2,1,7,7,4,3,1,1,3,Choegang Top Plate Part 2
130,4,49,4,48,44,149,7,,,2,4,,3,3,,5,Eungkka Sonata
131,6,40,4,44,38,132,6,,,2,3,1,2,2,2,4,Hello Carbot
132,3,33,2,36,31,105,7,,,1,2,,2,1,,1,Bubble Cook Wonjeongdae
133,"20,324","73,929","13,463","16,858","28,695","153,269",7647,7998,12963,17183,10740,5842,3309,1403,773,611,Bishoujo Senshi Sailor Moon Crystal
134,"2,177","88,873","1,131",665,"22,036","114,882",7176,6344,15003,19363,8559,3501,1037,394,183,210,Steins;Gate: Soumei Eichi no Cognitive Computing
135,"3,176","40,219","1,708","3,596","13,299","61,998",1206,1646,2941,6022,7014,5582,2532,1128,662,376,Bonjour♪Koiaji Pâtisserie
136,"1,740","41,712","1,075","1,781","8,437","54,745",1945,1902,3863,6843,6626,4137,1509,717,513,428,AkaKill! Gekijou
137,"5,119","13,770","4,352","2,195","17,625","43,061",1052,1462,3381,3714,1642,756,228,92,40,102,Nihon Animator Mihonichi
138,"2,720","6,437","1,079","1,398","15,357","26,991",465,378,848,1469,1015,560,234,119,105,110,Yaoguai Mingdan
139,720,"11,850",419,530,"3,291","16,810",550,475,1084,2102,1743,1001,311,140,97,98,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu
140,149,"8,430",76,159,"1,662","10,476",397,364,760,1466,1198,711,191,75,30,46,Pokemon Omega Ruby & Alpha Sapphire: Mega Special Animation
141,313,"3,625",200,338,"1,962","6,438",147,94,277,580,705,497,218,112,48,66,"Wake Up, Girl Zoo!"
142,"1,385","1,855",783,544,"1,819","6,386",111,165,351,813,767,470,152,75,49,35,Fastening Days
143,462,"1,352",241,427,"3,898","6,380",62,63,171,263,223,126,83,57,39,50,Duan Nao
144,223,"3,229",91,149,"1,501","5,193",148,44,125,367,597,355,110,56,32,53,Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0
145,334,"1,080",161,258,"1,541","3,374",67,44,143,222,180,106,48,75,25,35,Shi Xiong
146,191,"1,161",79,116,"1,045","2,592",92,58,134,249,160,89,45,18,14,33,Lu Shidai 2nd Season
147,121,"1,374",51,105,710,"2,361",98,43,60,153,212,211,88,63,38,63,Monster High: Kowa-ike Girls
148,134,367,51,136,569,"1,257",48,31,40,59,43,15,13,5,10,24,Qin Shi Mingyue: Junlin Tianxia
149,17,125,9,40,941,"1,132",6,,5,9,12,17,11,2,1,7,Ar:pieL - 6-seosgae-ui Unmyeong
150,59,393,19,66,334,871,17,2,4,16,33,77,50,21,15,27,Kujakuou: Sengoku Tensei
151,24,597,8,56,147,832,19,6,15,30,81,100,51,36,25,43,Tensai Banpaku Opening
152,33,270,23,91,275,692,12,6,3,10,26,51,23,15,9,17,Channel 5.5 4th Season
153,28,464,3,48,145,688,19,3,15,51,70,85,33,11,9,14,Studio Khara vs. CyberConnect2 Gachinko! Animation Taiketsu!
154,38,340,21,40,237,676,14,,7,13,29,60,37,28,22,24,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima
155,18,363,12,91,159,643,14,1,1,14,33,63,44,15,28,42,Beppu x Peeping Life
156,33,257,20,82,229,621,14,4,3,6,18,43,22,17,13,20,Channel 5.5 4th Season Prologue
157,28,397,7,50,115,597,13,4,8,41,73,82,28,11,5,21,Nenga no Kizuna
158,16,348,3,47,99,513,12,5,9,28,63,58,36,9,10,19,Curly
159,18,289,6,30,124,467,12,1,7,18,56,51,22,10,8,10,Minion
160,25,210,13,69,132,449,22,2,3,12,24,30,10,14,2,18,Oniku Daisuki! Zeushi-kun 2nd Season
161,28,210,5,65,119,427,11,,5,6,16,28,24,16,9,19,Kana Kana Kazoku: Rika in Wonderland
162,27,205,6,72,115,425,11,,6,6,14,27,22,15,10,18,Kana Kana Kazoku: Stop Rubella
163,11,318,4,25,68,426,15,5,10,9,37,52,30,21,15,26,Windows Tablet no Uta
164,14,284,2,31,72,403,7,,,5,24,44,46,26,18,26,Collapse Zen
165,23,239,4,47,87,400,10,1,3,15,28,64,18,9,12,9,Kubbe no Ongakukai
166,30,107,12,87,117,353,13,,,3,8,21,8,6,2,4,Lion x Kamiusagi Rope
167,24,135,4,51,129,343,12,1,,4,10,18,19,4,11,5,Tokyo 2164
168,24,93,3,75,109,304,14,1,2,7,8,5,4,3,4,14,Menghuan Xiyou
169,8,75,4,10,56,153,7,3,3,7,9,9,6,,1,2,Sui Cheng Li Xin: Guiyu Zhou Yuan
170,8,63,6,30,43,150,6,,,2,8,11,5,1,1,4,AOKI & Taka no Tsume
171,42,0,13,46,38,139,19,,,1,2,,1,,,,Spookiz Specials
172,4,55,3,29,31,122,7,,3,3,9,3,2,,,1,Spookiz
173,5,38,3,15,50,111,7,,,,3,1,3,2,,2,Tsubuyaki-tai × Otona no I
174,6,41,3,18,32,100,5,1,,2,6,2,6,,,1,Hong Ling Jin Yu Wang Xiaoming
175,4,36,4,22,22,88,6,,,1,6,2,3,1,1,2,Chifan Shuijiao Da Dou Dou
176,"11,509","459,217","3,307","1,546","62,873","538,452",73581,84668,99794,45611,11593,3737,1003,399,204,925,Shingeki no Kyojin: Kuinaki Sentaku
177,"3,114","165,764","1,006",641,"22,986","193,511",20758,20192,34085,25552,9996,4146,1260,541,264,273,Date A Live II: Kurumi Star Festival
178,"9,999","130,878","3,278","1,645","24,131","169,931",8132,10703,23774,30091,12868,5327,1600,767,338,273,Nisekoi OVA
179,"3,782","123,763","1,741",753,"23,720","153,759",9601,11423,22158,24494,9961,3830,982,360,187,191,Ao Haru Ride OVA
180,"8,955","96,085","3,798","2,150","30,140","141,128",7200,10922,22096,17289,5463,1817,522,148,62,105,Magi: Sinbad no Bouken
181,"10,838","98,706","3,897","1,871","20,658","135,970",9626,9765,18809,19677,8749,3771,1346,675,383,359,To LOVE-Ru Darkness OVA
182,"3,112","76,046","1,534","1,004","17,792","99,488",4386,5284,13269,17190,6529,2521,674,307,123,121,Yamada-kun to 7-nin no Majo: Mou Hitotsu no Suzaku-sai
183,"1,406","70,097",663,589,"20,921","93,676",2959,3770,9375,15812,9190,4089,1490,657,289,284,"Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!: Motenaishi, Nazomeite Miru"
184,"1,978","66,087",702,592,"15,376","84,735",3135,3199,7208,12617,7995,4059,1655,845,505,398,IS: Infinite Stratos 2 - World Purge-hen
185,"20,888","26,957","7,483","1,939","25,258","82,525",3917,5838,12027,8461,2571,867,236,94,43,83,Seitokai Yakuindomo* OVA
186,"2,697","56,602","1,257","1,626","19,011","81,193",6333,6187,8456,8146,4973,2624,1184,510,308,363,Hybrid Child
187,960,"57,515",294,437,"9,989","69,195",4383,4949,7646,9669,5125,2426,849,377,239,267,Love Stage!!: Chotto ja Nakutte
188,"3,964","33,390","1,342",913,"25,587","65,196",1839,3228,6582,7592,3703,1566,592,323,133,110,Imawa no Kuni no Alice
189,"3,717","22,172","1,208","1,395","17,382","45,874",711,512,1500,3546,4516,2808,1327,696,394,306,Ane Log: Moyako Neesan no Tomaranai Monologue
190,"3,764","23,183","1,448","1,258","9,932","39,585",3380,2329,4143,3890,1910,1038,456,239,152,230,Rance 01: Hikari wo Motomete The Animation
191,563,"23,191",269,292,"4,512","28,827",1187,1124,1904,3095,2840,1847,833,520,312,271,Brothers Conflict OVA
192,"1,219","15,284",563,358,"9,153","26,577",920,1302,2703,3451,1409,558,194,108,39,60,Strike Witches: Operation Victory Arrow
193,618,"19,384",267,184,"5,273","25,726",799,819,1899,3655,2856,1460,545,267,127,98,Kanojo ga Flag wo Oraretara: Christmas? Sonna Mono ga Boku ni Tsuuyou Suru to Omou no ka?
194,468,"17,688",189,327,"6,438","25,110",976,1029,1991,3114,2329,1251,562,315,199,138,"Kono Danshi, Sekka ni Nayandemasu."
195,"1,991","15,123",737,676,"4,524","23,051",1266,977,2054,2693,1502,863,327,152,97,119,Boy Meets Harem The Animation
196,895,"13,984",373,307,"4,937","20,496",1137,1488,2526,2489,961,377,158,62,29,43,Shin Tennis no Oujisama vs. Genius 10
197,"1,151","11,735",906,346,"3,810","17,948",933,1045,2321,2537,940,327,56,23,16,31,Diamond no Ace OVA
198,"1,088","12,229",508,426,"3,564","17,815",1009,841,1542,2146,1289,688,276,181,97,140,Idol☆Sister
199,"1,542","10,392",629,508,"3,499","16,570",1018,798,1465,1841,1026,563,190,125,60,99,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation
200,916,"7,646",376,270,"7,082","16,290",341,297,660,1398,1240,589,262,131,79,64,Ikkitousen: Extravaganza Epoch
201,"1,444","7,498",839,"1,005","3,754","14,540",340,380,756,1392,1467,1015,398,218,108,111,12-sai.
202,"1,001","8,351",459,422,"2,860","13,093",576,463,849,1524,1103,605,236,109,88,101,Koi Maguwai
203,"1,055","6,792",487,384,"2,414","11,132",442,386,770,1083,900,576,245,123,71,64,Jutaijima
204,547,"5,738",270,272,"3,864","10,691",257,155,371,826,1053,696,308,165,68,98,Futari Ecchi (2014)
205,976,"4,951",431,310,"2,083","8,751",378,312,579,910,605,356,122,56,37,49,Oppai Gakuen Marching Band-bu!
206,"1,023","4,090",461,352,"2,107","8,033",273,221,477,680,625,291,130,76,46,52,Yakata: Kannou Kitan
207,872,"4,076",423,407,"1,922","7,700",202,142,361,611,600,478,200,99,55,76,Ana no Oku no Ii Tokoro
208,898,"3,679",353,312,"2,101","7,343",300,215,445,598,441,269,122,57,38,51,Shinkyoku no Grimoire The Animation
209,855,"3,398",372,323,"2,026","6,974",204,151,346,592,507,313,135,74,46,53,Demonion: Gaiden
210,514,"3,813",276,247,"1,506","6,356",210,136,304,570,609,358,133,64,45,52,Otome Hime
211,728,"2,916",359,312,"1,830","6,145",169,145,272,467,462,270,133,58,41,48,Eromame
212,662,"2,922",329,267,"1,663","5,843",187,102,287,524,459,260,100,43,29,42,Yobai Suru Shichinin no Harame
213,209,"2,342",82,119,"2,579","5,331",71,51,101,216,356,336,194,111,64,46,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya
214,548,"1,995",250,235,"1,356","4,384",115,71,120,262,318,228,144,63,53,42,Oyome-sama Honey Days♥
215,539,"1,979",274,264,"1,268","4,324",139,60,122,239,314,221,131,55,36,37,Jokei Kazoku III: Himitsu - The Anime
216,334,"2,412",181,184,943,"4,054",131,75,183,337,385,262,137,64,49,32,Samurai Hormone The Animation
217,464,"1,723",212,197,"1,070","3,666",110,51,124,243,285,198,87,51,33,36,Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation
218,82,963,43,80,895,"2,063",89,183,135,79,99,77,34,22,8,17,Kaitou Tenshi Twin Angel: Kyunkyun☆Tokimeki Paradise!! OVA
219,48,264,30,76,"1,215","1,633",18,2,5,13,32,35,26,3,13,14,Choujikuu Robo Meguru
220,67,537,31,110,354,"1,099",132,59,111,47,40,35,16,14,12,11,Elite Jack!!
221,48,58,16,90,192,404,9,1,,5,6,11,7,3,,8,Inui-san!
222,7,146,7,22,60,242,7,1,,5,19,20,11,10,2,10,Mofu☆Mofu OVA
223,4,33,1,18,34,90,6,,,,3,3,2,,,,Onosaka Konishi no O+K 2.5-jigen Animation 2nd Season
224,"8,533","587,137","1,409","1,172","37,340","635,591",69290,72990,114287,96186,39527,16064,6758,3138,1710,1716,The Last: Naruto the Movie
225,"2,493","95,708","1,238","1,531","33,398","134,368",11649,8304,14178,13777,5142,2256,668,301,166,429,Shingeki no Kyojin Movie 1: Guren no Yumiya
226,"3,683","59,894","1,227","1,159","41,483","107,446",3061,5703,12955,13575,6162,2822,1155,505,251,177,Rakuen Tsuihou
227,581,"7,810",240,213,"6,380","15,224",557,1260,1969,1459,477,180,89,27,12,40,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune
228,265,"5,791",106,217,"2,429","8,808",780,666,861,917,414,243,95,56,40,61,Aikatsu! Movie
229,145,"5,657",51,153,"1,185","7,191",390,413,835,1160,766,413,134,62,21,31,Youkai Watch Movie 1: Tanjou no Himitsu da Nyan!
230,130,"3,080",74,101,"1,995","5,380",64,44,163,443,620,548,265,100,67,37,Santa Company
231,135,"2,818",83,144,"1,424","4,604",215,288,508,484,273,154,56,30,6,16,Happiness Charge Precure! Movie: Ningyou no Kuni no Ballerina
232,47,"1,404",30,72,446,"1,999",131,77,165,316,213,108,24,10,8,13,Pikmin Short Movies
233,88,327,50,61,980,"1,506",21,5,22,43,62,28,11,8,5,13,Timing (Movie)
234,21,269,6,51,200,547,10,5,8,30,47,36,21,9,2,17,Chiisana Teien
235,24,127,13,75,266,505,14,1,3,5,18,10,9,8,1,7,Kurumiwari Ningyou (2014)
