,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
15,"16,056","131,580","6,761","8,904","84,354","247,655",9913,10165,23819,32648,15845,6577,2694,966,385,315,Toaru Kagaku no Accelerator
16,"19,583","138,479","7,453","16,072","48,125","229,712",8421,9921,23020,34780,18989,9500,3461,1454,688,725,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai."
17,"14,754","80,313","5,864","6,204","66,451","173,586",6321,9332,20799,18616,6868,2671,927,338,160,179,Machikado Mazoku
18,"12,233","94,702","4,216","11,406","43,101","165,658",3442,4082,11343,23858,18620,9780,3899,1806,799,595,Sounan desu ka?
19,"12,660","79,157","5,879","7,891","52,905","158,492",4052,7595,19694,21470,8528,3520,1249,439,179,170,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note
20,"14,907","66,360","5,079","14,897","41,449","142,692",2236,2569,6976,15766,14113,8319,3956,1395,593,370,Katsute Kami Datta Kemono-tachi e
21,"10,561","72,778","4,113","9,670","41,649","138,771",3291,4584,10297,17721,11344,5813,2706,1089,543,392,Nakanohito Genome [Jikkyouchuu]
22,"9,794","59,667","3,844","5,802","50,082","129,189",4983,7776,16507,13335,4749,2049,778,308,156,146,Joshikousei no Mudazukai
23,"11,017","61,286","5,325","13,155","33,460","124,243",1943,3284,9791,17329,11438,5880,2527,943,374,280,Cop Craft
24,"6,525","24,670","3,175","10,552","31,302","76,224",637,976,2253,5079,5746,4083,2278,1098,469,331,Bem
25,"4,466","20,764","2,288","7,681","20,234","55,433",1347,1828,3070,4681,3828,2671,1371,680,283,256,Granbelm
26,"5,600","14,588","3,012","4,006","23,375","50,581",1422,1436,1977,3308,2456,1545,718,317,191,270,Ensemble Stars!
27,"3,073","18,152",752,969,"18,511","41,457",4089,3498,3377,2166,929,424,195,106,44,163,Senki Zesshou Symphogear XV
28,"2,737","10,955",993,"3,131","12,055","29,871",399,526,1414,2545,2173,1259,575,273,116,140,Kochouki: Wakaki Nobunaga
29,"1,010","12,964",371,645,"6,767","21,757",430,451,900,1899,2460,1867,786,356,210,216,Yami Shibai 7
30,"1,399","6,346",598,"3,829","8,686","20,858",169,91,269,736,774,1006,1003,698,681,704,Try Knights
31,855,"4,958",433,"1,193","4,394","11,833",294,454,753,1103,851,521,288,125,51,65,Re:Stage! Dream Days♪
32,627,"4,727",288,472,"4,620","10,734",332,352,736,846,578,311,121,66,34,55,Starmyu 3rd Season
33,394,"2,764",181,360,"1,474","5,173",135,173,542,481,405,209,84,50,19,38,Cardfight!! Vanguard: Shinemon-hen
34,264,"1,690",105,144,"2,204","4,407",114,49,120,213,234,146,78,41,20,31,Hensuki▽
35,304,586,268,533,"2,241","3,932",129,18,38,83,104,110,85,55,43,67,Business Fish
36,209,"1,546",102,790,679,"3,326",62,11,30,125,254,433,228,144,89,96,Hakata Mentai! Pirikarako-chan
37,62,310,29,135,389,925,42,7,8,18,33,33,39,27,28,38,Odoru Mowai-kun
38,75,108,24,162,509,878,26,1,1,4,11,8,5,6,9,17,Waresho! Warera! Shodobutsu Aigo Iinkai
39,28,84,10,84,113,319,14,1,1,3,5,10,4,1,5,7,Oshiri Tantei 3rd Season
40,15,109,9,78,108,319,10,2,2,2,14,14,6,4,2,13,Zannen na Ikimono Jiten (2019)
41,7,66,6,52,55,186,11,,1,1,4,4,5,7,2,4,Titipo Titipo 2
42,7,47,4,44,40,142,9,,1,2,7,5,2,,1,1,Miniforce: Super Dino Power
43,8,41,5,43,42,139,8,1,,,4,,1,2,1,3,Bugsbot Ignition
44,10,40,3,47,33,133,7,1,,1,2,1,3,1,,2,Pinkfong Wonderstar
45,3,23,2,31,34,93,5,1,,,2,1,1,,,,Mythteria
46,3,26,5,25,33,92,5,,,1,1,2,3,,,,Oni Sara
47,6,19,2,22,27,76,3,,,,,2,2,,1,2,Tobot V: Swag's Secret
48,5,12,4,25,20,66,1,,,,,,2,1,,2,Jyulagi Cops: Jura King
49,3,14,2,18,24,61,3,,,,1,,1,,,,Pipilu Anquan Tegong Dui Part 2
50,"223,604","2,706,374","45,403","45,717","189,570","3,210,668",508858,640669,615983,290018,88395,36494,12390,5091,2679,6706,Kimetsu no Yaiba
51,"1,765,953",14,"304,262","198,936","225,099","2,494,264",646778,293450,228789,130926,53562,28413,12435,5841,4239,13768,One Piece
52,"502,961","694,279","148,612","150,056","274,494","1,770,402",157778,188613,248479,169689,67768,35366,19511,9629,5696,6792,Black Clover
53,"377,209","76,668","117,166","231,596","92,382","895,021",24553,21381,45923,84081,86985,66759,50576,27966,19105,29483,Boruto: Naruto Next Generations
54,"83,105","502,181","39,613","34,811","225,217","884,927",81366,97317,127520,72102,24778,10640,4011,1486,828,1083,Fruits Basket 1st Season
55,"52,200","336,316","17,342","17,407","111,171","534,436",48538,40559,58280,54928,28611,15307,8380,4039,2286,2447,Fairy Tail: Final Series
56,"167,484",0,"75,173","49,014","68,948","360,619",39196,34270,43442,29402,10515,4428,1302,542,352,793,Meitantei Conan
57,"29,770","161,249","18,813","19,533","109,598","338,963",17903,29800,45304,32364,13377,5845,2311,858,428,523,Carole & Tuesday
58,"20,317","60,934","7,429","16,062","64,925","169,667",3594,3849,7669,13368,10860,6546,3985,1779,1037,985,Kono Yo no Hate de Koi wo Utau Shoujo YU-NO
59,"15,433","66,262","10,239","15,833","14,289","122,056",5771,6000,11468,16960,11859,6701,3369,1553,887,1025,Pokemon Sun & Moon
60,"11,355","59,082","3,060","1,821","19,893","95,211",8438,12287,16020,7742,2042,782,253,95,39,163,Diamond no Ace: Act II
61,"35,317",2,"17,946","18,675","16,067","88,007",9082,6950,9810,9013,3820,1806,642,351,258,435,Crayon Shin-chan
62,"9,485","6,210","5,152","9,198","23,545","53,590",760,1259,2175,3429,2248,1404,483,200,116,112,Gegege no Kitarou (2018)
63,"8,873","17,464","4,105","6,748","12,207","49,397",1341,1734,2949,5141,3989,2518,1331,613,366,311,Yu☆Gi☆Oh! VRAINS
64,"2,543","20,201",982,"1,284","5,554","30,564",1536,1710,2760,4017,2712,1362,774,400,234,202,Inazuma Eleven: Orion no Kokuin
65,"2,486","11,739","1,208","1,968","8,943","26,344",500,1215,2703,3341,1548,652,231,94,36,56,Mix: Meisei Story
66,"1,339","15,083",517,493,"7,697","25,129",1935,2774,4019,1845,518,198,63,70,14,63,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei
67,"9,050",1,"3,496","4,226","4,626","21,399",2038,1429,2119,2203,998,477,120,72,32,97,Doraemon (2005)
68,"3,384",171,"1,448","1,401","6,992","13,396",555,220,398,637,413,242,84,36,54,82,Gudetama
69,"1,759","5,045",867,871,"4,790","13,332",723,890,1102,967,532,252,84,53,30,61,Star☆Twinkle Precure
70,885,"7,369",304,751,"2,408","11,717",475,491,754,1134,1248,860,515,251,146,145,Beyblade Burst Gachi
71,"2,304",0,762,"1,908","3,818","8,792",266,103,185,365,359,274,110,55,48,169,Sazae-san
72,662,"4,040",290,"1,207","2,044","8,243",231,316,303,444,540,573,376,274,208,420,Bakugan: Battle Planet
73,"2,230",0,"1,234","1,692","2,855","8,011",326,289,456,700,444,189,54,29,16,47,Nintama Rantarou
74,414,"4,187",144,299,"1,932","6,976",181,187,514,648,656,434,156,74,45,47,Cardfight!! Vanguard: Zoku Koukousei-hen
75,"2,477",0,952,"1,297","2,032","6,758",361,386,417,493,247,148,41,19,15,52,Chibi Maruko-chan (1995)
76,582,"2,900",174,323,"2,194","6,173",293,337,569,634,329,169,68,28,14,39,Aikatsu Friends!: Kagayaki no Jewel
77,"1,595",0,553,"1,151","1,303","4,602",202,348,350,254,262,177,45,31,21,46,Sore Ike! Anpanman
78,305,"2,146",155,279,"1,323","4,208",156,77,195,358,395,239,86,38,20,33,Youkai Watch!
79,344,"1,391",110,248,"1,457","3,550",202,262,296,172,97,57,21,17,9,25,Kiratto Pri☆chan Season 2
80,875,0,453,890,"1,062","3,280",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
81,655,0,255,626,687,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
82,95,169,51,221,"1,379","1,915",24,2,5,10,13,11,19,12,10,28,Jimoto ga Japan
83,331,0,82,286,"1,003","1,702",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
84,122,647,50,258,425,"1,502",49,24,57,119,128,94,36,30,19,36,TV Yarou Nanaana: Wakuwaku Doukutsu Land
85,222,292,93,342,556,"1,505",120,10,14,27,41,52,36,44,27,61,Yodel no Onna
86,73,683,39,94,458,"1,347",71,31,57,103,77,52,11,8,19,43,Pucca 3
87,95,564,51,145,491,"1,346",51,40,92,125,28,21,13,11,2,19,Kirakira Happy★Hirake! Cocotama
88,110,266,39,207,671,"1,293",26,5,5,21,24,40,25,13,12,36,Duel Masters!!
89,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
90,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
91,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
92,166,164,59,251,311,951,33,8,18,26,27,19,24,11,15,32,Aware! Meisaku-kun
93,61,291,23,175,254,804,24,5,9,31,41,55,16,17,6,15,Shounen Ashibe: Go! Go! Goma-chan 4
94,64,142,23,187,346,762,21,3,2,7,18,20,11,13,9,23,B Rappers Street
95,77,98,24,168,330,697,19,1,,7,13,21,8,3,3,12,Neko to Mata
96,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
97,59,129,25,184,272,669,22,4,5,4,11,11,11,8,7,13,Kedama no Gonjirou
98,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
99,40,94,16,156,295,601,14,,2,5,7,6,10,8,,17,Kyou mo Tsuno ga Aru
100,35,204,18,111,228,596,12,2,18,31,23,27,7,13,4,14,Neko no Nyagh: Nya Misérables
101,64,118,24,130,252,588,23,5,5,5,10,10,3,10,12,13,Pikachin-Kit
102,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
103,194,50,10,167,135,556,86,,31,,6,6,48,,2,25,Pittanko!! Nekozakana
104,47,104,17,185,195,548,15,,,4,5,6,9,8,11,23,Aigan Kaijuu
105,20,143,15,84,279,541,20,1,5,13,17,15,6,3,3,14,Neko Neko Nihonshi 4th Season
106,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
107,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
108,84,20,21,173,137,435,13,,1,,5,4,6,,7,17,Otoppe
109,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
110,57,20,19,146,116,358,10,,,2,2,2,3,4,,8,Reizouko no Tsukenosuke!
111,14,129,5,103,83,334,11,,2,1,4,40,4,6,5,21,Zhu Zhu Xia: Konglong Riji
112,19,67,8,121,106,321,11,,,2,7,6,6,4,1,8,Daifuku-kun@Kin Tele 2nd Season
113,12,69,6,90,86,263,11,1,,1,7,8,5,2,3,10,Washimo 7th Season
114,15,64,9,71,77,236,5,1,,1,9,6,3,6,,7,Gifu no Tatekayoko
115,10,74,7,60,75,226,10,1,2,4,7,4,7,2,3,8,Bbasha Mecard
116,12,69,9,62,68,220,11,,,5,2,3,5,6,1,11,Metallion
117,5,54,5,62,64,190,9,,1,2,5,2,4,2,2,5,Chuldong! Animal Rescue
118,10,43,4,43,45,145,8,2,1,2,3,3,2,,1,5,Tobot V
119,3,37,4,42,31,117,6,,,1,3,1,2,2,1,3,Hello Carbot Season 7
120,"9,466","117,254","2,669","4,022","43,435","176,846",6891,10808,26233,29137,10673,3825,1491,674,348,356,Kengan Ashura
121,"6,589","69,443","1,710","1,349","32,494","111,585",14204,12872,13924,6968,2013,672,393,340,366,531,Mo Dao Zu Shi: Xian Yun Pian
122,"30,034","4,575","8,747","17,929","17,814","79,099",2075,1417,2283,4347,5631,5190,3794,2264,1784,2181,Super Dragon Ball Heroes
123,"22,580",0,"3,809","3,609","26,858","56,856",7808,2524,2733,1849,823,520,209,154,167,1122,Holo no Graffiti
124,"2,496","26,550","1,417","3,258","10,153","43,874",784,1143,3019,6016,5188,3163,1505,681,282,217,Cannon Busters
125,"1,461","22,068",638,368,"12,134","36,669",1249,1373,3306,5728,2934,1247,368,186,86,82,Another World
126,"1,841","15,901",576,"1,339","9,154","28,811",893,583,1243,2182,2477,1929,780,577,306,347,Yubisaki kara Honki no Netsujou: Osananajimi wa Shouboushi
127,"1,241","11,665",497,680,"6,313","20,396",891,376,795,1593,2087,1129,472,228,128,147,Mugyutto! Black Clover
128,"1,173","9,231",544,"1,882","6,771","19,601",332,211,558,1157,1588,1472,1246,764,546,695,Saint Seiya: Knights of the Zodiac
129,715,"8,069",307,251,"7,354","16,696",1224,418,999,1597,745,344,95,39,18,56,Gintama: Monster Strike-hen
130,"1,291","6,380",456,455,"6,061","14,643",688,380,830,1467,858,512,161,69,64,57,Nu Wushen de Canzhuo
131,659,"7,575",332,477,"4,666","13,709",239,299,786,1612,1400,736,318,120,85,61,Hero Mask 2nd Season
132,444,"6,913",146,230,"3,571","11,304",370,228,708,1432,1174,609,160,56,22,63,Mini Yuri
133,679,"7,212",111,217,"1,684","9,903",868,800,1499,1019,302,102,44,51,62,172,Doupo Cangqiong 3rd Season
134,"1,085","3,316",395,488,"3,867","9,151",307,376,626,819,340,157,73,49,43,37,Hanhua Riji
135,500,"3,797",138,149,"3,241","7,825",158,161,382,784,578,335,141,52,27,57,Zenonzard The Animation Episode 0
136,"1,117","2,403",251,367,"3,268","7,406",94,96,207,467,377,186,96,46,39,38,Da Zhu Zai
137,711,"2,626",265,337,"2,801","6,740",220,136,302,620,470,257,77,58,38,42,Shaonu Qianxian: Renxing Xiao Juchang
138,217,"3,189",87,156,"2,708","6,357",143,85,198,464,581,326,74,29,14,30,Digimon Survive: Prologue Movie
139,857,"1,754",168,320,"2,836","5,935",309,230,343,348,138,95,45,25,27,49,Ling Long: Incarnation
140,322,"1,538",166,218,"1,305","3,549",90,52,127,259,276,177,81,42,25,36,Shoujo☆Conto All Starlight
141,144,"1,898",102,171,856,"3,171",130,39,81,129,293,234,88,43,25,44,Arifureta Shokugyou de Sekai Saikyou Picture Drama
142,305,864,121,340,"1,410","3,040",46,17,43,87,155,149,60,43,35,51,SD Gundam World: Sangoku Souketsuden
143,118,"1,024",35,67,"1,306","2,550",37,42,117,192,171,94,43,11,11,22,Madoromi no Vevara
144,224,393,86,125,"1,718","2,546",28,18,27,69,57,40,17,12,11,12,Ai Zai Xiyuan Qian
145,395,"1,294",138,155,514,"2,496",68,31,87,148,172,173,122,65,58,74,Naedoko Demon's Ground
146,90,"1,676",23,58,621,"2,468",56,41,142,289,315,173,40,26,16,29,Jurassic!
147,58,809,74,140,405,"1,486",38,3,9,28,70,160,66,44,22,37,Hawk no Onayami Soudanshitsu
148,53,412,23,81,781,"1,350",25,5,20,47,65,64,16,7,6,17,Tales of the Rays: Everlasting Destiny
149,90,944,33,96,171,"1,334",29,13,47,88,142,142,94,74,47,79,Girl X
150,114,729,32,97,343,"1,315",54,42,102,130,59,64,11,7,14,24,Xi Xing Ji: Jijie Pian
151,53,493,49,81,401,"1,077",27,2,10,28,62,94,36,16,7,23,Ugoite Hamidase! Machikado Mazoku
152,163,281,41,102,433,"1,020",19,16,25,40,42,24,18,14,14,16,Wan Guo Zhi
153,53,433,39,94,306,925,16,4,9,20,70,68,27,15,5,8,Naze Nani Dendrogram
154,65,231,35,55,527,913,17,2,7,24,41,40,9,6,7,7,Cue! Short Anime
155,45,276,29,68,385,803,14,4,4,12,21,38,26,19,13,34,Chou Futsuu Toshi Kashiwa Densetsu Z
156,143,235,35,111,247,771,24,4,12,39,37,19,15,7,11,15,Shu Ling Ji
157,25,424,31,60,204,744,14,5,9,15,63,78,30,10,6,12,Naze Nani Dendrogram Episode 0
158,23,466,7,53,179,728,11,3,11,32,65,94,42,20,12,30,Sonoda
159,36,340,26,27,261,690,16,3,5,16,32,75,27,10,4,11,Shirobako Movie: C96 Gentei Gekijou Maeuriken Kokuchi Eizou
160,28,390,14,32,168,632,15,4,7,24,52,80,37,24,7,7,Dokidoki Ghost Mansion
161,13,427,3,63,102,608,12,4,4,16,35,99,41,37,22,33,Japanda
162,13,320,6,55,99,493,13,,8,17,35,83,22,10,16,18,Animagear
163,56,132,25,76,192,481,17,9,4,9,9,14,14,11,9,6,Mono no Kamisama Cocotama
164,39,141,17,73,208,478,17,1,6,10,17,12,15,9,7,22,Chuanyue Huoxian: Youling Jihua
165,19,261,3,54,133,470,12,6,11,32,50,38,11,6,5,12,Kaigo to Ikiru
166,30,251,7,41,116,445,8,3,1,9,26,47,24,20,12,24,Sema Kuruoshii Ie
167,11,287,5,46,59,408,9,,,3,13,41,45,40,27,24,"Shiro no Kanga""roo"" no Uta"
168,22,235,3,56,85,401,16,2,11,38,46,29,9,4,2,12,Chikai
169,24,141,16,77,141,399,12,1,,3,16,26,12,9,4,12,Taka no Tsumedan x Uchicomi!
170,19,194,8,26,151,398,10,9,11,27,40,19,6,3,1,2,Alita De Shui Gian Gushi
171,44,101,15,58,155,373,10,2,2,12,10,9,7,3,2,7,Tai Yi Xian Mo Lu: Ling Fei Ji III
172,25,103,10,92,130,360,9,1,,6,15,11,10,7,4,3,Taka no Tsume Yoshida-kun Batten File: Natsuyasumi Mystery Adventure
173,13,129,7,80,120,349,24,4,10,10,16,10,12,1,4,8,Qing Chi Hong Xiaodou Ba! Wai Zhuan: Mo Xiang Wang
174,32,87,8,92,110,329,7,1,1,6,9,12,8,5,2,14,Deluxe da yo! Kaishain
175,24,93,9,61,134,321,7,,2,6,13,11,9,,2,4,Megido 72: Nagaki Sen Tabi no Katawara de
176,23,94,7,72,125,321,10,1,1,4,5,9,4,4,4,15,Ninja Box
177,23,115,10,62,111,321,11,,,4,7,16,17,8,5,6,Kobara Support x Kamiusagi Rope
178,12,218,2,41,51,324,7,,2,17,29,41,18,10,2,6,23rd Japan Media Arts Festival Introduction
179,65,0,31,94,122,312,10,,,1,7,7,5,4,4,8,Hatachi no Ryouma with Kurofune-kun!
180,18,168,13,42,68,309,12,5,4,23,37,24,9,8,1,2,Nankyoku Penguin Colors
181,12,177,5,44,55,293,10,1,1,21,33,30,12,4,6,10,The Peak
182,7,164,7,32,82,292,7,1,1,13,29,40,8,,1,3,Ochibi-san Tanpen Movie
183,22,90,9,52,98,271,12,1,7,12,5,7,3,3,2,7,Moshi Juexing: Ruqin 2nd Season
184,12,111,6,66,69,264,7,,,20,12,13,16,4,7,12,Ichiman
185,27,47,9,71,106,260,7,,,3,3,6,4,1,2,8,Phantomi: Mini Anime
186,9,98,8,54,88,257,11,2,2,4,4,36,3,1,3,5,Xiao Hua Xian 5th Season: Si Shi Huayu - Chun Xia
187,8,108,9,30,49,204,12,,6,19,17,14,4,,,4,BT21 Universe Animation
188,7,60,7,59,56,189,9,,,2,4,3,8,4,2,3,Yogoe Mecard Wangma
189,43,0,17,74,46,180,6,,,2,2,,3,1,3,4,Wo Shi Bu Bai Chi
190,7,56,4,42,57,166,9,1,3,2,7,3,3,2,1,5,AOTU Xueyuan
191,15,69,6,32,47,169,10,1,4,2,14,6,1,2,1,4,Ruguo Lishi Shi Yiqun Miao 3rd Season
192,11,56,7,28,49,151,9,1,4,6,9,5,5,,,1,Sasohan Nyanya
193,10,46,7,27,53,143,6,,,,8,3,2,,1,3,Di Ling Qu: Nanjiang Miwu
194,11,37,4,39,48,139,7,,,1,5,3,1,1,,2,Jijia Yingxiong: Ji Dou Yongzhe
195,12,44,3,45,34,138,7,,1,,3,3,4,1,,2,Ashuai 2nd Season
196,4,62,3,28,37,134,5,,1,3,8,3,3,9,2,3,Zhui Meng Zhe
197,2,66,4,17,33,122,6,,,,7,15,8,3,5,,Mortal Portal Radio
198,5,34,2,37,37,115,6,,,1,4,,3,,,1,Huayu Cheng Xing 2
199,5,48,2,28,30,113,6,,,1,5,4,5,2,2,2,Jing Jing Lai Le Dao
200,24,0,10,43,35,112,5,1,,,1,,2,,,,Kodomo datta Tsurai yo
201,3,36,3,30,24,96,7,,,,6,2,3,,,2,Jie Li Dou 2nd Season
202,3,31,3,31,25,93,6,,,,5,,3,,,1,Chi Ji Da Zuozhan 2nd Season
203,2,33,4,29,21,89,6,,,1,4,1,3,,,2,Xiao Mao Tang Mi
204,5,45,1,10,21,82,1,,,7,12,8,1,,,2,Daemon X Machina: Order Zero
205,18,0,9,17,29,73,1,,,1,1,,,,,3,Matsuo no Anime
206,"23,073","171,069","6,953","3,292","44,882","249,269",13514,13753,32162,41865,16138,5722,1519,560,262,284,Tensei shitara Slime Datta Ken OVA
207,"9,627","70,745","3,442","2,851","40,673","127,338",3621,4075,9557,16268,8980,4115,1761,766,372,288,Strike the Blood III
208,"1,614","92,678",603,266,"17,478","112,639",5131,7985,21679,22696,5562,1455,350,106,45,81,Mob Psycho 100: Dai Ikkai Rei toka Soudansho Ian Ryokou - Kokoro Mitasu Iyashi no Tabi
209,"20,888","26,957","7,483","1,939","25,258","82,525",3917,5838,12027,8461,2571,867,236,94,43,83,Seitokai Yakuindomo* OVA
210,"2,534","30,620",631,242,"30,845","64,872",2175,2885,6532,7128,2511,964,223,79,41,52,Totsukuni no Shoujo
211,832,"18,830",318,254,"13,934","34,168",1615,1909,3889,3710,1249,418,128,46,28,54,"Yuru Yuri,"
212,803,"17,079",349,248,"9,365","27,844",1704,1923,3817,3328,1134,378,91,48,16,52,Gochuumon wa Usagi desu ka?? Sing for You
213,945,"14,553",551,217,"8,477","24,743",813,1117,3246,3513,1061,327,103,46,19,44,Golden Kamuy 2nd Season OVA
214,"2,272","11,353",698,545,"3,090","17,958",1379,1133,1883,2054,1020,571,201,123,65,95,Ecchi na Oneechan ni Shiboraretai
215,"6,994","5,151",926,666,"3,820","17,557",1149,964,1739,1953,1039,525,197,99,63,93,Joshi Luck!
216,"3,869","5,470","1,191",737,"3,523","14,790",706,671,1256,1738,860,410,166,95,55,69,Shishunki Sex
217,"3,031","2,741",822,330,"6,307","13,231",429,379,775,1344,736,314,76,36,20,27,Choujigen Game Neptune The Animation OVA
218,"1,994","4,758",684,482,"2,443","10,361",496,392,735,1008,688,425,190,108,73,80,Ochi Mono RPG Seikishi Luvilias
219,303,"5,905",118,129,"3,774","10,229",234,371,792,1503,638,252,55,24,11,19,Mayonaka no Occult Koumuin: Hitoribocchi no Kyuuketsuki/Sakura no Mori no Mankai no Shita
220,326,"6,059",137,146,"3,046","9,714",403,498,1157,1309,551,207,75,32,16,21,Majimoji Rurumo: Kanketsu-hen
221,"1,802","3,605",665,455,"2,301","8,828",302,204,473,821,690,402,152,70,37,45,Himesama Love Life!
222,"1,233","3,717",409,342,"1,510","7,211",349,321,420,661,604,294,166,95,74,120,Shoujo Kyouiku RE
223,493,"2,076",291,133,"3,249","6,242",216,173,360,408,151,56,18,13,4,10,Hoozuki no Reitetsu 2nd Season OVA
224,"1,593","1,943",540,411,"1,600","6,087",170,117,275,444,478,277,141,78,54,56,Soshite Watashi wa Ojisan ni...
225,597,"3,829",229,296,"1,094","6,045",238,164,283,549,557,390,186,141,77,94,Boku to Sensei to Tomodachi no Mama
226,789,"1,653",300,211,"1,079","4,032",105,47,146,312,341,211,85,60,27,38,Subarashiki Kokka no Kizukikata
227,147,"1,519",78,100,"1,270","3,114",74,43,161,296,231,153,40,13,9,13,Porte
228,"25,831","799,098","5,788","2,154","225,248","1,058,119",122032,170341,190483,101146,32447,11611,4535,1936,853,1242,Tenki no Ko
229,"18,592","684,869","4,102","3,341","122,454","833,358",99195,161087,170061,68922,17656,5846,2020,924,478,854,Kono Subarashii Sekai ni Shukufuku wo! Movie: Kurenai Densetsu
230,"8,772","346,403","2,893","1,080","90,367","449,515",56655,73660,82788,36615,9638,2981,1002,335,130,369,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou
231,"10,666","154,701","3,015","1,891","104,772","275,045",13176,17085,32963,32027,14300,6342,2650,1220,583,511,Hello World
232,"4,274","172,686",897,562,"27,112","205,531",25530,29673,38039,21818,7387,2660,980,454,203,393,One Piece Movie 14: Stampede
233,"1,749","44,201",556,685,"19,786","66,977",1449,2235,4822,9060,7781,4444,2237,971,505,322,Ni no Kuni
234,"2,305","35,909",536,467,"14,381","53,598",3637,5418,8378,4581,1342,496,233,215,210,238,Quanzhi Gaoshou: Dianfeng Rongyao
235,"1,224","19,285",425,288,"10,344","31,566",1821,3185,6082,2949,678,198,96,34,13,54,Ginga Eiyuu Densetsu: Die Neue These - Seiran 1
236,669,"13,811",450,326,"14,816","30,072",1317,1102,2074,2182,857,301,58,31,15,43,Free! Movie 3: Road to the World - Yume
237,"1,468","12,834",363,300,"14,502","29,467",2130,2567,2769,1336,452,240,173,166,158,212,Luo Xiao Hei Zhan Ji (Movie)
238,326,"22,929",218,330,"5,558","29,361",875,1154,1915,3687,3744,2251,1145,592,448,485,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution
239,269,"13,070",108,227,"3,407","17,081",632,1159,1865,2751,1927,959,497,256,118,96,Dragon Quest: Your Story
240,617,"9,632",155,181,"4,831","15,416",765,1067,2026,1739,698,257,132,90,59,70,Nezha Zhi Mo Tong Jiang Shi
