,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
21,"6,902","47,764","2,050","8,333","23,215","88,264",1293,1171,2182,5269,7889,7939,5107,2923,2203,2050,Nobunaga-sensei no Osanazuma
22,"6,174","32,895","2,538","7,015","24,966","73,588",1083,1840,4209,8468,6051,3192,1180,437,200,165,Mayonaka no Occult Koumuin
23,"5,242","30,983","1,917","6,363","25,701","70,206",857,920,2075,4788,6785,5699,2476,1293,809,621,Joshikausei
24,"6,045","19,808","2,649","14,132","27,176","69,810",534,562,1527,3066,4074,4199,3039,1787,1162,803,Shoumetsu Toshi
25,"2,863","12,253","1,470","5,372","12,949","34,907",494,726,1720,2814,2558,1628,878,354,181,163,RobiHachi
26,"1,995","17,765",806,"2,311","10,208","33,085",422,465,1534,3664,4131,2466,779,376,159,135,Yatogame-chan Kansatsu Nikki
27,"2,226","11,282","1,243","4,240","9,911","28,902",432,571,1214,2280,2532,1748,955,465,205,172,Hachigatsu no Cinderella Nine
28,"2,486","11,739","1,208","1,968","8,943","26,344",500,1215,2703,3341,1548,652,231,94,36,56,Mix: Meisei Story
29,"1,339","15,083",517,493,"7,697","25,129",1935,2774,4019,1845,518,198,63,70,14,63,Kidou Senshi Gundam: The Origin - Zenya Akai Suisei
30,"1,635","6,973",513,911,"10,979","21,011",267,251,760,1091,1243,701,334,158,94,90,Hangyakusei Million Arthur 2nd Season
31,"1,262","8,544",558,"1,386","9,039","20,789",447,388,969,1641,1412,721,377,220,118,132,Strike Witches: 501 Butai Hasshin Shimasu!
32,"1,328","9,539",624,"2,499","5,188","19,178",311,299,1009,1589,1968,1459,797,428,266,203,Choukadou Girl ⅙
33,"1,394","4,084",582,"2,259","7,297","15,616",149,126,310,721,812,640,379,226,123,119,Namu Amida Butsu! Rendai Utena
34,844,"3,023",363,"1,120","7,401","12,751",119,71,167,378,519,454,285,163,91,105,Bakumatsu Crisis
35,885,"7,369",304,751,"2,408","11,717",475,491,754,1134,1248,860,515,251,146,145,Beyblade Burst Gachi
36,662,"4,040",290,"1,207","2,044","8,243",231,316,303,444,540,573,376,274,208,420,Bakugan: Battle Planet
37,414,"4,187",144,299,"1,932","6,976",181,187,514,648,656,434,156,74,45,47,Cardfight!! Vanguard: Zoku Koukousei-hen
38,446,"2,263",216,488,"3,166","6,579",155,217,351,267,282,198,111,88,33,64,King of Prism: Shiny Seven Stars
39,582,"2,900",174,323,"2,194","6,173",293,337,569,634,329,169,68,28,14,39,Aikatsu Friends!: Kagayaki no Jewel
40,235,"2,683",123,226,"1,805","5,072",118,70,218,478,510,273,63,34,15,46,Cinderella Girls Gekijou: Climax Season
41,305,"2,146",155,279,"1,323","4,208",156,77,195,358,395,239,86,38,20,33,Youkai Watch!
42,344,"1,391",110,248,"1,457","3,550",202,262,296,172,97,57,21,17,9,25,Kiratto Pri☆chan Season 2
43,184,282,88,226,"1,881","2,661",26,4,16,31,33,35,33,13,13,29,Watanuki-san Chi no
44,95,169,51,221,"1,379","1,915",24,2,5,10,13,11,19,12,10,28,Jimoto ga Japan
45,122,647,50,258,425,"1,502",49,24,57,119,128,94,36,30,19,36,TV Yarou Nanaana: Wakuwaku Doukutsu Land
46,110,266,39,207,671,"1,293",26,5,5,21,24,40,25,13,12,36,Duel Masters!!
47,61,291,23,175,254,804,24,5,9,31,41,55,16,17,6,15,Shounen Ashibe: Go! Go! Goma-chan 4
48,64,142,23,187,346,762,21,3,2,7,18,20,11,13,9,23,B Rappers Street
49,59,129,25,184,272,669,22,4,5,4,11,11,11,8,7,13,Kedama no Gonjirou
50,35,204,18,111,228,596,12,2,18,31,23,27,7,13,4,14,Neko no Nyagh: Nya Misérables
51,20,143,15,84,279,541,20,1,5,13,17,15,6,3,3,14,Neko Neko Nihonshi 4th Season
52,14,129,5,103,83,334,11,,2,1,4,40,4,6,5,21,Zhu Zhu Xia: Konglong Riji
53,19,67,8,121,106,321,11,,,2,7,6,6,4,1,8,Daifuku-kun@Kin Tele 2nd Season
54,12,69,6,90,86,263,11,1,,1,7,8,5,2,3,10,Washimo 7th Season
55,15,64,9,71,77,236,5,1,,1,9,6,3,6,,7,Gifu no Tatekayoko
56,10,74,7,60,75,226,10,1,2,4,7,4,7,2,3,8,Bbasha Mecard
57,6,43,6,50,41,146,6,,,2,6,2,3,1,,2,Bo & To's Family Part 2
58,3,37,4,42,31,117,6,,,1,3,1,2,2,1,3,Hello Carbot Season 7
59,2,27,2,28,28,87,5,,,,2,,2,,,2,Papa Dog Season 2 Part 2
60,"1,765,927",13,"304,259","198,931","225,099","2,494,229",646774,293442,228784,130924,53561,28413,12434,5841,4239,13768,One Piece
61,"502,961","694,279","148,612","150,056","274,494","1,770,402",157778,188613,248479,169689,67768,35366,19511,9629,5696,6792,Black Clover
62,"123,033","1,282,951","25,061","45,905","193,840","1,670,790",147183,225353,320884,200690,75460,33340,16461,7647,4013,4132,Tate no Yuusha no Nariagari
63,"128,072","764,966","56,745","42,015","302,684","1,294,482",107694,177351,217011,108328,32187,11234,3827,1297,510,731,Dororo
64,"79,073","858,969","17,826","10,830","116,263","1,082,961",185343,233266,189961,75711,22567,8821,4126,1576,953,2456,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze
65,"377,209","76,668","117,166","231,596","92,382","895,021",24553,21381,45923,84081,86985,66759,50576,27966,19105,29483,Boruto: Naruto Next Generations
66,"52,200","336,316","17,342","17,407","111,171","534,436",48538,40559,58280,54928,28611,15307,8380,4039,2286,2447,Fairy Tail: Final Series
67,"167,486",0,"75,171","49,014","68,946","360,617",39195,34270,43442,29402,10515,4428,1302,542,352,793,Meitantei Conan
68,"17,672","40,404","8,612","13,203","56,717","136,608",3609,4256,8341,10601,6026,3405,1792,711,333,311,Karakuri Circus
69,"15,433","66,262","10,239","15,833","14,289","122,056",5771,6000,11468,16960,11859,6701,3369,1553,887,1025,Pokemon Sun & Moon
70,"35,318",1,"17,944","18,675","16,067","88,005",9081,6949,9810,9013,3820,1806,642,351,258,435,Crayon Shin-chan
71,"9,485","6,210","5,152","9,198","23,545","53,590",760,1259,2175,3429,2248,1404,483,200,116,112,Gegege no Kitarou (2018)
72,"8,873","17,464","4,105","6,748","12,207","49,397",1341,1734,2949,5141,3989,2518,1331,613,366,311,Yu☆Gi☆Oh! VRAINS
73,"2,543","20,201",982,"1,284","5,554","30,564",1536,1710,2760,4017,2712,1362,774,400,234,202,Inazuma Eleven: Orion no Kokuin
74,"9,049",1,"3,496","4,226","4,626","21,398",2038,1428,2119,2203,998,477,120,72,32,97,Doraemon (2005)
75,"1,616","7,820",768,"1,204","3,216","14,624",414,412,1187,1686,1366,728,249,120,54,85,Cardfight!! Vanguard (2018)
76,"3,384",171,"1,448","1,401","6,992","13,396",555,220,398,637,413,242,84,36,54,82,Gudetama
77,"1,759","5,045",867,871,"4,790","13,332",723,890,1102,967,532,252,84,53,30,61,Star☆Twinkle Precure
78,"2,304",0,763,"1,908","3,817","8,792",266,103,185,365,359,274,110,55,48,169,Sazae-san
79,"2,230",0,"1,234","1,692","2,855","8,011",326,289,456,700,444,189,54,29,16,47,Nintama Rantarou
80,761,"1,522",356,"1,029","3,491","7,159",87,110,384,235,253,253,126,75,43,57,Zoids Wild
81,"2,477",0,952,"1,297","2,032","6,758",361,386,417,493,247,148,41,19,15,52,Chibi Maruko-chan (1995)
82,589,775,282,512,"2,583","4,741",103,61,133,159,160,120,48,27,22,38,Shinkansen Henkei Robo Shinkalion The Animation
83,"1,595",0,553,"1,151","1,303","4,602",202,348,350,254,262,177,45,31,21,46,Sore Ike! Anpanman
84,875,0,453,890,"1,062","3,280",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
85,655,0,255,626,687,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
86,331,0,82,286,"1,003","1,702",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
87,222,292,93,342,556,"1,505",120,10,14,27,41,52,36,44,27,61,Yodel no Onna
88,73,683,39,94,458,"1,347",71,31,57,103,77,52,11,8,19,43,Pucca 3
89,95,564,51,145,491,"1,346",51,40,92,125,28,21,13,11,2,19,Kirakira Happy★Hirake! Cocotama
90,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
91,43,76,15,127,769,"1,030",11,,2,4,10,7,4,4,4,9,Kawauso Labo
92,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
93,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
94,166,164,59,251,311,951,33,8,18,26,27,19,24,11,15,32,Aware! Meisaku-kun
95,77,98,24,168,330,697,19,1,,7,13,21,8,3,3,12,Neko to Mata
96,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
97,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
98,40,94,16,156,295,601,14,,2,5,7,6,10,8,,17,Kyou mo Tsuno ga Aru
99,64,118,24,130,252,588,23,5,5,5,10,10,3,10,12,13,Pikachin-Kit
100,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
101,194,50,10,167,135,556,86,,31,,6,6,48,,2,25,Pittanko!! Nekozakana
102,47,104,17,185,195,548,15,,,4,5,6,9,8,11,23,Aigan Kaijuu
103,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
104,36,126,22,107,196,487,14,,2,8,16,14,10,2,1,16,Ehon Yose
105,84,20,21,173,137,435,13,,1,,5,4,6,,7,17,Otoppe
106,23,130,10,143,98,404,17,4,1,4,15,16,8,7,7,17,Chuldong! Super Wings 3
107,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
108,57,20,19,146,116,358,10,,,2,2,2,3,4,,8,Reizouko no Tsukenosuke!
109,14,58,8,92,79,251,11,,2,3,2,4,2,3,5,9,Capsule Boy 2: Ujuleul Jikyeola
110,12,69,9,62,68,220,11,,,5,2,3,5,6,1,11,Metallion
111,5,54,5,62,64,190,9,,1,2,5,2,4,2,2,5,Chuldong! Animal Rescue
112,7,50,3,50,51,161,9,,,1,2,1,3,1,3,5,Wonder Balls Season 2
113,10,43,4,43,45,145,8,2,1,2,3,3,2,,1,5,Tobot V
114,"6,269","84,600","3,236","9,641","38,155","141,901",3404,4959,11182,18835,13976,7762,4343,2445,1341,1242,7 Seeds
115,"9,973","67,335","2,909","5,866","42,971","129,054",7579,2803,5703,10311,10670,7917,3860,2579,1708,1850,Miru Tights
116,"2,425","108,213","1,206",938,"9,442","122,224",5698,13422,29394,23432,6746,1993,459,147,61,79,Aggressive Retsuko (ONA) 2nd Season
117,"30,034","4,575","8,747","17,929","17,814","79,099",2075,1417,2283,4347,5631,5190,3794,2264,1784,2181,Super Dragon Ball Heroes
118,"22,580",0,"3,809","3,609","26,858","56,856",7808,2524,2733,1849,823,520,209,154,167,1122,Holo no Graffiti
119,"3,931","26,752","1,238","2,248","14,446","48,615",2074,1296,2666,4201,4254,2408,1103,526,377,421,Araiya-san!: Ore to Aitsu ga Onnayu de!?
120,528,"23,353",214,130,"6,390","30,615",809,1137,2848,5820,3163,1085,240,128,50,52,Promare: Lio-hen
121,520,"23,114",192,120,"6,034","29,980",750,964,2454,5534,3592,1342,307,130,56,52,Promare: Galo-hen
122,"1,606","17,427",886,"2,004","7,649","29,572",610,890,2463,4592,3008,1612,762,323,156,174,Ultraman
123,846,"11,136",639,693,"3,408","16,722",1077,1359,2486,2431,1044,376,116,47,23,39,Rilakkuma to Kaoru-san
124,"2,641","3,764",646,"1,045","7,403","15,499",167,127,319,722,747,470,213,72,49,64,Yichang Shengwu Jianwenlu
125,"1,291","6,380",456,455,"6,061","14,643",688,380,830,1467,858,512,161,69,64,57,Nu Wushen de Canzhuo
126,273,"3,086",162,266,"2,654","6,441",102,68,151,308,582,549,149,104,53,57,Carole & Tuesday Specials
127,411,"2,063",189,208,"2,311","5,182",122,35,89,150,307,282,121,47,35,44,"Maou-sama, ""Petit"" Retry!"
128,269,"1,747",144,150,"2,705","5,015",99,29,75,175,321,273,71,22,21,28,Machikado Mazoku Mini
129,272,"3,393",45,133,745,"4,588",401,326,634,544,166,63,25,30,29,109,Doupo Cangqiong 2nd Season Specials
130,390,"2,579",54,142,479,"3,644",170,153,399,513,183,78,32,28,31,41,Wan Jie Xian Zong 2nd Season
131,230,"2,271",53,118,424,"3,096",145,117,224,454,304,102,37,13,16,37,Ling Jian Zun 2nd Season
132,142,"1,702",59,162,959,"3,024",76,37,98,276,340,195,49,28,10,36,Cinderella Girls Gekijou: Kayou Cinderella Theater 4th Season
133,84,"1,994",38,100,658,"2,874",88,47,88,244,390,226,56,21,7,36,Pokemon Masters: Trainers Daishuuketsu Special Animation
134,133,743,61,131,"1,396","2,464",24,4,15,41,83,111,59,43,23,57,Fairy Ngoo
135,464,"1,028",182,168,586,"2,428",65,26,52,125,180,138,92,60,40,46,Onna Maou Melissa no H na Boukenki
136,235,409,103,125,"1,530","2,402",29,13,38,75,69,44,13,12,5,7,Kouya no Kotobuki Hikoutai Gaiden: Oozora no Harukaze Hikoutai
137,338,361,143,176,"1,000","2,018",41,14,21,48,110,86,32,15,13,27,Chokotto Anime Kemono Friends 3
138,161,475,32,92,965,"1,725",21,5,9,35,61,68,48,21,23,33,Partner's Territory
139,141,375,46,123,989,"1,674",22,8,31,46,65,45,17,8,7,25,Mei Chuxi de Yinyangshi Yijia
140,21,"1,450",7,57,135,"1,670",45,9,9,38,72,150,142,165,200,256,Nendo no Tatakai (2019)
141,151,677,40,117,555,"1,540",65,45,61,138,77,49,18,10,6,16,Battle Spirits: Saga Brave
142,211,348,36,119,615,"1,329",80,16,48,67,36,21,13,6,12,35,Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season
143,63,692,23,56,424,"1,258",19,6,26,87,133,105,26,9,8,25,Ganbare! Kakure Ase Project
144,35,930,11,56,171,"1,203",24,18,66,155,149,95,36,20,7,7,Cosmos Trailer
145,87,404,27,71,589,"1,178",14,7,28,76,65,34,47,8,7,8,Yin Yang Shi: Ping An Wu Yu 2nd Season
146,65,526,59,74,455,"1,179",53,7,19,39,77,94,18,14,9,13,Latina no Nikki
147,299,0,130,64,590,"1,083",53,9,22,21,13,13,6,4,3,3,Holo no Graffiti Specials
148,44,533,28,85,289,979,31,6,14,43,57,53,41,15,16,38,Bakugan: Battle Planet Short Anime
149,191,245,38,89,365,928,33,16,20,38,29,8,7,1,6,11,Nitian Xie Shen
150,338,0,113,77,354,882,35,5,5,27,47,57,23,18,8,14,"Pokemon de Manabi, Asobu"
151,65,377,27,78,331,878,16,4,16,37,53,87,19,7,6,12,Yichang Shengwu Jianwenlu Specials
152,117,224,31,90,318,780,16,11,17,41,34,17,15,7,12,16,Jue Ming Xiang Ying
153,83,182,20,80,294,659,11,5,8,28,29,19,14,8,5,8,Benghuai Xinghe
154,28,234,27,51,218,558,12,1,6,9,29,39,20,10,5,5,Araburu Kisetsu no Otome-domo yo.  Mini Anime
155,12,280,11,59,123,485,11,,3,10,22,64,29,22,11,25,Niigata no Edamame-ou Shiba
156,25,104,7,82,255,473,10,,,4,17,7,8,8,2,14,Chuizhi Shijie
157,24,317,6,21,93,461,12,6,27,50,64,34,12,5,3,18,Suteki na Okurimono
158,29,185,13,80,142,449,12,1,,3,17,39,16,11,3,16,"Taka no Tsumedan Yoshida Presents ""Sengoku Taiga"" no Susume"
159,42,121,15,64,169,411,12,4,5,14,21,13,6,1,4,5,Dou Hun Wei Zhi Xuan Yue Qiyuan III
160,33,110,16,97,143,399,10,,1,2,8,21,14,7,1,10,Taka no Tsume x Johnson: Tatakae! Jokin Shitennou
161,25,154,9,58,114,360,10,,,4,9,32,18,10,9,10,Kamiusagi Rope x Ricordi
162,15,176,9,26,109,335,9,10,26,33,30,12,3,1,,4,Hei He
163,65,44,15,94,87,305,23,,1,,7,5,7,3,6,8,Broadcast by Bibby
164,12,123,6,51,89,281,7,,1,6,15,25,9,7,2,5,Karrimor Mountain Club 2
165,10,73,7,38,85,213,9,3,1,9,9,2,3,3,2,5,Zhandouban Geji! 2nd Season
166,23,56,5,43,72,199,5,,,1,9,8,4,1,2,7,Zhongguo Hao Gushi
167,7,99,9,31,50,196,8,,4,2,12,19,10,2,1,5,Choukadou Girl ⅙: Nona Omoide Kiroku
168,15,40,3,48,47,153,6,,1,,3,4,2,1,,2,Ashuai
169,8,43,6,38,50,145,8,,2,1,5,1,4,,,3,Sanguo Yanyi 2nd Season: Zhulu Zhongyuan
170,5,44,5,31,30,115,6,,,1,9,,3,,,4,"Huang Doujun Tebie Ban: ""Wang Buliao"""
171,7,37,4,23,39,110,8,,1,3,4,2,2,,,1,Wangzhe? Bie Nao! 2nd Season
172,4,37,4,25,30,100,6,,,2,4,2,2,,,1,Shen Diao Shiyan Shi
173,2,29,3,28,24,86,7,,,,3,,2,,,2,"Hi, Goodbye: Qimiao Shenghuo"
174,"9,627","70,745","3,442","2,851","40,673","127,338",3621,4075,9557,16268,8980,4115,1761,766,372,288,Strike the Blood III
175,"20,888","26,957","7,483","1,939","25,258","82,525",3917,5838,12027,8461,2571,867,236,94,43,83,Seitokai Yakuindomo* OVA
176,"3,630","18,146","1,062",863,"5,819","29,520",3958,1937,3240,2625,1405,787,257,159,114,154,Master Piece The Animation
177,889,"10,907",245,420,"7,716","20,177",249,106,296,692,1083,1451,1372,999,959,988,Kyochuu Rettou
178,"3,869","5,470","1,191",737,"3,523","14,790",706,671,1256,1738,860,410,166,95,55,69,Shishunki Sex
179,"1,001","8,531",435,425,"2,840","13,232",757,622,1197,1592,910,466,159,80,57,83,Aikagi The Animation
180,"2,868","5,602",666,584,"2,419","12,139",750,535,956,1380,984,535,268,134,115,163,Oyasumi Sex
181,"1,547","6,180",538,396,"2,430","11,091",710,639,1079,1111,606,334,128,63,41,63,Megane no Megami
182,"1,802","3,605",665,455,"2,301","8,828",302,204,473,821,690,402,152,70,37,45,Himesama Love Life!
183,784,"4,970",342,317,"1,540","7,953",370,255,514,771,745,408,221,108,89,94,Tsuma ga Kirei ni Natta Wake
184,809,"4,366",385,277,"1,967","7,804",323,261,517,846,550,311,87,44,32,39,"Tenioha! 2: Nee, Motto Ecchi na Koto Ippai Shiyo? The Animation"
185,858,"4,539",304,337,"1,510","7,548",463,359,541,727,504,308,135,70,55,84,Ano Danchi no Tsuma-tachi wa... The Animation
186,"1,120","3,299",473,330,"1,566","6,788",231,159,359,616,594,348,177,75,68,71,Jitaku Keibiin (2019)
187,816,"2,255",316,295,"1,148","4,830",135,81,172,294,325,357,175,91,77,92,Sakuramiya Shimai no Netorare Kiroku
188,"1,003","2,019",333,271,"1,152","4,778",136,116,232,372,404,209,134,57,47,47,Shakuen no Eris
189,306,483,126,158,"2,565","3,638",74,32,49,75,74,30,15,2,2,15,Tennis no Oujisama: Best Games!!
190,"17,545","594,621","4,366","2,287","133,945","752,764",127889,151038,118680,49493,15728,5994,2891,1361,851,1169,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai
191,"7,182","176,779","2,096","1,489","103,889","291,435",18758,31074,44727,29116,10881,4522,2114,921,417,443,Promare
192,"7,677","126,361","2,498","1,133","102,849","240,518",12095,14743,26841,25744,10699,4220,1862,752,334,299,"Kimi to, Nami ni Noretara"
193,"3,992","94,848","1,266",644,"40,553","141,303",6831,10560,22406,18647,6424,2351,825,319,174,122,Koutetsujou no Kabaneri Movie 3: Unato Kessen
194,"4,168","49,178","1,489",668,"62,569","118,072",4210,4862,8514,10200,6221,2880,1451,627,308,211,Kaijuu no Kodomo
195,"1,761","47,876",652,369,"28,046","78,704",4118,5993,13826,10199,2992,1013,321,124,42,104,Hibike! Euphonium Movie 3: Chikai no Finale
196,"1,025","10,806",406,200,"29,017","41,454",390,754,2176,2883,1183,477,148,52,51,42,Cencoroll Connect
197,"1,062","27,163",338,260,"11,862","40,685",3270,3915,7259,3939,1085,315,87,51,28,58,Girls & Panzer: Saishuushou Part 2
198,634,"24,720",212,241,"5,786","31,593",2544,3186,5012,3981,1502,545,200,59,31,55,Meitantei Conan Movie 23: Konjou no Fist
199,949,"12,654",400,262,"15,945","30,210",426,550,1414,2930,2433,1298,479,233,107,78,Hakubo
200,680,"8,866",314,338,"12,424","22,622",320,451,1168,1849,1618,896,357,164,72,59,Birthday Wonderland
201,696,"10,705",434,285,"10,228","22,348",580,422,1217,2011,1747,853,370,203,108,124,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm
202,365,"7,981",186,146,"6,559","15,237",480,725,1800,1929,793,281,121,28,17,42,Lupin the IIIrd: Mine Fujiko no Uso
203,422,"4,486",201,234,"7,971","13,314",518,348,630,591,378,190,81,43,18,39,Uta no☆Prince-sama♪ Movie: Maji Love Kingdom
204,665,"3,921",221,264,"7,174","12,245",175,137,378,763,676,422,189,75,43,41,Ta ga Tame no Alchemist
205,396,"1,866",168,190,"5,369","7,989",139,135,313,444,159,67,23,17,5,19,Soukyuu no Fafner: Dead Aggressor - The Beyond
206,197,"1,759",100,155,"3,299","5,510",64,38,119,320,389,215,94,45,30,23,Laidbackers
207,185,"3,038",133,130,"1,897","5,383",223,91,179,285,448,326,114,34,41,47,"Evangelion Shito, Hakata Shuurai"
208,155,943,99,158,"3,563","4,918",46,20,37,93,158,133,46,34,15,24,Frame Arms Girl Movie: Kyakkya Ufufu na Wonderland
209,180,958,92,122,"2,460","3,812",35,34,78,175,175,136,42,28,11,14,Pandora to Akubi
210,124,"1,573",65,122,931,"2,815",96,91,303,275,191,102,32,10,4,17,Crayon Shin-chan Movie 27: Shinkon Ryokou Hurricane - Ushinawareta Hiroshi
211,82,791,28,59,675,"1,635",24,15,47,95,157,100,56,32,26,23,Zetsubou no Kaibutsu
212,43,140,34,79,948,"1,244",10,3,7,17,16,16,8,5,2,7,Tannishou wo Hiraku
213,48,215,23,108,569,963,27,6,11,15,21,20,7,6,1,16,King of Prism: Shiny Seven Stars III - Leo x Yuu x Alexander
214,52,200,24,102,567,945,25,6,9,16,17,13,8,6,2,17,King of Prism: Shiny Seven Stars IV - Louis x Shin x Unknown
215,15,139,13,72,201,440,9,3,4,6,17,15,10,12,4,6,Dayan to Tama to Tobi Neko to: 3-tsu no Neko no Monogatari
216,17,148,17,78,174,434,18,8,16,12,16,11,7,4,1,5,Sore Ike! Anpanman: Kirameke! Ice no Kuni no Vanilla-hime
217,14,224,5,56,126,425,15,3,10,30,40,24,10,7,4,13,Anne's Secret Diary
218,18,44,9,41,225,337,5,,,3,1,4,2,,,2,Kataude
219,15,78,7,69,157,326,12,1,1,4,7,5,5,3,3,6,Shimajirou no Wow! Movie 8: Shimajirou to Soratobu Fune
220,10,204,3,21,72,310,6,1,7,9,33,37,12,9,11,11,Haipa Bei Peng Chu de Nuhai
221,16,69,4,72,101,262,10,,,1,5,7,2,5,2,4,Oshiri Tantei Movie 1: Curry Naru Jiken
222,11,65,7,76,96,255,8,,,1,5,9,5,1,,6,Bakutsuri Bar Hunter Movie: Nazo no Barcode Trial! Bakutsure! Shinkaigyo Poseidon
223,17,147,6,26,47,243,8,,8,10,29,14,9,5,3,2,Yu Sheng
224,14,152,4,18,52,240,6,2,12,17,31,19,6,3,4,4,Shi no Shounin
225,6,55,7,60,79,207,10,,,1,4,4,5,1,,1,Uchi no 3 Shimai Movie
226,15,53,4,41,56,169,11,,2,,7,1,3,,2,8,Qian Ting Zong Dong Yuan: Wai Xing Baobei Jihua
227,8,49,9,45,44,155,8,1,3,4,2,5,1,,,,Planetarium Chibi Maruko-chan: Soredemo Chikyuu wa Mawatteiru
228,5,62,4,17,52,140,6,,5,5,11,9,3,,,1,Wo He Xitieshi He Yige Siqu de Pengyou
229,14,63,4,17,33,131,5,,1,,11,11,6,2,,2,Yinni De Fangcun Kongjian
230,4,50,5,42,27,128,10,,,1,6,6,2,,1,3,Pororo Movie: Bomulseom Daemoheom
231,5,41,3,34,38,121,6,,,,4,4,3,,,3,Bailu
232,6,36,2,30,33,107,6,1,,,4,1,2,2,1,1,Wukong Qiyu Ji
233,4,32,3,34,31,104,6,,,,3,1,3,1,2,1,Qingwa Wangzi Lixian Ji
234,5,34,2,33,29,103,6,,,,3,1,3,,,2,Kung Fu Si Xia: Yong Chuang Digong
235,3,31,4,29,36,103,7,,,,3,1,1,,,3,Mao Gongzhu Su Fei
236,6,30,3,22,40,101,7,,,1,2,1,2,,,1,Tianchi Shuiguai
237,5,31,3,28,30,97,6,,,,4,,2,,,1,Kong Tian Zhandui: Zui Xing Shou Dazhan
