,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
72,"35,316",5,"17,942","18,672","16,066","88,001",9081,6949,9809,9013,3820,1805,642,351,258,435,Crayon Shin-chan
73,"6,512","17,306","1,634","1,174","24,287","50,913",1815,2812,5331,3881,1153,409,114,64,24,38,Urusei Yatsura (2022) 2nd Season
74,"18,258",0,"3,955","2,824","10,608","35,645",921,1109,2097,2219,966,393,173,66,36,133,Pokemon (2023)
75,"9,047",3,"3,496","4,226","4,626","21,398",2038,1428,2119,2203,998,477,120,72,32,97,Doraemon (2005)
76,"3,250","5,810",564,768,"4,861","15,253",623,843,1487,1662,706,294,102,57,22,23,Captain Tsubasa Season 2: Junior Youth-hen
77,"2,304",0,763,"1,908","3,817","8,792",266,103,185,365,359,274,110,55,48,169,Sazae-san
78,"2,229",1,"1,235","1,692","2,854","8,011",326,289,456,700,444,189,54,29,16,47,Nintama Rantarou
79,"2,807","1,606",345,437,"2,605","7,800",336,341,490,488,238,128,46,21,13,16,Wonderful Precure!
80,"2,477",0,952,"1,297","2,032","6,758",361,386,417,493,247,148,41,19,15,52,Chibi Maruko-chan (1995)
81,"2,176",0,429,857,"3,297","6,759",138,67,84,153,213,164,92,59,62,109,Yu☆Gi☆Oh! Go Rush!!
82,"1,494",1,355,"1,000","3,266","6,116",71,31,56,106,124,165,99,41,30,50,Tousouchuu: Great Mission
83,"2,912",0,460,659,"2,001","6,032",588,126,182,198,128,123,53,36,23,47,Chiikawa
84,"2,397",0,383,520,"1,462","4,762",163,91,170,313,183,114,56,25,18,21,Beyblade X
85,"1,595",0,553,"1,151","1,303","4,602",202,348,350,254,262,177,45,31,21,46,Sore Ike! Anpanman
86,875,0,453,890,"1,062","3,280",108,50,92,134,139,93,43,26,25,49,Bonobono (TV 2016)
87,709,0,204,669,"1,460","3,042",41,9,31,57,76,81,49,25,17,38,Ninjala (TV)
88,163,0,62,191,"2,018","2,434",27,1,6,6,4,8,5,3,,8,Shikaru Neko
89,655,0,256,626,686,"2,223",68,40,48,99,121,94,33,13,9,28,Ojarumaru
90,404,0,193,320,"1,146","2,063",18,9,12,41,54,25,17,10,6,11,Fushigi Dagashiya: Zenitendou
91,331,0,82,286,"1,002","1,701",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
92,525,0,281,161,388,"1,355",69,17,57,111,148,68,22,10,5,10,Tom to Jerry Gokko
93,248,0,59,402,587,"1,296",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
94,265,0,112,294,331,"1,002",30,4,17,25,21,36,6,5,8,19,Hanakappa
95,178,0,36,377,389,980,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
96,160,0,33,246,249,688,38,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
97,118,0,39,305,192,654,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
98,123,0,36,203,205,567,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
99,108,0,26,197,196,527,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
100,81,0,27,168,121,397,11,,1,1,2,2,4,3,1,11,Pakkororin
101,72,53,29,92,158,404,14,4,5,4,7,8,4,3,2,6,Sai-Kyo-Oh! Zukan: The Ultimate Battles
102,63,0,24,158,132,377,25,,,,2,2,3,1,,7,Shin Nippon History
103,62,0,20,156,128,366,5,1,,,3,2,1,,2,8,Origami Ninja Koyankinte
104,60,0,16,132,96,304,24,,,,1,4,,2,,3,Shuwawan!
105,45,0,15,116,114,290,6,,,1,,4,4,,,6,I Love Me 2nd Season
106,46,1,9,124,84,264,3,,,,1,,2,,,5,Xin Xiyou Lixian Ji
107,41,0,10,102,89,242,2,,,,,,1,,,3,Youkoso Ninchishou Sekai e
108,24,11,13,111,80,239,4,,,,,1,3,1,1,5,Cabeon
109,18,21,9,84,95,227,5,,1,1,1,2,1,,,2,Magical Fang
110,42,0,9,76,87,214,9,1,,2,5,1,,,,10,Larva in Mars
111,9,26,8,77,82,202,5,,,1,3,2,1,2,,2,Choeganggyeongchal Miniforce
112,28,0,14,85,52,179,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
113,10,26,6,83,53,178,6,,,2,1,3,2,1,,3,Hello Carbot Season 14
114,12,25,6,87,40,170,2,,1,1,1,3,3,1,,4,Dinoster: Gonglyongsuhodae 2nd Season
115,6,22,7,78,47,160,3,,,2,2,1,1,2,,4,Geomeongsupeul Jikyeola! Birdy Friends
116,14,37,3,58,40,152,9,,2,2,2,3,3,2,,5,Kkoma Bus Tayo 7
117,9,16,5,57,37,124,2,,,1,1,,1,1,,1,DoReMi Friends
118,6,20,2,19,29,76,3,,,,1,3,,,,1,Charging Topspinner BX
119,"6,946","15,461","1,255","1,570","22,140","47,372",652,701,2184,4288,3279,1500,761,359,142,193,Code Geass: Dakkan no Rozé
120,"4,191","6,279",606,636,"27,571","39,283",492,526,1153,1606,797,292,144,61,29,37,Quanzhi Gaoshou 3
121,"4,169","14,024","1,004","1,516","13,176","33,889",515,731,2008,3769,2651,1295,445,183,74,78,Grimm Kumikyoku
122,742,"20,966",176,158,"8,078","30,120",712,713,1826,4215,4205,2050,921,359,159,136,Hanma Baki vs. Kengan Ashura
123,"2,805","7,837",697,576,"7,210","19,125",448,948,2174,2148,733,238,60,19,6,19,Sand Land: The Series
124,"1,946","9,656",273,401,"3,504","15,780",655,1013,2448,2582,872,307,95,38,20,18,Rising Impact
125,965,"6,127",167,387,"3,133","10,779",157,201,621,1354,1253,609,242,96,44,50,Garouden: The Way of the Lone Wolf
126,"1,707","1,586",356,269,"5,347","9,265",269,262,433,418,156,62,24,10,8,8,Xiehou Ta de Shaonu Shidai
127,"1,238","2,152",337,532,"3,957","8,216",189,151,451,722,462,211,72,27,11,13,T.P BON
128,902,"2,152",163,222,"2,208","5,647",203,251,486,407,135,66,22,16,4,8,Kui Cheng Shoufu Cong Youxi Kaishi
129,190,"4,333",52,94,703,"5,372",671,524,974,546,198,78,18,8,4,20,Yuanshen: Jinzhong Ge
130,"2,887",0,205,251,"1,875","5,218",468,288,272,126,45,20,14,5,7,27,Xian Ni
131,572,"1,628",92,174,"2,360","4,826",92,50,130,203,280,216,103,51,30,33,"Ateuma Chara no Kuse shite, Super Darling Ouji ni Chouai sareteimasu."
132,107,"2,310",21,65,497,"3,000",341,255,431,346,144,52,14,4,2,16,Yuanshen: Weixing zhi Lu
133,341,895,81,148,"1,385","2,850",38,12,33,116,215,171,68,27,11,16,Jantama Kan!!
134,"1,539",0,143,187,726,"2,595",131,101,146,128,42,20,13,8,6,10,Zhe Tian
135,"1,477",1,157,237,523,"2,395",152,82,143,134,57,35,12,4,8,20,Lian Qi Shi Wan Nian
136,735,406,93,123,"1,082","2,439",75,113,172,97,30,10,6,2,3,8,Cheng He Titong
137,207,921,44,127,988,"2,287",51,40,90,186,147,95,50,25,12,13,Saint Seiya: Knights of the Zodiac - Battle Sanctuary Part 2
138,500,576,49,91,"1,092","2,308",61,72,134,132,31,19,8,1,1,3,Yuan Zun
139,77,"1,560",16,58,224,"1,935",256,166,333,221,79,29,5,3,1,7,Benghuai: Xing Qiong Tiedao - Gelamo de Yujin
140,437,824,55,96,440,"1,852",147,145,219,127,38,14,5,1,1,9,Zhu Xian 2nd Season
141,428,636,49,68,412,"1,593",88,70,145,132,40,9,4,1,1,5,Yao Shen Ji 8th Season
142,"1,044",0,97,130,270,"1,541",92,65,89,88,32,19,7,2,5,11,Xian Wu Chuan 2nd Season
143,878,0,85,119,312,"1,394",79,58,100,60,20,9,3,4,,7,Shixiong A Shixiong 2nd Season
144,253,790,31,73,226,"1,373",80,78,157,163,38,15,4,1,1,4,Yong Sheng: Qizhuang Shanhe
145,530,0,114,38,903,"1,585",11,12,25,51,23,10,4,3,,2,Enter The Garden
146,135,325,54,72,483,"1,069",28,19,15,38,69,39,10,4,2,7,Yozakura-san Chi no Mini Sakusen
147,238,433,24,81,162,938,39,40,99,102,38,13,6,1,2,4,Huan Chong Shi
148,528,0,56,75,239,898,22,20,50,34,18,6,4,2,,3,Jueshi Zhan Hun
149,139,100,32,91,483,845,12,7,13,19,21,14,7,4,3,1,Xuwu Bianjing
150,200,298,45,81,199,823,22,31,57,73,35,12,6,4,1,4,Fanpai Chushihua
151,60,411,31,51,219,772,15,5,17,44,89,78,24,8,5,7,Wanwan Train Doko e Iku?
152,181,244,36,90,175,726,19,7,24,59,38,26,6,2,3,2,Sheng Zu
153,142,243,23,56,237,701,40,21,52,48,13,12,3,1,,2,Juan Siliang 2nd Season
154,178,277,20,84,139,698,18,25,67,61,21,17,9,,,4,Hui Ming: Fenghuo San Yue
155,109,254,24,78,195,660,23,15,35,59,24,14,5,1,,3,Anhe Zhuan Part 2
156,194,32,34,84,296,640,7,2,19,19,18,16,1,1,4,4,Jintian de Wancan Jiushi Ni
157,277,22,39,88,166,592,9,6,11,28,17,10,2,,,4,San Xiuzhi Wang
158,67,96,21,79,299,562,11,9,6,17,19,19,9,4,1,7,Shen Zhiyi Jiao
159,159,85,28,81,168,521,10,5,10,20,16,12,4,4,2,2,Xiaobing Chuanqi
160,48,284,11,46,136,525,55,44,61,41,8,5,3,,,2,You Shou Yan 3rd Season
161,190,0,39,76,179,484,12,1,7,17,16,6,7,4,,1,I.Cinnamoroll Animation
162,249,0,27,64,140,480,9,11,11,15,11,9,1,1,,3,Jiandao Di Yi Xian 2nd Season
163,125,84,23,46,176,454,23,15,6,16,8,6,2,2,1,3,Sanguo Sha: Taiping Tianshu
164,65,44,18,52,256,435,5,,5,12,7,3,,2,2,1,Fengyun Bian
165,116,78,30,74,140,438,8,1,6,18,11,18,3,2,2,3,Jin Can Wangshi
166,127,115,24,55,112,433,6,8,21,30,11,8,2,1,2,2,Cong Gu Huo Niao Kaishi: Long Cheng Fengyun
167,104,151,19,56,103,433,10,5,18,26,29,18,1,1,1,3,Tianting Ban Zhuan Xia
168,78,93,11,62,105,349,5,3,13,24,15,11,2,,2,,Jinwu Wei: Feng Qi Jinling
169,16,225,6,40,48,335,9,2,8,29,51,33,12,,2,5,Harinezumi no Luchika
170,161,0,18,54,101,334,8,2,8,10,9,7,3,2,,2,Ludi Jian Xian
171,76,86,9,51,90,312,7,2,10,16,12,2,3,,2,2,Bai Lian Feisheng Lu 2nd Season
172,46,107,12,54,55,274,8,6,12,23,11,8,3,,1,2,Atashin'chi Next
173,10,188,7,25,56,286,6,2,6,21,41,32,11,5,,3,Bubble Beam Berry Blast
174,9,163,7,20,67,266,4,4,11,9,41,22,6,5,1,2,Bao Ke Meng Donghua Tujian: Yi Bu Pian
175,14,82,7,40,90,233,4,,,6,12,12,5,5,,6,Shitasaki kara Koi 2nd Season
176,21,104,8,34,75,242,4,,3,8,16,18,10,4,2,7,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 7th Season
177,21,60,6,38,96,221,11,12,5,3,5,5,3,,1,1,Kaiju Yi Zuo Shan 2nd Season
178,27,35,16,55,81,214,3,1,,2,7,3,3,3,,3,Rokurou no Daibouken
179,19,28,7,29,83,166,2,,1,2,2,2,1,1,,3,Shi Wangzhe A?: Youqiubiying Xingzhi Dui
180,29,33,10,38,43,153,4,,2,4,4,7,4,,2,,Gotchard Short Anime: Gotchanime - Furasu Koukou Nanafushigi wo Gotcha Seyo!
181,11,74,2,31,22,140,2,1,1,2,7,14,7,4,3,2,Lunny-chan to Tanjoubiya-san
182,10,17,3,44,36,110,1,1,,1,2,1,1,,,3,Jiadao Zhong Er
183,5,14,4,26,32,81,1,,,,1,,1,,,1,Insect Land (ONA)
184,12,40,5,15,31,103,3,1,5,6,6,5,,,,,Shi Dao Zhe
185,4,12,4,18,15,53,1,,,,,1,2,,,1,Issho ni Utau Kero ♪ Kekechama Wanwan to Poupo Fantane! no Uta Ippai
186,"10,385","18,396","1,926","1,761","18,192","50,660",2014,3854,6039,3645,1279,485,242,99,63,70,Dead Dead Demons Dededede Destruction (OVA)
187,646,"14,274",156,84,"3,013","18,173",452,790,2581,4008,1467,412,143,62,24,40,Dead Dead Demons Dededede Destruction (OVA) Episode 0
188,"1,772",1,543,170,"1,067","3,553",153,115,234,272,182,75,19,13,2,20,Konomi ja Nai kedo: Mukatsuku Ane to Aishou Batsugun Ecchi
189,122,988,36,111,"2,158","3,415",95,26,39,59,80,94,89,68,77,89,Shin Yaranai ka
190,"1,509",0,449,162,886,"3,006",108,92,156,211,159,105,52,23,19,37,Midareuchi
191,303,"1,646",121,95,814,"2,979",135,98,231,347,205,110,40,18,8,10,Rennyuu Order The Animation
192,426,"1,331",136,120,697,"2,710",72,45,103,213,275,182,85,34,25,30,Mebuki The Animation
193,"1,392",4,428,139,816,"2,779",131,108,182,197,118,48,27,9,11,17,Boku ni Harem Sexfriend ga Dekita Riyuu
194,273,"1,287",107,93,680,"2,440",89,63,119,196,219,141,61,24,18,17,Kyonyuu Onna Shikan Sennou Saimin
195,"1,122",2,392,149,701,"2,366",68,54,106,184,134,73,43,18,10,19,NocturnaL
196,248,"1,224",106,94,661,"2,333",63,56,118,245,207,111,29,19,6,16,Sexfriend no Senpai The Animation
197,"1,072",5,350,134,672,"2,233",50,44,67,136,146,97,47,26,14,21,Kateikyoushi x ** 2 The Animation
198,954,1,301,130,677,"2,063",55,31,96,138,123,73,20,17,7,16,Tsuma wo Dousoukai ni Ikasetara
199,907,0,303,126,675,"2,011",38,19,48,92,119,103,57,20,11,15,Succubus ★ Connect!
200,784,2,265,125,818,"1,994",32,14,26,70,96,76,57,34,14,23,Dearest Blue
201,302,943,102,96,565,"2,008",59,41,79,149,171,116,58,21,14,20,Natsu ga Owaru made: Natsu no Owari The Animation
202,984,0,291,115,543,"1,933",58,43,82,119,102,49,26,11,4,12,Gobaku: Moe Mama Tsurezure
203,799,1,265,107,559,"1,731",31,24,44,98,110,61,27,19,8,16,Shuumatsu Hospital
204,706,4,246,89,458,"1,503",32,18,41,88,83,51,31,14,6,14,Yarakashi
205,660,2,221,128,460,"1,471",29,16,17,54,67,73,70,33,24,35,Mugoku no Kuni no Alice
206,"5,313","88,734",919,166,"53,028","148,160",21496,25027,19263,7597,2240,705,221,104,133,152,Look Back
207,"1,587","38,574",531,286,"31,445","72,423",2338,2988,7371,9715,4166,1425,522,245,92,125,Blue Lock: Episode Nagi
208,"1,579","4,185",571,351,"55,918","62,604",942,751,981,530,142,66,10,9,5,21,Bocchi the Rock! Movie
209,"1,079","17,531",332,249,"12,087","31,278",650,859,2350,4717,3159,1335,389,164,49,39,Suki demo Kirai na Amanojaku
210,408,"1,783",199,57,"13,408","15,855",96,141,411,466,234,110,34,18,9,7,Trapezium
211,451,"3,599",156,100,"6,065","10,371",781,951,748,335,122,46,12,9,11,14,Uma Musume: Pretty Derby - Shin Jidai no Tobira
212,296,"4,777",98,72,"4,632","9,875",646,642,1122,808,297,105,25,8,6,13,Meitantei Conan Movie 27: 100-man Dollar no Michishirube
213,247,"2,082",128,60,"5,137","7,654",212,232,558,397,131,47,10,3,2,7,Oomuro-ke: Dear Friends
214,333,"2,035",125,113,"4,681","7,287",40,51,155,415,486,250,100,22,15,12,Kuramerukagari
215,359,"2,068",126,117,"4,201","6,871",55,61,216,451,456,219,77,25,14,10,Kurayukaba
216,173,521,91,37,"4,829","5,651",33,67,107,137,63,25,4,2,1,2,Suu-funkan no Yell wo
217,169,396,100,61,"4,206","4,932",71,24,36,56,28,13,,2,1,2,Gintama on Theater 2D: Ikkoku Keisei-hen
218,51,66,35,37,"2,930","3,119",9,2,2,5,12,7,4,1,1,1,Rabbits Kingdom the Movie
219,163,"2,326",73,58,863,"3,483",171,91,178,407,365,182,40,22,11,20,Blue Lock: Episode Nagi - Additional Time!
220,207,426,59,32,"1,297","2,021",49,60,91,62,26,12,1,3,1,3,Uma Musume: Pretty Derby - Road to the Top (Movie)
221,45,123,29,39,985,"1,221",17,5,13,20,16,15,6,4,1,,i☆Ris the Movie: Full Energy!!
222,13,39,11,52,230,345,4,4,3,1,5,1,3,2,,4,Yumiui Sepodeul
223,21,24,8,31,184,268,2,,1,2,1,4,1,,,,First Line
224,16,17,3,36,88,160,1,,,,,1,1,,,3,Gujeyeogeseo Sala Dolaon Dwaeji
225,4,26,4,29,78,141,3,,2,1,1,1,4,,1,,Sore Ike! Anpanman Movie: Baikinman to Ehon no Lulun
226,10,17,3,35,73,138,1,,,,1,,1,,,2,Huanying Lai Dao Duo Li Zhi Jia
227,2,19,4,34,68,127,1,,,1,1,,2,1,,1,Zhu Zhu Xia Da Dianying: Xingji Xingdong
228,14,26,3,25,57,125,2,,2,2,1,3,2,1,,1,Totemo Mijikai
229,10,15,4,36,36,101,1,,,,,1,1,,,2,Gangtie Zhi Cheng
230,5,22,2,26,28,83,2,,1,,1,,1,,,2,Qian Ting Zong Dong Yuan: Xun Long
231,6,12,2,23,28,71,1,,,,1,,1,,,1,Mayi Chuanqi: Liehuo Chongsheng
232,7,12,2,20,24,65,1,,,,1,1,1,,,1,Watashi no Yokotawaru Naizou
233,"1,650","14,170",322,743,"4,040","20,925",656,437,1096,2530,2540,1134,276,92,65,108,Boku no Hero Academia: Memories
234,498,"4,649",125,50,"1,598","6,920",293,352,1078,1270,367,89,13,6,6,6,Yuru Camp△ Season 3 Specials
235,324,550,100,45,"1,731","2,750",88,27,63,110,87,32,14,3,4,3,Hibike! Euphonium 3: Extra Episodes
236,89,"1,957",41,82,432,"2,601",104,46,104,271,383,192,35,22,8,21,One Piece: Innen no Log! Mugiwara no Ichimi to Cipher Pol
237,67,"1,520",35,68,333,"2,023",78,32,85,210,304,142,31,18,5,14,One Piece: Kizamareru Rekishi! Gekidou no Shinkyuu Yonkou!
238,52,"1,388",23,73,301,"1,837",45,15,51,180,280,238,58,22,10,19,Shuumatsu Train Doko e Iku? Recap
239,64,438,46,40,924,"1,512",41,16,31,68,71,36,13,5,2,11,Nijiyon Animation 2 Specials
240,85,375,19,74,345,898,48,14,15,26,49,46,11,4,5,8,Sasayaku You ni Koi wo Utau Recaps
