,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
0,"187,659","757,483","16,171","8,483","176,260","1,146,056",184205,236366,150575,50256,13742,4539,1976,837,779,1839,Jujutsu Kaisen 2nd Season
1,"55,713","476,459","5,113","5,512","112,994","655,791",64778,100503,120454,56624,17709,5873,3376,1432,930,1841,Mushoku Tensei II: Isekai Ittara Honki Dasu
2,"135,540","295,861","29,821","32,368","114,094","607,684",25152,49203,100756,72169,24107,8544,3120,1217,577,756,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto
3,"51,745","205,508","11,880","10,719","98,577","378,429",28805,37009,54141,31489,9966,3626,1105,423,188,339,Horimiya: Piece
4,"35,585","236,244","3,231","1,684","64,166","340,910",57387,59812,45252,17080,4844,1557,731,309,218,907,Bleach: Sennen Kessen-hen - Ketsubetsu-tan
5,"44,001","199,274","7,734","9,848","70,497","331,354",18879,27070,51416,42960,16499,5924,2126,709,295,303,Watashi no Shiawase na Kekkon
6,"23,841","111,069","5,612","8,516","80,245","229,283",6605,8358,20975,29314,13892,5292,2340,857,425,411,Masamune-kun no Revenge R
7,"15,335","130,262","3,017","1,424","68,440","218,478",26339,32172,26632,9966,2874,948,419,143,105,267,Bungou Stray Dogs 5th Season
8,"28,618","87,836","7,278","21,468","69,146","214,346",6654,7222,17203,24679,13374,6551,3212,1506,787,663,Suki na Ko ga Megane wo Wasureta
9,"17,702","108,609","4,179","6,952","56,326","193,768",6622,7794,18084,27082,14186,6057,2981,1450,905,1475,"Kanojo, Okarishimasu 3rd Season"
10,"20,626","109,295","3,710","11,737","41,759","187,127",4308,5066,12499,26104,21156,10342,4586,1876,877,682,Yumemiru Danshi wa Genjitsushugisha
11,"23,445","117,891","3,310","11,887","27,785","184,318",3837,4066,10532,25336,23437,11940,4772,1948,901,618,"Jitsu wa Ore, Saikyou deshita?"
12,"27,850","74,542","5,600","17,211","45,258","170,461",2615,3483,8961,18550,16170,8019,3780,1392,629,532,Nanatsu no Maken ga Shihai suru
13,"20,297","83,119","4,884","5,792","52,330","166,422",5600,12833,26750,16813,4875,1574,504,139,75,107,Undead Girl Murder Farce
14,"20,671","70,727","5,006","18,851","48,058","163,313",2405,3004,7341,15282,16061,9426,4893,2140,964,618,Liar Liar
15,"26,343","51,651","7,485","12,010","63,996","161,485",5876,8389,15638,11172,4490,2210,997,414,169,183,Dark Gathering
16,"13,186","70,145","4,012","7,275","62,189","156,807",2461,2989,7643,16462,13040,5741,2428,995,433,331,Hataraku Maou-sama!! 2nd Season
17,"18,512","87,942","4,110","17,049","25,899","153,512",2942,3336,9138,21173,18530,9744,4520,2058,1104,1130,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou
18,"15,227","87,448","2,317","9,806","22,585","137,383",2577,2647,6120,15341,18181,11022,4781,2008,1008,641,Level 1 dakedo Unique Skill de Saikyou desu
