,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
14,"23,396","50,533","1,580","4,719","24,363","104,591",2659,3350,9135,15557,8661,3220,1191,410,146,150,Nageki no Bourei wa Intai shitai
15,"18,413","48,608","1,295","5,478","26,146","99,940",2017,1955,5273,12601,10818,5056,2075,843,378,352,Hitoribocchi no Isekai Kouryaku
16,"19,521","53,502","1,112","3,294","22,561","99,990",4184,6677,14713,13764,4726,1632,802,305,152,187,"Saikyou no Shienshoku ""Wajutsushi"" de Aru Ore wa Sekai Saikyou Clan wo Shitagaeru"
17,"16,159","25,792","1,529","2,551","52,359","98,390",1310,1732,5293,8355,3667,1367,505,205,80,129,Sword Art Online Alternative: Gun Gale Online II
18,"26,558","43,899","1,466","2,724","22,846","97,493",2255,2732,7375,13335,7932,3112,1433,586,253,234,Kami no Tou: Koubou-sen
19,"20,425","38,290","1,541","3,273","32,038","95,567",2302,3966,10958,11523,4151,1488,474,176,73,82,Maou 2099
20,"59,188",1,"2,139","2,212","31,075","94,615",3176,2698,5300,4196,1645,678,269,145,79,154,Dragon Ball Daima
21,"18,415","46,463","1,039","2,894","23,907","92,718",2775,4136,10141,13871,5887,2132,794,332,127,165,Rekishi ni Nokoru Akujo ni Naru zo
22,"16,523","36,625","1,685","4,382","32,961","92,176",1732,2454,7312,12628,6132,2117,651,221,77,108,"Kekkon suru tte, Hontou desu ka"
23,"18,618","44,681","1,075","1,814","24,247","90,435",2599,4134,11253,12589,4289,1372,429,150,73,99,"Tensei Kizoku, Kantei Skill de Nariagaru 2nd Season"
24,"14,662","33,075","1,110","3,420","23,987","76,254",1788,2297,5957,9995,5448,2160,861,309,126,210,Yarinaoshi Reijou wa Ryuutei Heika wo Kouryakuchuu
25,"10,758","22,654","1,103",833,"40,208","75,556",1168,1740,5098,6566,2168,619,210,77,35,43,Ao no Exorcist: Yuki no Hate-hen
26,"14,495","31,512","1,107","5,159","17,702","69,975",1062,919,2667,7386,8495,4431,1595,516,205,181,"Sayounara Ryuusei, Konnichiwa Jinsei"
27,"35,978",5,"1,790","3,764","27,950","69,487",1236,1050,2557,3625,1837,961,408,151,94,128,Amagami-san Chi no Enmusubi
28,"15,565","30,432","1,105","5,939","16,129","69,170",774,548,1444,4506,7903,6928,3099,1179,538,366,"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki"
29,"8,798","17,974","1,221","3,034","22,309","53,336",1592,2145,4947,5078,2105,849,314,117,75,117,"Tsuma, Shougakusei ni Naru."
30,"10,203","18,125","1,230","2,751","21,028","53,337",947,1803,4910,6172,2500,862,267,84,49,47,NegaPosi Angler
31,"9,022","16,689",871,829,"23,236","50,647",1183,1711,4422,4732,1446,434,110,40,20,23,Kamonohashi Ron no Kindan Suiri 2nd Season
32,"9,770","17,386",939,"1,767","19,139","49,001",1325,1734,4146,5301,2186,799,274,117,33,74,Goukon ni Ittara Onna ga Inakatta Hanashi
33,"10,509","13,778","1,169","3,575","19,541","48,572",652,872,2475,4801,3262,1466,459,132,51,64,Mecha-ude (TV)
34,"8,144","16,554",872,"2,716","16,918","45,204",1288,1527,3591,4508,2272,1059,429,137,51,83,Hoshifuru Oukoku no Nina
35,"23,525",3,868,524,"18,524","43,444",997,1106,2436,1459,346,112,21,11,5,28,Rurouni Kenshin: Meiji Kenkaku Romantan - Kyoto Douran
36,"6,795","10,563",544,342,"24,635","42,879",2832,2790,2876,1115,261,83,23,13,12,16,Natsume Yuujinchou Shichi
37,"6,983","16,017",631,"3,266","13,694","40,591",635,406,1011,2499,3600,2694,1537,817,468,455,"Maou-sama, Retry! R"
38,"6,250","16,792",346,377,"10,815","34,580",1567,2304,4876,3630,1112,364,120,59,33,37,MF Ghost 2nd Season
39,"2,777","11,054",496,418,"19,163","33,908",618,552,1350,3001,1726,617,142,41,12,33,Houkago Shounen Hanako-kun Part 2
40,"16,467",5,798,704,"12,302","30,276",1625,934,1364,752,235,89,42,19,23,80,One Piece: Gyojin Tou-hen
41,"14,124",3,797,"3,115","11,932","29,971",487,352,811,1207,1017,661,364,151,69,70,Youkai Gakkou no Sensei Hajimemashita!
42,"6,856","3,460",650,400,"16,998","28,364",447,390,1066,1276,446,139,53,28,18,62,Nanatsu no Taizai: Mokushiroku no Yonkishi 2nd Season
43,"4,755","8,183",716,"1,968","11,881","27,503",323,489,1690,2977,1643,680,237,72,25,40,Kabushikigaisha Magi-Lumière
44,"8,383",3,715,"2,390","15,785","27,276",192,155,364,719,638,458,213,79,31,41,Ao no Miburo
45,"10,794",1,556,"1,573","8,129","21,053",357,386,912,1002,532,268,153,58,45,42,Trillion Game
46,"2,980","6,602",450,"1,831","8,071","19,934",298,371,994,1981,1525,807,284,93,44,40,Acro Trip
47,"2,286","5,834",263,295,"9,214","17,892",1008,842,1519,1180,440,179,63,23,18,56,Love Live! Superstar!! 3rd Season
48,"4,893",0,434,"1,216","10,328","16,871",109,85,209,356,334,229,131,51,37,47,Touhai: Ura Rate Mahjong Touhairoku
49,"2,578","4,351",423,"1,860","5,760","14,972",137,123,444,1107,1389,864,347,108,56,32,Mahoutsukai ni Narenakatta Onnanoko no Hanashi
50,"3,192",0,656,"1,463","7,895","13,206",80,41,113,188,260,265,167,78,58,51,Haigakura
51,"1,998","3,009",286,"1,037","3,597","9,927",224,272,578,897,606,370,151,53,41,45,Puniru wa Kawaii Slime
52,"1,250","2,429",203,"1,078","2,566","7,526",145,149,429,713,541,309,130,36,24,36,Kinoko Inu
53,841,"2,262",153,362,"3,648","7,266",95,100,229,426,421,294,146,85,47,53,Kamierabi 2nd Season
54,988,782,195,557,"4,244","6,766",70,24,48,111,195,224,117,65,35,46,Hamidashi Creative
55,924,"1,826",119,238,"3,557","6,664",108,92,187,425,340,174,63,37,7,22,Shin Tennis no Oujisama: U-17 World Cup Semifinal
56,813,"1,665",134,413,"3,248","6,273",68,58,170,411,351,186,83,39,39,43,Kankin Kuiki Level X
57,259,137,90,113,"4,525","5,124",10,3,5,17,32,22,12,8,5,6,Murder Mystery of the Dead
58,919,"2,214",94,166,"1,502","4,895",134,232,526,733,290,99,24,7,8,13,Ooi! Tonbo 2nd Season
59,508,"1,205",90,188,"2,446","4,437",120,45,116,228,269,172,76,32,17,32,The iDOLM@STER Shiny Colors 2nd Season
60,561,0,84,199,"3,579","4,423",25,13,11,26,35,16,6,5,1,9,Tono to Inu
61,716,0,101,237,"1,193","2,247",21,14,21,55,62,52,19,11,4,15,Neko ni Tensei shita Ojisan
62,258,797,33,138,834,"2,060",31,45,99,220,152,71,18,7,5,10,Hyakushou Kizoku 2nd Season
63,149,0,34,127,936,"1,246",3,2,2,5,3,6,5,1,1,6,Kagaku x Bouken Survival!
64,115,0,26,58,707,906,3,,1,2,1,1,,,,2,1 Cho
65,203,1,31,98,563,896,12,5,8,16,10,6,3,2,3,5,Asatir 2: Mirai no Mukashi Banashi
66,119,0,18,93,247,477,4,,1,11,8,8,3,1,,2,Okaimono Panda!
67,31,47,10,114,154,356,4,,2,6,4,8,4,3,1,3,Shibuya♡Hachi Part 2
68,36,36,13,66,193,344,4,1,,2,5,5,4,2,,5,Maarui Kanojo to Zannen na Kareshi 2nd Season
69,35,0,8,114,141,298,5,,5,1,1,2,1,1,,5,Shooting Star Catch! Tiniping
70,60,0,12,113,104,289,3,,,1,4,2,2,1,,3,Pochars
71,39,0,7,132,107,285,3,,1,2,,,1,1,1,5,Wish Cat
72,78,0,7,68,124,277,5,2,1,3,4,2,3,1,1,3,Punirunes: Puni 2
73,11,14,2,43,131,201,3,,1,,2,1,1,,,3,Sylvanian Families: Freya no Piece of Secret
74,15,26,7,60,76,184,2,,,2,2,2,3,,1,3,Kumarba Season 2
75,20,0,3,75,63,161,2,,,,,,1,,1,4,Pinkfong-gwa Hogi: Sae Chingu Ninimo
76,21,0,4,52,36,113,1,,,,,,,,1,4,Shaonian Jia Guo Meng
77,"1,756,717",15,"301,914","197,718","224,405","2,480,769",642569,291832,227724,130218,53249,28264,12350,5805,4209,13647,One Piece
78,"166,959",2,"74,996","48,903","68,773","359,633",39098,34205,43357,29326,10491,4414,1302,540,351,793,Meitantei Conan
79,"42,479","18,060","3,411","2,800","83,109","149,859",4784,3096,6494,6524,2696,1093,428,174,87,166,Fairy Tail: 100-nen Quest
80,"35,088","28,563","4,394","7,825","47,765","123,635",3084,3826,8950,10384,4531,2087,900,422,211,244,2.5-jigen no Ririsa
81,"23,298",8,"6,078","3,046","56,278","88,708",731,403,987,1991,1463,759,382,172,104,111,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen Season II"
82,"35,143",2,"17,884","18,631","15,996","87,656",9041,6927,9779,8980,3810,1811,640,351,256,434,Crayon Shin-chan
83,"19,346","10,521","4,939","7,879","44,059","86,744",1628,1444,2656,4795,3939,1997,1047,404,213,327,Sasayaku You ni Koi wo Utau
84,"10,622","8,754","1,375","3,010","24,371","48,132",599,648,1518,2737,2143,1079,417,170,76,68,Delico's Nursery
85,"17,916",4,"3,901","2,737","10,507","35,065",900,1077,2060,2179,939,382,168,63,36,130,Pokemon (2023)
86,"4,643","6,701",671,733,"10,808","23,556",681,932,1813,1822,717,297,82,36,24,35,Sengoku Youko: Senma Konton-hen
87,"6,037","3,105",884,"5,726","6,845","22,597",233,143,371,759,932,1191,1096,677,458,458,Tasuuketsu
88,"8,986",1,"3,484","4,207","4,614","21,292",2025,1425,2110,2193,994,479,119,72,32,96,Doraemon (2005)
89,"2,298",0,761,"1,896","3,805","8,760",263,102,187,362,360,274,110,56,48,169,Sazae-san
90,"2,219",0,"1,231","1,688","2,829","7,967",324,288,455,700,445,189,53,29,16,46,Nintama Rantarou
91,"3,315",925,324,424,"2,526","7,514",298,281,420,392,189,115,40,21,11,16,Wonderful Precure!
92,"1,701",0,346,823,"4,162","7,032",51,21,52,98,108,129,93,43,30,22,Shinkalion: Change the World
93,"2,456",0,945,"1,286","2,013","6,700",357,383,416,487,246,148,42,19,15,52,Chibi Maruko-chan (1995)
94,"2,140",1,423,848,"3,272","6,684",137,67,84,148,210,162,92,60,60,110,Yu☆Gi☆Oh! Go Rush!!
95,"1,484",1,348,993,"3,230","6,056",71,30,57,106,123,163,98,41,30,50,Tousouchuu: Great Mission
96,"2,692",0,441,639,"1,904","5,676",524,112,162,196,122,121,52,35,23,45,Chiikawa
97,"2,315",1,353,495,"1,428","4,592",154,84,163,296,174,108,58,25,17,21,Beyblade X
98,"1,592",0,550,"1,152","1,286","4,580",202,346,350,254,261,179,45,31,21,46,Sore Ike! Anpanman
99,872,0,451,886,"1,055","3,264",108,50,91,134,137,94,43,26,25,49,Bonobono (TV 2016)
100,"1,233",0,134,347,"1,383","3,097",39,27,35,70,69,51,34,14,14,23,Himitsu no AiPri
101,705,0,205,663,"1,450","3,023",41,9,31,55,77,78,50,25,18,37,Ninjala (TV)
102,157,0,60,186,"2,006","2,409",27,1,6,6,3,7,5,3,,8,Shikaru Neko
103,656,0,255,620,682,"2,213",68,40,48,99,121,94,33,13,9,28,Ojarumaru
104,400,0,193,318,"1,123","2,034",18,9,12,41,54,24,17,10,6,11,Fushigi Dagashiya: Zenitendou
105,326,1,80,282,"1,000","1,689",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
106,522,0,280,157,371,"1,330",69,17,57,110,147,68,22,10,5,10,Tom to Jerry Gokko
107,244,0,60,397,580,"1,281",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
108,263,0,114,290,329,996,30,4,17,25,21,35,6,5,8,19,Hanakappa
109,176,0,37,375,388,976,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
110,157,0,34,242,249,682,37,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
111,247,0,27,99,301,674,16,8,12,21,15,4,3,2,1,6,Chibi Godzilla no Gyakushuu 2nd Season
112,116,0,40,301,191,648,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
113,92,0,22,86,441,641,1,1,,2,,3,2,,2,5,Yongisanda
114,122,0,36,201,201,560,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
115,107,0,27,195,193,522,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
116,62,62,15,134,243,516,4,3,2,9,10,9,4,4,,12,Jochum
117,80,0,28,166,119,393,11,,1,1,2,2,4,3,1,11,Pakkororin
118,80,38,29,91,152,390,14,3,5,4,4,7,3,2,2,7,Sai-Kyo-Oh! Zukan: The Ultimate Battles
119,60,0,25,154,129,368,25,,,,2,2,3,1,,7,Shin Nippon History
120,60,0,21,153,126,360,5,1,,,3,1,1,,2,8,Origami Ninja Koyankinte
121,58,0,17,129,93,297,23,,,,1,4,,2,,3,Shuwawan!
122,44,0,16,113,112,285,6,,,1,,4,4,,,6,I Love Me 2nd Season
123,45,0,10,120,83,258,3,,,,1,,2,,,5,Xin Xiyou Lixian Ji
124,39,0,11,98,87,235,2,,,,,,1,,,3,Youkoso Ninchishou Sekai e
125,27,0,15,110,81,233,4,,,,,,1,1,1,4,Cabeon
126,47,0,5,116,59,227,1,,,1,2,2,2,1,2,9,Ohayou! Unko-sensei
127,33,0,6,97,76,212,1,1,,1,,,1,,1,4,Warau Red List
128,40,0,9,74,86,209,8,,,2,5,1,,,,9,Larva in Mars
129,27,0,15,82,50,174,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
130,15,27,3,76,44,165,3,,,1,3,5,,1,,3,Oshiri Tantei 8th Season
131,25,0,5,71,47,148,2,1,,1,,,1,2,,6,Hello Carbot Season 15
132,24,0,5,56,44,129,3,1,1,,1,,1,1,1,4,Metal Cardbot S
133,17,0,5,45,25,92,2,,,,,,,,1,2,Carrie! Haggyogaja
134,"17,506","26,142","1,677",737,"35,575","81,637",8158,9164,6624,2205,575,195,78,45,66,243,Monogatari Series: Off & Monster Season
135,"24,715",27,"3,524",221,"51,613","80,100",1228,2550,4549,2411,646,189,85,28,23,31,Beastars Final Season
136,"13,120",6,426,130,"21,175","34,857",1146,805,626,253,75,33,7,4,5,63,Shiguang Dailiren: Yingdu Pian
137,"4,949","7,596",617,"1,518","7,944","22,624",453,456,958,2029,1759,933,469,208,121,133,Yeosin Gangnim
138,"2,179","4,779",385,832,"8,068","16,243",479,683,1168,1170,509,236,122,79,50,48,Murai no Koi
139,609,"4,757",84,189,"4,050","9,689",90,173,559,1189,1007,478,202,96,43,40,Kidou Senshi Gundam: Fukushuu no Requiem
140,"1,165","1,996",202,72,"4,830","8,265",350,341,540,316,67,26,7,6,1,8,Wu Liuqi: Jiyi Suipian
141,180,"2,634",60,54,"5,205","8,133",83,100,262,583,526,200,51,24,6,8,High Card: The Flowers Bloom
142,"1,033","2,190",148,203,"3,113","6,687",94,94,290,630,441,179,32,25,10,14,Shi Cao Lao Long Bei Guan Yi E Long Zhi Ming 2nd Season
143,454,"3,560",71,92,"1,735","5,912",146,79,165,401,718,601,215,130,77,56,Elf-san wa Yaserarenai.: Hami Niku no Shima/Calorie Lovers
144,"2,671",1,189,229,"1,588","4,678",414,265,254,120,41,20,13,6,7,25,Xian Ni
145,"1,990",1,513,154,784,"3,442",212,164,285,317,112,42,22,14,5,15,Iribitari Gal ni Ma〇ko Tsukawasete Morau Hanashi
146,233,0,76,62,"2,843","3,214",15,3,7,16,11,10,5,4,1,1,Douwa Revenger
147,380,331,62,66,"2,357","3,196",56,61,72,72,37,16,6,,2,2,Ya She
148,508,165,89,97,"2,219","3,078",36,16,21,46,33,33,9,2,2,9,Duel Masters LOST: Tsuioku no Suishou
149,303,501,45,165,"1,575","2,589",27,15,52,118,123,78,28,15,4,12,Ji Yao Lu: Qicheng Pian
150,336,899,48,65,995,"2,343",78,47,80,203,229,101,26,14,7,4,Bananya: Around the World
151,"1,444",0,152,232,492,"2,320",151,77,142,127,55,34,12,5,8,20,Lian Qi Shi Wan Nian
152,685,0,29,38,"1,034","1,786",21,6,23,59,36,17,4,5,1,1,Yoru wa Neko to Issho Season 3
153,465,0,59,52,"1,161","1,737",9,,2,2,7,2,1,1,,2,Quanzhi Gaoshou: Rongyao Xiao Juchang
154,"1,010",0,91,123,258,"1,482",91,64,83,84,32,16,7,2,4,11,Xian Wu Chuan 2nd Season
155,169,832,60,66,318,"1,445",74,47,72,127,131,77,30,20,21,33,Tsuma Netori Rei: Boku no Ayamachi Kanojo no Sentaku
156,353,345,53,58,616,"1,425",35,11,44,71,88,45,20,8,3,8,Taishou Itsuwari Bridal: Migawari Hanayome to Gunpuku no Mouai
157,851,0,77,113,299,"1,340",78,53,98,57,19,8,3,4,,7,Shixiong A Shixiong 2nd Season
158,206,280,32,43,734,"1,295",28,12,35,66,42,19,6,1,,3,Jibi Eopseo
159,526,315,33,73,257,"1,204",82,57,111,65,29,13,6,3,,3,Jian Lai
160,559,0,37,54,475,"1,125",39,20,51,39,10,6,3,1,2,2,Chang Sheng Jie
161,366,414,22,62,183,"1,047",43,41,93,114,38,17,1,,,2,Yong Sheng: Hai Shi Xian Ling
162,108,608,36,37,160,949,39,33,71,93,109,48,23,14,2,8,Oniisan Ohitori desu ka?
163,44,444,10,29,385,912,91,59,102,37,9,1,,2,,2,Tunshi Xingkong Movie: Xueluo Dalu
164,178,0,24,29,664,895,7,7,6,14,6,,,1,,2,Zhen Hun Jie 4th Season
165,434,0,25,45,206,710,35,31,39,26,6,5,1,1,,2,Mushen Ji
166,390,0,19,33,216,658,51,31,27,15,4,,1,,1,,Cang Yuan Tu 2nd Season
167,107,140,16,43,338,644,10,11,12,25,32,13,6,4,,2,Kuromi's Pretty Journey: Hacha Mecha! Multiverse Daidasshutsu!
168,93,0,9,31,482,615,7,6,2,4,4,2,,,,,Zuoshou Shanglan 2nd Season
169,211,0,35,37,323,606,4,,2,18,23,14,3,1,,1,Nihon e Youkoso Elf-san Mini Anime
170,155,135,14,55,152,511,27,35,37,30,9,7,1,1,,3,Dadao Chaotian
171,92,6,14,36,300,448,5,1,3,7,7,1,,1,1,1,Ka Tu
172,52,0,12,24,357,445,6,,,4,2,,,1,,,Duel Masters LOST: Gekka no Shinigami
173,248,0,19,35,134,436,19,8,13,13,,1,1,2,,,Wan Jie Du Zun 3rd Season
174,34,208,20,40,113,415,8,1,3,19,43,36,17,6,6,5,Naoe-kun wa Yasesasetai. (ONA)
175,27,281,11,25,56,400,16,11,26,47,45,18,10,4,1,1,Benghuai: Xing Qiong Tiedao - Yinhe Renfa Tie Luan Wu Qu Mo Poxie Zhan Yue Zhi Juan
176,188,0,21,62,127,398,10,4,15,16,14,4,5,1,1,2,Du Shi Gu Xian Yi
177,216,0,17,44,114,391,12,4,9,20,10,2,2,,,3,Tudi Ge Ge Shi Da Lao
178,175,0,12,43,147,377,6,4,12,14,5,4,1,2,,,Shendao Dizun
179,202,0,15,39,116,372,18,3,13,9,6,3,2,1,1,2,Wu Lian Dianfeng
180,164,1,13,53,119,350,10,5,10,15,7,5,4,1,,2,Zongmen Li Chule Wo Dou Shi Wodi
181,140,0,15,56,114,325,6,5,14,12,9,2,2,,3,1,Hu He Yao Shi Lu
182,75,43,10,42,143,313,4,4,6,9,3,5,3,,,1,Wo Shi Da Shenxian 3rd Season
183,148,0,19,44,101,312,8,7,8,10,7,3,1,1,,1,Shanhai Fu Mo Lu
184,144,0,15,47,97,303,6,4,6,9,6,3,1,,,1,Wo Neng Wuxian Dunwu
185,138,0,13,44,84,279,8,1,9,9,7,5,1,,2,,Wu Ni
186,58,6,8,30,165,267,4,3,2,1,1,1,1,1,,,Zanting! Zhi Xu Chongzu
187,113,0,13,40,73,239,5,2,3,6,4,3,,,,,Wangu Zui Qiang Zong
188,9,160,4,6,58,237,6,4,9,21,16,17,4,2,1,1,Blue Lock Additional Time
189,109,0,20,16,92,237,6,,3,5,7,6,3,2,1,,Minute! Kaijuu 8-gou
190,111,0,10,38,72,231,7,,4,5,3,1,1,,,,Wanjie Zhuzai
191,69,0,5,24,131,229,8,3,4,5,4,,,,,,Quanqiu Gao Wu
192,12,146,4,32,31,225,3,,4,9,23,27,17,5,5,5,Agent Blue
193,80,0,15,48,71,214,1,1,1,4,6,7,1,3,,,Kyoushi no K
194,23,31,8,31,115,208,3,1,2,1,6,3,2,,,1,He Zhong Zhi Hai
195,71,0,13,33,85,202,1,,1,2,6,2,,1,,,Renjian Zui Deyi 2nd Season
196,39,0,13,27,121,200,2,,1,1,1,2,,1,,,Wo Qi Ku Le Baiwan Xiulian Zhe 2nd Season
197,20,133,17,8,31,209,12,5,15,21,21,11,1,4,1,4,Gomu wo Tsukete to Iimashita yo ne...
198,14,86,6,17,59,182,3,,3,9,23,6,5,,,,Bao Ke Meng Donghua Tujian: Qian Ling Bai Li
199,93,0,12,30,47,182,4,3,1,13,3,2,1,2,,,Yongheng Jian Zu
200,11,89,6,12,54,172,4,2,4,9,17,8,5,,,,"SFBC ""Fake"" Commercial Film"
201,30,31,9,29,64,163,2,1,4,2,3,1,2,1,,,Juedai Shuang Jiao: Tian Wai You Tian
202,17,55,6,15,54,147,3,,2,5,4,6,6,1,1,5,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 8th Season
203,22,23,4,35,62,146,8,14,1,,1,,,,,,Biaozhun Guige Zhanshi
204,12,46,4,26,39,127,8,27,1,,2,1,1,,,,Qia Tongxue Shaonian
205,16,12,4,27,62,121,1,,,1,1,1,1,1,,2,Shan Shantian Tianjian
206,19,0,7,24,64,114,1,,1,1,,,1,,,,Jiaonang Jihua: Yingxiong
207,19,0,6,39,42,106,1,,,,,1,1,,1,1,Nui Story 2
208,15,0,8,29,28,80,1,,1,,,,1,,,,Xue Wang Zhi Qihuan Sha Zhou
209,12,0,8,10,17,47,1,,,1,,1,2,,,1,Tamagotchi Short Anime 2nd Season
210,7,0,2,14,18,41,1,,,,,,,,,,Guangying Tian Yan Zhan Jia
211,743,2,165,84,654,"1,648",49,34,76,118,110,53,27,18,11,13,Yumemiru Otome
212,319,393,100,76,629,"1,517",27,13,31,70,121,78,27,18,14,14,Kyokugen Chikan Tokuiten 3 The Animation
213,350,289,117,72,658,"1,486",29,18,37,70,86,48,24,13,11,9,Mazome Soap de Aimashou!
214,481,1,186,63,584,"1,315",25,19,33,62,75,26,17,14,8,9,Elf ni Inmon wo Tsukeru Hon The Animation
215,365,0,139,52,547,"1,103",20,7,13,49,50,28,12,13,4,7,Bishoku-ke no Rule
216,225,1,65,39,707,"1,037",15,3,8,13,17,16,9,4,3,7,Oni Chichi Harem
217,353,0,134,57,474,"1,018",16,3,16,28,46,43,18,18,5,13,Mecha Gishi Resta no Daibouken
218,302,0,88,46,464,900,22,5,12,23,27,23,14,10,5,15,Ikusei
219,135,1,43,36,339,554,12,1,3,5,7,15,5,2,5,8,Shinsei Kourin Dacryon Luna
220,"1,567","7,021",353,343,"29,747","39,031",1011,1144,1600,824,288,112,22,15,9,28,Ore dake Level Up na Ken: ReAwakening
221,912,"3,248",395,181,"22,539","27,275",927,370,395,259,64,36,22,7,14,53,Shingeki no Kyojin Movie: Kanketsu-hen - The Last Attack
222,296,102,146,36,"8,196","8,776",11,4,20,19,11,7,3,1,,,Fureru.
223,107,102,68,55,"5,933","6,265",13,8,5,13,10,8,1,1,2,3,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii Movie
224,145,167,117,36,"4,360","4,825",23,16,26,29,24,8,,,1,1,Fuuto Tantei Movie: Kamen Rider Skull no Shouzou
225,118,189,88,39,"3,739","4,173",37,11,21,22,14,9,,,,3,Gintama on Theater 2D: Kintama-hen
226,104,60,66,31,"3,322","3,583",6,2,4,15,7,2,1,2,1,1,Ganbatte Ikimasshoi
227,80,123,61,33,"2,741","3,038",17,3,5,16,17,9,3,,,1,Genjitsu no Yohane: Sunshine in the Mirror Movie
228,42,51,26,23,"1,286","1,428",7,1,,9,4,5,2,1,,,Inazuma Eleven: Aratanaru Eiyuu-tachi no Joshou
229,44,59,26,26,"1,266","1,421",9,,2,7,5,5,3,,,,Inazuma Eleven: Soushuuhen Densetsu no Kickoff
230,17,26,18,22,"1,052","1,135",1,,1,1,2,2,1,1,2,1,Pui Pui Molcar the Movie: MOLMAX
231,10,30,5,23,466,534,3,,4,3,3,3,1,,,1,Nintama Rantarou Movie: Dokutake Ninja Tai Saikyou no Gunshi
232,12,14,4,27,115,172,1,2,,1,,1,1,,,1,Xiong Shi Shaonian 2
233,19,9,5,23,93,149,1,,,1,,1,,,,1,Meirenyu de Xiatian
234,13,9,3,27,50,102,1,,,,1,,,,,1,Xiaoqian
235,8,9,3,29,22,71,1,,,,,,2,,,1,Pipilu He Lu Xixi: 309 Anshi
236,6,8,3,28,18,63,2,,,,,,1,,,,Xin Datou Er Zi He Xiao Tou Baba 6: Mini da Maoxian
237,"3,492","72,255",272,490,"7,851","84,360",33701,15738,8406,2927,861,349,117,88,153,1861,One Piece Fan Letter
238,"1,132","5,245",381,76,"15,535","22,369",670,427,1080,1277,545,212,95,31,16,21,5-toubun no Hanayome*
239,"3,118",2,497,233,"3,479","7,329",173,65,150,218,116,49,15,3,2,7,Re:Zero kara Hajimeru Break Time 3rd Season
240,84,"1,086",35,55,424,"1,684",48,13,51,123,233,134,32,11,3,8,Fairy Tail: 100-nen Quest - Kanwa - Lucy's Diary
241,48,428,12,35,288,811,13,9,11,43,100,62,9,6,1,8,Delico's Nursery: Ikuji Nisshi
242,31,68,8,32,148,287,7,2,1,6,9,5,6,1,1,2,Tousouchuu: Great Mission - Maika to Rabbi no Souryoku Shuzai - Tsuki Sekaiichi no Tousousha wa Dare da!
