,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
39,"2,726","4,458",946,"1,530","9,928","19,588",300,418,837,1427,920,485,168,56,21,44,Maiko-san Chi no Makanai-san
40,"1,397","12,207",395,646,"3,119","17,764",2996,1635,2362,1963,841,453,137,71,57,178,Pui Pui Molcar
41,"1,782","5,667",748,"1,740","7,591","17,528",432,380,893,1114,1001,748,324,207,112,118,I★Chu: Halfway Through the Idol
42,"1,839","4,973",623,"2,233","6,801","16,469",222,191,528,677,970,947,583,312,185,131,Soukou Musume Senki
43,"1,167","8,769",311,489,"5,717","16,453",331,211,532,1190,1637,1439,687,295,182,153,Yami Shibai 8
44,"1,352","5,307",581,"2,180","6,885","16,305",197,208,543,736,1068,1033,681,409,250,231,Gekidol: Actidol Project
45,990,"7,804",326,440,"5,645","15,205",222,188,599,1650,1844,822,206,122,61,61,Yatogame-chan Kansatsu Nikki Sansatsume
46,"2,423","4,304","1,020",950,"5,321","14,018",559,762,1111,1062,535,246,102,51,31,57,Tropical-Rouge! Precure
47,937,"4,784",363,481,"6,544","13,109",397,381,936,947,594,265,112,51,25,47,Show by Rock!! Stars!!
48,"1,079","4,328",336,662,"6,300","12,705",270,148,381,842,828,463,213,106,38,68,World Witches Hasshin Shimasu!
49,"1,002","3,605",373,"1,452","4,827","11,259",162,87,208,482,699,684,460,294,158,145,WIXOSS Diva(A)Live
50,772,"3,703",276,360,"2,238","7,349",332,201,518,882,608,302,83,35,18,30,D4DJ Petit Mix
51,584,"2,566",160,375,"2,355","6,040",103,94,291,607,467,215,71,28,19,20,Shin Chuuka Ichiban! 2nd Season
52,377,"2,418",152,960,"1,530","5,437",99,37,325,195,322,448,356,227,152,188,Idolls!
53,634,"1,362",243,454,"1,545","4,238",140,85,154,248,258,186,80,42,32,33,Aikatsu Planet!
54,204,"1,737",82,564,601,"3,188",66,21,60,199,329,411,180,126,82,70,Abciee Shuugyou Nikki
55,174,192,91,275,996,"1,728",24,4,9,25,42,50,30,16,10,15,Okashi na Sabaku no Suna to Manu
56,59,229,26,149,358,821,19,2,,7,19,42,22,19,20,25,Kindan Joshi
57,33,141,12,134,244,564,17,1,1,12,25,7,16,11,9,15,Akachan Honbuchou
58,9,88,7,88,84,276,15,2,,6,8,4,4,3,4,8,Xi Yangyang Yu Hui Tailang: Kuang Chu Shengli
59,14,67,6,90,67,244,13,,1,1,6,4,10,3,3,3,Kintamani Dog
60,11,82,7,62,74,236,11,2,1,2,14,11,2,3,,12,Zannen na Ikimono Jiten (2021)
61,5,84,5,57,51,202,17,8,1,,6,3,10,1,4,6,Madeob Bus Tayo
62,6,50,6,73,58,193,10,,1,1,4,1,3,1,3,6,Sai Er Hao Season 11: Liekong Canghai
63,6,52,4,81,44,187,9,,,2,4,3,2,,1,8,Agisang-eo Ollie wa William
64,7,61,4,48,50,170,10,,1,2,9,6,4,,,1,Ooya-san to Boku 3rd Season
65,6,36,3,38,42,125,9,,,4,1,,1,,1,1,Bite-Choicar Hyper
66,3,32,3,50,30,118,7,,,,2,1,3,,,3,Dudadakung 3rd Season
67,4,32,2,49,32,119,7,,,,1,1,3,2,,4,Hello Carbot Season 10
68,3,25,1,37,38,104,6,,,,2,,3,,,1,Lindaui Singihan Yeohaeng
69,3,29,2,39,29,102,7,,,,2,,2,,,2,Xiongmao He Kaixin Qiu
70,"354,775","2,106,591","46,544","30,915","201,198","2,740,023",402114,603551,517388,194794,49879,18048,5674,2292,1253,3802,Jujutsu Kaisen
71,"1,757,127",71,"302,044","197,798","224,458","2,481,498",642793,291943,227753,130260,53266,28274,12353,5810,4209,13657,One Piece
72,"502,521","687,400","147,997","149,276","273,691","1,760,885",156898,187316,246747,168621,67401,35181,19429,9594,5681,6782,Black Clover
73,"377,658","74,838","116,988","230,562","92,240","892,286",24513,21351,45835,83792,86561,66467,50387,27846,19019,29362,Boruto: Naruto Next Generations
74,"166,997",5,"74,999","48,906","68,778","359,685",39107,34211,43356,29331,10493,4416,1301,540,351,792,Meitantei Conan
75,"35,649","98,233","17,303","21,641","114,736","287,562",8160,11224,22688,26354,13503,6611,3773,1643,974,1013,Higurashi no Naku Koro ni Gou
76,"20,259","36,879","7,524","12,588","50,299","127,549",2693,2780,5634,10381,8003,4582,2224,873,439,709,Hanyou no Yashahime: Sengoku Otogizoushi
77,"15,487","50,570","2,742","1,843","42,490","113,132",14600,14963,9893,3572,933,376,170,106,131,565,Kingdom 3rd Season
78,"29,293","29,316","10,597","9,362","16,621","95,189",4416,5312,9653,11154,5199,2350,929,459,234,358,Pokemon (2019)
79,"35,146",8,"17,885","18,630","16,002","87,671",9042,6929,9780,8980,3813,1809,640,351,256,434,Crayon Shin-chan
80,"22,480","13,960","6,980","8,944","23,921","76,285",5476,3225,5511,5888,2995,1600,600,256,128,191,Dragon Quest: Dai no Daibouken (2020)
81,"11,890","21,642","3,791","11,248","25,996","74,567",866,672,1779,4053,5164,4249,2301,1122,597,507,King's Raid: Ishi wo Tsugumono-tachi
82,"14,220","14,031","6,437","9,145","15,055","58,888",1367,1308,2678,4658,3942,2571,1472,707,344,297,Digimon Adventure:
83,"2,886","9,737","1,212","1,030","9,161","24,026",875,1176,1991,2405,1181,445,149,53,25,68,Osomatsu-san 3rd Season
84,"8,987",3,"3,488","4,208","4,615","21,301",2025,1425,2110,2193,994,479,119,72,32,96,Doraemon (2005)
85,"3,047","3,140","1,180","2,943","8,423","18,733",259,272,623,772,884,686,457,355,222,362,Yu☆Gi☆Oh! Sevens
86,"3,028","3,512","1,105","3,617","5,819","17,081",203,329,417,662,968,1015,645,438,257,242,Shadowverse
87,"1,647","9,129",519,987,"3,652","15,934",824,792,1660,2455,1440,633,168,108,60,51,Inu to Neko Docchi mo Katteru to Mainichi Tanoshii
88,"3,379",145,"1,450","1,397","6,990","13,361",553,220,397,636,408,238,83,37,53,82,Gudetama
89,"1,817","4,285",867,966,"5,037","12,972",414,414,921,1033,679,395,161,76,34,57,Healin' Good♡Precure
90,"2,298",0,761,"1,897","3,803","8,759",263,102,186,362,360,275,110,56,48,169,Sazae-san
91,"1,201","1,609",619,747,"4,553","8,729",179,261,439,356,306,186,71,32,20,29,Mewkledreamy
92,"2,220",0,"1,231","1,688","2,830","7,969",324,288,455,700,445,189,53,29,16,47,Nintama Rantarou
93,"2,452",0,948,"1,286","2,014","6,700",357,383,416,487,247,147,42,19,15,52,Chibi Maruko-chan (1995)
94,"1,591",0,550,"1,152","1,288","4,581",202,346,350,254,261,179,45,31,21,46,Sore Ike! Anpanman
95,656,648,246,792,"2,227","4,569",56,20,50,138,195,218,108,57,39,52,Rebirth
96,496,"1,923",125,501,"1,463","4,508",108,269,171,204,251,261,141,97,68,130,Bakugan: Armored Alliance
97,524,"2,373",255,471,852,"4,475",445,84,184,393,466,398,120,74,49,52,Anime Kapibara-san
98,872,0,451,887,"1,055","3,265",108,50,91,133,138,94,43,26,25,49,Bonobono (TV 2016)
99,336,"1,091",103,232,"1,220","2,982",150,209,264,126,107,52,19,15,8,18,Kiratto Pri☆chan Season 3
100,279,372,170,361,"1,309","2,491",32,12,22,37,77,109,58,32,15,43,Garugaku.: Sei Girls Square Gakuin
101,656,0,255,620,683,"2,214",68,40,48,99,121,94,33,13,9,28,Ojarumaru
102,306,427,130,225,"1,028","2,116",69,27,52,80,83,52,25,19,6,15,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu
103,400,0,193,318,"1,125","2,036",18,9,12,41,54,24,17,10,6,11,Fushigi Dagashiya: Zenitendou
104,327,0,80,282,"1,000","1,689",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
105,188,255,75,310,794,"1,622",29,11,13,36,28,57,30,26,15,27,Tomica Kizuna Gattai: Earth Granner
106,124,174,46,183,800,"1,327",23,11,16,20,23,17,16,5,4,16,Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season
107,244,0,60,397,580,"1,281",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
108,107,220,43,199,489,"1,058",28,5,5,18,20,31,22,13,8,23,Duel Masters King
109,263,0,114,290,329,996,30,4,17,25,21,35,6,5,8,19,Hanakappa
110,176,0,37,375,388,976,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
111,169,156,58,252,307,942,33,8,17,26,26,18,24,11,15,31,Aware! Meisaku-kun
112,86,166,115,184,287,838,21,8,4,10,30,40,28,17,7,25,Obake Zukan
113,157,0,34,242,249,682,37,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
114,54,67,22,158,355,656,16,1,,1,10,6,7,6,7,8,Kaoru no Taisetsu na Mono
115,116,0,40,301,191,648,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
116,73,177,27,103,193,573,26,5,16,28,21,15,10,5,5,14,Catch! Tiniping
117,122,0,36,201,202,561,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
118,107,0,27,195,194,523,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
119,64,75,40,138,200,517,27,2,2,8,8,15,8,3,8,13,Norimono Man: Mobile Land no Car-kun
120,40,91,17,90,243,481,18,1,5,7,13,10,3,3,3,10,Neko Neko Nihonshi 5th Season
121,35,125,20,104,194,478,13,,2,8,16,14,10,2,1,16,Ehon Yose
122,52,70,17,116,209,464,17,1,3,6,6,7,4,3,4,13,Bite-Choicar
123,83,16,22,172,136,429,13,,1,,5,4,6,,7,17,Otoppe
124,25,98,13,92,182,410,10,1,4,2,11,12,7,9,4,10,Poccolies
125,80,0,28,166,119,393,11,,1,1,2,2,4,3,1,11,Pakkororin
126,21,90,10,117,138,376,10,,1,9,12,12,4,,2,7,Awajishima no Shichifukujin
127,60,0,25,154,130,369,25,,,,2,2,3,1,,7,Shin Nippon History
128,60,0,21,153,126,360,5,1,,,3,1,1,,2,8,Origami Ninja Koyankinte
129,14,58,7,91,92,262,10,1,1,2,6,2,5,3,2,3,Kaijuu Step Wandabada 2nd Season
130,19,68,11,64,96,258,11,2,2,3,5,2,1,5,5,7,Sigan Yeohaengja Luke
131,27,0,15,82,50,174,4,,,1,,2,1,,,1,Mukashibanashi no Oheya: Tsutaetai Nihon Mukashibanashi
132,4,61,4,50,39,158,11,4,1,3,4,7,3,1,1,4,Porong Porong Pororo 7
133,2,38,5,49,30,124,8,,,1,2,2,3,,,3,Myeongtamjeong Pinkfong-gwa Hogi
134,2,24,3,48,36,113,4,,,,1,1,2,1,,1,In:App
135,6,18,1,25,25,75,3,,,2,1,1,2,,1,2,Tobot V Season 2
136,"22,373","227,488","8,154","18,643","74,513","351,171",12390,14876,30790,49164,36139,20154,11509,5725,3165,2201,Tenkuu Shinpan
137,"13,773","86,202","3,891","3,718","51,416","159,000",20451,15052,16763,9711,3547,1365,589,498,485,593,Tian Guan Cifu
138,"3,748","45,056","1,693","2,556","48,670","101,723",1259,1720,3582,7947,8888,5119,2644,1097,585,393,B: The Beginning Succession
139,"30,189","4,141","8,753","17,889","17,734","78,706",2056,1405,2258,4315,5585,5155,3785,2245,1775,2181,Super Dragon Ball Heroes
140,"3,575","52,559",827,547,"14,841","72,349",7584,11545,12830,5083,1121,393,279,264,261,333,Wu Liuqi: Xuanwu Guo Pian
141,"22,586",2,"3,794","3,581","26,825","56,788",7814,2519,2724,1846,817,517,211,153,165,1123,Holo no Graffiti
142,"1,380","39,296",311,381,"12,324","53,692",8559,6254,6755,3506,1116,399,307,282,305,366,Tian Guan Cifu Special
143,"1,328","34,341",432,472,"11,396","47,969",1993,1615,2810,6356,6114,2993,845,370,245,222,Chuukou Ikkan!! Kimetsu Gakuen Monogatari: Valentine-hen
144,"5,638","16,918","1,337","1,831","15,643","41,367",1173,675,1420,2516,2660,1763,792,426,298,339,Jimihen!!: Jimiko wo Kaechau Jun Isei Kouyuu!!
145,"3,092","12,421",847,659,"8,727","25,746",2721,1653,2158,1524,615,254,205,208,199,363,Mo Dao Zu Shi Q
146,"1,438","6,706",423,853,"5,439","14,859",199,99,236,670,1320,1280,665,338,193,144,Otona no Bouguya-san II
147,968,"3,983",376,433,"6,650","12,410",238,108,213,407,730,535,188,76,36,53,Enen no Shouboutai Mini Anime
148,"1,654","5,103",424,399,"3,475","11,055",720,653,1085,884,301,117,61,49,58,98,Shanhe Jian Xin
149,"1,052","7,373",347,352,"1,745","10,869",874,546,788,1007,869,502,237,142,107,180,Himawari wa Yoru ni Saku
150,843,"7,279",301,342,"1,689","10,454",603,433,709,975,951,615,341,175,113,193,Ajisai no Chiru Koro ni
151,457,"5,778",100,114,"3,159","9,608",453,406,764,1053,567,262,103,84,58,51,Semantic Error
152,880,"5,936",88,202,"1,320","8,426",977,947,1207,505,124,55,25,55,83,193,Doupo Cangqiong 4th Season
153,337,"4,170",81,67,"2,281","6,936",196,223,512,965,685,327,96,33,22,41,Home!
154,394,"2,780",272,280,"2,431","6,157",195,68,124,223,342,390,153,62,31,74,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω Mini Anime
155,346,"2,852",126,206,"1,611","5,141",156,63,119,271,445,432,151,59,49,68,Dokidoki! Mini Mini! Kakushi Dungeon Gekijou
156,194,"2,363",88,197,"1,117","3,959",105,106,268,518,511,241,74,31,26,30,Youjo Shachou
157,217,"1,724",75,117,"1,736","3,869",126,92,221,329,187,75,26,11,6,20,Shin Tennis no Oujisama: Hyoutei vs. Rikkai - Game of Future
158,180,"2,319",35,105,560,"3,199",198,208,454,402,118,41,34,30,30,34,Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan
159,171,"1,675",59,73,"1,145","3,123",202,110,202,336,190,83,25,15,17,25,Nu Wushen de Canzhuo Spring Festival Special
160,841,"1,369",90,139,571,"3,010",98,57,164,248,142,52,25,22,19,27,Xing Wushen Jue
161,234,"1,982",92,128,508,"2,944",96,49,95,176,251,278,181,83,68,71,Shiawase nara Niku wo Morou! The Animation
162,508,969,176,165,620,"2,438",63,26,44,103,157,166,102,61,43,52,S-ke ni Totsuida M-jou no Nichijou
163,86,"1,198",63,84,816,"2,247",92,32,89,168,205,116,26,12,5,8,Ichiban Kuji Natsume Yuujinchou: Nyanko-sensei to Hana Shirabe
164,"1,040",1,284,187,725,"2,237",62,26,38,73,127,132,70,51,51,51,Meijyou
165,238,199,112,143,"1,446","2,138",18,7,10,27,46,25,26,14,5,11,Inou no AICis: ESP & High School Detective
166,217,560,86,77,"1,107","2,047",66,20,62,113,84,27,11,6,4,11,Huyao Xiao Hongniang: Liang Shenghua
167,260,495,49,134,842,"1,780",38,34,65,85,67,44,23,13,14,16,Zhen Dao Ge
168,128,225,55,80,"1,207","1,695",23,18,13,40,26,16,7,5,6,6,Ai Zai Xiyuan Qian 2nd Season
169,66,369,28,89,"1,111","1,663",25,7,16,28,64,49,17,9,3,9,Chocomatsu-san: White Day-hen
170,74,527,27,87,932,"1,647",26,5,25,62,101,71,19,11,6,9,Chocomatsu-san: Valentine's Day-hen
171,175,675,67,83,579,"1,579",125,48,99,113,51,21,17,9,2,19,RabbiTube: Creator ni Challenge!
172,306,798,34,107,329,"1,574",50,35,54,142,94,49,26,17,15,17,Wan Jie Qi Yuan
173,54,559,49,127,773,"1,562",26,4,12,31,57,117,45,26,20,31,2.43 Mini Anime: Inside Story
174,377,470,86,160,452,"1,545",33,10,53,64,88,55,25,18,17,16,Wei Wo Du Shen
175,47,530,44,125,679,"1,425",26,6,9,24,51,118,41,31,21,27,2.43 Mini Anime: Fukui-ben Kouza
176,140,861,28,95,280,"1,404",70,47,96,160,100,46,14,7,7,15,Wo Shi Da Shenxian 2nd Season
177,70,829,19,43,446,"1,407",34,26,94,190,128,62,19,9,7,18,With All Our Hearts
178,138,599,80,94,473,"1,384",36,25,61,112,146,59,19,5,4,10,Amemiya-san
179,78,401,66,81,728,"1,354",27,4,13,29,52,83,27,13,5,10,Mashiro no Oto Mini
180,383,293,74,130,398,"1,278",56,20,45,92,56,21,7,7,10,25,Wan Jie Shen Zhu 3rd Season
181,59,479,65,69,610,"1,282",22,2,9,22,71,100,27,17,5,10,Id:Indeed
182,379,187,65,181,454,"1,266",23,6,11,25,31,36,27,13,19,16,Liu Xing Huan Jian
183,131,204,42,106,746,"1,229",11,9,16,30,40,31,18,7,5,7,Kuiba Zhi Shu Tu
184,31,799,25,31,320,"1,206",32,8,22,57,114,169,46,26,14,13,Nengajou 2021: Mugen Shougatsu
185,324,532,33,37,270,"1,196",16,4,15,46,91,99,35,14,13,3,Ryuukyuu Timeline: Mirai Shoujo to Inishie no Ou
186,43,772,12,44,303,"1,174",33,10,41,97,142,114,41,18,12,20,Urvan
187,150,296,46,135,479,"1,106",21,15,34,43,50,36,21,8,9,15,Chang Jian Feng Yun
188,67,534,17,53,432,"1,103",16,3,10,31,68,111,73,26,20,10,Hachimitsu Suicide Machine
189,41,580,21,53,311,"1,006",35,13,8,29,66,107,46,22,16,14,Pokemon-tachi to Asobou!
190,45,277,33,71,396,822,23,1,8,11,32,49,23,12,9,16,Sayonara Watashi no Cramer Mini Anime
191,21,596,4,48,126,795,12,12,23,67,100,87,44,22,15,14,Candy Caries
192,47,285,12,42,333,719,14,2,9,37,50,54,17,8,8,7,Shichigahama de Mitsuketa
193,50,334,17,57,248,706,13,4,6,28,51,55,39,25,9,19,Deliver Police: Nishitokyo-shi Deliver Keisatsutai
194,67,200,36,77,296,676,17,4,10,27,37,32,8,6,6,8,Gudetama: Muhоu Chitai de Jiyuu mo Fujiyuu
195,79,128,28,77,356,668,17,5,6,10,15,5,5,1,2,8,Yi Nian Yong Heng Xiao Juchang
196,79,91,36,103,356,665,11,5,14,10,20,17,8,5,3,6,Jue Ding
197,45,299,15,48,218,625,10,1,5,12,40,63,27,14,9,6,Koi wa 1-nichi ni Shite Narazu
198,45,152,22,64,306,589,13,4,5,10,19,33,6,8,1,7,Oshiete Hokusai! The Animation
199,23,425,11,18,111,588,15,4,22,48,93,51,22,11,1,4,Rakka-sei
200,188,0,30,79,221,518,23,5,8,15,14,4,2,3,2,7,Nitian Xie Shen 2nd Season
201,37,169,13,49,181,449,10,1,2,5,34,26,22,6,4,7,Ryuusatsu no Kyoukotsu
202,37,152,13,72,163,437,16,4,5,11,20,21,16,6,4,7,Powerful Pro Yakyuu: Powerful Koukou-hen
203,31,107,10,69,195,412,14,1,4,15,14,2,4,3,4,5,Lie Yang Tiandao II
204,16,213,5,61,102,397,12,4,4,12,34,36,15,8,6,18,23-ji no Saga Meshi Anime
205,27,49,4,70,195,345,11,,,3,5,1,1,2,3,5,Huanji 45 Miao
206,24,132,5,60,111,332,14,,5,8,12,21,9,4,2,8,Bessatsu Kamen Rider Saber: Tanpen Katsudou Manga Shuu
207,20,167,5,22,114,328,12,2,5,17,27,16,7,4,2,3,Final Fantasy XIV: Seoduleuji anh-ado gwaenchanh-a
208,26,47,8,44,186,311,8,,,4,3,1,5,2,,2,Dushi Miao Qitan
209,64,0,31,91,121,307,10,,,1,7,6,5,4,4,8,Hatachi no Ryouma with Kurofune-kun!
210,21,68,11,61,108,269,12,,6,2,9,6,6,2,2,3,Shouji Li de Huanxiong Xiao Zhen
211,17,81,6,55,107,266,8,,1,4,12,9,10,3,2,4,Yuusei Koukou Tenmon-bu
212,39,40,14,74,99,266,7,,1,1,16,5,2,5,3,6,Ikinuke! Bakusou! Kusohamu-chan!
213,20,120,12,23,88,263,10,,2,17,16,24,7,4,3,3,Gakitabi!: Akechi no Furusato
214,51,0,13,84,82,230,8,,,1,3,,1,2,,7,Ninja Box 3rd Season
215,10,108,2,39,67,226,9,2,,2,15,20,7,5,4,7,Ikinuke! Bakusou! Kusohamu-chan! Episode 0
216,34,0,11,61,49,155,6,,,,3,,1,1,,3,Huang Doujun
217,10,56,2,22,62,152,8,,,3,4,8,4,,3,4,Hua Guo Shan Chuan
218,10,47,3,39,48,147,10,,1,,5,1,2,2,2,4,Menghuan Shuyuan: Huxi Jiankang Kepu
219,12,40,4,50,38,144,10,,1,,4,2,3,,,2,Ashuai 4th Season
220,7,40,3,43,43,136,9,,,1,5,3,2,1,,2,Xiao Shizi Sai Ji
221,2,56,2,32,37,129,8,,1,3,9,5,3,,1,3,Bingxue Zhi Yue
222,3,72,2,18,34,129,7,1,,2,14,15,1,3,1,1,Kusohamu-chan Happy Birthday!
223,6,44,2,26,40,118,9,,,2,4,4,3,,,2,Wangzhe? Bie Nao! 2nd Season Fanwai
224,6,58,2,19,31,116,7,,,,8,10,9,3,1,1,Tsumurin: Funkoro Yakata ni Okurimono
225,5,36,3,37,35,116,8,,,2,2,,5,1,,4,Qiaohu Tansuo Qimiao Shijie 2nd Season
226,4,30,2,46,27,109,10,,,,2,,1,1,1,2,Xingji Jiazu: Anquan Shaonian Tuan
227,4,31,2,32,31,100,9,,,,3,,1,1,,3,Shui Tun Tang Guan
228,4,33,3,29,29,98,10,,,1,4,,2,,,2,D5 Xiaodui 2nd Season
229,5,59,2,13,20,99,5,,,1,5,13,4,2,2,2,Ore no 1-shuukan
230,3,58,2,14,15,92,1,,,3,8,15,6,1,1,2,Brown & Kensaku
231,4,30,1,33,23,91,10,,,,3,,2,,,2,Qi Qihao Xunyangjian
232,2,32,1,23,33,91,9,,,,2,,2,,,2,Wei Jin Xiao Juchang
233,3,11,1,16,22,53,3,,,,1,,1,,,,Pipilu Anquan Tegong Dui 2nd Season
234,"41,386","112,196","9,914","1,987","53,599","219,082",13621,18483,39873,28560,6824,1838,353,119,56,91,Wotaku ni Koi wa Muzukashii OVA
235,"12,768","34,790","3,646","2,525","37,614","91,343",2412,2288,4745,8866,5261,2336,1076,488,237,208,Strike the Blood IV
236,698,"6,697",197,372,"12,143","20,107",238,134,290,623,999,990,564,305,215,173,6 Lovers
237,734,"5,420",243,474,"12,879","19,750",121,81,216,534,896,972,635,386,258,181,Alice in Deadly School
238,410,"9,998",166,180,"8,752","19,506",635,712,1400,2112,1013,367,111,51,27,52,Saezuru Tori wa Habatakanai: Don't Stay Gold
239,"1,904","12,618",719,587,"3,522","19,350",1500,1369,2157,2170,1144,563,244,150,95,132,Ijirare: Fukushuu Saimin
