,MAL_id,Title,Score
0,54959,BanG_Dream_Its_MyGO,9.0
1,58426,Shikanoko_Nokonoko_Koshitantan,7.0
2,34213,Getsuyoubi_no_Tawawa,1.0
3,54492,Kusuriya_no_Hitorigoto,10.0
4,42587,Yuuki_Yuuna_wa_Yuusha_de_Aru__Dai_Mankai_no_Shou,7.0
5,4654,Toaru_Majutsu_no_Index,7.0
6,6213,Toaru_Kagaku_no_Railgun,8.0
7,28851,Koe_no_Katachi,7.0
8,41168,Nakitai_Watashi_wa_Neko_wo_Kaburu,8.0
9,32951,Rokudenashi_Majutsu_Koushi_to_Akashic_Records,7.0
10,31404,Netoge_no_Yome_wa_Onnanoko_ja_Nai_to_Omotta,6.0
11,6547,Angel_Beats,6.0
12,9062,Angel_Beats_Specials,6.0
13,40295,Another_World,8.0
14,28391,Ao_no_Kanata_no_Four_Rhythm,7.0
15,39468,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen,8.0
16,40841,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_OVA,7.0
17,37171,Asobi_Asobase,9.0
18,16498,Shingeki_no_Kyojin,7.0
19,25777,Shingeki_no_Kyojin_Season_2,9.0
20,35760,Shingeki_no_Kyojin_Season_3,9.0
21,38524,Shingeki_no_Kyojin_Season_3_Part_2,9.0
22,40028,Shingeki_no_Kyojin__The_Final_Season,10.0
23,48583,Shingeki_no_Kyojin__The_Final_Season_Part_2,10.0
24,38328,Azur_Lane,6.0
25,8516,Baka_to_Test_to_Shoukanjuu_Ni,8.0
26,6347,Baka_to_Test_to_Shoukanjuu,8.0
27,7870,Baka_to_Test_to_Shoukanjuu_Specials,8.0
28,5081,Bakemonogatari,4.0
29,39195,Beastars,5.0
30,18153,Kyoukai_no_Kanata,6.0
31,34618,Blend_S,3.0
32,47917,Bocchi_the_Rock,10.0
33,38790,Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu,8.0
34,1639,Boku_no_Pico,1.0
35,10012,Carnival_Phantasm,9.0
36,781,Meitantei_Conan_Movie_03__Seikimatsu_no_Majutsushi,8.0
37,1365,Meitantei_Conan_Movie_06__Baker_Street_no_Bourei,8.0
38,23209,Sora_no_Method,3.0
39,37141,Hataraku_Saibou,8.0
40,28833,Chain_Chronicle__Haecceitas_no_Hikari,3.0
41,44511,Chainsaw_Man,9.0
42,28999,Charlotte,6.0
43,35507,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e,8.0
44,1575,Code_Geass__Hangyaku_no_Lelouch,9.0
45,2904,Code_Geass__Hangyaku_no_Lelouch_R2,9.0
46,15037,Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou,3.0
47,39681,D4DJ_First_Mix,8.0
48,33028,Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Zetsubou-hen,7.0
49,32189,Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Mirai-hen,6.0
50,34103,Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Kibou-hen,9.0
51,16592,Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation,3.0
52,35849,Darling_in_the_FranXX,5.0
53,15583,Date_A_Live,7.0
54,19163,Date_A_Live_II,7.0
55,22961,Date_A_Live_II__Kurumi_Star_Festival,8.0
56,36633,Date_A_Live_III,7.0
57,24655,Date_A_Live_Movie__Mayuri_Judgment,6.0
58,17641,Date_A_Live__Date_to_Date,8.0
59,38000,Kimetsu_no_Yaiba,9.0
60,40456,Kimetsu_no_Yaiba_Movie__Mugen_Ressha-hen,9.0
61,51019,Kimetsu_no_Yaiba__Katanakaji_no_Sato-hen,9.0
62,17513,Diabolik_Lovers,1.0
63,37982,Domestic_na_Kanojo,2.0
64,42361,Ijiranaide_Nagatoro-san,7.0
65,223,Dragon_Ball,10.0
66,225,Dragon_Ball_GT,3.0
67,30694,Dragon_Ball_Super,6.0
68,813,Dragon_Ball_Z,8.0
69,6033,Dragon_Ball_Kai,8.0
70,986,Dragon_Ball_Z_Special_1__Tatta_Hitori_no_Saishuu_Kessen,5.0
71,14837,Dragon_Ball_Z_Movie_14__Kami_to_Kami,9.0
72,904,Dragon_Ball_Z_Movie_11__Super_Senshi_Gekiha_Katsu_no_wa_Ore_da,2.0
73,903,Dragon_Ball_Z_Movie_10__Kiken_na_Futari_Super_Senshi_wa_Nemurenai,4.0
74,901,Dragon_Ball_Z_Movie_08__Moetsukiro_Nessen_Ressen_Chougekisen,4.0
75,894,Dragon_Ball_Z_Movie_01__Ora_no_Gohan_wo_Kaese,4.0
76,905,Dragon_Ball_Z_Movie_12__Fukkatsu_no_Fusion_Gokuu_to_Vegeta,6.0
77,897,Dragon_Ball_Z_Movie_04__Super_Saiyajin_da_Son_Gokuu,4.0
78,25389,Dragon_Ball_Z_Movie_15__Fukkatsu_no_F,6.0
79,12231,Dragon_Ball__Episode_of_Bardock,7.0
80,36906,Jashin-chan_Dropkick,7.0
81,39049,Jashin-chan_Dropkick,7.0
82,32613,Elsword__El-ui_Yeoin,5.0
83,31043,Boku_dake_ga_Inai_Machi,6.0
84,32901,Eromanga-sensei,2.0
85,36792,Eromanga-sensei_OVA,5.0
86,51462,Isekai_Nonbiri_Nouka,7.0
87,356,Fate_stay_night,6.0
88,34280,Gamers,3.0
89,55102,Girls_Band_Cry,10.0
90,578,Hotaru_no_Haka,2.0
91,54722,Mahou_Shoujo_ni_Akogarete,7.0
92,15043,Haitai_Nanafa,2.0
93,21681,Hanayamata,2.0
94,38816,Hello_World,8.0
95,23269,Hello_Kiniro_Mosaic,8.0
96,11617,High_School_DxD,6.0
97,28825,Himouto_Umaru-chan,7.0
98,37614,Hitoribocchi_no_Marumaru_Seikatsu,8.0
99,16157,Choujigen_Game_Neptune_The_Animation,6.0
100,36098,Kimi_no_Suizou_wo_Tabetai,9.0
101,40586,Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita,8.0
102,35203,Isekai_wa_Smartphone_to_Tomo_ni,2.0
103,9041,IS__Infinite_Stratos,5.0
104,28121,Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka,8.0
105,21273,Gochuumon_wa_Usagi_desu_ka,8.0
106,29787,Gochuumon_wa_Usagi_desu_ka,8.0
107,33280,Gochuumon_wa_Usagi_desu_ka_Dear_My_Sister,8.0
108,38472,Isekai_Quartet,2.0
109,14719,JoJo_no_Kimyou_na_Bouken_TV,8.0
110,31933,JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai,10.0
111,37991,JoJo_no_Kimyou_na_Bouken_Part_5__Ougon_no_Kaze,10.0
112,20899,JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders,9.0
113,26055,JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_-_Egypt-hen,9.0
