,MAL_id,Title,Score
0,31580,Ajin,7.0
1,7647,Arakawa_Under_the_Bridge,7.0
2,32370,DGray-man_Hallow,5.0
3,32189,Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Mirai-hen,5.0
4,31163,Dimension_W,6.0
5,31043,Boku_dake_ga_Inai_Machi,8.0
6,237,Koukyoushihen_Eureka_Seven,
7,10087,Fate_Zero,
8,263,Hajime_no_Ippo,7.0
9,245,Great_Teacher_Onizuka,
10,14719,JoJo_no_Kimyou_na_Bouken_TV,7.0
11,31933,JoJo_no_Kimyou_na_Bouken_Part_4__Diamond_wa_Kudakenai,8.0
12,31405,Joker_Game,
13,28623,Koutetsujou_no_Kabaneri,7.0
14,32182,Mob_Psycho_100,9.0
15,21,One_Piece,10.0
16,31772,One_Punch_Man_Specials,7.0
17,31240,Re_Zero_kara_Hajimeru_Isekai_Seikatsu,6.0
18,1604,Katekyou_Hitman_Reborn,7.0
19,12431,Uchuu_Kyoudai,
20,32902,Mahoutsukai_no_Yome__Hoshi_Matsu_Hito,
21,33255,Saiki_Kusuo_no_%CE%A8-nan,7.0
22,30868,Ajin_Part_1__Shoudou,7.0
23,6547,Angel_Beats,4.0
24,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,6.0
25,11111,Another,5.0
26,16498,Shingeki_no_Kyojin,7.0
27,18397,Shingeki_no_Kyojin_OVA,7.0
28,7674,Bakuman,10.0
29,10030,Bakuman_2nd_Season,9.0
30,12365,Bakuman_3rd_Season,10.0
31,4898,Kuroshitsuji,7.0
32,6707,Kuroshitsuji_II,5.0
33,22145,Kuroshitsuji__Book_of_Circus,5.0
34,23317,Kuroshitsuji__Book_of_Murder,7.0
35,889,Black_Lagoon,9.0
36,1519,Black_Lagoon__The_Second_Barrage,9.0
37,11285,Black%E2%98%85Rock_Shooter_TV,3.0
38,11633,Blood_Lad,7.0
39,9919,Ao_no_Exorcist,8.0
40,28999,Charlotte,9.0
41,59,Chobits,7.0
42,2167,Clannad,4.0
43,4181,Clannad__After_Story,4.0
44,1818,Claymore,7.0
45,1575,Code_Geass__Hangyaku_no_Lelouch,7.0
46,2904,Code_Geass__Hangyaku_no_Lelouch_R2,8.0
47,11843,Danshi_Koukousei_no_Nichijou,8.0
48,33028,Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Zetsubou-hen,5.0
49,34103,Danganronpa_3__The_End_of_Kibougamine_Gakuen_-_Kibou-hen,5.0
50,16592,Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation,4.0
51,2025,Darker_than_Black__Kuro_no_Keiyakusha,8.0
52,6880,Deadman_Wonderland,5.0
53,17513,Diabolik_Lovers,4.0
54,6746,Durarara,4.0
55,5630,Higashi_no_Eden,7.0
56,226,Elfen_Lied,4.0
57,28171,Shokugeki_no_Souma,9.0
58,13125,Shinsekai_yori,8.0
59,121,Fullmetal_Alchemist,7.0
60,5114,Fullmetal_Alchemist__Brotherhood,8.0
61,384,Gantz,7.0
62,395,Gantz_2nd_Stage,6.0
63,28907,Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri,7.0
64,918,Gintama,8.0
65,9969,Gintama,8.0
66,28977,Gintama%C2%B0,8.0
67,15335,Gintama_Movie_2__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare,8.0
68,14131,Girls___Panzer,5.0
69,8074,Highschool_of_the_Dead,6.0
70,431,Howl_no_Ugoku_Shiro,5.0
71,11061,Hunter_x_Hunter_2011,10.0
72,12189,Hyouka,7.0
73,16157,Choujigen_Game_Neptune_The_Animation,5.0
74,11013,Inu_x_Boku_SS,5.0
75,666,JoJo_no_Kimyou_na_Bouken,7.0
76,20899,JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders,10.0
77,26055,JoJo_no_Kimyou_na_Bouken_Part_3__Stardust_Crusaders_-_Egypt-hen,9.0
78,2264,Jungle_Taitei_Movie_1997,7.0
79,14467,K,5.0
80,9627,Kakko_Kawaii_Sengen,8.0
81,10908,Kakko_Kawaii_Sengen_2,8.0
82,16035,Karneval_TV,6.0
83,18679,Kill_la_Kill,7.0
84,97,Last_Exile,7.0
85,17265,Log_Horizon,8.0
86,14741,Chuunibyou_demo_Koi_ga_Shitai,5.0
87,21603,Mekakucity_Actors,4.0
88,19,Monster,6.0
89,31964,Boku_no_Hero_Academia,7.0
90,14227,Tonari_no_Kaibutsu-kun,6.0
91,523,Tonari_no_Totoro,7.0
92,14813,Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru,5.0
93,20,Naruto,6.0
94,4437,Naruto__Shippuuden_Movie_2_-_Kizuna,6.0
95,10165,Nichijou,8.0
96,19815,No_Game_No_Life,6.0
97,10161,No6,6.0
98,19855,Nobunagun,7.0
99,17549,Non_Non_Biyori,5.0
100,20507,Noragami,7.0
101,9999,One_Piece_3D__Mugiwara_Chase,8.0
102,12859,One_Piece_Film__Z,8.0
103,459,One_Piece_Movie_01,8.0
104,30276,One_Punch_Man,10.0
105,14199,Oniichan_dakedo_Ai_sae_Areba_Kankeinai_yo_ne,5.0
106,853,Ouran_Koukou_Host_Club,7.0
107,22535,Kiseijuu__Sei_no_Kakuritsu,7.0
108,10711,Plastic_Neesan,7.0
109,30240,Prison_School,9.0
