,MAL_id,Title,Score
0,33,Kenpuu_Denki_Berserk,8.0
1,31478,Bungou_Stray_Dogs,7.0
2,2025,Darker_than_Black__Kuro_no_Keiyakusha,
3,48549,Dr_Stone__New_World,6.0
4,52991,Sousou_no_Frieren,9.0
5,46569,Jigokuraku,7.0
6,38474,Yuru_Camp%E2%96%B3_Season_2,
7,41084,Made_in_Abyss__Retsujitsu_no_Ougonkyou,7.0
8,32182,Mob_Psycho_100,
9,51105,NieR_Automata_Ver11a,5.0
10,21,One_Piece,7.0
11,39991,Promare__Galo-hen,
12,40313,Promare__Lio-hen,
13,48580,Vanitas_no_Karte,
14,43299,Wonder_Egg_Priority,
15,1689,Byousoku_5_Centimeter,6.0
16,41457,86,7.0
17,48569,86_Part_2,9.0
18,49235,86_Special_Edition__Senya_ni_Akaku_Hinageshi_no_Saku,7.0
19,50475,86_Part_2_Recaps,8.0
20,32998,91_Days,7.0
21,34777,91_Days__Toki_no_Asase_Subete_no_Kinou_Ashita_Mata_Ashita,6.0
22,35839,Sora_yori_mo_Tooi_Basho,10.0
23,28851,Koe_no_Katachi,8.0
24,41168,Nakitai_Watashi_wa_Neko_wo_Kaburu,4.0
25,1292,Afro_Samurai,7.0
26,47,Akira,9.0
27,24781,Imawa_no_Kuni_no_Alice,7.0
28,6547,Angel_Beats,6.0
29,35834,Angolmois__Genkou_Kassenki,8.0
30,24833,Ansatsu_Kyoushitsu,8.0
31,16498,Shingeki_no_Kyojin,8.0
32,25777,Shingeki_no_Kyojin_Season_2,7.0
33,35760,Shingeki_no_Kyojin_Season_3,8.0
34,38524,Shingeki_no_Kyojin_Season_3_Part_2,7.0
35,40028,Shingeki_no_Kyojin__The_Final_Season,4.0
36,51535,Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen,7.0
37,48583,Shingeki_no_Kyojin__The_Final_Season_Part_2,6.0
38,36873,Back_Street_Girls__Gokudolls,5.0
39,5081,Bakemonogatari,7.0
40,67,Basilisk__Kouga_Ninpou_Chou,6.0
41,36517,Ninja_Batman,4.0
42,4094,Batman__Gotham_Knight,7.0
43,57,Beck,10.0
44,8278,Biohazard_4__Incubate,6.0
45,9544,Biohazard__Damnation,7.0
46,6920,Blade,6.0
47,269,Bleach,8.0
