,MAL_id,Title,Score,Type
0,31233,Lu_Shidai,,ONA
1,32543,Lu_Shidai_2nd_Season,,ONA
2,8310,Magic_Kaito,,TV Special
3,25517,Magic_Kaito_1412,,TV
4,32182,Mob_Psycho_100,,TV
5,32105,Sousei_no_Onmyouji,,TV
