,MAL_id,Title,Score,Type
0,50265,Spy_x_Family,10.0,TV
1,47194,Summertime_Render,8.0,TV
2,41457,86,10.0,TV
3,48569,86_Part_2,10.0,TV
4,24833,Ansatsu_Kyoushitsu,9.0,TV
5,50549,Bubble,10.0,ONA
6,37396,Shikioriori,7.0,Movie
7,20583,Haikyuu,8.0,TV
8,38816,Hello_World,7.0,Movie
9,42897,Horimiya,7.0,TV
10,10408,Hotarubi_no_Mori_e,9.0,Movie
11,5680,K-On,10.0,TV
12,9617,K-On_Movie,10.0,Movie
13,37999,Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,8.0,TV
14,40591,Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen,8.0,TV
15,38040,Kono_Subarashii_Sekai_ni_Shukufuku_wo_Movie__Kurenai_Densetsu,9.0,Movie
16,48736,Sono_Bisque_Doll_wa_Koi_wo_Suru,9.0,TV
17,14227,Tonari_no_Kaibutsu-kun,9.0,TV
18,39547,Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Kan,7.0,TV
19,23847,Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru_Zoku,7.0,TV
20,31240,Re_Zero_kara_Hajimeru_Isekai_Seikatsu,8.0,TV
21,39587,Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season,8.0,TV
22,42203,Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2,,TV
23,30015,ReLIFE,8.0,TV
24,40853,Stand_By_Me_Doraemon_2,9.0,Movie
25,11757,Sword_Art_Online,7.0,TV
26,38101,5-toubun_no_Hanayome,10.0,TV
27,43692,Gokushufudou,8.0,ONA
28,4224,Toradora,10.0,TV
29,38826,Tenki_no_Ko,9.0,Movie
30,39175,Cider_no_You_ni_Kotoba_ga_Wakiagaru,8.0,Movie
31,35968,Wotaku_ni_Koi_wa_Muzukashii,8.0,TV
32,35507,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e,8.0,TV
33,120,Fruits_Basket,7.0,TV
34,49520,Aharen-san_wa_Hakarenai,,TV
35,43608,Kaguya-sama_wa_Kokurasetai__Ultra_Romantic,,TV
36,50631,Komi-san_wa_Comyushou_desu_2nd_Season,,TV
37,32729,Orange,,TV
