,MAL_id,Title,Score
0,10721,Mawaru_Penguindrum,
1,58939,Sakamoto_Days,7.0
2,32998,91_Days,4.0
3,38481,Toaru_Kagaku_no_Railgun_T,7.0
4,22147,Amagi_Brilliant_Park,8.0
5,30206,Amagi_Brilliant_Park__Nonbirishiteiru_Hima_ga_Nai,7.0
6,30056,Amagi_Brilliant_Park__Wakuwaku_Mini_Theater_-_Rakugaki_Backstage,7.0
7,7647,Arakawa_Under_the_Bridge,10.0
8,9074,Arakawa_Under_the_Bridge_x_Bridge,10.0
9,16498,Shingeki_no_Kyojin,9.0
10,25777,Shingeki_no_Kyojin_Season_2,7.0
11,35760,Shingeki_no_Kyojin_Season_3,7.0
12,38524,Shingeki_no_Kyojin_Season_3_Part_2,9.0
13,40028,Shingeki_no_Kyojin__The_Final_Season,8.0
14,51535,Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen,9.0
15,48583,Shingeki_no_Kyojin__The_Final_Season_Part_2,9.0
16,66,Azumanga_Daiou_The_Animation,7.0
17,2251,Baccano,7.0
18,36873,Back_Street_Girls__Gokudolls,5.0
19,11703,Code_Breaker,7.0
20,11843,Danshi_Koukousei_no_Nichijou,5.0
21,57334,Dandadan,8.0
22,52701,Dungeon_Meshi,10.0
23,34662,Fate_Apocrypha,8.0
24,36914,Fate_Grand_Order__Himuro_no_Tenchi_-_7-nin_no_Saikyou_Ijin-hen,6.0
25,38084,Fate_Grand_Order__Zettai_Majuu_Sensen_Babylonia,7.0
26,40206,Fate_Grand_Order__Zettai_Majuu_Sensen_Babylonia_-_Initium_Iter,7.0
27,38086,Fate_Grand_Order__Shinsei_Entaku_Ryouiki_Camelot_2_-_Paladin__Agateram,5.0
28,38085,Fate_Grand_Order__Shinsei_Entaku_Ryouiki_Camelot_1_-_Wandering__Agateram,6.0
29,41497,Fate_Grand_Order__Shuukyoku_Tokuiten_-_Kani_Jikan_Shinden_Solomon,8.0
30,36915,Fate_Grand_Order__Moonlight_Lostroom,6.0
31,53393,Tengoku_Daimakyou,7.0
32,46569,Jigokuraku,8.0
33,40748,Jujutsu_Kaisen,8.0
34,48561,Jujutsu_Kaisen_0_Movie,10.0
35,51009,Jujutsu_Kaisen_2nd_Season,8.0
36,52588,Kaijuu_8-gou,7.0
37,6594,Katanagatari,10.0
38,51958,Kono_Subarashii_Sekai_ni_Bakuen_wo,6.0
39,49458,Kono_Subarashii_Sekai_ni_Shukufuku_wo_3,5.0
40,57864,Monogatari_Series__Off___Monster_Season,9.0
41,59612,Monogatari_Series__Off___Monster_Season_-_Zankoku_Douwa__Utsukushi-hime,7.0
42,58426,Shikanoko_Nokonoko_Koshitantan,7.0
43,31964,Boku_no_Hero_Academia,5.0
44,51678,Oniichan_wa_Oshimai,8.0
45,14751,Bishoujo_Senshi_Sailor_Moon_Crystal,6.0
46,31733,Bishoujo_Senshi_Sailor_Moon_Crystal_Season_III,3.0
47,40024,Bishoujo_Senshi_Sailor_Moon_Eternal_Movie_1,5.0
48,40429,Bishoujo_Senshi_Sailor_Moon_Eternal_Movie_2,5.0
49,59145,Ranma_%C2%BD_2024,8.0
50,418,Ranma_%C2%BD__Chuugoku_Nekonron_Daikessen_Okite_Yaburi_no_Gekitou-hen,5.0
51,3332,Stop_Hibari-kun,9.0
52,55848,Isekai_Suicide_Squad,4.0
53,52741,Undead_Unluck,7.0
54,40333,Uzumaki,6.0
55,49387,Vinland_Saga_Season_2,9.0
56,36999,Zoku_Owarimonogatari,8.0
57,19,Monster,8.0
58,21,One_Piece,8.0
59,210,Ranma_%C2%BD,10.0
60,37430,Tensei_shitara_Slime_Datta_Ken,7.0
61,1498,Black_Blood_Brothers,3.0
62,2759,Evangelion_Movie_1__Jo,
63,3784,Evangelion_Movie_2__Ha,
64,3785,Evangelion_Movie_3__Q,
65,3786,Shin_Evangelion_Movie_%7C%7C,
66,53127,Fate_strange_Fake__Whispers_of_Dawn,
67,4107,Tengen_Toppa_Gurren_Lagann_Movie_1__Gurren-hen,
68,4565,Tengen_Toppa_Gurren_Lagann_Movie_2__Lagann-hen,
69,41006,Higurashi_no_Naku_Koro_ni_Gou,
70,48488,Higurashi_no_Naku_Koro_ni_Sotsu,
71,80,Kidou_Senshi_Gundam,
72,6336,Kidou_Senshi_Gundam_Unicorn,
73,603,Futari_wa_Precure,
74,1929,Futari_wa_Precure__Max_Heart,
75,51716,Bishoujo_Senshi_Sailor_Moon_Cosmos_Movie,
76,13601,Psycho-Pass,
77,31240,Re_Zero_kara_Hajimeru_Isekai_Seikatsu,
78,339,Serial_Experiments_Lain,
79,33263,Kubikiri_Cycle__Aoiro_Savant_to_Zaregotozukai,
80,49590,Yojouhan_Time_Machine_Blues,
