,MAL_id,Title,Score
0,24833,Ansatsu_Kyoushitsu,
1,2164,Dennou_Coil,
2,41206,Digimon_Adventure__20-shuunen_Memorial_Story,
3,3652,Higurashi_no_Naku_Koro_ni_Rei,
4,16355,Dansai_Bunri_no_Crime_Edge,
5,1689,Byousoku_5_Centimeter,10.0
6,10079,Hoshizora_e_Kakaru_Hashi,7.0
7,4654,Toaru_Majutsu_no_Index,7.0
8,8937,Toaru_Majutsu_no_Index_II,8.0
9,6213,Toaru_Kagaku_no_Railgun,7.0
10,17827,Daitoshokan_no_Hitsujikai,6.0
11,16067,Nagi_no_Asu_kara,9.0
12,28851,Koe_no_Katachi,6.0
13,35413,Imouto_sae_Ireba_Ii,8.0
14,41168,Nakitai_Watashi_wa_Neko_wo_Kaburu,7.0
15,591,Amaenaide_yo,6.0
16,886,Amaenaide_yo_Katsu,5.0
17,1749,Amaenaide_yo__Yasumanaide_yo,7.0
18,857,Air_Gear,7.0
19,9201,Air_Gear__Kuro_no_Hane_to_Nemuri_no_Mori_-_Break_on_the_Sky,7.0
20,32015,Ajin_OVA,8.0
21,36625,Ajin_Part_2_OVA,8.0
22,31580,Ajin,8.0
23,33253,Ajin_Part_2,8.0
24,5772,Akaneiro_ni_Somaru_Saka__Hardcore,6.0
25,6987,Aki-Sora,6.0
26,8577,Aki-Sora__Yume_no_Naka,6.0
27,47,Akira,9.0
28,8676,Amagami_SS,7.0
29,11235,Amagami_SS__Plus,7.0
30,9925,Amagami_SS__Tachibana_Miya-hen_-_Imouto,6.0
31,6547,Angel_Beats,8.0
32,10067,Angel_Beats_Another_Epilogue,8.0
33,9062,Angel_Beats_Specials,8.0
34,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,9.0
35,15039,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai_Movie,9.0
36,11111,Another,8.0
37,11701,Another__The_Other_-_Inga,8.0
38,7647,Arakawa_Under_the_Bridge,7.0
39,8630,Hidan_no_Aria,7.0
40,10604,Hidan_no_Aria__Butei_ga_Kitarite_Onsen_Kenshuu,6.0
41,971,Astro_Boy__Tetsuwan_Atom,7.0
42,16498,Shingeki_no_Kyojin,8.0
43,25777,Shingeki_no_Kyojin_Season_2,8.0
44,35760,Shingeki_no_Kyojin_Season_3,8.0
45,38524,Shingeki_no_Kyojin_Season_3_Part_2,9.0
46,40028,Shingeki_no_Kyojin__The_Final_Season,10.0
47,51535,Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen,8.0
48,48583,Shingeki_no_Kyojin__The_Final_Season_Part_2,8.0
49,2251,Baccano,9.0
50,3901,Baccano_Specials,9.0
51,9471,Baka_to_Test_to_Shoukanjuu__Matsuri,8.0
52,8516,Baka_to_Test_to_Shoukanjuu_Ni,8.0
53,6347,Baka_to_Test_to_Shoukanjuu,8.0
54,7870,Baka_to_Test_to_Shoukanjuu_Specials,7.0
55,10431,Baka_to_Test_to_Shoukanjuu__Matsuri_-_Sentaku_ni_Yotte_Tenkai_ga_Kawaru_LIPS_Eizou,
56,10834,Baka_to_Test_to_Shoukanjuu__Spinout_Sore_ga_Bokura_no_Nichijou,8.0
57,5081,Bakemonogatari,8.0
58,52,Kidou_Tenshi_Angelic_Layer,7.0
59,8,Bouken_Ou_Beet,7.0
60,1123,Bouken_Ou_Beet_Excellion,7.0
61,288,Bakuten_Shoot_Beyblade,7.0
62,1668,Bakuten_Shoot_Beyblade_G_Revolution,7.0
63,1669,Bakuten_Shoot_Beyblade_2002,7.0
64,20787,Black_Bullet,6.0
65,11285,Black%E2%98%85Rock_Shooter_TV,6.0
66,40530,Jaku-Chara_Tomozaki-kun,8.0
67,105,Boys_Be,6.0
68,14345,Btooom,7.0
69,232,Cardcaptor_Sakura,8.0
70,371,Cardcaptor_Sakura_Movie_1,
71,10578,C%C2%B3,7.0
72,3087,Cencoroll,8.0
73,9488,Cencoroll_Connect,8.0
74,28999,Charlotte,7.0
75,4975,Ch%C3%A4oS_HEAd,7.0
76,2167,Clannad,8.0
77,4181,Clannad__After_Story,9.0
78,6351,Clannad__After_Story_-_Mou_Hitotsu_no_Sekai_Kyou-hen,8.0
79,4059,Clannad__Mou_Hitotsu_no_Sekai_Tomoyo-hen,9.0
80,35507,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e,7.0
81,51096,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_2nd_Season,6.0
82,51180,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_3rd_Season,7.0
83,30383,Classroom%E2%98%86Crisis,7.0
84,15037,Corpse_Party__Tortured_Souls_-_Bougyakusareta_Tamashii_no_Jukyou,
85,20031,D-Frag,7.0
86,23383,D-Frag,7.0
87,2285,DICE,6.0
88,11843,Danshi_Koukousei_no_Nichijou,8.0
89,12893,Danshi_Koukousei_no_Nichijou_Specials,8.0
90,2816,Toushou_Daimos,
91,16592,Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation,8.0
92,1535,Death_Note,9.0
93,2994,Death_Note__Rewrite,8.0
94,28223,Death_Parade,8.0
95,38000,Kimetsu_no_Yaiba,6.0
96,34036,Meitantei_Conan__Episode_One_-_Chiisaku_Natta_Meitantei,9.0
97,3702,Detroit_Metal_City,9.0
98,16512,Devil_Survivor_2_The_Animation,7.0
99,1313,Digimon_Adventure_02,8.0
100,34962,Digimon_Adventure_tri_5__Kyousei,7.0
101,32551,Digimon_Adventure_tri_3__Kokuhaku,8.0
102,32108,Digimon_Adventure_tri_2__Ketsui,7.0
103,36466,Digimon_Adventure_tri_6__Bokura_no_Mirai,6.0
104,34299,Digimon_Adventure_tri_4__Soushitsu,7.0
105,25687,Digimon_Adventure_tri_1__Saikai,7.0
106,38088,Digimon_Adventure__Last_Evolution_Kizuna,8.0
107,1132,Digimon_Frontier,8.0
108,874,Digimon_Tamers,7.0
109,552,Digimon_Adventure,8.0
110,2961,Digimon_Adventure_Movie,8.0
111,37982,Domestic_na_Kanojo,6.0
112,223,Dragon_Ball,
113,225,Dragon_Ball_GT,
114,813,Dragon_Ball_Z,
115,1685,Duel_Masters,6.0
116,6746,Durarara,9.0
117,8408,Durarara_Specials,9.0
118,27833,Durararax2_Ketsu,9.0
119,32915,Durararax2_Ketsu__Dufufufu,7.0
120,23199,Durararax2_Shou,
121,27831,Durararax2_Ten,8.0
122,5630,Higashi_no_Eden,9.0
123,6372,Higashi_no_Eden_Movie_I__The_King_of_Eden,9.0
124,6637,Higashi_no_Eden_Movie_II__Paradise_Lost,9.0
125,4789,ef__A_Tale_of_Melodies,10.0
126,2924,ef__A_Tale_of_Memories,8.0
127,5177,Denpa-teki_na_Kanojo,9.0
128,226,Elfen_Lied,8.0
129,376,Elfen_Lied__Tooriame_nite_Arui_wa_Shoujo_wa_Ikani_Shite_Sono_Shinjou_ni_Itatta_ka_-_Regenschauer,
130,31043,Boku_dake_ga_Inai_Machi,8.0
131,2759,Evangelion_Movie_1__Jo,8.0
132,3784,Evangelion_Movie_2__Ha,9.0
133,12565,Fate_Prototype,
134,356,Fate_stay_night,8.0
135,6922,Fate_stay_night_Movie__Unlimited_Blade_Works,7.0
136,1157,Final_Fantasy__Unlimited,
137,238,Rekka_no_Honoo,8.0
138,227,FLCL,8.0
139,8536,Fortune_Arterial__Akai_Yakusoku,7.0
140,9367,Freezing,6.0
141,13125,Shinsekai_yori,10.0
142,120,Fruits_Basket,
143,74,Gakuen_Alice,
144,34280,Gamers,7.0
145,32071,Gantz_O,
146,127,Gate_Keepers,7.0
147,240,Genshiken,7.0
148,132,GetBackers,
149,1581,Gift__Eternal_Rainbow,6.0
150,2784,Gift__Eternal_Rainbow_-_Ki_no_Saka_Ryokan_Kiki_Ippatsu,
151,476,Ginban_Kaleidoscope,7.0
152,133,Green_Green,6.0
153,10417,Gyo,
154,3299,H2O__Footprints_in_the_Sand,7.0
155,10897,Boku_wa_Tomodachi_ga_Sukunai__Yaminabe_wa_Bishoujo_ga_Zannen_na_Nioi,7.0
156,10719,Boku_wa_Tomodachi_ga_Sukunai,8.0
157,14967,Boku_wa_Tomodachi_ga_Sukunai_Next,
158,5150,Hatsukoi_Limited,7.0
159,5521,Hayate_no_Gotoku__Atsu_ga_Natsuize_-_Mizugi-hen,7.0
160,9958,Hayate_no_Gotoku_Heaven_Is_a_Place_on_Earth,
161,4192,Hayate_no_Gotoku,8.0
162,10568,Kamisama_no_Memochou,8.0
163,228,Jigoku_Shoujo,7.0
164,38816,Hello_World,7.0
165,11617,High_School_DxD,5.0
166,8074,Highschool_of_the_Dead,7.0
167,9515,Highschool_of_the_Dead__Drifters_of_the_Dead,6.0
168,934,Higurashi_no_Naku_Koro_ni,8.0
169,1889,Higurashi_no_Naku_Koro_ni_Kai,10.0
