,MAL_id,Title,Score
0,54769,Sousei_no_Aquarion__Myth_of_Emotions,7
1,57592,Dr_Stone__Science_Future,6
2,58567,Ore_dake_Level_Up_na_Ken_Season_2__Arise_from_the_Shadow,7
3,37885,Super_Dragon_Ball_Heroes,6
4,58502,Zenshuu,7
5,11375,hack__The_Movie__Sekai_no_Mukou_ni,7
6,11755,009_Re_Cyborg,8
7,53425,3Piece_The_Animation,5
8,4654,Toaru_Majutsu_no_Index,6
9,8937,Toaru_Majutsu_no_Index_II,6
10,36432,Toaru_Majutsu_no_Index_III,1
11,11743,Toaru_Majutsu_no_Index_Movie__Endymion_no_Kiseki,6
12,2624,Flanders_no_Inu_Boku_no_Patrasche,5
13,17677,Buki_yo_Saraba,7
14,2547,Princess_Sara,5
15,2884,Aachi_wa_Ssipak,10
16,11759,Accel_World,7
17,31763,Accel_World__Infinite%E2%88%9EBurst,7
18,14657,Netorare_Zuma,5
19,1292,Afro_Samurai,7
20,27939,Afro_Samurai_Pilot,7
21,4970,Afro_Samurai__Resurrection,7
22,50,Aa_Megami-sama_TV,6
23,304,Aa_Megami-sama_Movie,6
24,51528,Ahoy_Warera_Houshou_Kaizokudan%E2%98%86,5
25,47,Akira,8
26,41433,Akudama_Drive,9
27,22729,AldnoahZero,7
28,27655,AldnoahZero_Part_2,7
29,40613,Altered_Carbon__Resleeved,9
30,6547,Angel_Beats,8
31,10067,Angel_Beats_Another_Epilogue,7
32,9062,Angel_Beats_Specials,7
33,2324,Angel_Blade,7
34,2325,Angel_Blade_Punish,7
35,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,7
36,2136,Front_Innocent__Mou_Hitotsu_no_Lady_Innocent,8
37,40295,Another_World,7
38,54,Appleseed_Movie,7
39,22677,Appleseed_Alpha,7
40,2969,Appleseed_Saga_Ex_Machina,7
41,10447,Aquarion_Evol,8
42,812,Chikyuu_Shoujo_Arjuna,7
43,50205,Arknights__Reimei_Zensou,5
44,39165,Oki_ni_Mesu_mama,5
45,8475,Asura,7
46,16498,Shingeki_no_Kyojin,6
47,25777,Shingeki_no_Kyojin_Season_2,6
48,35760,Shingeki_no_Kyojin_Season_3,6
49,38524,Shingeki_no_Kyojin_Season_3_Part_2,6
50,42091,Shingeki_no_Kyojin__Chronicle,6
51,40028,Shingeki_no_Kyojin__The_Final_Season,6
52,51535,Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen,6
53,48583,Shingeki_no_Kyojin__The_Final_Season_Part_2,6
54,25781,Shingeki_no_Kyojin__Kuinaki_Sentaku,6
55,59571,Shingeki_no_Kyojin_Movie__Kanketsu-hen_-_The_Last_Attack,6
56,43745,Attack_Zero_x_Evangelion,5
57,43751,Ayanami_Rei_Hajimete_no_Kuchibeni,5
58,57980,Ayataka_Spy_x_Family_Movie_Campaign_Ayataka_de_Hotto_Hitoiki,5
59,38328,Azur_Lane,5
60,286,BT_X,5
61,1736,BT_X_Neo,5
62,32827,B__The_Beginning,6
63,2251,Baccano,8
64,3901,Baccano_Specials,8
65,40964,Back_Arrow,9
66,35028,Baka_Dakedo_Chinchin_Shaburu_no_dake_wa_Jouzu_na_Chii-chan%E2%99%A1,8
67,2705,Bakusou_Kyoudai_Lets___Go,6
68,36517,Ninja_Batman,8
69,4094,Batman__Gotham_Knight,5
70,32023,Bubuki_Buranki,9
71,33041,Bubuki_Buranki__Hoshi_no_Kyojin,9
72,4763,Tsuma_Shibori,7
73,32311,Beautiful_World,5
74,288,Bakuten_Shoot_Beyblade,6
75,18153,Kyoukai_no_Kanata,8
76,28675,Kyoukai_no_Kanata_Movie_2__Ill_Be_Here_-_Mirai-hen,8
77,25015,Kyoukai_no_Kanata_Movie_1__Ill_Be_Here_-_Kako-hen,8
78,368,Bible_Black,8
79,2873,Bible_Black_Only_Version,8
80,972,Bible_Black_Gaiden,8
81,5347,Bible_Black__Imari_Ryoujoku_Genba,7
82,1401,Bible_Black__New_Testament,8
83,2159,Ookiku_Furikabutte,6
84,7720,Ookiku_Furikabutte__Natsu_no_Taikai-hen,6
85,9544,Biohazard__Damnation,8
86,566,Tetsuwan_Birdy,7
87,3974,Tetsuwan_Birdy_Decode,8
88,5074,Tetsuwan_Birdy_Decode_02,8
89,6380,Tetsuwan_Birdy_Decode__The_Cipher,8
90,2607,Birth,8
91,68,Black_Cat,5
92,889,Black_Lagoon,7
93,4901,Black_Lagoon__Robertas_Blood_Trail,7
94,1519,Black_Lagoon__The_Second_Barrage,7
95,11285,Black%E2%98%85Rock_Shooter_TV,9
96,49831,Black%E2%98%85%E2%98%85Rock_Shooter___Dawn_Fall,9
97,12079,Black%E2%98%85Rock_Shooter,5
98,7059,Black%E2%98%85Rock_Shooter_OVA,8
99,37498,Black_Fox,7
100,36308,Blade_Runner__Black_Out_2022,5
101,32086,Blame_Movie,7
102,3407,Blassreiter,7
103,14075,Zetsuen_no_Tempest,8
104,269,Bleach,6
105,60048,Bleach_20th_PV,5
106,8247,Bleach_Movie_4__Jigoku-hen,7
107,41467,Bleach__Sennen_Kessen-hen,7
108,56784,Bleach__Sennen_Kessen-hen_-_Soukoku-tan,7
109,53998,Bleach__Sennen_Kessen-hen_-_Ketsubetsu-tan,7
110,10681,Blood-C__The_Last_Dark,7
111,9919,Ao_no_Exorcist,6
112,33506,Ao_no_Exorcist__Kyoto_Fujouou-hen,6
113,11737,Ao_no_Exorcist_Movie,7
114,49596,Blue_Lock,5
115,54865,Blue_Lock_vs_U-20_Japan,1
116,40060,BNA,8
117,24641,Baku_Ane__Otouto_Shibocchau_zo_The_Animation,8
118,36225,Baku_Ane_2__Otouto_Ippai_Shibocchau_zo_The_Animation,7
119,2396,Milk_Junkie__Shimai-hen,8
120,28755,Boruto__Naruto_the_Movie,7
121,55528,Yuuki_Bakuhatsu_Bang_Bravern,10
122,6772,Break_Blade_Movie_1__Kakusei_no_Toki,7
123,8514,Break_Blade_Movie_2__Ketsubetsu_no_Michi,7
124,9252,Break_Blade_Movie_3__Kyoujin_no_Ato,7
125,9465,Break_Blade_Movie_4__Sanka_no_Chi,7
126,9724,Break_Blade_Movie_5__Shisen_no_Hate,7
127,10092,Break_Blade_Movie_6__Doukoku_no_Toride,7
128,50549,Bubble,8
129,568,Bubblegum_Crisis_Tokyo_2040,7
130,41468,Burn_the_Witch,7
131,56671,Burn_the_Witch_08,7
132,370,Burn_Up_Excess,5
133,5356,Canaan,8
134,21677,Captain_Earth,9
135,1614,Captain_Tsubasa__Road_to_2002,6
136,606,Kazemakase_Tsukikage_Ran,7
137,4981,Casshern_Sins,8
138,3087,Cencoroll,6
139,9488,Cencoroll_Connect,6
140,44511,Chainsaw_Man,7
141,28999,Charlotte,8
142,4975,Ch%C3%A4oS_HEAd,1
143,59,Chobits,6
144,57949,Chocolat_Cadabra,5
145,21875,Chou_Akuukan_Bouheki_Cheese_Napolitan,6
146,110,Chuuka_Ichiban,6
147,1818,Claymore,8
148,3537,Cleavage,7
149,15201,Code_Geass__Boukoku_no_Akito_4_-_Nikushimi_no_Kioku_kara,8
