,MAL_id,Title,Score,Type
0,55597,Hananoi-kun_to_Koi_no_Yamai,,TV
1,51705,Otonari_ni_Ginga,,TV
2,48824,Blue_Archive_PVs,10.0,PV
3,54309,Blue_Archive_the_Animation,,TV
4,52196,Date_A_Live_V,,TV
5,52991,Sousou_no_Frieren,,TV
6,38680,Fruits_Basket_1st_Season,,TV
7,53040,Kanojo_mo_Kanojo_Season_2,,TV
8,37349,Goblin_Slayer,,TV
9,53393,Tengoku_Daimakyou,,TV
10,46569,Jigokuraku,,TV
11,33948,Hinako_Note,,TV
12,52830,Isekai_de_Cheat_Skill_wo_Te_ni_Shita_Ore_wa_Genjitsu_Sekai_wo_mo_Musou_Suru__Level_Up_wa_Jinsei_wo_Kaeta,,TV
13,37890,Oshi_ga_Budoukan_Ittekuretara_Shinu,,TV
14,40748,Jujutsu_Kaisen,,TV
15,40591,Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen,,TV
16,51693,Kaminaki_Sekai_no_Kamisama_Katsudou,,TV
17,48926,Komi-san_wa_Comyushou_desu,,TV
18,45486,Kuma_Kuma_Kuma_Bear_Punch,,TV
19,33487,Masamune-kun_no_Revenge,,TV
20,45576,Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2,,TV
21,53126,Yamada-kun_to_Lv999_no_Koi_wo_Suru,,TV
22,14813,Yahari_Ore_no_Seishun_Love_Comedy_wa_Machigatteiru,,TV
23,52081,Edomae_Elf,,TV
24,52990,Keikenzumi_na_Kimi_to_Keiken_Zero_na_Ore_ga_Otsukiai_suru_Hanashi,,TV
25,6201,Princess_Lover,10.0,TV
26,8918,Princess_Lover_OVA,10.0,OVA
27,31240,Re_Zero_kara_Hajimeru_Isekai_Seikatsu,,TV
28,23283,Zankyou_no_Terror,,TV
29,54492,Kusuriya_no_Hitorigoto,,TV
30,52973,Megami_no_Caf%C3%A9_Terrace,,TV
31,55690,Boku_no_Kokoro_no_Yabai_Yatsu_2nd_Season,,TV
32,42385,The_iDOLMSTER_Million_Live,,TV
33,52741,Undead_Unluck,,TV
34,28851,Koe_no_Katachi,10.0,Movie
35,20787,Black_Bullet,10.0,TV
36,53670,Blue_Archive__Beautiful_Day_Dreamer,10.0,ONA
37,47917,Bocchi_the_Rock,10.0,TV
38,50549,Bubble,10.0,ONA
39,53411,Buddy_Daddies,10.0,TV
40,44511,Chainsaw_Man,9.0,TV
41,1723,Clannad_Movie,10.0,Movie
42,15583,Date_A_Live,,TV
43,47778,Kimetsu_no_Yaiba__Yuukaku-hen,,TV
44,51019,Kimetsu_no_Yaiba__Katanakaji_no_Sato-hen,10.0,TV
45,42571,Dogeza_de_Tanondemita,10.0,TV
46,43969,Kanojo_mo_Kanojo,,TV
47,36296,Hinamatsuri,10.0,TV
48,21273,Gochuumon_wa_Usagi_desu_ka,10.0,TV
49,29787,Gochuumon_wa_Usagi_desu_ka,10.0,TV
50,37999,Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,10.0,TV
51,34933,Kakegurui,10.0,TV
52,49909,Kotarou_wa_Hitorigurashi,9.0,ONA
53,51815,Kubo-san_wa_Mob_wo_Yurusanai,10.0,TV
54,40974,Kuma_Kuma_Kuma_Bear,10.0,TV
55,38006,Renmei_Kuugun_Koukuu_Mahou_Ongakutai_Luminous_Witches,9.0,TV
56,50709,Lycoris_Recoil,10.0,TV
57,49303,Alice_to_Therese_no_Maboroshi_Koujou,10.0,Movie
58,33206,Kobayashi-san_Chi_no_Maid_Dragon,9.0,TV
59,39535,Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,9.0,TV
60,51552,Watashi_no_Shiawase_na_Kekkon,10.0,TV
61,51265,Inu_ni_Nattara_Suki_na_Hito_ni_Hirowareta,,TV
62,53379,Uchi_no_Kaisha_no_Chiisai_Senpai_no_Hanashi,9.0,TV
63,17549,Non_Non_Biyori,10.0,TV
64,49521,Non_Non_Biyori_Nonstop__Bukatsu_wo_Ganbatta,10.0,OVA
65,51678,Oniichan_wa_Oshimai,9.0,TV
66,40839,Kanojo_Okarishimasu,,TV
67,42963,Kanojo_Okarishimasu_2nd_Season,10.0,TV
68,53050,Kanojo_Okarishimasu_3rd_Season,9.0,TV
69,44275,Selection_Project,10.0,TV
70,50265,Spy_x_Family,10.0,TV
71,50594,Suzume_no_Tojimari,10.0,Movie
72,31765,Sword_Art_Online_Movie__Ordinal_Scale,10.0,Movie
73,35860,Karakai_Jouzu_no_Takagi-san,10.0,TV
74,38993,Karakai_Jouzu_no_Takagi-san_2,10.0,TV
75,49721,Karakai_Jouzu_no_Takagi-san_3,10.0,TV
76,50739,Otonari_no_Tenshi-sama_ni_Itsunomanika_Dame_Ningen_ni_Sareteita_Ken,10.0,TV
77,52578,Boku_no_Kokoro_no_Yabai_Yatsu,10.0,TV
78,16782,Kotonoha_no_Niwa,10.0,Movie
79,54234,Suki_na_Ko_ga_Megane_wo_Wasureta,10.0,TV
80,52173,Koori_Zokusei_Danshi_to_Cool_na_Douryou_Joshi,10.0,TV
81,51916,Dekiru_Neko_wa_Kyou_mo_Yuuutsu,9.0,TV
82,50593,Natsu_e_no_Tunnel_Sayonara_no_Deguchi,9.0,Movie
83,49776,Kumichou_Musume_to_Sewagakari,10.0,TV
84,49834,Boku_ga_Aishita_Subete_no_Kimi_e,9.0,Movie
85,22319,Tokyo_Ghoul,10.0,TV
86,27899,Tokyo_Ghoul_%E2%88%9AA,10.0,TV
87,36511,Tokyo_Ghoul_re,,TV
88,37799,Tokyo_Ghoul_re_2nd_Season,10.0,TV
89,45598,Tonikaku_Kawaii__Kaisou,,TV Special
90,38826,Tenki_no_Ko,,Movie
91,45653,Soredemo_Ayumu_wa_Yosetekuru,10.0,TV
92,38397,Nande_Koko_ni_Sensei_ga,9.0,TV
93,23273,Shigatsu_wa_Kimi_no_Uso,,TV
94,32281,Kimi_no_Na_wa,,Movie
95,52034,Oshi_no_Ko,10.0,TV
96,39456,Sounan_desu_ka,,TV
97,53613,Dead_Mount_Death_Play,,TV
98,55701,Kimetsu_no_Yaiba__Hashira_Geiko-hen,,TV
99,35851,Sayonara_no_Asa_ni_Yakusoku_no_Hana_wo_Kazarou,,Movie
100,56701,Watashi_no_Shiawase_na_Kekkon_2nd_Season,,TV
101,55889,Watashi_no_Shiawase_na_Kekkon__Watashi_no_Shiawase_na_Katachi,,OVA
102,6444,Tegamibachi,,TV
103,28025,Tsukimonogatari,,TV Special
