,MAL_id,Title,Score,Type
0,51535,Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen,,TV Special
1,42897,Horimiya,,TV
2,37430,Tensei_shitara_Slime_Datta_Ken,7.0,TV
3,39551,Tensei_shitara_Slime_Datta_Ken_2nd_Season,7.0,TV
4,41487,Tensei_shitara_Slime_Datta_Ken_2nd_Season_Part_2,8.0,TV
5,52736,Tensei_Oujo_to_Tensai_Reijou_no_Mahou_Kakumei,10.0,TV
6,49877,Tensei_shitara_Slime_Datta_Ken_Movie__Guren_no_Kizuna-hen,,Movie
