,MAL_id,Title,Score
0,40956,Enen_no_Shouboutai__Ni_no_Shou,
1,5114,Fullmetal_Alchemist__Brotherhood,
2,329,Planetes,
3,205,Samurai_Champloo,
4,38826,Tenki_no_Ko,
5,1689,Byousoku_5_Centimeter,7.0
6,41457,86,9.0
7,48569,86_Part_2,9.0
8,28851,Koe_no_Katachi,7.0
9,36039,AICO_Incarnation,7.0
10,6547,Angel_Beats,8.0
11,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,8.0
12,11111,Another,8.0
13,24833,Ansatsu_Kyoushitsu,9.0
14,16498,Shingeki_no_Kyojin,8.0
15,25777,Shingeki_no_Kyojin_Season_2,8.0
16,35760,Shingeki_no_Kyojin_Season_3,8.0
17,38524,Shingeki_no_Kyojin_Season_3_Part_2,9.0
18,40028,Shingeki_no_Kyojin__The_Final_Season,9.0
19,5081,Bakemonogatari,9.0
20,22789,Barakamon,9.0
21,49596,Blue_Lock,8.0
22,31478,Bungou_Stray_Dogs,7.0
23,10162,Usagi_Drop,8.0
24,28999,Charlotte,7.0
25,10800,Chihayafuru,10.0
26,14397,Chihayafuru_2,10.0
27,37379,Chihayafuru_3,9.0
28,2167,Clannad,8.0
29,4181,Clannad__After_Story,9.0
30,1575,Code_Geass__Hangyaku_no_Lelouch,9.0
31,2904,Code_Geass__Hangyaku_no_Lelouch_R2,10.0
32,11843,Danshi_Koukousei_no_Nichijou,6.0
33,28223,Death_Parade,8.0
34,38000,Kimetsu_no_Yaiba,9.0
35,40456,Kimetsu_no_Yaiba_Movie__Mugen_Ressha-hen,9.0
36,47778,Kimetsu_no_Yaiba__Yuukaku-hen,8.0
37,55701,Kimetsu_no_Yaiba__Hashira_Geiko-hen,8.0
38,51019,Kimetsu_no_Yaiba__Katanakaji_no_Sato-hen,8.0
39,38691,Dr_Stone,8.0
40,31043,Boku_dake_ga_Inai_Machi,8.0
41,22297,Fate_stay_night__Unlimited_Blade_Works,7.0
42,28701,Fate_stay_night__Unlimited_Blade_Works_2nd_Season,8.0
43,25537,Fate_stay_night_Movie__Heavens_Feel_-_I_Presage_Flower,7.0
44,33049,Fate_stay_night_Movie__Heavens_Feel_-_II_Lost_Butterfly,8.0
45,10087,Fate_Zero,7.0
46,11741,Fate_Zero_2nd_Season,8.0
47,38671,Enen_no_Shouboutai,7.0
48,28171,Shokugeki_no_Souma,8.0
49,39940,Shokugeki_no_Souma__Shin_no_Sara,7.0
