,MAL_id,Title,Score,Type
0,57719,Akuyaku_Reijou_Tensei_Ojisan,10.0,TV
1,59361,Kono_Kaisha_ni_Suki_na_Hito_ga_Imasu,10.0,TV
2,57050,Kisaki_Kyouiku_kara_Nigetai_Watashi,10.0,TV
3,58822,Izure_Saikyou_no_Renkinjutsushi,,TV
4,58066,Sorairo_Utility_TV,8.0,TV
5,56352,Loop_7-kaime_no_Akuyaku_Reijou_wa_Moto_Tekikoku_de_Jiyuu_Kimama_na_Hanayome_Seikatsu_wo_Mankitsu_suru,9.0,TV
6,28851,Koe_no_Katachi,10.0,Movie
7,22199,Akame_ga_Kill,8.0,TV
8,54744,Tokidoki_Bosotto_Russia-go_de_Dereru_Tonari_no_Alya-san,9.0,TV
9,49052,Ao_Ashi,9.0,TV
10,40128,Arte,9.0,TV
11,55265,Tensei_Kizoku_Kantei_Skill_de_Nariagaru,9.0,TV
12,39468,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen,9.0,TV
13,24833,Ansatsu_Kyoushitsu,9.0,TV
14,16498,Shingeki_no_Kyojin,10.0,TV
15,43756,Bakuten,9.0,TV
16,7674,Bakuman,9.0,TV
17,53439,Boushoku_no_Berserk,8.0,TV
18,34572,Black_Clover,10.0,TV
19,46352,Blue_Period,10.0,TV
20,31478,Bungou_Stray_Dogs,10.0,TV
21,53446,Tondemo_Skill_de_Isekai_Hourou_Meshi,8.0,TV
22,56923,Lv2_kara_Cheat_datta_Motoyuusha_Kouho_no_Mattari_Isekai_Life,7.0,TV
23,39523,Choujin_Koukousei-tachi_wa_Isekai_demo_Yoyuu_de_Ikinuku_you_desu,9.0,TV
24,1575,Code_Geass__Hangyaku_no_Lelouch,10.0,TV
25,38000,Kimetsu_no_Yaiba,10.0,TV
26,226,Elfen_Lied,8.0,TV
27,6702,Fairy_Tail,10.0,TV
28,28171,Shokugeki_no_Souma,10.0,TV
29,18507,Free,7.0,TV
30,52991,Sousou_no_Frieren,10.0,TV
31,38680,Fruits_Basket_1st_Season,10.0,TV
32,28907,Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri,9.0,TV
33,17895,Golden_Time,10.0,TV
34,34176,Zero_kara_Hajimeru_Mahou_no_Sho,8.0,TV
35,20583,Haikyuu,10.0,TV
36,42897,Horimiya,10.0,TV
37,431,Howl_no_Ugoku_Shiro,9.0,Movie
38,11061,Hunter_x_Hunter_2011,10.0,TV
39,57058,Ore_wa_Subete_wo_Parry_suru__Gyaku_Kanchigai_no_Sekai_Saikyou_wa_Boukensha_ni_Naritai,7.0,TV
40,36098,Kimi_no_Suizou_wo_Tabetai,10.0,Movie
41,53516,Tensei_shitara_Dainana_Ouji_Datta_node_Kimama_ni_Majutsu_wo_Kiwamemasu,9.0,TV
42,49979,Akuyaku_Reijou_nanode_Last_Boss_wo_Kattemimashita,8.0,TV
43,50796,Kimi_wa_Houkago_Insomnia,9.0,TV
44,10408,Hotarubi_no_Mori_e,9.0,Movie
45,28121,Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka,10.0,TV
46,40748,Jujutsu_Kaisen,10.0,TV
47,37999,Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,10.0,TV
48,14713,Kamisama_Hajimemashita,9.0,TV
49,12531,Sakamichi_no_Apollon,9.0,TV
50,512,Majo_no_Takkyuubin,9.0,Movie
51,6045,Kimi_ni_Todoke,10.0,TV
52,41103,Koi_to_Yobu_ni_wa_Kimochi_Warui,9.0,TV
53,11771,Kuroko_no_Basket,10.0,TV
54,49556,Love_All_Play,9.0,TV
55,18115,Magi__The_Kingdom_of_Magic,10.0,TV
56,7054,Kaichou_wa_Maid-sama,10.0,TV
57,627,Major_S1,9.0,TV
58,52211,Mashle,10.0,TV
59,48483,Mieruko-chan,10.0,TV
60,50425,Fuufu_Ijou_Koibito_Miman,7.0,TV
61,40911,Yuukoku_no_Moriarty,10.0,TV
62,39535,Mushoku_Tensei__Isekai_Ittara_Honki_Dasu,10.0,TV
63,31964,Boku_no_Hero_Academia,10.0,TV
64,14227,Tonari_no_Kaibutsu-kun,7.0,TV
65,38555,Otome_Game_no_Hametsu_Flag_shika_Nai_Akuyaku_Reijou_ni_Tensei_shiteshimatta,8.0,TV
66,51764,Level_1_dakedo_Unique_Skill_de_Saikyou_desu,8.0,TV
67,20,Naruto,10.0,TV
68,20507,Noragami,10.0,TV
69,56165,Boukyaku_Battery_TV,10.0,TV
70,30276,One_Punch_Man,10.0,TV
71,32729,Orange,9.0,TV
72,49438,Isekai_Yakkyoku,10.0,TV
73,37450,Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai,10.0,TV
74,48406,Re-Main,10.0,TV
75,32615,Youjo_Senki,10.0,TV
76,50185,Rymans_Club,9.0,TV
77,35222,Gakuen_Babysitters,8.0,TV
78,26243,Owari_no_Seraph,8.0,TV
79,52347,Shangri-La_Frontier__Kusoge_Hunter_Kamige_ni_Idoman_to_su,10.0,TV
80,45613,Kawaii_dake_ja_Nai_Shikimori-san,8.0,TV
81,30123,Akagami_no_Shirayuki-hime,10.0,TV
82,52299,Ore_dake_Level_Up_na_Ken,10.0,TV
83,11757,Sword_Art_Online,7.0,TV
84,52962,Tearmoon_Teikoku_Monogatari__Dantoudai_kara_Hajimaru_Hime_no_Tensei_Gyakuten_Story,8.0,TV
