,MAL_id,Title,Score
0,37525,Babylon,
1,40060,BNA,
2,34712,Kujira_no_Kora_wa_Sajou_ni_Utau,
3,32740,Girls___Panzer_Movie_Specials,
4,54856,Horimiya__Piece,
5,50709,Lycoris_Recoil,
6,15863,Ginga_Kikoutai_Majestic_Prince,
7,49483,Mini_Dragon_Specials,
8,39710,Yesterday_wo_Utatte,
9,37208,Mo_Dao_Zu_Shi,
10,38349,Wotaku_ni_Koi_wa_Muzukashii_OVA,
11,1689,Byousoku_5_Centimeter,
12,41457,86,
13,48569,86_Part_2,
14,32998,91_Days,
15,4654,Toaru_Majutsu_no_Index,
16,8937,Toaru_Majutsu_no_Index_II,
17,36432,Toaru_Majutsu_no_Index_III,
18,11743,Toaru_Majutsu_no_Index_Movie__Endymion_no_Kiseki,
19,38480,Toaru_Kagaku_no_Accelerator,
20,6213,Toaru_Kagaku_no_Railgun,
21,16049,Toaru_Kagaku_no_Railgun_S,
22,38481,Toaru_Kagaku_no_Railgun_T,
23,16067,Nagi_no_Asu_kara,
24,35839,Sora_yori_mo_Tooi_Basho,
25,39610,ACCA__13-ku_Kansatsu-ka_-_Regards,
26,33337,ACCA__13-ku_Kansatsu-ka,
27,18689,Diamond_no_Ace,
28,38731,Diamond_no_Ace__Act_II,
29,30230,Diamond_no_Ace__Second_Season,
30,31790,Active_Raid__Kidou_Kyoushuushitsu_Dai_Hachi_Gakari,
31,32301,Active_Raid__Kidou_Kyoushuushitsu_Dai_Hachi_Gakari_2nd,
32,39790,Adachi_to_Shimamura,
33,38276,Houkago_Saikoro_Club,
34,34984,Koi_wa_Ameagari_no_You_ni,
35,34881,Aho_Girl,
36,31580,Ajin,
37,33253,Ajin_Part_2,
38,12149,AKB0048,
39,14941,AKB0048__Next_Stage,
40,41433,Akudama_Drive,
41,31764,Nejimaki_Seirei_Senki__Tenkyou_no_Alderamin,
42,22729,AldnoahZero,
43,27655,AldnoahZero_Part_2,
44,29223,AldnoahZero_Extra_Archives,
45,34350,Alice_to_Zouroku,
46,8812,Alice_SOS,
47,31588,All_Out,
48,3549,Allison_to_Lillia,
49,34547,Shoukoku_no_Altair,
50,8726,Soredemo_Machi_wa_Mawatteiru,
51,35994,Satsuriku_no_Tenshi,
52,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,
53,4021,Seiyou_Kottou_Yougashiten__Antique,
54,40532,Appare-Ranman,
55,7647,Arakawa_Under_the_Bridge,
56,9074,Arakawa_Under_the_Bridge_x_Bridge,
57,1961,Arashi_no_Yoru_ni,
58,40128,Arte,
59,39468,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen,
60,40815,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_2nd_Season,
61,42429,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_3rd_Season,
62,40841,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_OVA,
63,37171,Asobi_Asobase,
64,24833,Ansatsu_Kyoushitsu,
65,30654,Ansatsu_Kyoushitsu_2nd_Season,
66,39388,Koisuru_Asteroid,
67,41271,Koisuru_Asteroid__Furikaeri_-_Kirakira_Special,
68,39198,Kanata_no_Astra,
69,971,Astro_Boy__Tetsuwan_Atom,
70,33371,Atom__The_Beginning,
71,16498,Shingeki_no_Kyojin,
72,25777,Shingeki_no_Kyojin_Season_2,
73,35760,Shingeki_no_Kyojin_Season_3,
74,38524,Shingeki_no_Kyojin_Season_3_Part_2,
75,40028,Shingeki_no_Kyojin__The_Final_Season,
76,48583,Shingeki_no_Kyojin__The_Final_Season_Part_2,
77,2251,Baccano,
78,3901,Baccano_Specials,
79,36873,Back_Street_Girls__Gokudolls,
80,8516,Baka_to_Test_to_Shoukanjuu_Ni,
81,6347,Baka_to_Test_to_Shoukanjuu,
82,5081,Bakemonogatari,
83,7674,Bakuman,
84,10030,Bakuman_2nd_Season,
85,36649,Banana_Fish,
86,22789,Barakamon,
87,39195,Beastars,
88,40935,Beastars_2nd_Season,
89,39221,Bem,
90,10396,Ben-To,
91,2159,Ookiku_Furikabutte,
92,7720,Ookiku_Furikabutte__Natsu_no_Taikai-hen,
93,3887,Ookiku_Furikabutte__Kihon_no_Kihon,
94,3974,Tetsuwan_Birdy_Decode,
95,5074,Tetsuwan_Birdy_Decode_02,
96,22145,Kuroshitsuji__Book_of_Circus,
97,68,Black_Cat,
98,2213,Black_Jack_TV,
99,889,Black_Lagoon,
100,4901,Black_Lagoon__Robertas_Blood_Trail,
101,1519,Black_Lagoon__The_Second_Barrage,
102,11285,Black%E2%98%85Rock_Shooter_TV,
103,39806,Mugen_no_Juunin__Immortal,
104,24439,Kekkai_Sensen,
105,34451,Kekkai_Sensen___Beyond,
106,37786,Yagate_Kimi_ni_Naru,
107,9919,Ao_no_Exorcist,
108,33506,Ao_no_Exorcist__Kyoto_Fujouou-hen,
109,11737,Ao_no_Exorcist_Movie,
110,13677,Ao_no_Exorcist_Movie_Special,
111,46352,Blue_Period,
112,38790,Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu,
113,37451,Boogiepop_wa_Warawanai_2019,
114,1681,Brave_Story,
115,15605,Brothers_Conflict,
116,21431,Gokukoku_no_Brynhildr,
117,10162,Usagi_Drop,
118,41468,Burn_the_Witch,
119,36828,Caligula,
120,53446,Tondemo_Skill_de_Isekai_Hourou_Meshi,
121,5356,Canaan,
122,232,Cardcaptor_Sakura,
123,371,Cardcaptor_Sakura_Movie_1,
124,33354,Cardcaptor_Sakura__Clear_Card-hen,
125,37435,Carole___Tuesday,
126,39999,Carole___Tuesday__Gus_to_Roddy_no_Kaisouroku,
127,38161,Kabukichou_Sherlock,
128,513,Tenkuu_no_Shiro_Laputa,
129,38659,Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru,
130,40849,Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru_Recap,
131,37141,Hataraku_Saibou,
132,41694,Hataraku_Saibou_Black,
133,39586,Hataraku_Saibou,
134,38733,Hataraku_Saibou__Kaze_Shoukougun,
135,44511,Chainsaw_Man,
136,28999,Charlotte,
137,32483,Cheer_Danshi,
138,33798,Cheer_Danshi_Recap,
139,10800,Chihayafuru,
140,14397,Chihayafuru_2,
141,18745,Chihayafuru_2__Waga_Miyo_ni_Furu_Nagame_Shima_ni,
142,37379,Chihayafuru_3,
143,41105,Chihayafuru_3__Ima_Hitotabi_no,
144,9760,Hoshi_wo_Ou_Kodomo,
145,35821,Chio-chan_no_Tsuugakuro,
146,5238,Chocolate_Underground__Bokura_no_Chocolate_Sensou,
147,2167,Clannad,
148,30383,Classroom%E2%98%86Crisis,
149,34825,Keppeki_Danshi_Aoyama-kun,
150,1575,Code_Geass__Hangyaku_no_Lelouch,
151,2904,Code_Geass__Hangyaku_no_Lelouch_R2,
152,31147,Concrete_Revolutio__Choujin_Gensou,
153,32313,Concrete_Revolutio__Choujin_Gensou_-_The_Last_Song,
154,38940,Cop_Craft,
155,40405,Cop_Craft__Utsukushiki_Onna_Kishi_Toraware_no_Yousei_wo_Oe,
156,9938,Ikoku_Meiro_no_Crois%C3%A9e_The_Animation,
157,10804,Ikoku_Meiro_no_Crois%C3%A9e_The_Animation__Ongakkai_R%C3%A9cital,
158,27727,Binan_Koukou_Chikyuu_Bouei-bu_LOVE,
159,31417,Binan_Koukou_Chikyuu_Bouei-bu_LOVE_LOVE,
160,15109,Cuticle_Tantei_Inaba,
161,1482,DGray-man,
162,32370,DGray-man_Hallow,
163,233,Daa_Daa_Daa,
164,31636,Dagashi_Kashi,
165,36049,Dagashi_Kashi_2,
166,11843,Danshi_Koukousei_no_Nichijou,
167,21809,Kenzen_Robo_Daimidaler,
168,16592,Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation,
169,2025,Darker_than_Black__Kuro_no_Keiyakusha,
170,4182,Darker_than_Black__Kuro_no_Keiyakusha_-_Sakura_no_Hana_no_Mankai_no_Shita,
171,6573,Darker_than_Black__Ryuusei_no_Gemini,
172,7338,Darker_than_Black__Kuro_no_Keiyakusha_Gaiden,
173,35849,Darling_in_the_FranXX,
174,6880,Deadman_Wonderland,
175,1535,Death_Note,
176,2994,Death_Note__Rewrite,
177,28223,Death_Parade,
178,40056,Deca-Dence,
179,42723,Deca-Dence__Install,
180,38000,Kimetsu_no_Yaiba,
181,49926,Kimetsu_no_Yaiba__Mugen_Ressha-hen,
182,2164,Dennou_Coil,
183,33095,Shouwa_Genroku_Rakugo_Shinjuu__Sukeroku_Futatabi-hen,
184,16512,Devil_Survivor_2_The_Animation,
185,35120,Devilman__Crybaby,
186,552,Digimon_Adventure,
187,17831,Inu_to_Hasami_wa_Tsukaiyou,
188,38668,Dorohedoro,
189,37520,Dororo,
190,37496,Double_Decker_Doug___Kirill,
191,38691,Dr_Stone,
192,40852,Dr_Stone__Stone_Wars,
193,36884,Hisone_to_Maso-tan,
194,9331,Yumekui_Merry,
195,31339,Drifters,
196,39531,Kuutei_Dragons,
197,6746,Durarara,
198,8408,Durarara_Specials,
199,27833,Durararax2_Ketsu,
200,23199,Durararax2_Shou,
201,27831,Durararax2_Ten,
202,4551,Hakushaku_to_Yousei,
203,5630,Higashi_no_Eden,
204,6372,Higashi_no_Eden_Movie_I__The_King_of_Eden,
205,6637,Higashi_no_Eden_Movie_II__Paradise_Lost,
206,226,Elfen_Lied,
207,345,Eikoku_Koi_Monogatari_Emma,
208,2035,Eikoku_Koi_Monogatari_Emma__Molders-hen,
209,14355,Yama_no_Susume,
210,21435,Yama_no_Susume_Second_Season,
211,35672,Yama_no_Susume_Third_Season,
212,35673,Yama_no_Susume__Omoide_Present,
213,20541,Mikakunin_de_Shinkoukei,
214,31043,Boku_dake_ga_Inai_Machi,
215,237,Koukyoushihen_Eureka_Seven,
216,2759,Evangelion_Movie_1__Jo,
217,13391,Rakuen_Tsuihou,
218,75,Soukyuu_no_Fafner__Dead_Aggressor,
219,17080,Soukyuu_no_Fafner__Dead_Aggressor_-_Exodus,
220,34649,Soukyuu_no_Fafner__Dead_Aggressor_-_The_Beyond,
221,8098,Soukyuu_no_Fafner__Dead_Aggressor_-_Heaven_and_Earth,
222,22297,Fate_stay_night__Unlimited_Blade_Works,
223,27821,Fate_stay_night__Unlimited_Blade_Works_Prologue,
224,28701,Fate_stay_night__Unlimited_Blade_Works_2nd_Season,
225,25537,Fate_stay_night_Movie__Heavens_Feel_-_I_Presage_Flower,
226,33049,Fate_stay_night_Movie__Heavens_Feel_-_II_Lost_Butterfly,
227,10087,Fate_Zero,
228,11741,Fate_Zero_2nd_Season,
229,38671,Enen_no_Shouboutai,
230,40956,Enen_no_Shouboutai__Ni_no_Shou,
231,31109,Hatsukoi_Monster,
232,227,FLCL,
233,16201,Aku_no_Hana,
234,31376,Flying_Witch,
235,28171,Shokugeki_no_Souma,
236,40902,Shokugeki_no_Souma__Gou_no_Sara,
237,39940,Shokugeki_no_Souma__Shin_no_Sara,
238,32282,Shokugeki_no_Souma__Ni_no_Sara,
239,35788,Shokugeki_no_Souma__San_no_Sara,
240,36949,Shokugeki_no_Souma__San_no_Sara_-_Tootsuki_Ressha-hen,
241,36652,Piano_no_Mori_TV,
242,18507,Free,
243,22265,Free_Eternal_Summer,
244,52991,Sousou_no_Frieren,
245,13125,Shinsekai_yori,
246,121,Fullmetal_Alchemist,
247,430,Fullmetal_Alchemist__The_Conqueror_of_Shamballa,
248,74,Gakuen_Alice,
249,37657,Gakuen_Basara,
250,25183,Gangsta,
251,31561,Gangsta_Recap,
252,239,Gankutsuou,
253,16524,Suisei_no_Gargantia,
254,23319,Suisei_no_Gargantia__Meguru_Kouro_Haruka,
255,18229,Gatchaman_Crowds,
256,21039,Gatchaman_Crowds_Insight,
257,23703,Gatchaman_Crowds__Embrace,
258,28907,Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri,
259,31637,Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri_Part_2,
260,10540,Genki_Ekoda-chan,
261,1571,Ghost_Hunt,
262,18411,Gingitsune,
263,918,Gintama,
264,28977,Gintama%C2%B0,
265,40323,Gintama__Monster_Strike-hen,
266,7472,Gintama_Movie_1__Shinyaku_Benizakura-hen,
267,14131,Girls___Panzer,
268,33970,Girls___Panzer__Saishuushou_Part_1,
269,38081,Girls___Panzer__Saishuushou_Part_2,
270,18617,Girls___Panzer_Movie,
271,15811,Girls___Panzer_Specials,
272,18619,Girls___Panzer__Kore_ga_Hontou_no_Anzio-sen_desu,
273,35838,Shoujo_Shuumatsu_Ryokou,
274,39533,Given,
275,37349,Goblin_Slayer,
276,38807,Goblin_Slayer__Bouken_Kiroku_Youshi_-_Adventure_Sheet,
277,36028,Golden_Kamuy,
278,37989,Golden_Kamuy_2nd_Season,
279,37105,Grand_Blue,
280,578,Hotaru_no_Haka,
281,40052,Great_Pretender,
282,31859,Hai_to_Gensou_no_Grimgar,
283,10793,Guilty_Crown,
284,134,Gunslinger_Girl,
285,3231,Gunslinger_Girl__Il_Teatrino,
286,4765,Gunslinger_Girl__Il_Teatrino_OVA,
287,2001,Tengen_Toppa_Gurren_Lagann,
288,35909,Guruguru_Petit_Anime_Gekijou,
289,10719,Boku_wa_Tomodachi_ga_Sukunai,
290,387,Haibane_Renmei,
291,20583,Haikyuu,
292,28891,Haikyuu_Second_Season,
293,32935,Haikyuu_Karasuno_Koukou_vs_Shiratorizawa_Gakuen_Koukou,
294,40262,Haikyuu_Riku_vs_Kuu,
295,29755,Haikyuu_Movie_1__Owari_to_Hajimari,
296,38883,Haikyuu_To_the_Top,
297,40776,Haikyuu_To_the_Top_Part_2,
298,25303,Haikyuu_Lev_Genzan,
299,35806,Haikyuu_vs_Akaten,
300,35321,Haikyuu_Tokushuu_Haru-kou_Volley_ni_Kaketa_Seishun,
301,30364,Haikyuu_Movie_2__Shousha_to_Haisha,
302,35889,Hakata_Tonkotsu_Ramens,
303,15613,Hakkenden__Touhou_Hakken_Ibun,
304,18055,Hakkenden__Touhou_Hakken_Ibun_2nd_Season,
305,36094,Hakumei_to_Mikochi,
306,37109,Hakumei_to_Mikochi__Neji_to_Bed_to_Irori_to_Bakuchi,
307,20689,Hamatora_The_Animation,
308,21855,Hanamonogatari,
309,9289,Hanasaku_Iroha,
310,37259,Hanebado,
311,30895,HaruChika__Haruta_to_Chika_wa_Seishun_suru,
312,1592,Hataraki_Man,
313,40076,Hataraku_Saibou__Necchuushou_-_Moshimo_Pocari_Sweat_ga_Attara,
314,5150,Hatsukoi_Limited,
315,32542,Sakamoto_desu_ga,
316,2026,Hayate_no_Gotoku,
317,41762,Tenchi_Souzou_Design-bu,
318,46587,Tenchi_Souzou_Design-bu__Idea_13,
319,5060,Hetalia_Axis_Powers,
320,7337,Hetalia_Axis_Powers_Movie__Paint_it_White,
321,8479,Hetalia_World_Series,
322,15195,Hetalia__The_Beautiful_World,
323,28607,Hetalia__The_World_Twinkle,
324,934,Higurashi_no_Naku_Koro_ni,
325,1889,Higurashi_no_Naku_Koro_ni_Kai,
326,3652,Higurashi_no_Naku_Koro_ni_Rei,
327,135,Hikaru_no_Go,
328,8355,Himitsukessha_Taka_no_Tsume_The_Movie_1__Soutou_wa_Nido_Shinu,
329,8357,Himitsukessha_Taka_no_Tsume_The_Movie_3__http___takanotsumejp_wa_Eien_ni,
330,30753,Himitsukessha_Taka_no_Tsume_The_Movie_4__Kaspersky_wo_Motsu_Otoko,
331,8356,Himitsukessha_Taka_no_Tsume_The_Movie_II__Watashi_wo_Aishita_Kuro_Oolong-Cha,
332,28825,Himouto_Umaru-chan,
333,35376,Himouto_Umaru-chan_R,
334,36296,Hinamatsuri,
335,42897,Horimiya,
336,7588,Saraiya_Goyou,
337,37920,Ueno-san_wa_Bukiyou,
338,39026,Dumbbell_Nan_Kilo_Moteru,
339,431,Howl_no_Ugoku_Shiro,
340,20431,Hoozuki_no_Reitetsu,
341,35075,Hoozuki_no_Reitetsu_2nd_Season,
342,37029,Hoozuki_no_Reitetsu_2nd_Season__Sono_Ni,
343,10357,Jinrui_wa_Suitai_Shimashita,
344,12189,Hyouka,
345,13469,Hyouka__Motsubeki_Mono_wa,
346,26349,Danna_ga_Nani_wo_Itteiru_ka_Wakaranai_Ken,
347,29067,Danna_ga_Nani_wo_Itteiru_ka_Wakaranai_Ken_2_Sure-me,
348,40046,Id_Invaded,
349,39324,Uchi_no_Ko_no_Tame_naraba_Ore_wa_Moshikashitara_Maou_mo_Taoseru_kamo_Shirenai,
350,37890,Oshi_ga_Budoukan_Ittekuretara_Shinu,
351,15227,Kono_Sekai_no_Katasumi_ni,
352,39017,Kyokou_Suiri,
353,33027,Infini-T_Force,
354,33988,Demi-chan_wa_Kataritai,
355,10408,Hotarubi_no_Mori_e,
356,11013,Inu_x_Boku_SS,
357,249,InuYasha,
358,6811,InuYasha__Kanketsu-hen,
359,34542,Inuyashiki,
360,37497,Irozuku_Sekai_no_Ashita_kara,
361,28121,Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka,
362,37347,Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II,
363,40064,Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_II__Past___Future,
364,40454,Dungeon_ni_Deai_wo_Motomeru_no_wa_Machigatteiru_Darou_ka_III,
365,38472,Isekai_Quartet,
366,39988,Isekai_Quartet_2,
367,35433,Jakusansei_Million_Arthur__Forever_Kakusansei_Million_Arthur,
368,107,Ou_Dorobou_Jing,
369,31405,Joker_Game,
370,12413,Jormungand,
371,13331,Jormungand__Perfect_Order,
372,40748,Jujutsu_Kaisen,
373,35076,Juuni_Taisen,
374,3092,Junjou_Romantica,
375,4814,Junjou_Romantica_2,
376,14467,K,
377,5680,K-On,
378,6862,K-On__Live_House,
379,7791,K-On,
380,9617,K-On_Movie,
381,9734,K-On__Keikaku,
382,27991,K__Return_of_Kings,
383,32032,Seikaisuru_Kado,
384,35369,Seikaisuru_Kado__Ninovo,
385,35603,Seikaisuru_Kado__Ekwari,
386,43691,Kageki_Shoujo,
387,37999,Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,
388,43608,Kaguya-sama_wa_Kokurasetai__Ultra_Romantic,
389,40591,Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen,
390,34933,Kakegurui,
391,50339,Kakegurui_Twin,
392,37086,Kakegurui%C3%97%C3%97,
393,40716,Kakushigoto,
394,10372,Kamisama_Dolls,
395,14713,Kamisama_Hajimemashita,
396,25681,Kamisama_Hajimemashita%E2%97%8E,
397,3958,Kannagi,
398,5978,Kannagi__Moshimo_Kannagi_ga_Attara,
399,16035,Karneval_TV,
400,6594,Katanagatari,
401,33018,Katsugeki_Touken_Ranbu,
402,39792,Eizouken_ni_wa_Te_wo_Dasu_na,
403,33089,Kemono_Friends,
404,37302,Kemurikusa_TV,
405,12531,Sakamichi_no_Apollon,
406,512,Majo_no_Takkyuubin,
407,18679,Kill_la_Kill,
408,11079,Kill_Me_Baby,
409,6045,Kimi_ni_Todoke,
410,9656,Kimi_ni_Todoke_2nd_Season,
411,2175,Kino_no_Tabi__The_Beautiful_World_-_Byouki_no_Kuni_-_For_You,
412,1379,Kino_no_Tabi__The_Beautiful_World_-_Nanika_wo_Suru_Tame_ni_-_Life_Goes_On,
413,486,Kino_no_Tabi__The_Beautiful_World,
414,35079,Kino_no_Tabi__The_Beautiful_World_-_The_Animated_Series,
415,3466,Kino_no_Tabi__The_Beautiful_World_-_Tou_no_Kuni_-_Free_Lance,
416,34104,Knights___Magic,
417,19775,Sidonia_no_Kishi,
418,24893,Sidonia_no_Kishi__Daikyuu_Wakusei_Seneki,
419,36548,Kokkoku,
420,48926,Komi-san_wa_Comyushou_desu,
421,50631,Komi-san_wa_Comyushou_desu_2nd_Season,
422,38080,Kono_Oto_Tomare,
423,38889,Kono_Oto_Tomare_Part_2,
424,30831,Kono_Subarashii_Sekai_ni_Shukufuku_wo,
425,32380,Kono_Subarashii_Sekai_ni_Shukufuku_wo__Kono_Subarashii_Choker_ni_Shukufuku_wo,
426,38040,Kono_Subarashii_Sekai_ni_Shukufuku_wo_Movie__Kurenai_Densetsu,
