,MAL_id,Title,Score,Type
0,41433,Akudama_Drive,,TV
1,40956,Enen_no_Shouboutai__Ni_no_Shou,7.0,TV
2,40776,Haikyuu_To_the_Top_Part_2,10.0,TV
3,40748,Jujutsu_Kaisen,,TV
4,41389,Tonikaku_Kawaii,,TV
5,40571,Majo_no_Tabitabi,,TV
6,38349,Wotaku_ni_Koi_wa_Muzukashii_OVA,8.0,OVA
7,1689,Byousoku_5_Centimeter,5.0,Movie
8,32998,91_Days,8.0,TV
9,28851,Koe_no_Katachi,4.0,Movie
10,36904,Aggressive_Retsuko_ONA,9.0,ONA
11,37985,Aggressive_Retsuko_ONA_2nd_Season,9.0,ONA
12,40215,Aggressive_Retsuko_ONA_3rd_Season,9.0,ONA
13,38815,Aggressive_Retsuko__We_Wish_You_a_Metal_Christmas,9.0,ONA
14,6547,Angel_Beats,8.0,TV
15,9062,Angel_Beats_Specials,8.0,Special
16,35994,Satsuriku_no_Tenshi,7.0,TV
17,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,6.0,TV
18,11111,Another,7.0,TV
19,24833,Ansatsu_Kyoushitsu,10.0,TV
20,30654,Ansatsu_Kyoushitsu_2nd_Season,10.0,TV
21,33513,Ansatsu_Kyoushitsu__365-nichi_no_Jikan,10.0,Movie
22,28405,Ansatsu_Kyoushitsu__Deai_no_Jikan,9.0,Special
23,16498,Shingeki_no_Kyojin,9.0,TV
24,25777,Shingeki_no_Kyojin_Season_2,9.0,TV
25,35760,Shingeki_no_Kyojin_Season_3,9.0,TV
26,38524,Shingeki_no_Kyojin_Season_3_Part_2,9.0,TV
27,39195,Beastars,7.0,TV
28,18153,Kyoukai_no_Kanata,4.0,TV
29,34618,Blend_S,8.0,TV
30,21995,Ao_Haru_Ride,6.0,TV
31,31478,Bungou_Stray_Dogs,7.0,TV
32,32867,Bungou_Stray_Dogs_2nd_Season,7.0,TV
33,38003,Bungou_Stray_Dogs_3rd_Season,7.0,TV
34,34944,Bungou_Stray_Dogs__Dead_Apple,7.0,Movie
35,28999,Charlotte,7.0,TV
36,34382,Citrus,8.0,TV
37,35507,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e,10.0,TV
38,1,Cowboy_Bebop,8.0,TV
39,37597,Dakaretai_Otoko_1-i_ni_Odosarete_Imasu,9.0,TV
40,35849,Darling_in_the_FranXX,7.0,TV
41,6880,Deadman_Wonderland,7.0,TV
42,1535,Death_Note,10.0,TV
43,28223,Death_Parade,7.0,TV
44,38000,Kimetsu_no_Yaiba,7.0,TV
45,35120,Devilman__Crybaby,6.0,ONA
46,37982,Domestic_na_Kanojo,7.0,TV
47,37520,Dororo,8.0,TV
48,38691,Dr_Stone,7.0,TV
49,31043,Boku_dake_ga_Inai_Machi,9.0,TV
50,32901,Eromanga-sensei,8.0,TV
51,36792,Eromanga-sensei_OVA,8.0,OVA
52,38671,Enen_no_Shouboutai,8.0,TV
53,37396,Shikioriori,6.0,Movie
54,18507,Free,9.0,TV
55,36704,Free_Dive_to_the_Future,9.0,TV
56,22265,Free_Eternal_Summer,9.0,TV
57,25183,Gangsta,7.0,TV
58,39533,Given,7.0,TV
59,36028,Golden_Kamuy,7.0,TV
60,17895,Golden_Time,7.0,TV
61,20583,Haikyuu,10.0,TV
62,28891,Haikyuu_Second_Season,10.0,TV
63,32935,Haikyuu_Karasuno_Koukou_vs_Shiratorizawa_Gakuen_Koukou,10.0,TV
64,40262,Haikyuu_Riku_vs_Kuu,10.0,OVA
65,38883,Haikyuu_To_the_Top,10.0,TV
66,11061,Hunter_x_Hunter_2011,10.0,TV
67,13271,Hunter_x_Hunter_Movie_1__Phantom_Rouge,9.0,Movie
68,19951,Hunter_x_Hunter_Movie_2__The_Last_Mission,10.0,Movie
69,12189,Hyouka,8.0,TV
70,13469,Hyouka__Motsubeki_Mono_wa,8.0,OVA
71,36098,Kimi_no_Suizou_wo_Tabetai,8.0,Movie
72,31245,Zutto_Mae_kara_Suki_deshita_Kokuhaku_Jikkou_Iinkai,8.0,Movie
73,37999,Kaguya-sama_wa_Kokurasetai__Tensai-tachi_no_Renai_Zunousen,10.0,TV
74,40591,Kaguya-sama_wa_Kokurasetai_Tensai-tachi_no_Renai_Zunousen,10.0,TV
75,34933,Kakegurui,9.0,TV
76,37086,Kakegurui%C3%97%C3%97,9.0,TV
77,14713,Kamisama_Hajimemashita,10.0,TV
78,25681,Kamisama_Hajimemashita%E2%97%8E,10.0,TV
79,18679,Kill_la_Kill,7.0,TV
80,31798,Kiznaiver,7.0,TV
81,38080,Kono_Oto_Tomare,10.0,TV
82,38889,Kono_Oto_Tomare_Part_2,10.0,TV
83,7054,Kaichou_wa_Maid-sama,10.0,TV
84,33206,Kobayashi-san_Chi_no_Maid_Dragon,8.0,TV
85,31964,Boku_no_Hero_Academia,7.0,TV
86,33486,Boku_no_Hero_Academia_2nd_Season,7.0,TV
87,36456,Boku_no_Hero_Academia_3rd_Season,7.0,TV
88,38408,Boku_no_Hero_Academia_4th_Season,6.0,TV
89,36896,Boku_no_Hero_Academia_the_Movie_1__Futari_no_Hero,6.0,Movie
90,14227,Tonari_no_Kaibutsu-kun,9.0,TV
91,16866,Tonari_no_Kaibutsu-kun__Tonari_no_Gokudou-kun,9.0,OVA
92,523,Tonari_no_Totoro,5.0,Movie
93,20,Naruto,10.0,TV
94,30,Shinseiki_Evangelion,6.0,TV
95,19815,No_Game_No_Life,5.0,TV
96,33674,No_Game_No_Life__Zero,6.0,Movie
97,20507,Noragami,8.0,TV
98,30503,Noragami_Aragoto,8.0,TV
99,30885,Noragami_Aragoto_OVA,9.0,OVA
100,20767,Noragami_OVA,9.0,OVA
101,30276,One_Punch_Man,7.0,TV
102,34134,One_Punch_Man_2nd_Season,7.0,TV
103,39652,One_Punch_Man_2nd_Season_Commemorative_Special,7.0,TV Special
104,39705,One_Punch_Man_2nd_Season_Specials,8.0,Special
105,31772,One_Punch_Man_Specials,8.0,Special
106,31704,One_Punch_Man__Road_to_Hero,7.0,OVA
107,32729,Orange,7.0,TV
108,34136,Orange__Mirai,7.0,Movie
109,36220,Itsudatte_Bokura_no_Koi_wa_10_cm_Datta,8.0,TV
110,322,Paradise_Kiss,7.0,TV
111,22535,Kiseijuu__Sei_no_Kakuritsu,9.0,TV
112,2890,Gake_no_Ue_no_Ponyo,10.0,Movie
113,37450,Seishun_Buta_Yarou_wa_Bunny_Girl_Senpai_no_Yume_wo_Minai,6.0,TV
114,40839,Kanojo_Okarishimasu,10.0,TV
115,31229,Servamp,8.0,TV
116,30123,Akagami_no_Shirayuki-hime,7.0,TV
117,31173,Akagami_no_Shirayuki-hime_2nd_Season,7.0,TV
118,199,Sen_to_Chihiro_no_Kamikakushi,8.0,Movie
119,35860,Karakai_Jouzu_no_Takagi-san,10.0,TV
120,23283,Zankyou_no_Terror,10.0,TV
121,33255,Saiki_Kusuo_no_%CE%A8-nan,10.0,TV
122,34612,Saiki_Kusuo_no_%CE%A8-nan_2,10.0,TV
123,38249,Saiki_Kusuo_no_%CE%A8-nan__Kanketsu-hen,10.0,TV Special
124,40542,Saiki_Kusuo_no_%CE%A8-nan__%CE%A8-shidou-hen,10.0,ONA
125,10620,Mirai_Nikki_TV,5.0,TV
126,8460,Mirai_Nikki,5.0,OVA
127,41353,The_God_of_High_School,5.0,TV
128,41120,Fugou_Keiji__Balance_Unlimited,6.0,TV
129,33036,Suki_ni_Naru_Sono_Shunkan_wo_Kokuhaku_Jikkou_Iinkai,8.0,Movie
130,37779,Yakusoku_no_Neverland,8.0,TV
131,39534,Jibaku_Shounen_Hanako-kun,8.0,TV
132,22319,Tokyo_Ghoul,10.0,TV
133,27899,Tokyo_Ghoul_%E2%88%9AA,10.0,TV
134,30458,Tokyo_Ghoul__Jack,8.0,OVA
135,31297,Tokyo_Ghoul__Pinto,8.0,OVA
136,36511,Tokyo_Ghoul_re,10.0,TV
137,37799,Tokyo_Ghoul_re_2nd_Season,10.0,TV
138,4224,Toradora,7.0,TV
139,33352,Violet_Evergarden,10.0,TV
140,39741,Violet_Evergarden_Gaiden__Eien_to_Jidou_Shuki_Ningyou,10.0,Movie
141,37095,Violet_Evergarden__Kitto_Ai_wo_Shiru_Hi_ga_Kuru_no_Darou,9.0,Special
142,35968,Wotaku_ni_Koi_wa_Muzukashii,8.0,TV
143,37585,Yarichin%E2%98%86Bitch-bu,7.0,OVA
144,23273,Shigatsu_wa_Kimi_no_Uso,8.0,TV
145,32281,Kimi_no_Na_wa,8.0,Movie
146,32995,Yuri_on_Ice,6.0,TV
147,14719,JoJo_no_Kimyou_na_Bouken_TV,7.0,TV
148,1887,Lucky%E2%98%86Star,,TV
149,1735,Naruto__Shippuuden,10.0,TV
