,MAL_id,Title,Score
0,54041,16bit_Sensation__Another_Layer,8.0
1,33184,Battle_Girl_High_School,
2,50250,Chiikawa,
3,56348,Dungeon_no_Naka_no_Hito,
4,653,Galaxy_Angel_3,
5,655,Galaxy_Angel_4,
6,467,Koukaku_Kidoutai__Stand_Alone_Complex,
7,51009,Jujutsu_Kaisen_2nd_Season,5.0
8,58426,Shikanoko_Nokonoko_Koshitantan,
9,42670,Princess_Connect_Re_Dive_Season_2,
10,2604,Sky_Girls,
11,53716,Hirogaru_Sky_Precure,8.0
12,51536,The_iDOLMSTER_Cinderella_Girls__U149,
13,42385,The_iDOLMSTER_Million_Live,
14,51817,Watashi_no_Yuri_wa_Oshigoto_desu,
15,1689,Byousoku_5_Centimeter,8.0
16,8937,Toaru_Majutsu_no_Index_II,
17,6213,Toaru_Kagaku_no_Railgun,8.0
18,28851,Koe_no_Katachi,9.0
19,9776,A-Channel,7.0
20,101,Air,8.0
21,658,Touhai_Densetsu_Akagi__Yami_ni_Maiorita_Tensai,8.0
22,52193,Akiba_Meido_Sensou,8.0
23,34051,Akibas_Trip_The_Animation,7.0
24,47,Akira,7.0
25,22729,AldnoahZero,9.0
26,27655,AldnoahZero_Part_2,5.0
27,34350,Alice_to_Zouroku,7.0
28,50871,Alice_Gear_Aegis_Expansion,6.0
29,8676,Amagami_SS,8.0
30,11235,Amagami_SS__Plus,
31,6547,Angel_Beats,9.0
32,11111,Another,9.0
33,8630,Hidan_no_Aria,7.0
34,37171,Asobi_Asobase,8.0
35,39388,Koisuru_Asteroid,8.0
36,51535,Shingeki_no_Kyojin__The_Final_Season_-_Kanketsu-hen,8.0
37,48583,Shingeki_no_Kyojin__The_Final_Season_Part_2,8.0
38,8516,Baka_to_Test_to_Shoukanjuu_Ni,7.0
39,6347,Baka_to_Test_to_Shoukanjuu,8.0
40,22789,Barakamon,8.0
41,10396,Ben-To,8.0
42,20787,Black_Bullet,6.0
43,32086,Blame_Movie,9.0
44,34618,Blend_S,8.0
45,6979,Shukufuku_no_Campanella,
46,37786,Yagate_Kimi_ni_Naru,7.0
47,46352,Blue_Period,8.0
48,47917,Bocchi_the_Rock,10.0
49,38790,Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu,8.0
50,41514,Itai_no_wa_Iya_nanode_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu_2,7.0
51,6166,Asobi_ni_Iku_yo,6.0
52,38659,Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru,8.0
53,10578,C%C2%B3,7.0
54,20853,Hitsugi_no_Chaika,7.0
55,24231,Hitsugi_no_Chaika__Avenging_Battle,7.0
56,44511,Chainsaw_Man,4.0
57,30091,Chaos_Dragon__Sekiryuu_Seneki,6.0
58,2167,Clannad,7.0
59,4181,Clannad__After_Story,8.0
60,35756,Comic_Girls,8.0
61,1,Cowboy_Bebop,10.0
62,5,Cowboy_Bebop__Tengoku_no_Tobira,8.0
63,2450,Crayon_Shin-chan_Movie_09__Arashi_wo_Yobu_Mouretsu_Otona_Teikoku_no_Gyakushuu,10.0
64,3744,Crayon_Shin-chan_Movie_10__Arashi_wo_Yobu_Appare_Sengoku_Daikassen,9.0
65,21395,Crayon_Shin-chan_Movie_22__Gachinko_Gyakushuu_no_Robo_To-chan,9.0
66,42310,Cyberpunk__Edgerunners,9.0
67,11843,Danshi_Koukousei_no_Nichijou,8.0
68,35849,Darling_in_the_FranXX,4.0
69,40056,Deca-Dence,8.0
70,7088,Ichiban_Ushiro_no_Daimaou,8.0
71,7768,Tantei_Opera_Milky_Holmes,8.0
72,11341,Tantei_Opera_Milky_Holmes_Dai_2_Maku,
73,293,Di_Gi_Charat,10.0
74,39730,Houkago_Teibou_Nisshi,9.0
75,10155,Dog_Days,8.0
