,MAL_id,Title,Score
0,1689,Byousoku_5_Centimeter,6.0
1,28851,Koe_no_Katachi,6.0
2,34984,Koi_wa_Ameagari_no_You_ni,5.0
3,31580,Ajin,8.0
4,33253,Ajin_Part_2,7.0
5,22199,Akame_ga_Kill,4.0
6,31764,Nejimaki_Seirei_Senki__Tenkyou_no_Alderamin,8.0
7,22729,AldnoahZero,8.0
8,34350,Alice_to_Zouroku,7.0
9,6547,Angel_Beats,8.0
10,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,8.0
11,15039,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai_Movie,9.0
12,11111,Another,6.0
13,30205,Aoharu_x_Kikanjuu,5.0
14,2235,Mizu_no_Kotoba,8.0
15,16498,Shingeki_no_Kyojin,9.0
16,25777,Shingeki_no_Kyojin_Season_2,8.0
17,19285,Shingeki_no_Kyojin__Ano_Hi_Kara,7.0
18,32827,B__The_Beginning,7.0
19,2251,Baccano,7.0
20,3901,Baccano_Specials,6.0
21,5081,Bakemonogatari,7.0
22,7674,Bakuman,7.0
23,22789,Barakamon,8.0
24,30187,Sakurako-san_no_Ashimoto_ni_wa_Shitai_ga_Umatteiru,6.0
25,18153,Kyoukai_no_Kanata,6.0
26,28675,Kyoukai_no_Kanata_Movie_2__Ill_Be_Here_-_Mirai-hen,6.0
27,14075,Zetsuen_no_Tempest,7.0
28,9919,Ao_no_Exorcist,8.0
29,21995,Ao_Haru_Ride,7.0
30,105,Boys_Be,7.0
31,14345,Btooom,4.0
32,31478,Bungou_Stray_Dogs,5.0
33,10162,Usagi_Drop,8.0
34,513,Tenkuu_no_Shiro_Laputa,7.0
35,37141,Hataraku_Saibou,5.0
36,10800,Chihayafuru,10.0
37,14397,Chihayafuru_2,10.0
38,18745,Chihayafuru_2__Waga_Miyo_ni_Furu_Nagame_Shima_ni,6.0
39,35507,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e,5.0
40,1818,Claymore,8.0
41,11703,Code_Breaker,5.0
42,15633,Code_Breaker_OVA,6.0
43,8142,Colorful_Movie,7.0
44,1,Cowboy_Bebop,9.0
45,5,Cowboy_Bebop__Tengoku_no_Tobira,7.0
46,22839,Cross_Road,10.0
47,16592,Danganronpa__Kibou_no_Gakuen_to_Zetsubou_no_Koukousei_The_Animation,5.0
48,6880,Deadman_Wonderland,5.0
49,14353,Death_Billiards,8.0
50,1535,Death_Note,9.0
51,28223,Death_Parade,9.0
52,33095,Shouwa_Genroku_Rakugo_Shinjuu__Sukeroku_Futatabi-hen,10.0
53,6746,Durarara,8.0
54,8408,Durarara_Specials,7.0
55,27833,Durararax2_Ketsu,8.0
56,23199,Durararax2_Shou,8.0
57,27831,Durararax2_Ten,7.0
58,12445,Tasogare_Otome_x_Amnesia,6.0
59,5630,Higashi_no_Eden,4.0
60,5177,Denpa-teki_na_Kanojo,6.0
61,31043,Boku_dake_ga_Inai_Machi,7.0
62,790,Ergo_Proxy,6.0
63,2759,Evangelion_Movie_1__Jo,4.0
64,3784,Evangelion_Movie_2__Ha,8.0
65,13391,Rakuen_Tsuihou,7.0
66,18393,Fairy_Tail_x_Rave,7.0
67,22297,Fate_stay_night__Unlimited_Blade_Works,5.0
68,27821,Fate_stay_night__Unlimited_Blade_Works_Prologue,6.0
69,28701,Fate_stay_night__Unlimited_Blade_Works_2nd_Season,6.0
70,317,Final_Fantasy_VII__Advent_Children,7.0
71,1361,Final_Fantasy__The_Spirits_Within,5.0
72,37396,Shikioriori,7.0
73,227,FLCL,8.0
74,18507,Free,9.0
75,22265,Free_Eternal_Summer,10.0
76,13125,Shinsekai_yori,9.0
77,10029,Coquelicot-zaka_kara,9.0
78,121,Fullmetal_Alchemist,10.0
79,5114,Fullmetal_Alchemist__Brotherhood,9.0
80,430,Fullmetal_Alchemist__The_Conqueror_of_Shamballa,9.0
81,13335,Fuse__Teppou_Musume_no_Torimonochou,8.0
82,4725,Ga-Rei__Zero,7.0
83,18229,Gatchaman_Crowds,7.0
84,127,Gate_Keepers,7.0
85,1571,Ghost_Hunt,5.0
86,43,Koukaku_Kidoutai,8.0
87,918,Gintama,10.0
88,9969,Gintama,10.0
89,28977,Gintama%C2%B0,10.0
90,34096,Gintama,10.0
91,35843,Gintama_Porori-hen,10.0
92,15417,Gintama__Enchousen,10.0
93,2951,Gintama__Nanigoto_mo_Saisho_ga_Kanjin_nanode_Tashou_Senobisuru_Kurai_ga_Choudoyoi,9.0
94,7472,Gintama_Movie_1__Shinyaku_Benizakura-hen,10.0
95,15335,Gintama_Movie_2__Kanketsu-hen_-_Yorozuya_yo_Eien_Nare,10.0
96,32122,Gintama%C2%B0__Umai-mono_wa_Atomawashi_ni_Suru_to_Yokodorisareru_kara_Yappari_Saki_ni_Kue,8.0
97,23079,Glasslip,6.0
98,8425,Gosick,6.0
99,578,Hotaru_no_Haka,10.0
100,10793,Guilty_Crown,8.0
101,2001,Tengen_Toppa_Gurren_Lagann,9.0
102,20583,Haikyuu,9.0
103,28891,Haikyuu_Second_Season,10.0
104,16528,Hal,7.0
105,9289,Hanasaku_Iroha,8.0
106,20903,Harmonie,7.0
107,10568,Kamisama_no_Memochou,5.0
108,36296,Hinamatsuri,7.0
109,431,Howl_no_Ugoku_Shiro,8.0
110,12189,Hyouka,9.0
111,13469,Hyouka__Motsubeki_Mono_wa,6.0
112,31245,Zutto_Mae_kara_Suki_deshita_Kokuhaku_Jikkou_Iinkai,6.0
113,20457,Inari_Konkon_Koi_Iroha,7.0
114,10408,Hotarubi_no_Mori_e,8.0
115,35639,Just_Because,7.0
116,14467,K,5.0
117,5680,K-On,5.0
118,28623,Koutetsujou_no_Kabaneri,8.0
119,34933,Kakegurui,6.0
120,14713,Kamisama_Hajimemashita,7.0
121,6594,Katanagatari,9.0
122,1691,Kaze_no_Stigma,6.0
123,16149,Kick-Heart,8.0
124,12531,Sakamichi_no_Apollon,8.0
125,512,Majo_no_Takkyuubin,7.0
126,6045,Kimi_ni_Todoke,7.0
