,MAL_id,Title,Score
0,31630,Gyakuten_Saiban__Sono_Shinjitsu_Igi_Ari,
1,18689,Diamond_no_Ace,
2,33506,Ao_no_Exorcist__Kyoto_Fujouou-hen,
3,22043,Fairy_Tail_2014,
4,24821,Isshuukan_Friends_Specials,
5,30311,Kuroko_no_Basket_3rd_Season_NG-shuu,
6,27633,Gekkan_Shoujo_Nozaki-kun_Specials,
7,17391,Senyuu_Specials,6.0
8,18139,Tonari_no_Seki-kun,9.0
9,23273,Shigatsu_wa_Kimi_no_Uso,
10,1689,Byousoku_5_Centimeter,9.0
11,4654,Toaru_Majutsu_no_Index,7.0
12,8937,Toaru_Majutsu_no_Index_II,8.0
13,6213,Toaru_Kagaku_no_Railgun,9.0
14,16049,Toaru_Kagaku_no_Railgun_S,7.0
15,16067,Nagi_no_Asu_kara,9.0
16,11759,Accel_World,6.0
17,32946,Gyakuten_Saiban_6_Prologue,8.0
18,16169,Choboraunyopomi_Gekijou_Ai_Mai_Mii,1.0
19,101,Air,7.0
20,857,Air_Gear,6.0
21,17082,Aiura,4.0
22,17901,All_Alone_With_You,7.0
23,6547,Angel_Beats,9.0
24,9989,Ano_Hi_Mita_Hana_no_Namae_wo_Bokutachi_wa_Mada_Shiranai,8.0
25,11111,Another,2.0
26,7647,Arakawa_Under_the_Bridge,8.0
27,9074,Arakawa_Under_the_Bridge_x_Bridge,8.0
28,16518,Arata_Kangatari,2.0
29,16498,Shingeki_no_Kyojin,9.0
30,19285,Shingeki_no_Kyojin__Ano_Hi_Kara,5.0
31,17791,Kyoto_Animation__Ikitaku_Naru_Omise-hen,5.0
32,2251,Baccano,9.0
33,5081,Bakemonogatari,9.0
34,22789,Barakamon,10.0
35,18153,Kyoukai_no_Kanata,6.0
36,4898,Kuroshitsuji,7.0
37,6707,Kuroshitsuji_II,5.0
38,12079,Black%E2%98%85Rock_Shooter,6.0
39,18767,BlazBlue__Alter_Memory,5.0
40,269,Bleach,5.0
41,4835,Bleach_Movie_3__Fade_to_Black_-_Kimi_no_Na_wo_Yobu,4.0
42,8247,Bleach_Movie_4__Jigoku-hen,5.0
43,1686,Bleach_Movie_1__Memories_of_Nobody,6.0
44,2889,Bleach_Movie_2__The_DiamondDust_Rebellion_-_Mou_Hitotsu_no_Hyourinmaru,4.0
45,762,Bleach__Memories_in_the_Rain,5.0
46,834,Bleach__The_Sealed_Sword_Frenzy,5.0
47,11633,Blood_Lad,8.0
48,9919,Ao_no_Exorcist,8.0
49,11266,Ao_no_Exorcist__Kuro_no_Iede,7.0
50,11737,Ao_no_Exorcist_Movie,10.0
51,10647,Ao_no_Exorcist__Ura_Ex,6.0
52,21995,Ao_Haru_Ride,7.0
53,9907,Bokura_no_Live_Kimi_to_no_Life,6.0
54,1690,Bokura_no,7.0
55,10162,Usagi_Drop,9.0
56,10012,Carnival_Phantasm,8.0
57,12187,Carnival_Phantasm_EX_Season,7.0
58,10800,Chihayafuru,8.0
59,14397,Chihayafuru_2,9.0
60,59,Chobits,7.0
61,2167,Clannad,7.0
62,1723,Clannad_Movie,7.0
63,4181,Clannad__After_Story,9.0
64,6351,Clannad__After_Story_-_Mou_Hitotsu_no_Sekai_Kyou-hen,8.0
65,4059,Clannad__Mou_Hitotsu_no_Sekai_Tomoyo-hen,8.0
