,MAL_id,Title,Score
0,52991,Sousou_no_Frieren,10.0
1,27631,God_Eater,
2,49889,Tsuki_ga_Michibiku_Isekai_Douchuu_2nd_Season,7.0
3,41457,86,8.0
4,48569,86_Part_2,
5,4654,Toaru_Majutsu_no_Index,
6,8937,Toaru_Majutsu_no_Index_II,
7,36432,Toaru_Majutsu_no_Index_III,
8,38480,Toaru_Kagaku_no_Accelerator,
9,16049,Toaru_Kagaku_no_Railgun_S,
10,9750,Itsuka_Tenma_no_Kuro_Usagi,
11,22199,Akame_ga_Kill,4.0
12,32951,Rokudenashi_Majutsu_Koushi_to_Akashic_Records,
13,41433,Akudama_Drive,8.0
14,22729,AldnoahZero,
15,22147,Amagi_Brilliant_Park,
16,6547,Angel_Beats,9.0
17,11111,Another,6.0
18,8630,Hidan_no_Aria,
19,36882,Arifureta_Shokugyou_de_Sekai_Saikyou,
20,40507,Arifureta_Shokugyou_de_Sekai_Saikyou_2nd_Season,
21,39468,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen,7.0
22,40815,Honzuki_no_Gekokujou__Shisho_ni_Naru_Tame_ni_wa_Shudan_wo_Erandeiraremasen_2nd_Season,8.0
23,16498,Shingeki_no_Kyojin,
24,2251,Baccano,10.0
25,8516,Baka_to_Test_to_Shoukanjuu_Ni,
26,6347,Baka_to_Test_to_Shoukanjuu,
27,5081,Bakemonogatari,8.0
28,43814,Deatte_5-byou_de_Battle,
29,18153,Kyoukai_no_Kanata,
30,20787,Black_Bullet,
31,4898,Kuroshitsuji,
32,68,Black_Cat,
33,22877,Seireitsukai_no_Blade_Dance,
34,14075,Zetsuen_no_Tempest,
35,18767,BlazBlue__Alter_Memory,
36,269,Bleach,6.0
37,24439,Kekkai_Sensen,
38,34451,Kekkai_Sensen___Beyond,
39,11633,Blood_Lad,
40,9919,Ao_no_Exorcist,7.0
41,33506,Ao_no_Exorcist__Kyoto_Fujouou-hen,7.0
42,11241,Brave_10,
43,21431,Gokukoku_no_Brynhildr,
44,14345,Btooom,
45,31478,Bungou_Stray_Dogs,6.0
46,32867,Bungou_Stray_Dogs_2nd_Season,6.0
47,1536,Busou_Renkin,
